資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140522,1240,茂生農經,12.79,3.4,5.83,1.65,114Q1
1140522,1259,安心,44.96,1.2,2.04,0.8,114Q1
1140522,1264,德麥,15.27,14.5,4.6,3.74,114Q1
1140522,1268,漢來美食,15.48,7.5,4.98,2.61,114Q1
1140522,1294,漢田生技,14.43,4.23,5.32,2.64,114Q1
1140522,1336,台翰,9.86,0.945,4.57,0.83,114Q1
1140522,1565,精華,11.77,9.5,5.57,1.37,114Q1
1140522,1570,力肯,9.29,1.3,5.53,1.17,114Q1
1140522,1580,新麥,10.8,9.0,6.14,2.53,114Q1
1140522,1584,精剛,19.93,0.7,2.6,1.24,114Q1
1140522,1593,祺驊,15.05,1.6,5.02,0.98,114Q1
1140522,1599,宏佳騰,16.97,0.5,1.73,1.08,114Q1
1140522,1777,生泰,10.53,5.3,5.88,1.67,114Q1
1140522,1781,合世,45.45,0.0,0.0,1.79,114Q1
1140522,1784,訊聯,50.14,1.40949789,1.95,2.91,114Q1
1140522,1785,光洋科,18.47,2.0,3.53,2.3,114Q1
1140522,1788,杏昌,18.29,7.0,4.9,2.06,114Q1
1140522,1815,富喬,53.25,0.0,0.0,1.98,114Q1
1140522,2063,世鎧,19.14,2.0,6.45,1.51,114Q1
1140522,2065,世豐,14.6,3.03200675,7.29,1.37,114Q1
1140522,2066,世德,15.7,3.0,3.65,1.67,114Q1
1140522,2070,精湛,16.79,1.5,3.27,1.79,114Q1
1140522,2073,雄順,65.8,0.7,2.42,1.79,114Q1
1140522,2221,大甲,10.67,1.3,4.65,1.12,114Q1
1140522,2230,泰茂,27.2,3.0,2.62,4.77,114Q1
1140522,2235,謚源,19.89,3.0,6.47,1.25,114Q1
1140522,2596,綠意,31.33,1.0,2.57,1.88,114Q1
1140522,2640,大車隊,15.15,7.0,5.05,4.6,114Q1
1140522,2641,正德,13.05,0.5,2.34,0.89,114Q1
1140522,2643,捷迅,11.71,4.5,5.87,1.42,114Q1
1140522,2718,全心投控,1.51,3.0,5.71,0.92,114Q1
1140522,2719,燦星旅,47.72,0.0,0.0,4.59,114Q1
1140522,2724,藝舍-KY,6.68,0.0,0.0,3.29,114Q1
1140522,2729,瓦城,22.69,9.0,4.32,3.06,114Q1
1140522,2732,六角,23.89,4.9997807,5.58,2.19,114Q1
1140522,2734,易飛網,76.0,0.0,0.0,2.15,114Q1
1140522,2743,山富,20.42,5.0,3.68,4.03,114Q1
1140522,2745,五福,13.27,6.5,4.78,4.61,114Q1
1140522,2751,王座,15.68,4.5,6.74,3.39,114Q1
1140522,2752,豆府,14.01,14.0,6.44,5.34,114Q1
1140522,2755,揚秦,20.08,5.0,3.92,4.33,114Q1
1140522,2756,聯發國際,45.62,2.5,2.53,4.7,114Q1
1140522,2916,滿心,13.17,3.6,7.05,2.27,114Q1
1140522,2926,誠品生活,78.39,0.2,0.41,3.75,114Q1
1140522,2937,集雅社,10.55,3.0,6.56,1.83,114Q1
1140522,2941,米斯特,18.94,3.2,5.77,2.57,114Q1
1140522,2947,振宇五金,24.21,3.1,3.35,2.31,114Q1
1140522,2948,寶陞,19.49,2.15333333,5.67,1.05,114Q1
1140522,2949,欣新網,24.61,3.1,3.63,2.11,114Q1
1140522,3066,李洲,31.14,0.0,0.0,1.34,114Q1
1140522,3071,協禧,25.39,0.81,4.14,1.37,114Q1
1140522,3073,天方能源,34.05,0.65,1.17,2.84,114Q1
1140522,3078,僑威,13.81,4.0,4.84,2.86,114Q1
1140522,3081,聯亞,948.33,0.5,0.18,6.97,114Q1
1140522,3083,網龍,89.77,0.0,0.0,2.61,114Q1
1140522,3086,華義,1083.33,0.65000021,0.4,12.39,114Q1
1140522,3088,艾訊,13.82,4.5,4.64,2.18,114Q1
1140522,3093,港建*,20.38,1.08,3.99,4.01,114Q1
1140522,3105,穩懋,102.02,1.0,1.1,1.06,114Q1
1140522,3114,好德,15.03,1.2,5.39,0.9,114Q1
1140522,3118,進階,16.68,1.8,5.34,1.89,114Q1
1140522,3128,昇銳,12.42,1.2,4.62,1.53,114Q1
1140522,3131,弘塑,38.22,22.0,1.81,8.58,114Q1
1140522,3141,晶宏,61.88,0.50624798,0.81,1.87,114Q1
1140522,3147,大綜,16.88,6.2,2.73,5.91,114Q1
1140522,3152,璟德,20.1,5.59,4.7,2.12,114Q1
1140522,3162,精確,30.24,0.5,0.98,2.29,114Q1
1140522,3163,波若威,35.15,3.0,1.82,5.0,114Q1
1140522,3169,亞信,24.8,3.0,3.21,3.15,114Q1
1140522,3171,炎洲流通,13.5,3.0,6.94,2.2,114Q1
1140522,3178,公準,45.45,0.5,0.98,1.84,114Q1
1140522,3188,鑫龍騰,18.84,1.8,6.01,2.24,114Q1
1140522,3206,志豐,10.78,2.5,6.61,1.36,114Q1
1140522,3211,順達,12.04,12.5,6.02,3.49,114Q1
1140522,3213,茂訊,13.01,6.0,5.36,1.54,114Q1
1140522,3217,優群,13.3,8.8,5.52,2.94,114Q1
1140522,3218,大學光,15.84,7.5,3.57,5.3,114Q1
1140522,3219,倚強科,65.97,0.2660765,0.52,2.73,114Q1
1140522,3221,台嘉碩,28.99,0.9,4.5,0.96,114Q1
