資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140421,1240,茂生農經,13.39,3.4,5.85,1.66,113Q4
1140421,1259,安心,29.02,1.2,2.02,0.77,113Q4
1140421,1264,德麥,14.45,14.5,4.88,3.19,113Q4
1140421,1268,漢來美食,13.92,7.5,5.36,2.61,113Q4
1140421,1294,漢田生技,14.1,4.23,4.98,2.87,113Q4
1140421,1336,台翰,9.1,0.945,4.95,0.77,113Q4
1140421,1565,精華,11.3,9.5,5.67,1.29,113Q4
1140421,1570,力肯,9.96,1.3,5.8,1.13,113Q4
1140421,1580,新麥,10.08,9.0,6.57,2.17,113Q4
1140421,1584,精剛,18.18,0.7,2.45,1.33,113Q4
1140421,1586,和勤,62.79,0.3,1.11,1.43,113Q4
1140421,1593,祺驊,16.91,1.6,5.57,0.86,113Q4
1140421,1599,宏佳騰,23.14,0.5,1.79,1.02,113Q4
1140421,1742,台蠟,19.1,0.0,0.0,1.13,113Q4
1140421,1777,生泰,9.89,5.3,6.08,1.52,113Q4
1140421,1781,合世,24.9,0.0,0.0,1.53,113Q4
1140421,1784,訊聯,40.97,1.40949789,2.09,2.57,113Q4
1140421,1785,光洋科,15.39,1.20013385,2.43,2.06,113Q4
1140421,1788,杏昌,17.51,7.0,4.95,2.1,113Q4
1140421,1815,富喬,202.69,0.0,0.0,1.76,113Q4
1140421,2063,世鎧,16.74,2.0,6.19,1.42,113Q4
1140421,2065,世豐,11.28,3.03200675,7.55,1.26,113Q4
1140421,2066,世德,12.18,3.0,4.0,1.49,113Q4
1140421,2070,精湛,15.96,1.5,3.16,1.83,113Q4
1140421,2073,雄順,46.67,0.7,2.38,1.82,113Q4
1140421,2221,大甲,12.92,1.3,4.98,1.07,113Q4
1140421,2230,泰茂,16.8,3.0,2.93,4.36,113Q4
1140421,2235,謚源,17.53,3.0,6.41,1.28,113Q4
1140421,2596,綠意,45.45,1.0,3.28,1.51,113Q4
1140421,2640,大車隊,14.39,7.0,5.45,3.67,113Q4
1140421,2641,正德,9.74,0.5,2.67,0.78,113Q4
1140421,2643,捷迅,11.78,4.5,6.25,1.28,113Q4
1140421,2718,全心投控,1.31,3.0,6.49,0.78,113Q4
1140421,2719,燦星旅,23.93,0.0,0.0,2.92,113Q4
1140421,2724,藝舍-KY,7.58,0.0,0.0,2.92,113Q4
1140421,2726,雅茗-KY,4.8,0.0,0.0,1.33,113Q4
1140421,2729,瓦城,19.98,9.0,5.0,2.74,113Q4
1140421,2732,六角,18.41,4.9997807,5.67,2.05,113Q4
1140421,2734,易飛網,18.25,0.0,0.0,1.44,113Q4
1140421,2743,山富,10.79,5.0,6.4,2.7,113Q4
1140421,2745,五福,9.94,6.5,7.21,3.58,113Q4
1140421,2751,王座,12.64,4.5,7.83,2.47,113Q4
1140421,2752,豆府,13.92,14.0,6.42,4.28,113Q4
1140421,2754,亞洲藏壽司,30.69,1.5,2.12,1.97,113Q4
1140421,2755,揚秦,19.78,5.0,4.33,4.23,113Q4
1140421,2756,聯發國際,33.4,2.5,3.11,3.69,113Q4
1140421,2916,滿心,11.46,3.6,7.5,1.93,113Q4
1140421,2926,誠品生活,173.7,0.2,0.43,3.65,113Q4
