資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140221,1240,茂生農經,12.02,2.7,5.05,1.2,113Q3
1140221,1259,安心,31.46,1.2,1.86,0.84,113Q4
1140221,1264,德麥,16.65,14.0,4.19,3.79,113Q3
1140221,1268,漢來美食,17.84,7.0,4.59,2.92,113Q3
1140221,1294,漢田生技,14.18,4.0,4.4,3.19,113Q3
1140221,1336,台翰,12.85,0.41,1.72,0.98,113Q3
1140221,1565,精華,15.57,7.0,3.61,1.55,113Q3
1140221,1570,力肯,16.92,1.0,3.34,1.57,113Q3
1140221,1580,新麥,12.27,9.0,5.83,2.57,113Q3
1140221,1584,精剛,8.91,1.5,5.16,1.5,113Q3
1140221,1586,和勤,50.94,0.1303314,0.4,1.72,113Q3
1140221,1593,祺驊,29.13,1.6,4.32,1.13,113Q3
1140221,1599,宏佳騰,145.48,0.0,0.0,1.13,113Q3
1140221,1742,台蠟,56.77,0.0,0.0,1.15,113Q3
1140221,1777,生泰,13.07,3.5,3.65,1.74,113Q3
1140221,1784,訊聯,81.43,1.41847555,1.66,3.47,113Q3
1140221,1785,光洋科,27.29,1.20013385,1.99,2.63,113Q3
1140221,1788,杏昌,17.37,7.0,4.84,2.18,113Q3
1140221,2063,世鎧,17.28,4.5,12.11,1.67,113Q3
1140221,2065,世豐,13.86,4.34545793,8.47,1.58,113Q3
1140221,2066,世德,13.02,3.77751226,3.85,1.97,113Q3
1140221,2070,精湛,19.41,1.5,2.16,2.73,113Q3
1140221,2073,雄順,41.01,0.6,2.12,1.78,113Q3
1140221,2221,大甲,17.26,1.3,4.43,1.25,113Q3
1140221,2230,泰茂,20.08,0.93861079,0.77,5.47,113Q3
1140221,2235,謚源,22.24,2.5,5.13,1.36,113Q3
1140221,2596,綠意,165.77,1.0,2.32,2.24,113Q3
1140221,2640,大車隊,16.23,6.0,4.44,4.16,113Q3
1140221,2641,正德,10.36,0.48155935,2.37,0.89,113Q3
1140221,2643,捷迅,11.07,5.0,6.61,1.41,113Q3
1140221,2718,全心投控,2.32,3.0,3.7,1.38,113Q3
1140221,2719,燦星旅,13.66,0.0,0.0,4.09,113Q3
1140221,2724,藝舍-KY,13.47,0.0,0.0,4.74,113Q3
1140221,2726,雅茗-KY,11.6,0.0,0.0,1.91,113Q3
1140221,2729,瓦城,24.13,11.0,5.26,3.27,113Q3
1140221,2732,六角,19.45,6.49655101,6.55,2.34,113Q3
1140221,2734,易飛網,16.97,0.0,0.0,2.79,113Q3
1140221,2743,山富,11.52,3.0,2.91,3.65,113Q3
1140221,2745,五福,10.14,3.5,3.18,4.47,113Q3
1140221,2751,王座,17.34,5.0,7.25,3.12,113Q3
1140221,2752,豆府,17.26,13.3,5.47,5.22,113Q3
1140221,2754,亞洲藏壽司,41.12,1.5,1.7,2.48,113Q3
1140221,2755,揚秦,23.48,3.6,2.83,4.95,113Q3
1140221,2756,聯發國際,33.33,4.5,5.84,3.52,113Q3
1140221,2916,滿心,14.92,4.0,7.05,2.44,113Q3
1140221,2926,誠品生活,123.57,0.0,0.0,4.32,113Q3
1140221,2937,集雅社,12.68,2.0,5.01,1.68,113Q3
1140221,2941,米斯特,22.6,3.18161143,4.53,2.99,113Q3
1140221,2947,振宇五金,26.52,1.3,1.49,2.23,113Q3
1140221,2948,寶陞,21.67,3.31428571,7.28,1.35,113Q3
1140221,2949,欣新網,20.63,2.5,3.17,1.97,113Q3
1140221,3064,泰偉,223.0,0.0,0.0,8.09,113Q3
1140221,3066,李洲,21.3,0.0,0.0,1.74,113Q3
1140221,3071,協禧,40.16,1.03,4.01,1.89,113Q3
1140221,3073,天方能源,95.71,0.0,0.0,3.82,113Q3
1140221,3078,僑威,17.37,4.8,5.52,3.01,113Q3
1140221,3083,網龍,51.81,0.0,0.0,2.75,113Q3
1140221,3086,華義,156.88,1.50000004,0.88,13.12,113Q3
1140221,3088,艾訊,21.43,4.29279723,2.95,3.4,113Q3
1140221,3093,港建*,26.7,1.8,1.73,3.83,113Q3
1140221,3095,及成,29.48,0.0,0.0,5.17,113Q3
1140221,3105,穩懋,31.97,0.0,0.0,1.3,113Q3
