資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140203,1240,茂生農經,11.6,2.7,5.23,1.15,113Q3
1140203,1259,安心,22.35,1.8,2.87,0.83,113Q3
1140203,1264,德麥,15.73,14.0,4.43,3.58,113Q3
1140203,1268,漢來美食,17.84,7.0,4.59,2.92,113Q3
1140203,1294,漢田生技,14.09,4.0,4.43,3.17,113Q3
1140203,1336,台翰,12.23,0.41,1.8,0.93,113Q3
1140203,1565,精華,15.21,7.0,3.69,1.52,113Q3
1140203,1570,力肯,15.4,1.0,3.67,1.42,113Q3
1140203,1580,新麥,12.19,9.0,5.86,2.56,113Q3
1140203,1584,精剛,8.19,1.5,5.62,1.37,113Q3
1140203,1586,和勤,43.13,0.1303314,0.47,1.45,113Q3
1140203,1593,祺驊,27.6,1.6,4.56,1.07,113Q3
1140203,1599,宏佳騰,139.52,0.0,0.0,1.09,113Q3
1140203,1742,台蠟,55.81,0.0,0.0,1.13,113Q3
1140203,1777,生泰,12.63,3.5,3.78,1.68,113Q3
1140203,1784,訊聯,80.48,1.41847555,1.68,3.43,113Q3
1140203,1785,光洋科,26.61,1.20013385,2.04,2.57,113Q3
1140203,1788,杏昌,17.07,7.0,4.93,2.14,113Q3
1140203,2063,世鎧,15.79,4.5,13.25,1.53,113Q3
1140203,2065,世豐,13.54,4.34545793,8.67,1.54,113Q3
1140203,2066,世德,11.98,3.77751226,4.18,1.81,113Q3
1140203,2070,精湛,17.42,1.5,2.41,2.45,113Q3
1140203,2073,雄順,39.13,0.6,2.22,1.69,113Q3
1140203,2221,大甲,16.76,1.3,4.56,1.22,113Q3
1140203,2230,泰茂,19.42,0.93861079,0.8,5.29,113Q3
1140203,2235,謚源,21.89,2.5,5.21,1.34,113Q3
1140203,2596,綠意,155.96,1.0,2.47,2.11,113Q3
1140203,2640,大車隊,15.63,6.0,4.62,4.0,113Q3
1140203,2641,正德,9.08,0.48155935,2.71,0.78,113Q3
1140203,2643,捷迅,10.77,5.0,6.78,1.38,113Q3
1140203,2718,全心投控,2.09,3.0,4.11,1.24,113Q3
1140203,2719,燦星旅,14.71,0.0,0.0,4.41,113Q3
1140203,2724,藝舍-KY,14.16,0.0,0.0,4.98,113Q3
1140203,2726,雅茗-KY,11.06,0.0,0.0,1.82,113Q3
