日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250321,1101,台泥,33.5,2.99,113,22.95,1.04,2024Q4
20250321,1102,亞泥,45.1,4.88,113,12.42,0.88,2024Q4
20250321,1103,嘉泥,16.9,2.96,112,35.21,0.53,2024Q4
20250321,1104,環泥,30.1,5.65,113,13.94,0.87,2024Q4
20250321,1108,幸福,15.05,4.65,113,14.47,1.21,2024Q3
20250321,1109,信大,17.85,5.04,113,12.93,0.73,2024Q4
20250321,1110,東泥,18.35,1.63,113,30.08,1.11,2024Q4
20250321,1201,味全,17.9,2.79,113,20.34,1.17,2024Q4
20250321,1203,味王,38.5,2.86,112,19.06,1.53,2024Q3
20250321,1210,大成,57.5,4.87,113,13.79,1.9,2024Q4
20250321,1215,卜蜂,101.0,5.45,112,15.42,2.79,2024Q4
20250321,1216,統一,82.1,3.65,113,22.55,3.45,2024Q4
20250321,1217,愛之味,11.85,3.12,113,20.43,0.78,2024Q4
20250321,1218,泰山,21.5,6.28,113,14.05,0.82,2024Q4
20250321,1219,福壽,15.1,5.3,112,28.49,1.13,2024Q4
20250321,1220,台榮,15.5,4.52,113,13.14,1.12,2024Q4
20250321,1225,福懋油,38.55,1.79,113,21.66,2.55,2024Q3
20250321,1227,佳格,35.7,3.92,113,21.0,1.83,2024Q3
20250321,1229,聯華,51.1,3.52,113,20.77,1.66,2024Q4
20250321,1231,聯華食,132.0,1.97,113,31.28,5.48,2024Q4
20250321,1232,大統益,152.0,4.61,113,18.45,4.28,2024Q4
20250321,1233,天仁,33.65,2.82,113,34.69,2.09,2024Q4
20250321,1234,黑松,40.9,4.65,113,17.33,0.87,2024Q4
20250321,1235,興泰,101.0,0.99,112,21.77,1.3,2024Q3
20250321,1256,鮮活果汁-KY,139.0,3.38,113,16.24,1.37,2024Q4
20250321,1303,南亞,32.95,2.12,113,78.45,0.75,2024Q4
20250321,1307,三芳,46.5,5.81,113,12.5,1.8,2024Q4
20250321,1315,達新,69.9,7.15,113,32.51,0.71,2024Q4
20250321,1319,東陽,141.0,3.76,113,19.05,3.02,2024Q4
20250321,1321,大洋,37.85,1.0,113,49.8,1.38,2024Q4
20250321,1323,永裕,23.75,3.79,113,9.24,0.81,2024Q4
20250321,1324,地球,12.7,1.57,113,141.11,0.99,2024Q4
20250321,1326,台化,28.65,1.75,113,477.5,0.61,2024Q4
20250321,1339,昭輝,59.4,5.05,113,11.86,1.07,2024Q4
20250321,1341,富林-KY,74.4,6.99,113,13.91,2.72,2024Q4
20250321,1342,八貫,102.0,4.7,113,16.35,3.34,2024Q4
20250321,1402,遠東新,34.1,4.69,113,18.24,0.78,2024Q4
20250321,1409,新纖,14.7,4.08,113,13.87,0.62,2024Q4
20250321,1410,南染,36.05,0.83,112,106.03,2.11,2024Q3
20250321,1414,東和,21.2,1.08,113,81.54,1.48,2024Q4
20250321,1416,廣豐,12.8,4.38,113,16.2,0.55,2024Q4
20250321,1419,新紡,44.0,3.41,113,15.17,0.85,2024Q4
20250321,1423,利華,36.95,2.17,113,45.62,1.14,2024Q4
20250321,1434,福懋,19.1,4.19,113,21.46,0.87,2024Q4
20250321,1436,華友聯,138.0,9.59,113,7.6,2.89,2024Q4
20250321,1437,勤益控,34.45,3.92,113,10.6,0.84,2024Q4
20250321,1439,雋揚,32.35,0.93,113,18.59,1.07,2024Q4
20250321,1442,名軒,81.0,4.32,112,11.28,3.47,2024Q4
20250321,1446,宏和,34.35,5.82,113,3.42,1.77,2024Q3
20250321,1451,年興,22.2,4.5,113,18.81,0.64,2024Q4
20250321,1452,宏益,15.0,3.33,113,23.44,0.71,2024Q4
20250321,1453,大將,17.6,1.7,113,880.0,1.35,2024Q4
20250321,1454,台富,16.75,1.49,113,167.5,1.3,2024Q4
20250321,1456,怡華,16.6,1.2,112,14.95,0.96,2024Q4
20250321,1457,宜進,20.25,4.94,113,22.25,0.88,2024Q4
20250321,1463,強盛新,30.0,7.0,113,9.15,1.79,2024Q4
20250321,1464,得力,18.75,5.01,113,18.03,1.38,2024Q4
20250321,1465,偉全,14.6,4.11,113,22.46,0.91,2024Q4
20250321,1470,大統新創,22.85,4.42,113,20.22,1.89,2024Q4
20250321,1472,三洋實業,90.5,3.31,113,30.68,2.34,2024Q4
20250321,1473,台南,38.1,5.25,113,12.62,1.34,2024Q4
20250321,1474,弘裕,14.2,2.82,113,17.32,0.86,2024Q4
20250321,1475,業旺,58.4,3.42,112,8.09,2.4,2024Q4
20250321,1476,儒鴻,500.0,3.4,113,20.66,4.74,2024Q4
20250321,1477,聚陽,340.0,5.03,113,20.38,5.73,2024Q4
20250321,1503,士電,167.0,2.69,113,28.74,2.32,2024Q4
20250321,1504,東元,51.9,4.24,113,19.01,1.45,2024Q4
20250321,1513,中興電,146.0,3.15,113,19.92,3.79,2024Q4
20250321,1514,亞力,111.0,1.71,113,36.75,5.11,2024Q4
20250321,1515,力山,35.3,2.83,113,20.06,1.62,2024Q4
20250321,1519,華城,527.0,1.9,113,35.3,17.43,2024Q4
20250321,1521,大億,28.7,3.48,113,24.96,1.17,2024Q4
20250321,1522,堤維西,58.7,5.11,113,12.99,1.98,2024Q4
20250321,1524,耿鼎,44.8,5.13,113,12.41,2.39,2024Q4
20250321,1525,江申,64.4,4.81,113,15.63,0.95,2024Q4
20250321,1527,鑽全,42.55,5.17,113,13.26,1.2,2024Q4
20250321,1530,亞崴,32.0,4.69,113,22.86,0.93,2024Q3
20250321,1531,高林股,13.9,2.88,113,29.57,0.68,2024Q4
20250321,1532,勤美,30.95,5.65,113,10.78,0.84,2024Q4
20250321,1535,中宇,60.4,4.97,113,14.88,2.0,2024Q4
20250321,1536,和大,71.8,1.11,113,102.57,2.27,2024Q4
20250321,1537,廣隆,155.0,6.77,113,13.2,2.69,2024Q4
20250321,1539,巨庭,22.95,3.7,113,16.28,0.92,2024Q4
20250321,1540,喬福,35.55,4.5,113,16.77,2.0,2024Q4
20250321,1541,錩泰,27.95,1.79,113,26.37,1.1,2024Q4
20250321,1558,伸興,111.0,5.41,113,16.3,1.33,2024Q4
20250321,1560,中砂,249.0,1.61,113,35.12,5.09,2024Q4
20250321,1563,巧新,68.7,3.2,113,21.47,1.65,2024Q4
20250321,1568,倉佑,28.6,4.2,113,17.99,1.57,2024Q4
20250321,1582,信錦,104.5,5.26,113,14.76,1.95,2024Q4
20250321,1583,程泰,61.9,4.85,113,11.81,1.2,2024Q3
20250321,1590,亞德客-KY,951.0,2.22,113,24.95,3.97,2024Q4
20250321,1597,直得,92.7,0.76,113,85.83,3.38,2024Q4
20250321,1603,華電,37.5,4.0,113,13.2,0.85,2024Q4
20250321,1604,聲寶,28.65,5.24,113,13.71,1.22,2024Q4
20250321,1605,華新,26.2,1.91,113,37.97,0.77,2024Q4
20250321,1608,華榮,28.0,3.57,113,18.06,1.52,2024Q4
20250321,1609,大亞,43.5,3.91,112,20.81,2.12,2024Q4
20250321,1611,中電,16.55,4.83,113,33.1,1.18,2024Q4
20250321,1612,宏泰,35.35,5.66,112,14.25,1.48,2024Q3
20250321,1614,三洋電,40.05,1.45,113,48.25,1.86,2024Q4
20250321,1615,大山,60.2,4.78,112,15.2,3.15,2024Q4
20250321,1616,億泰,23.05,7.81,113,11.3,1.98,2024Q4
20250321,1617,榮星,17.9,2.79,113,33.77,1.31,2024Q4
20250321,1618,合機,46.5,3.23,113,12.53,1.48,2024Q4
20250321,1702,南僑,48.8,5.12,113,11.99,1.03,2024Q4
20250321,1707,葡萄王,146.0,4.73,113,14.93,2.15,2024Q4
20250321,1708,東鹼,38.6,5.18,113,9.87,1.33,2024Q4
20250321,1709,和益,20.3,3.94,113,13.18,1.07,2024Q4
20250321,1710,東聯,15.75,1.27,112,787.5,1.28,2024Q4
20250321,1711,永光,20.6,1.46,113,46.82,1.32,2024Q4
20250321,1712,興農,43.85,5.7,113,17.61,2.18,2024Q4
20250321,1713,國化,55.6,13.49,113,5.39,1.93,2024Q4
20250321,1714,和桐,8.6,2.33,113,20.98,0.69,2024Q4
20250321,1717,長興,29.6,4.05,113,18.97,1.23,2024Q4
20250321,1720,生達,63.2,4.43,113,12.82,1.91,2024Q4
20250321,1722,台肥,52.7,3.8,113,26.22,0.93,2024Q4
20250321,1723,中碳,98.0,4.59,113,18.85,2.77,2024Q4
20250321,1725,元禎,36.65,3.41,113,19.19,1.2,2024Q4
20250321,1726,永記,76.2,4.72,113,14.43,1.2,2024Q4
20250321,1727,中華化,29.45,1.7,113,57.75,1.77,2024Q4
20250321,1730,花仙子,55.3,5.42,113,14.0,1.79,2024Q4
20250321,1731,美吾華,24.05,4.99,113,18.5,1.52,2024Q4
20250321,1732,毛寶,27.5,1.82,113,91.67,2.36,2024Q4
20250321,1733,五鼎,33.85,3.55,113,26.45,1.85,2024Q4
20250321,1734,杏輝,32.0,4.69,113,19.05,1.78,2024Q4
20250321,1735,日勝化,19.3,4.15,113,19.9,1.22,2024Q4
20250321,1736,喬山,192.0,0.52,112,23.97,4.84,2024Q4
20250321,1737,臺鹽,32.8,3.96,113,17.63,0.98,2024Q4
20250321,1752,南光,42.75,3.74,113,17.74,1.78,2024Q4
20250321,1760,寶齡富錦,82.2,2.19,113,56.69,3.67,2024Q4
20250321,1762,中化生,33.2,0.57,113,48.82,0.77,2024Q4
20250321,1773,勝一,150.0,3.0,113,20.8,3.84,2024Q4
20250321,1776,展宇,19.75,4.05,113,21.01,1.31,2024Q3
20250321,1783,和康生,45.35,2.21,112,21.39,2.96,2024Q4
20250321,1786,科妍,126.0,2.58,113,37.39,4.77,2024Q4
20250321,1789,神隆,22.7,1.54,113,52.79,1.71,2024Q4
20250321,1795,美時,253.5,2.26,113,13.28,3.18,2024Q4
20250321,1808,潤隆,35.35,42.43,112,15.5,2.41,2024Q4
20250321,1809,中釉,18.95,1.32,113,57.42,1.07,2024Q4
20250321,1810,和成,17.75,1.13,112,93.42,0.78,2024Q4
20250321,1817,凱撒衛,49.5,4.85,113,11.41,1.6,2024Q4
20250321,1904,正隆,20.6,2.18,113,37.45,0.77,2024Q4
20250321,1906,寶隆,13.75,0.73,113,55.0,0.62,2024Q4
20250321,1907,永豐餘,29.4,2.72,113,30.0,0.74,2024Q4
20250321,2002,中鋼,23.8,1.39,113,183.08,1.19,2024Q4
20250321,2006,東和鋼鐵,72.5,5.52,113,11.81,1.62,2024Q4
20250321,2008,高興昌,27.2,1.84,113,104.62,1.47,2024Q4
20250321,2009,第一銅,43.05,1.16,113,58.18,2.16,2024Q4
20250321,2010,春源,21.0,6.19,113,12.73,1.11,2024Q4
20250321,2012,春雨,25.4,3.94,113,24.66,1.66,2024Q4
20250321,2013,中鋼構,50.8,3.94,113,18.81,1.87,2024Q4
20250321,2015,豐興,74.4,4.7,113,17.46,1.94,2024Q4
