日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250528,1101,台泥,29.1,3.44,113,22.91,0.88,2025Q1
20250528,1102,亞泥,42.35,5.19,113,13.28,0.85,2025Q1
20250528,1103,嘉泥,15.15,3.63,113,22.61,0.47,2025Q1
20250528,1104,環泥,30.6,5.56,113,13.85,0.88,2025Q1
20250528,1108,幸福,15.2,4.93,113,12.26,1.23,2025Q1
20250528,1109,信大,17.25,5.22,113,13.58,0.7,2025Q1
20250528,1110,東泥,20.25,1.48,113,31.64,1.22,2025Q1
20250528,1201,味全,16.45,3.04,113,19.82,1.09,2025Q1
20250528,1203,味王,40.5,2.96,113,17.61,1.52,2025Q1
20250528,1210,大成,65.0,4.31,113,15.26,2.23,2025Q1
20250528,1213,大飲,12.85,2.72,113,1.44,1.03,2025Q1
20250528,1215,卜蜂,109.5,4.11,113,14.28,3.14,2025Q1
20250528,1216,統一,81.3,3.69,113,22.77,3.25,2025Q1
20250528,1217,愛之味,11.1,3.33,113,48.26,0.79,2025Q1
20250528,1218,泰山,21.6,6.25,113,13.67,0.85,2025Q1
20250528,1219,福壽,15.65,3.19,113,31.94,1.16,2025Q1
20250528,1220,台榮,14.25,4.91,113,18.27,1.04,2025Q1
20250528,1227,佳格,34.35,4.08,113,19.3,1.65,2025Q1
20250528,1229,聯華,44.95,4.0,113,19.05,1.57,2025Q1
20250528,1231,聯華食,135.5,1.92,113,37.53,5.51,2025Q1
20250528,1232,大統益,162.5,4.31,113,19.35,4.34,2025Q1
20250528,1233,天仁,32.5,2.92,113,36.93,2.17,2025Q1
20250528,1234,黑松,41.4,4.59,113,16.3,0.91,2025Q1
20250528,1256,鮮活果汁-KY,115.5,4.07,113,14.53,1.11,2025Q1
20250528,1303,南亞,29.6,2.36,113,92.5,0.68,2025Q1
20250528,1307,三芳,38.6,6.99,113,10.27,1.57,2025Q1
20250528,1315,達新,66.5,7.52,113,35.19,0.7,2025Q1
20250528,1319,東陽,132.5,4.0,113,16.77,2.69,2025Q1
20250528,1321,大洋,37.1,1.02,113,1855.0,1.38,2025Q1
20250528,1323,永裕,20.75,4.34,113,8.79,0.72,2025Q1
20250528,1324,地球,11.5,1.74,113,1150.0,0.91,2025Q1
20250528,1339,昭輝,51.9,5.78,113,12.42,0.97,2025Q1
20250528,1341,富林-KY,70.0,7.43,113,13.54,2.97,2025Q1
20250528,1342,八貫,94.1,5.09,113,14.59,3.4,2025Q1
20250528,1402,遠東新,32.7,4.89,113,16.27,0.73,2025Q1
20250528,1409,新纖,13.3,4.51,113,12.31,0.57,2025Q1
20250528,1410,南染,37.75,1.32,113,89.88,2.24,2025Q1
20250528,1414,東和,19.35,1.19,113,129.0,1.38,2025Q1
20250528,1416,廣豐,12.6,4.44,113,16.36,0.52,2025Q1
20250528,1419,新紡,76.3,1.97,113,26.04,1.49,2025Q1
20250528,1423,利華,37.05,2.16,113,24.22,1.09,2025Q1
20250528,1434,福懋,16.6,4.82,113,18.65,0.76,2025Q1
20250528,1436,華友聯,118.0,11.22,113,6.37,3.04,2025Q1
20250528,1437,勤益控,33.0,4.09,113,11.87,0.81,2025Q1
20250528,1439,雋揚,31.35,0.96,113,16.24,1.04,2025Q1
20250528,1442,名軒,69.6,6.47,113,9.89,2.83,2025Q1
20250528,1446,宏和,26.8,7.46,113,3.3,1.28,2025Q1
20250528,1451,年興,19.9,5.03,113,8.22,0.55,2025Q1
20250528,1452,宏益,12.4,4.03,113,21.38,0.6,2025Q1
20250528,1456,怡華,13.8,1.45,112,12.66,0.82,2025Q1
20250528,1457,宜進,18.0,5.56,113,13.33,0.81,2025Q1
20250528,1463,強盛新,22.05,9.52,113,6.25,1.24,2025Q1
20250528,1464,得力,13.7,6.86,113,11.32,0.98,2025Q1
20250528,1465,偉全,13.4,4.48,113,21.27,0.85,2025Q1
20250528,1472,三洋實業,100.0,3.0,113,26.39,2.4,2025Q1
20250528,1473,台南,29.95,6.68,113,10.58,1.0,2025Q1
20250528,1474,弘裕,13.3,3.01,113,35.0,0.79,2025Q1
20250528,1475,業旺,45.75,7.87,113,7.01,1.8,2025Q1
20250528,1476,儒鴻,421.0,4.04,113,16.75,4.44,2025Q1
20250528,1477,聚陽,268.5,6.37,113,15.53,4.91,2025Q1
20250528,1503,士電,182.0,2.47,113,30.9,2.55,2025Q1
20250528,1504,東元,52.2,4.21,113,19.12,1.52,2025Q1
20250528,1513,中興電,152.0,3.03,113,21.17,3.89,2025Q1
20250528,1514,亞力,107.0,1.78,113,38.49,4.7,2025Q1
20250528,1515,力山,30.45,3.28,113,63.44,1.46,2025Q1
20250528,1519,華城,470.0,2.13,113,29.67,19.38,2025Q1
20250528,1521,大億,28.85,3.47,113,21.69,1.2,2025Q1
20250528,1522,堤維西,46.25,6.49,113,11.71,1.48,2025Q1
20250528,1524,耿鼎,31.15,7.38,113,8.73,1.8,2025Q1
20250528,1525,江申,65.1,4.76,113,15.28,0.93,2025Q1
20250528,1527,鑽全,38.25,5.75,113,12.58,1.06,2025Q1
20250528,1529,樂事綠能,28.05,0.71,113,2805.0,2.56,2025Q1
20250528,1530,亞崴,32.2,4.66,113,28.25,0.94,2025Q1
20250528,1531,高林股,12.85,3.11,113,22.54,0.62,2025Q1
20250528,1532,勤美,26.25,6.67,113,19.3,0.75,2025Q1
20250528,1535,中宇,56.7,5.29,113,14.28,1.81,2025Q1
20250528,1536,和大,60.7,1.32,113,6070.0,1.94,2025Q1
20250528,1537,廣隆,144.5,7.27,113,12.39,2.39,2025Q1
20250528,1539,巨庭,19.05,4.46,113,18.68,0.75,2025Q1
20250528,1540,喬福,30.5,5.25,113,15.64,1.67,2025Q1
20250528,1541,錩泰,27.2,1.84,113,32.77,1.07,2025Q1
20250528,1558,伸興,96.9,6.19,113,14.59,1.14,2025Q1
20250528,1560,中砂,282.0,1.42,113,38.74,5.96,2025Q1
20250528,1563,巧新,56.6,3.89,113,14.86,1.42,2025Q1
20250528,1568,倉佑,23.85,5.03,113,17.67,1.36,2025Q1
20250528,1582,信錦,76.7,7.17,113,11.91,1.38,2025Q1
20250528,1583,程泰,59.5,5.04,113,16.44,1.14,2025Q1
20250528,1590,亞德客-KY,911.0,2.32,113,23.57,3.92,2025Q1
20250528,1597,直得,88.1,0.79,113,107.44,3.26,2025Q1
20250528,1603,華電,37.95,3.95,113,12.48,0.86,2025Q1
20250528,1604,聲寶,26.6,5.64,113,12.98,1.18,2025Q1
20250528,1605,華新,21.9,2.28,113,34.22,0.65,2025Q1
20250528,1608,華榮,24.45,4.09,113,19.88,1.3,2025Q1
20250528,1609,大亞,37.75,2.38,113,22.47,1.85,2025Q1
20250528,1611,中電,13.95,5.73,113,31.7,1.0,2025Q1
20250528,1612,宏泰,33.25,6.32,113,13.91,1.47,2025Q1
20250528,1614,三洋電,39.4,1.47,113,44.27,1.87,2025Q1
20250528,1615,大山,52.2,4.79,113,12.58,2.6,2025Q1
20250528,1616,億泰,26.05,6.91,113,10.42,2.12,2025Q1
20250528,1617,榮星,16.55,3.02,113,61.3,1.25,2025Q1
20250528,1618,合機,49.2,3.05,113,11.39,1.63,2025Q1
20250528,1702,南僑,47.1,5.31,113,15.0,1.0,2025Q1
20250528,1707,葡萄王,133.5,5.17,113,14.14,2.05,2025Q1
20250528,1708,東鹼,33.95,5.89,113,8.22,1.19,2025Q1
20250528,1709,和益,18.55,4.31,113,11.97,1.01,2025Q1
20250528,1711,永光,18.5,1.62,113,40.22,1.21,2025Q1
20250528,1712,興農,42.8,5.84,113,17.19,2.31,2025Q1
20250528,1713,國化,54.0,13.89,113,5.07,1.83,2025Q1
20250528,1714,和桐,8.02,2.49,113,38.19,0.63,2025Q1
20250528,1717,長興,25.9,4.63,113,17.5,1.1,2025Q1
20250528,1720,生達,58.2,4.81,113,12.65,1.85,2025Q1
20250528,1722,台肥,53.0,3.77,113,29.78,0.93,2025Q1
20250528,1723,中碳,93.3,4.82,113,18.89,2.54,2025Q1
20250528,1725,元禎,30.95,4.04,113,17.19,1.04,2025Q1
20250528,1726,永記,77.3,4.66,113,14.29,1.18,2025Q1
20250528,1727,中華化,24.4,2.05,113,53.04,1.53,2025Q1
20250528,1730,花仙子,57.3,5.24,113,12.76,1.77,2025Q1
20250528,1731,美吾華,22.9,5.24,113,18.03,1.4,2025Q1
20250528,1732,毛寶,30.95,1.62,113,91.03,2.74,2025Q1
20250528,1733,五鼎,30.9,3.88,113,19.19,1.75,2025Q1
20250528,1734,杏輝,33.0,4.55,113,19.53,1.76,2025Q1
20250528,1735,日勝化,17.5,4.57,113,21.08,1.08,2025Q1
20250528,1736,喬山,149.0,2.68,113,15.88,3.53,2025Q1
20250528,1737,臺鹽,32.65,3.98,113,17.94,0.97,2025Q1
20250528,1752,南光,37.0,4.32,113,14.34,1.6,2025Q1
20250528,1760,寶齡富錦,81.0,2.22,113,63.78,3.86,2025Q1
20250528,1762,中化生,29.3,0.65,113,112.69,0.67,2025Q1
20250528,1773,勝一,146.0,3.08,113,19.44,3.56,2025Q1
20250528,1776,展宇,17.75,4.51,113,26.1,1.15,2025Q1
20250528,1783,和康生,43.3,1.92,113,18.58,2.63,2025Q1
20250528,1786,科妍,96.3,3.36,113,27.99,3.99,2025Q1
20250528,1789,神隆,17.2,2.03,113,55.48,1.27,2025Q1
20250528,1795,美時,234.5,2.44,113,11.39,2.93,2025Q1
20250528,1806,冠軍,11.6,8.62,113,35.15,0.8,2025Q1
20250528,1808,潤隆,30.3,6.6,113,17.02,2.42,2025Q1
20250528,1809,中釉,17.6,1.42,113,65.19,0.99,2025Q1
20250528,1810,和成,16.2,1.17,113,101.25,0.72,2025Q1
20250528,1817,凱撒衛,44.0,5.45,113,10.86,1.39,2025Q1
20250528,1904,正隆,17.8,2.53,113,48.11,0.68,2025Q1
20250528,1907,永豐餘,27.1,2.95,113,37.12,0.7,2025Q1
20250528,2002,中鋼,20.05,1.65,113,200.5,1.0,2025Q1
20250528,2006,東和鋼鐵,65.2,6.13,113,10.64,1.54,2025Q1
20250528,2008,高興昌,25.35,1.97,113,81.77,1.4,2025Q1
20250528,2009,第一銅,33.05,1.51,113,45.9,1.67,2025Q1
20250528,2010,春源,19.55,6.65,113,10.29,1.07,2025Q1
20250528,2012,春雨,20.85,4.8,113,23.43,1.45,2025Q1
20250528,2013,中鋼構,43.6,4.59,113,15.91,1.55,2025Q1
20250528,2015,豐興,62.5,5.6,113,15.47,1.75,2025Q1
20250528,2020,美亞,28.85,7.63,113,12.82,1.62,2025Q1
20250528,2027,大成鋼,36.0,3.06,113,19.25,1.1,2025Q1
20250528,2028,威致,18.2,1.65,113,30.33,1.26,2025Q1
20250528,2029,盛餘,24.05,5.2,113,12.86,0.77,2025Q1
20250528,2030,彰源,15.35,4.56,113,12.09,0.82,2025Q1
20250528,2031,新光鋼,42.4,5.9,113,37.19,1.31,2025Q1
20250528,2032,新鋼,15.8,2.41,113,30.98,1.22,2025Q1
20250528,2033,佳大,17.95,1.11,113,66.48,1.38,2025Q1
20250528,2034,允強,23.05,4.34,113,109.76,1.11,2025Q1
20250528,2038,海光,16.2,1.23,113,49.09,0.77,2025Q1
20250528,2049,上銀,223.5,1.07,113,38.4,2.17,2025Q1
20250528,2059,川湖,2060.0,1.56,113,26.97,8.24,2025Q1
20250528,2062,橋椿,25.85,6.96,113,11.8,0.67,2025Q1
20250528,2069,運錩,16.5,5.45,113,7.24,0.66,2025Q1
20250528,2101,南港,39.45,1.27,113,11.54,2.5,2025Q1
20250528,2103,台橡,18.65,3.38,113,16.5,0.75,2025Q1
20250528,2105,正新,50.8,4.72,113,22.68,1.93,2025Q1
20250528,2106,建大,23.75,4.63,113,25.82,1.11,2025Q1
20250528,2107,厚生,26.5,5.28,113,13.25,0.64,2025Q1
20250528,2108,南帝,25.15,3.98,113,20.28,0.85,2025Q1
20250528,2109,華豐,17.5,8.57,113,11.59,1.44,2025Q1
20250528,2114,鑫永銓,92.1,5.43,113,17.38,2.23,2025Q1
20250528,2115,六暉-KY,29.2,5.14,113,12.98,0.9,2025Q1
20250528,2201,裕隆,36.2,3.59,113,10.9,0.59,2025Q1
20250528,2204,中華,67.1,6.26,113,10.98,1.04,2025Q1
20250528,2206,三陽工業,70.6,4.25,113,12.13,2.1,2025Q1
20250528,2207,和泰車,622.0,3.22,113,18.34,4.96,2025Q1
20250528,2211,長榮鋼,87.7,5.7,113,13.58,1.31,2025Q1
20250528,2227,裕日車,60.4,6.46,113,19.8,0.94,2025Q1
20250528,2228,劍麟,94.7,9.5,113,12.28,1.36,2025Q1
20250528,2231,為升,84.7,2.36,113,26.97,2.7,2025Q1
20250528,2233,宇隆,161.0,4.35,113,15.33,2.58,2025Q1
20250528,2236,百達-KY,91.5,0.75,113,11.57,2.23,2025Q1
20250528,2247,汎德永業,295.5,6.26,113,12.57,1.96,2025Q1
20250528,2248,華勝-KY,49.3,6.9,113,8.69,1.44,2025Q1
20250528,2250,IKKA-KY,96.1,4.16,113,17.76,1.47,2025Q1
20250528,2301,光寶科,103.0,4.38,113,18.17,2.64,2025Q1
20250528,2302,麗正,16.65,3.48,113,27.75,1.6,2025Q1
20250528,2303,聯電,47.05,6.06,113,13.25,1.51,2025Q1
20250528,2308,台達電,370.0,1.89,113,24.21,3.92,2025Q1
20250528,2312,金寶,21.3,2.82,113,18.52,1.39,2025Q1
20250528,2313,華通,61.3,3.92,113,12.33,1.69,2025Q1
20250528,2316,楠梓電,42.95,1.16,113,9.02,0.75,2025Q1
20250528,2317,鴻海,152.0,3.82,113,12.22,1.29,2025Q1
20250528,2324,仁寶,27.85,5.03,113,11.75,0.91,2025Q1
20250528,2327,國巨,485.0,4.12,113,12.31,1.57,2025Q1
20250528,2328,廣宇,38.05,2.89,113,18.21,1.39,2025Q1
20250528,2329,華泰,37.55,2.66,113,30.28,2.51,2025Q1
20250528,2330,台積電,967.0,1.76,113,19.15,5.49,2025Q1
20250528,2331,精英,18.6,1.13,113,23.54,0.89,2025Q1
