資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140422,1240,茂生農經,13.13,3.4,5.96,1.63,113Q4
1140422,1259,安心,29.02,1.2,2.02,0.77,113Q4
1140422,1264,德麥,14.38,14.5,4.91,3.17,113Q4
1140422,1268,漢來美食,13.62,7.5,5.47,2.55,113Q4
1140422,1294,漢田生技,14.12,4.23,4.98,2.87,113Q4
1140422,1336,台翰,8.98,0.945,5.01,0.76,113Q4
1140422,1565,精華,11.17,9.5,5.74,1.27,113Q4
1140422,1570,力肯,9.98,1.3,5.79,1.13,113Q4
1140422,1580,新麥,10.04,9.0,6.59,2.16,113Q4
1140422,1584,精剛,18.09,0.7,2.46,1.32,113Q4
1140422,1586,和勤,63.02,0.3,1.11,1.44,113Q4
1140422,1593,祺驊,16.82,1.6,5.59,0.85,113Q4
1140422,1599,宏佳騰,23.35,0.5,1.77,1.03,113Q4
1140422,1742,台蠟,18.54,0.0,0.0,1.1,113Q4
1140422,1777,生泰,9.71,5.3,6.19,1.49,113Q4
1140422,1781,合世,24.71,0.0,0.0,1.52,113Q4
1140422,1784,訊聯,40.48,1.40949789,2.11,2.54,113Q4
1140422,1785,光洋科,16.39,1.20013385,2.28,2.2,113Q4
1140422,1788,杏昌,17.57,7.0,4.93,2.11,113Q4
1140422,1815,富喬,200.0,0.0,0.0,1.74,113Q4
1140422,2063,世鎧,15.88,2.0,6.53,1.35,113Q4
1140422,2065,世豐,11.04,3.03200675,7.72,1.23,113Q4
1140422,2066,世德,12.09,3.0,4.03,1.48,113Q4
1140422,2070,精湛,15.86,1.5,3.18,1.82,113Q4
1140422,2073,雄順,45.71,0.7,2.43,1.78,113Q4
1140422,2221,大甲,12.92,1.3,4.98,1.07,113Q4
1140422,2230,泰茂,16.64,3.0,2.96,4.32,113Q4
1140422,2235,謚源,17.21,3.0,6.53,1.26,113Q4
1140422,2596,綠意,45.37,1.0,3.29,1.5,113Q4
1140422,2640,大車隊,14.28,7.0,5.49,3.65,113Q4
1140422,2641,正德,9.79,0.5,2.66,0.78,113Q4
1140422,2643,捷迅,11.65,4.5,6.32,1.27,113Q4
1140422,2718,全心投控,1.24,3.0,6.86,0.74,113Q4
1140422,2719,燦星旅,24.37,0.0,0.0,2.97,113Q4
1140422,2724,藝舍-KY,7.36,0.0,0.0,2.83,113Q4
1140422,2726,雅茗-KY,4.87,0.0,0.0,1.35,113Q4
1140422,2729,瓦城,19.92,9.0,5.01,2.74,113Q4
1140422,2732,六角,18.29,4.9997807,5.71,2.04,113Q4
1140422,2734,易飛網,17.9,0.0,0.0,1.41,113Q4
1140422,2743,山富,10.64,5.0,6.49,2.66,113Q4
1140422,2745,五福,9.61,6.5,7.45,3.46,113Q4
1140422,2751,王座,12.66,4.5,7.81,2.48,113Q4
1140422,2752,豆府,13.92,14.0,6.42,4.28,113Q4
1140422,2754,亞洲藏壽司,31.26,1.5,2.08,2.01,113Q4
1140422,2755,揚秦,19.61,5.0,4.37,4.19,113Q4
1140422,2756,聯發國際,33.73,2.5,3.08,3.72,113Q4
