日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20260629,1102,亞泥,35.45,6.49,114,11.9,0.71,2026Q1
20260629,1103,嘉泥,13.45,4.09,114,16.81,0.49,2026Q1
20260629,1104,環泥,27.0,6.85,114,10.55,0.74,2026Q1
20260629,1108,幸福,13.7,7.3,114,6.78,1.02,2026Q1
20260629,1109,信大,14.55,6.19,114,18.42,0.59,2026Q1
20260629,1110,東泥,15.0,2.0,114,46.88,0.9,2026Q1
20260629,1201,味全,12.3,1.71,114,32.37,0.8,2026Q1
20260629,1203,味王,43.1,2.32,114,25.06,1.57,2026Q1
20260629,1210,大成,55.2,5.43,114,13.08,1.84,2026Q1
20260629,1215,卜蜂,115.5,6.06,114,12.45,3.21,2026Q1
20260629,1216,統一,75.7,3.96,114,20.46,2.97,2026Q1
20260629,1217,愛之味,9.79,2.55,114,20.4,0.65,2026Q1
20260629,1218,泰山,18.0,7.33,114,11.69,0.7,2026Q1
20260629,1219,福壽,12.55,3.98,114,26.7,0.92,2026Q1
20260629,1220,台榮,11.5,1.74,114,575.0,0.88,2026Q1
20260629,1225,福懋油,29.15,3.43,114,17.05,1.76,2026Q1
20260629,1227,佳格,29.35,4.57,114,20.1,1.4,2026Q1
20260629,1229,聯華,42.7,4.68,114,16.42,1.37,2026Q1
20260629,1231,聯華食,88.1,2.84,114,20.02,3.48,2026Q1
20260629,1232,大統益,140.5,5.12,114,16.24,3.58,2026Q1
20260629,1233,天仁,28.3,0.71,114,34.51,1.84,2026Q1
20260629,1234,黑松,33.5,4.93,114,20.06,0.74,2026Q1
20260629,1256,鮮活果汁-KY,176.0,3.75,114,13.29,1.51,2026Q1
20260629,1303,南亞,151.5,0.53,114,65.58,3.13,2026Q1
20260629,1307,三芳,34.65,6.35,114,12.65,1.41,2026Q1
20260629,1315,達新,62.1,7.25,114,40.32,0.58,2026Q1
20260629,1319,東陽,76.2,6.56,114,13.68,1.55,2026Q1
20260629,1323,永裕,19.7,4.57,114,35.18,0.7,2026Q1
20260629,1326,台化,54.9,1.09,114,366.0,0.86,2026Q1
20260629,1339,昭輝,43.0,5.81,114,10.17,0.78,2026Q1
20260629,1341,富林-KY,57.0,7.02,114,13.97,2.54,2026Q1
20260629,1342,八貫,112.5,5.33,114,18.91,4.19,2026Q1
20260629,1402,遠東新,29.05,4.3,114,18.04,0.66,2026Q1
20260629,1409,新纖,25.9,3.47,114,19.19,1.0,2026Q1
20260629,1410,南染,25.5,0.78,114,47.22,1.51,2026Q1
20260629,1414,東和,18.3,1.09,114,63.1,1.26,2026Q1
20260629,1416,廣豐,10.75,5.3,114,12.5,0.44,2026Q1
20260629,1417,嘉裕,8.45,2.96,114,18.78,0.69,2026Q1
20260629,1419,新紡,65.0,2.77,114,4.94,0.95,2026Q1
20260629,1423,利華,36.5,9.86,114,9.68,0.98,2026Q1
20260629,1432,大魯閣,15.2,13.16,114,2.79,1.03,2026Q1
20260629,1434,福懋,17.0,2.94,114,28.33,0.63,2026Q1
20260629,1436,華友聯,44.85,11.26,114,10.43,1.59,2026Q1
20260629,1437,勤益控,30.1,3.19,114,10.87,0.73,2026Q1
20260629,1438,三地開發,22.9,0.87,114,8.3,0.79,2026Q1
20260629,1439,雋揚,24.4,2.05,114,7.92,0.76,2026Q1
20260629,1442,名軒,26.85,8.94,114,13.7,1.22,2026Q1
20260629,1446,宏和,16.55,9.06,114,9.74,0.8,2026Q1
20260629,1451,年興,17.0,5.88,114,19.1,0.46,2026Q1
20260629,1453,大將,11.1,2.7,114,100.91,0.88,2026Q1
20260629,1457,宜進,14.25,7.02,114,15.66,0.65,2026Q1
20260629,1459,聯發,11.65,1.72,114,7.52,1.04,2026Q1
20260629,1464,得力,10.3,2.43,114,27.84,0.79,2026Q1
20260629,1470,大統新創,21.7,3.0,114,24.94,1.89,2026Q1
20260629,1472,三洋實業,89.9,6.67,114,13.98,1.99,2026Q1
20260629,1474,弘裕,10.15,2.46,114,42.29,0.6,2026Q1
20260629,1475,業旺,27.2,5.51,114,10.67,1.18,2026Q1
