證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,1.43,111,29.58,1.15,2023Q3
1102,亞泥,5.53,111,14.49,0.88,2023Q3
1103,嘉泥,2.61,111,73.65,0.59,2023Q3
1104,環泥,6.23,111,8.63,0.88,2023Q3
1108,幸福,5.3,111,8.21,1.22,2023Q3
1109,信大,4.41,111,10.68,0.78,2023Q3
1110,東泥,0.53,111,40.21,1.21,2023Q3
1201,味全,1.23,111,69.82,1.34,2023Q3
1203,味王,2.17,111,29.42,2.14,2023Q3
1210,大成,2.65,111,12.84,2.09,2023Q3
1215,卜蜂,3.67,111,13.81,3.04,2023Q3
1216,統一,4.26,111,21.76,3.32,2023Q3
1217,愛之味,3.38,111,35.91,0.86,2023Q3
1218,泰山,2.61,111,2.04,0.89,2023Q3
1219,福壽,4.1,111,26.0,1.45,2023Q3
1220,台榮,1.42,111,32.05,1.1,2023Q3
1225,福懋油,3.73,111,47.02,3.64,2023Q3
1227,佳格,3.25,111,30.5,2.07,2023Q3
1229,聯華,2.92,111,27.08,2.52,2023Q3
1231,聯華食,2.91,111,29.03,4.17,2023Q3
1232,大統益,4.17,111,20.51,4.55,2023Q3
1233,天仁,2.43,111,30.39,2.17,2023Q3
1234,黑松,4.56,111,16.46,0.86,2023Q3
1235,興泰,2.49,111,54.97,1.88,2023Q3
1236,宏亞,4.21,111,55.23,0.86,2023Q3
1256,鮮活果汁-KY,2.6,111,16.96,2.18,2023Q3
1301,台塑,5.2,111,179.33,1.47,2023Q3
1303,南亞,4.37,111,99.57,1.49,2023Q3
1304,台聚,3.54,111,32.38,0.89,2023Q3
1305,華夏,1.29,111,41.43,1.4,2023Q3
1307,三芳,2.96,111,15.79,1.18,2023Q3
1308,亞聚,4.93,111,25.36,1.06,2023Q3
1315,達新,8.39,111,16.71,0.65,2023Q3
1319,東陽,3.03,111,18.99,1.96,2023Q3
1323,永裕,3.53,111,22.57,1.15,2023Q3
1324,地球,1.06,111,33.16,1.46,2023Q3
1325,恆大,1.29,111,99.23,1.18,2023Q3
1326,台化,1.48,111,400.0,1.12,2023Q3
1339,昭輝,4.36,111,15.85,1.33,2023Q3
1341,富林-KY,9.75,111,13.03,2.49,2023Q3
1342,八貫,4.49,111,15.79,4.03,2023Q3
1402,遠東新,4.31,111,29.25,0.77,2023Q3
1409,新纖,6.37,111,36.51,0.71,2023Q3
1410,南染,2.13,111,62.5,2.2,2023Q3
1414,東和,1.82,111,251.43,1.25,2023Q3
1416,廣豐,4.42,111,19.15,0.59,2023Q3
1417,嘉裕,3.06,111,37.81,0.86,2023Q3
1419,新紡,3.34,111,20.81,1.08,2023Q3
1423,利華,0.64,111,32.68,1.12,2023Q3
1434,福懋,5.88,111,52.04,0.79,2023Q3
1436,華友聯,6.7,111,112.79,2.7,2023Q3
1437,勤益控,2.67,111,10.68,0.82,2023Q3
1439,雋揚,1.32,111,18.5,0.87,2023Q3
1442,名軒,4.08,111,19.31,2.51,2023Q3
1445,大宇,0.47,111,49.65,1.59,2023Q3
1449,佳和,1.28,111,42.83,1.14,2023Q3
1452,宏益,4.78,111,119.64,0.84,2023Q3
1453,大將,2.01,111,496.67,1.15,2023Q3
1454,台富,1.5,111,208.13,1.27,2023Q3
1457,宜進,5.28,111,86.14,0.86,2023Q3
1463,強盛,2.35,111,21.58,1.24,2023Q3
1464,得力,7.58,111,220.0,1.03,2023Q3
1465,偉全,6.18,111,20.83,0.85,2023Q3
1470,大統新創,2.34,111,33.68,1.67,2023Q3
1473,台南,3.37,111,14.42,1.15,2023Q3
1475,業旺,0.98,111,12.53,2.77,2023Q3
1476,儒鴻,2.89,111,35.32,6.57,2023Q3
1477,聚陽,4.22,111,21.56,5.48,2023Q3
1503,士電,1.64,111,27.35,1.99,2023Q3
1504,東元,3.33,111,16.56,1.2,2023Q3
1513,中興電,2.56,111,41.37,4.34,2023Q3
1514,亞力,1.68,111,33.26,4.57,2023Q3
1516,川飛,6.85,111,23.9,1.57,2023Q3
1519,華城,0.74,111,45.76,17.99,2023Q3
1521,大億,1.78,111,34.82,1.63,2023Q3
1522,堤維西,4.35,111,14.48,1.56,2023Q3
1524,耿鼎,3.45,111,15.51,1.81,2023Q3
1525,江申,2.65,111,15.24,1.21,2023Q3
1526,日馳,9.93,111,14.33,1.4,2023Q3
1527,鑽全,5.93,111,13.95,1.2,2023Q3
1528,恩德,0.83,111,36.67,0.95,2023Q3
1529,樂事綠能,1.57,111,54.68,3.04,2023Q3
1530,亞崴,4.89,111,14.03,0.96,2023Q3
1531,高林股,5.8,111,115.0,0.68,2023Q3
1532,勤美,2.99,111,17.79,1.16,2023Q3
1535,中宇,5.27,111,15.34,1.99,2023Q3
1536,和大,2.52,111,35.82,2.01,2023Q3
1537,廣隆,7.58,111,18.78,2.62,2023Q3
1539,巨庭,9.94,111,38.69,1.04,2023Q3
1540,喬福,3.38,111,17.07,1.07,2023Q3
1558,伸興,4.95,111,33.23,1.37,2023Q3
1560,中砂,2.2,111,29.64,4.45,2023Q3
1568,倉佑,3.15,111,10.59,1.96,2023Q3
1582,信錦,3.17,111,24.04,2.03,2023Q3
1583,程泰,4.49,111,11.66,1.38,2023Q3
1587,吉茂,4.41,111,26.71,1.11,2023Q3
1590,亞德客-KY,1.31,111,30.21,4.8,2023Q3
1597,直得,2.99,111,29.21,2.46,2023Q3
1603,華電,1.29,111,15.2,0.99,2023Q3
1604,聲寶,5.23,111,15.27,1.29,2023Q3
1605,華新,4.88,111,27.71,1.03,2023Q3
1608,華榮,1.94,111,10.59,1.19,2023Q3
1609,大亞,1.73,111,8.53,1.75,2023Q3
1611,中電,1.76,111,40.48,1.28,2023Q3
1612,宏泰,5.73,111,14.16,1.14,2023Q3
1614,三洋電,2.61,111,30.85,1.79,2023Q3
1615,大山,6.46,111,12.06,2.27,2023Q3
1617,榮星,1.86,111,48.94,1.19,2023Q3
1618,合機,1.98,111,18.7,1.23,2023Q3
1701,中化,3.14,111,23.83,1.03,2023Q3
1702,南僑,4.02,111,16.08,1.28,2023Q3
1707,葡萄王,4.47,111,15.72,2.4,2023Q3
1709,和益,8.47,111,19.5,1.26,2023Q3
1710,東聯,1.01,111,18.0,1.4,2023Q3
1711,永光,1.68,111,77.04,1.36,2023Q3
1712,興農,7.33,111,14.86,1.94,2023Q3
1713,國化,2.33,111,17.3,2.33,2023Q3
1714,和桐,1.07,111,18.29,0.75,2023Q3
1717,長興,4.08,111,23.9,1.38,2023Q3
1720,生達,3.67,111,14.36,2.42,2023Q3
1722,台肥,3.92,111,14.87,1.14,2023Q3
1723,中碳,4.29,111,18.06,3.44,2023Q3
1725,元禎,4.63,111,20.0,0.91,2023Q3
1726,永記,4.69,111,14.45,1.25,2023Q3
1727,中華化,2.37,111,33.9,1.98,2023Q3
1730,花仙子,5.21,111,16.36,2.03,2023Q3
1731,美吾華,4.82,111,18.69,1.5,2023Q3
1733,五鼎,4.58,111,21.25,1.72,2023Q3
1734,杏輝,2.95,111,20.55,1.88,2023Q3
1735,日勝化,2.89,111,23.07,1.15,2023Q3
1736,喬山,0.86,111,35.64,2.22,2023Q3
1737,臺鹽,4.38,111,17.65,1.05,2023Q3
1752,南光,3.88,111,15.17,2.48,2023Q3
1762,中化生,2.2,111,15.83,1.39,2023Q3
1773,勝一,2.62,111,22.18,4.14,2023Q3
1776,展宇,3.51,111,114.0,1.16,2023Q3
1783,和康生,2.04,111,22.79,3.18,2023Q3
1786,科妍,2.51,111,31.52,3.34,2023Q3
1789,神隆,1.34,111,92.93,2.08,2023Q3
1795,美時,1.27,111,18.57,4.29,2023Q3
1808,潤隆,0.63,111,6.5,3.52,2023Q3
1817,凱撒衛,6.25,111,12.19,1.35,2023Q3
1904,正隆,3.67,111,42.79,1.17,2023Q3
1906,寶隆,3.24,111,81.32,0.54,2023Q3
1907,永豐餘,2.58,111,45.39,1.03,2023Q3
2006,東和鋼鐵,5.04,111,12.05,1.7,2023Q3
2008,高興昌,2.53,111,8.69,1.24,2023Q3
2009,第一銅,1.27,111,285.45,1.92,2023Q3
2010,春源,3.48,111,15.27,0.97,2023Q3
2012,春雨,6.41,111,28.19,1.54,2023Q3
2013,中鋼構,3.23,111,22.33,2.04,2023Q3
2015,豐興,6.02,111,15.85,1.82,2023Q3
2020,美亞,3.26,111,9.62,1.88,2023Q3
2027,大成鋼,11.3,111,15.27,1.26,2023Q3
2028,威致,5.35,111,21.32,1.82,2023Q3
2029,盛餘,3.56,111,18.09,0.94,2023Q3
2030,彰源,7.85,111,61.61,1.08,2023Q3
2031,新光鋼,1.94,111,11.12,1.57,2023Q3
2038,海光,2.72,111,33.45,0.95,2023Q3
2049,上銀,2.42,111,37.15,2.31,2023Q3
2059,川湖,2.38,111,28.4,5.03,2023Q3
2062,橋椿,3.84,111,22.65,0.7,2023Q3
2103,台橡,4.51,111,44.35,1.0,2023Q3
2105,正新,3.16,111,21.91,1.68,2023Q3
2107,厚生,5.1,111,13.61,0.59,2023Q3
2108,南帝,5.18,111,27.38,1.32,2023Q3
2109,華豐,6.16,111,12.92,1.23,2023Q3
2114,鑫永銓,4.72,111,17.97,2.79,2023Q3
2115,六暉-KY,4.35,111,14.8,0.97,2023Q3
2201,裕隆,1.21,111,102.67,1.45,2023Q3
2204,中華,3.77,111,46.9,1.71,2023Q3
2206,三陽工業,2.48,111,10.58,2.68,2023Q3
2207,和泰車,0.32,111,41.46,6.16,2023Q3
2211,長榮鋼,5.69,111,9.71,1.59,2023Q3
2227,裕日車,3.85,111,41.85,3.09,2023Q3
2228,劍麟,4.17,111,16.25,1.71,2023Q3
2231,為升,2.03,111,30.94,4.58,2023Q3
2233,宇隆,4.07,111,18.05,2.54,2023Q3
2236,百達-KY,0.38,111,30.66,2.69,2023Q3
2239,英利-KY,0.77,111,33.95,0.65,2023Q3
2247,汎德永業,4.82,111,14.01,2.03,2023Q3
2250,IKKA-KY,3.34,111,24.03,1.58,2023Q3
2301,光寶科,4.07,111,17.03,3.04,2023Q3
2302,麗正,4.36,111,28.23,1.72,2023Q3
2303,聯電,7.32,111,9.2,1.76,2023Q3
2308,台達電,3.17,111,24.94,4.08,2023Q3
2312,金寶,1.92,111,31.94,1.13,2023Q3
2313,華通,3.76,111,17.84,2.22,2023Q3
2316,楠梓電,1.31,111,50.13,0.84,2023Q3
2317,鴻海,5.25,111,10.86,0.94,2023Q3
2324,仁寶,3.95,111,19.0,1.09,2023Q3
2327,國巨,1.67,111,14.9,1.84,2023Q3
2328,廣宇,3.97,111,14.1,1.37,2023Q3
2329,華泰,1.33,111,31.07,4.4,2023Q3
2330,台積電,1.93,111,16.5,4.41,2023Q3
2331,精英,2.8,111,23.99,1.33,2023Q3
2332,友訊,1.09,111,14.67,1.31,2023Q3
2338,光罩,3.43,111,17.17,3.2,2023Q3
2340,台亞,2.07,111,70.14,2.51,2023Q3
2345,智邦,1.42,111,32.63,12.71,2023Q3
2347,聯強,5.26,111,14.62,1.58,2023Q3
2348,海悅,5.3,111,13.23,2.28,2023Q3
2351,順德,2.76,111,26.91,3.15,2023Q3
2352,佳世達,4.56,111,29.43,2.32,2023Q3
2353,宏碁,4.37,111,33.3,1.36,2023Q3
2354,鴻準,3.01,111,18.63,0.72,2023Q3
2355,敬鵬,1.6,111,28.91,1.31,2023Q3
2356,英業達,3.69,111,26.43,2.41,2023Q3
2357,華碩,3.84,111,35.47,1.25,2023Q3
2359,所羅門,3.8,111,12.7,1.3,2023Q3
2360,致茂,3.77,111,22.22,4.19,2023Q3
2362,藍天,4.44,111,19.88,0.46,2023Q3
