日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20241210,1101,台泥,33.15,3.02,112,27.86,1.04,2024Q3
20241210,1102,亞泥,42.3,4.96,112,14.39,0.84,2024Q3
20241210,1103,嘉泥,18.0,2.78,112,25.71,0.55,2024Q3
20241210,1104,環泥,29.2,6.85,112,12.81,0.86,2024Q3
20241210,1108,幸福,14.6,6.85,112,14.04,1.17,2024Q3
20241210,1109,信大,18.5,6.49,112,10.63,0.77,2024Q3
20241210,1110,東泥,21.35,0.94,112,43.57,1.3,2024Q3
20241210,1201,味全,17.95,1.5,112,21.89,1.19,2024Q3
20241210,1203,味王,41.3,2.66,112,20.45,1.64,2024Q3
20241210,1210,大成,53.1,4.18,112,13.11,1.82,2024Q3
20241210,1215,卜蜂,100.5,5.47,112,15.95,2.9,2024Q3
20241210,1216,統一,85.0,3.53,112,25.3,3.72,2024Q3
20241210,1217,愛之味,11.85,1.94,112,17.69,0.78,2024Q3
20241210,1219,福壽,16.6,4.82,112,28.14,1.26,2024Q3
20241210,1220,台榮,18.15,2.2,112,12.69,1.31,2024Q3
20241210,1225,福懋油,69.1,2.03,112,38.82,4.57,2024Q3
20241210,1227,佳格,37.65,3.32,112,22.15,1.92,2024Q3
20241210,1229,聯華,57.4,3.66,112,24.64,2.04,2024Q3
20241210,1231,聯華食,130.0,2.0,112,29.15,5.77,2024Q3
20241210,1232,大統益,146.0,4.52,112,18.07,4.4,2024Q3
20241210,1233,天仁,31.35,2.87,112,35.22,2.01,2024Q3
20241210,1234,黑松,41.3,4.6,112,17.21,0.89,2024Q3
20241210,1235,興泰,111.0,0.9,112,23.92,1.42,2024Q3
20241210,1256,鮮活果汁-KY,140.5,4.7,112,17.9,1.38,2024Q3
20241210,1303,南亞,36.7,1.91,112,91.75,0.82,2024Q3
20241210,1307,三芳,39.2,3.83,112,13.02,1.61,2024Q3
20241210,1315,達新,70.6,7.08,112,70.6,0.68,2024Q3
20241210,1319,東陽,110.0,3.64,112,16.72,2.48,2024Q3
20241210,1321,大洋,33.25,1.2,112,46.18,1.19,2024Q3
20241210,1323,永裕,25.35,3.94,112,9.25,0.88,2024Q3
20241210,1324,地球,12.5,1.6,112,178.57,0.97,2024Q3
20241210,1326,台化,33.15,3.77,112,122.78,0.64,2024Q3
20241210,1339,昭輝,55.8,5.38,112,10.31,1.02,2024Q3
20241210,1341,富林-KY,67.5,6.52,112,14.48,2.65,2024Q3
20241210,1342,八貫,104.0,5.77,112,16.07,3.57,2024Q3
20241210,1402,遠東新,33.75,4.0,112,18.96,0.78,2024Q3
20241210,1409,新纖,15.95,3.45,112,17.92,0.67,2024Q3
20241210,1410,南染,36.4,0.82,112,107.06,2.13,2024Q3
20241210,1414,東和,23.65,1.06,112,78.83,1.64,2024Q3
20241210,1416,廣豐,13.4,3.73,112,25.28,0.63,2024Q3
20241210,1419,新紡,45.65,2.63,112,21.23,0.92,2024Q3
20241210,1423,利華,36.95,1.62,112,75.41,1.13,2024Q3
20241210,1434,福懋,19.95,2.51,112,27.33,0.76,2024Q3
20241210,1436,華友聯,122.5,5.36,112,5.03,2.65,2024Q3
20241210,1437,勤益控,34.45,3.28,112,10.35,0.86,2024Q3
20241210,1439,雋揚,31.8,0.94,112,18.93,1.08,2024Q3
20241210,1440,南紡,15.3,2.29,112,10.13,0.87,2024Q3
20241210,1442,名軒,83.5,4.19,112,8.46,3.79,2024Q3
20241210,1445,大宇,16.8,14.88,112,2.3,0.93,2024Q3
20241210,1446,宏和,52.9,1.32,112,5.27,2.73,2024Q3
20241210,1449,佳和,26.25,0.11,112,35.96,1.37,2024Q3
20241210,1451,年興,20.75,2.41,112,69.17,0.6,2024Q3
20241210,1452,宏益,15.9,1.89,112,27.89,0.76,2024Q3
20241210,1453,大將,15.65,1.92,112,24.84,1.19,2024Q3
20241210,1454,台富,15.95,1.57,112,72.5,1.22,2024Q3
20241210,1457,宜進,20.1,7.46,112,6.26,0.87,2024Q3
20241210,1463,強盛新,24.9,2.01,112,55.33,1.82,2024Q3
20241210,1464,得力,16.95,1.47,112,24.93,1.29,2024Q3
20241210,1465,偉全,14.85,3.37,112,78.16,0.94,2024Q3
20241210,1472,三洋實業,66.8,2.99,112,26.2,1.8,2024Q3
20241210,1473,台南,36.0,3.33,112,12.5,1.32,2024Q3
20241210,1475,業旺,57.9,3.45,112,9.76,2.59,2024Q3
20241210,1476,儒鴻,531.0,2.54,112,23.01,5.38,2024Q3
20241210,1477,聚陽,309.5,5.3,112,18.79,5.67,2024Q3
