證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,3.19,112,33.3,1.01,2024Q2
1102,亞泥,4.72,112,14.08,0.89,2024Q2
1103,嘉泥,2.91,112,114.67,0.53,2024Q2
1104,環泥,6.86,112,9.59,0.87,2024Q2
1108,幸福,6.9,112,11.69,1.19,2024Q2
1109,信大,6.69,112,9.45,0.76,2024Q2
1110,東泥,0.92,112,91.04,1.37,2024Q2
1201,味全,1.5,112,26.87,1.21,2024Q2
1203,味王,2.32,112,21.26,1.95,2024Q2
1210,大成,4.36,112,11.14,1.84,2024Q2
1215,卜蜂,5.66,112,14.38,3.1,2024Q2
1216,統一,3.48,112,26.33,3.94,2024Q2
1217,愛之味,1.87,112,19.52,0.81,2024Q2
1219,福壽,4.72,112,19.94,1.25,2024Q2
1220,台榮,2.45,112,12.48,1.21,2024Q2
1225,福懋油,0.8,112,84.88,11.73,2024Q2
1227,佳格,3.28,112,22.28,2.0,2024Q2
1229,聯華,3.51,112,21.99,1.99,2024Q2
1231,聯華食,2.49,112,22.52,4.39,2024Q2
1232,大統益,4.57,112,17.69,4.58,2024Q2
1233,天仁,2.82,112,32.89,1.98,2024Q2
1234,黑松,4.6,112,16.93,0.91,2024Q2
1235,興泰,0.75,112,27.95,1.56,2024Q2
1236,宏亞,2.8,112,178.46,0.8,2024Q2
1256,鮮活果汁-KY,5.0,112,14.62,1.37,2024Q2
1301,台塑,2.25,112,52.86,0.83,2024Q2
1303,南亞,1.76,112,42.34,0.85,2024Q2
1305,華夏,2.35,112,49.67,0.92,2024Q2
1307,三芳,4.15,112,12.77,1.52,2024Q2
1315,達新,7.14,112,36.65,0.65,2024Q2
1319,東陽,3.88,112,15.3,2.4,2024Q2
1321,大洋,1.07,112,35.52,1.33,2024Q2
1323,永裕,3.4,112,30.31,1.08,2024Q2
1324,地球,1.56,112,37.79,1.0,2024Q2
1325,恆大,2.26,112,295.0,0.83,2024Q2
1326,台化,3.33,112,19.95,0.67,2024Q2
1339,昭輝,5.24,112,8.95,1.07,2024Q2
1341,富林-KY,6.59,112,14.68,2.73,2024Q2
1342,八貫,6.56,112,11.91,3.02,2024Q2
1402,遠東新,3.7,112,20.48,0.85,2024Q2
1409,新纖,3.53,112,19.02,0.68,2024Q2
1410,南染,0.82,112,98.78,2.15,2024Q2
1414,東和,1.1,112,84.44,1.58,2024Q2
1416,廣豐,3.98,112,13.35,0.59,2024Q2
1419,新紡,2.63,112,19.68,0.93,2024Q2
1423,利華,1.35,112,62.75,1.42,2024Q2
1434,福懋,2.6,112,101.05,0.67,2024Q2
1436,華友聯,4.54,112,9.4,3.79,2024Q2
1437,勤益控,3.31,112,9.93,0.86,2024Q2
1439,雋揚,0.93,112,20.54,1.1,2024Q2
1440,南紡,2.29,112,10.2,0.85,2024Q2
1442,名軒,5.75,112,7.7,3.05,2024Q2
1445,大宇,13.7,112,2.43,1.0,2024Q2
1446,宏和,1.44,112,9.5,3.34,2024Q2
1449,佳和,0.22,112,15.96,0.9,2024Q2
1452,宏益,1.8,112,21.41,0.77,2024Q2
1453,大將,1.62,112,25.76,1.35,2024Q2
1454,台富,1.38,112,69.81,1.39,2024Q2
1457,宜進,7.46,112,6.91,0.85,2024Q2
1463,強盛,2.09,112,46.86,1.78,2024Q2
1464,得力,1.77,112,28.78,1.1,2024Q2
1465,偉全,3.36,112,19.87,0.93,2024Q2
1470,大統新創,2.71,112,30.57,1.85,2024Q2
1472,三洋實業,3.38,112,14.73,1.8,2024Q2
1473,台南,3.18,112,11.64,1.39,2024Q2
1475,業旺,3.31,112,10.25,2.86,2024Q2
1476,儒鴻,2.62,112,23.1,5.56,2024Q2
1477,聚陽,4.33,112,21.74,6.5,2024Q2
1503,士電,1.48,112,37.18,2.65,2024Q2
1504,東元,4.79,112,19.87,1.26,2024Q2
1513,中興電,2.32,112,22.77,4.29,2024Q2
1514,亞力,1.58,112,33.48,5.46,2024Q2
1515,力山,3.34,112,9.11,1.65,2024Q2
1516,川飛,1.7,112,21.93,1.48,2024Q2
1519,華城,1.27,112,43.4,24.09,2024Q2
1521,大億,1.86,112,39.68,1.61,2024Q2
1522,堤維西,3.24,112,11.6,2.15,2024Q2
1524,耿鼎,4.1,112,10.46,1.91,2024Q2
1525,江申,4.94,112,18.01,1.03,2024Q2
1527,鑽全,4.45,112,13.05,1.32,2024Q2
1529,樂事綠能,2.14,112,140.25,2.43,2024Q2
1530,亞崴,4.62,112,13.27,0.97,2024Q2
1531,高林股,1.47,112,27.2,0.68,2024Q2
1532,勤美,3.81,112,7.16,1.0,2024Q2
1535,中宇,5.66,112,13.43,2.07,2024Q2
1536,和大,1.73,112,99.83,1.87,2024Q2
1537,廣隆,4.7,112,15.35,2.91,2024Q2
1539,巨庭,2.03,112,17.77,1.2,2024Q2
1540,喬福,2.51,112,20.93,2.55,2024Q2
1541,錩泰,1.59,112,12.26,1.25,2024Q2
1558,伸興,3.29,112,20.44,1.44,2024Q2
1560,中砂,1.34,112,44.95,6.77,2024Q2
1563,巧新,3.01,112,19.74,1.49,2024Q2
1568,倉佑,4.93,112,9.38,1.55,2024Q2
1582,信錦,3.57,112,16.03,2.25,2024Q2
1583,程泰,6.7,112,9.69,1.22,2024Q2
1590,亞德客-KY,2.26,112,20.28,3.55,2024Q2
1597,直得,0.9,112,107.93,3.29,2024Q2
1603,華電,3.57,112,11.95,0.86,2024Q2
1604,聲寶,5.42,112,13.0,1.23,2024Q2
1605,華新,3.5,112,24.72,0.89,2024Q2
1608,華榮,3.26,112,14.95,1.72,2024Q2
1609,大亞,3.56,112,21.2,2.33,2024Q2
1611,中電,2.98,112,30.55,1.25,2024Q2
1612,宏泰,6.08,112,13.6,1.39,2024Q2
1614,三洋電,2.67,112,52.08,1.92,2024Q2
1615,大山,4.65,112,14.83,3.16,2024Q2
1616,億泰,1.99,112,21.57,1.92,2024Q2
1617,榮星,1.35,112,108.95,1.45,2024Q2
1618,合機,2.38,112,14.63,1.35,2024Q2
1702,南僑,4.72,112,10.13,1.3,2024Q2
1707,葡萄王,4.93,112,14.6,2.17,2024Q2
1708,東鹼,3.86,112,13.97,1.44,2024Q2
1709,和益,2.49,112,17.43,1.26,2024Q2
1711,永光,0.62,112,69.29,1.58,2024Q2
1712,興農,6.64,112,17.35,2.24,2024Q2
1713,國化,2.65,112,14.03,2.51,2024Q2
1714,和桐,3.5,112,15.6,0.69,2024Q2
1717,長興,2.74,112,18.17,1.3,2024Q2
1720,生達,4.24,112,13.33,1.96,2024Q2
1722,台肥,4.71,112,34.07,1.01,2024Q2
1723,中碳,4.15,112,17.87,2.88,2024Q2
1725,元禎,2.23,112,27.77,1.34,2024Q2
1726,永記,4.54,112,14.49,1.27,2024Q2
1727,中華化,0.86,112,168.0,2.09,2024Q2
1730,花仙子,5.28,112,15.19,1.87,2024Q2
1731,美吾華,5.04,112,17.54,1.5,2024Q2
1733,五鼎,3.79,112,26.65,1.66,2024Q2
1734,杏輝,5.62,112,14.91,1.72,2024Q2
1735,日勝化,2.19,112,21.51,1.49,2024Q2
1736,喬山,0.81,112,31.62,3.84,2024Q2
1737,臺鹽,3.41,112,19.64,1.09,2024Q2
1752,南光,4.58,112,39.68,1.94,2024Q2
1760,寶齡富錦,1.72,112,73.73,4.02,2024Q2
1762,中化生,1.94,112,27.07,0.95,2024Q2
1773,勝一,1.98,112,24.36,4.59,2024Q2
1776,展宇,2.54,112,24.32,1.33,2024Q2
1783,和康生,2.21,112,27.36,3.02,2024Q2
1786,科妍,1.91,112,40.26,5.07,2024Q2
1789,神隆,1.24,112,47.45,1.84,2024Q2
1795,美時,1.72,112,17.87,3.88,2024Q2
1808,潤隆,12.24,112,7.31,3.83,2024Q2
1809,中釉,1.02,112,178.64,1.13,2024Q2
1810,和成,1.13,112,160.91,0.79,2024Q2
1817,凱撒衛,4.27,112,10.0,1.48,2024Q2
1904,正隆,2.12,112,25.32,0.9,2024Q2
1906,寶隆,1.02,112,104.64,0.55,2024Q2
1907,永豐餘,3.1,112,25.0,0.72,2024Q2
2002,中鋼,1.73,112,91.82,1.0,2024Q2
2006,東和鋼鐵,5.56,112,11.58,1.82,2024Q2
2008,高興昌,3.32,112,75.25,1.68,2024Q2
2010,春源,5.92,112,11.9,0.94,2024Q2
2012,春雨,3.63,112,18.59,1.64,2024Q2
2013,中鋼構,3.74,112,17.7,1.96,2024Q2
2015,豐興,4.29,112,18.61,2.23,2024Q2
2020,美亞,14.55,112,4.65,1.4,2024Q2
2022,聚亨,2.22,112,69.23,0.88,2024Q2
2027,大成鋼,3.76,112,18.44,1.05,2024Q2
