資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1121103,1240,茂生農經,72.66,1.2,2.66,1.41
1121103,1259,安心,13.67,2.6,3.47,1.0
1121103,1264,德麥,16.39,12.0,4.16,3.8
1121103,1268,漢來美食,15.96,3.0,2.05,3.09
1121103,1336,台翰,12.39,0.41,2.03,0.9
1121103,1565,精華,14.98,13.5,7.36,1.54
1121103,1570,力肯,14.74,1.0,4.95,1.16
1121103,1580,新麥,17.37,6.0,4.07,2.95
1121103,1584,精剛,25.04,0.7,2.15,1.85
1121103,1591,駿吉-KY,64.68,0.5,1.23,3.15
1121103,1593,祺驊,11.51,3.17998106,5.42,1.69
1121103,1595,川寶,13.51,2.0260002,5.34,0.68
1121103,1599,宏佳騰,28.41,1.5,4.19,1.4
1121103,1777,生泰,14.1,3.0,3.52,1.73
1121103,1784,訊聯,35.83,0.69649506,1.19,2.48
1121103,1785,光洋科,18.52,1.50061598,3.8,1.89
1121103,1788,杏昌,17.81,7.0,5.3,2.09
1121103,1796,金穎生技,25.9,1.5,2.0,3.68
1121103,2063,世鎧,11.73,3.0,5.39,2.7
1121103,2065,世豐,10.44,5.49786626,9.22,1.87
1121103,2066,世德,9.62,4.41897002,5.83,1.76
1121103,2070,精湛,18.32,1.5,4.9,1.31
1121103,2073,雄順,34.3,1.81803636,6.16,1.85
1121103,2221,大甲,8.46,4.0,11.64,1.56
1121103,2230,泰茂,173.97,1.41711497,1.12,7.61
1121103,2235,謚源,14.17,4.0,9.41,1.22
1121103,2640,大車隊,16.69,5.0,4.69,3.73
1121103,2641,正德,4.24,1.49661129,9.18,0.75
1121103,2643,捷迅,5.71,7.0,10.53,1.41
1121103,2718,晶悅,7.87,0.0,0.0,1.84
1121103,2729,瓦城,18.42,5.0,2.05,3.22
1121103,2732,六角,14.7,6.281411,5.66,2.71
1121103,2736,富野,24.52,0.2,0.78,1.05
1121103,2743,山富,30.47,0.0,0.0,6.3
1121103,2745,五福,27.54,0.0,0.0,4.72
1121103,2752,豆府,17.22,10.0,3.93,6.72
1121103,2754,亞洲藏壽司,19.72,1.49993578,1.18,3.79
1121103,2755,揚秦,22.18,5.3,4.49,3.8
1121103,2756,聯發國際,13.66,4.5,4.98,3.43
1121103,2916,滿心,10.04,3.0,6.32,2.56
1121103,2937,集雅社,10.15,1.28142996,4.24,1.37
1121103,2947,振宇五金,39.4,2.2,2.57,2.28
1121103,3066,李洲,16.53,0.0,0.0,1.29
1121103,3067,全域,107.78,0.0,0.0,3.08
1121103,3071,協禧,18.36,1.664,5.03,2.56
1121103,3073,天方能源,57.61,0.0,0.0,1.86
1121103,3078,僑威,17.1,2.35,2.83,3.25
1121103,3086,華義,62.95,1.2,1.82,4.77
1121103,3088,艾訊,11.02,3.47651446,4.17,2.07
1121103,3093,港建*,11.26,3.0,9.9,4.31
1121103,3114,好德,12.69,1.7,6.44,1.07
1121103,3118,進階,15.68,1.7,5.68,1.87
1121103,3128,昇銳,21.17,1.2,4.14,1.99
1121103,3131,弘塑,20.94,18.0,3.88,4.03
1121103,3141,晶宏,65.11,2.66762779,2.91,2.82
1121103,3147,大綜,13.53,4.5,5.78,2.75
1121103,3152,璟德,69.13,3.59,1.67,4.35
1121103,3163,波若威,15.55,4.2,4.67,2.78
1121103,3169,亞信,30.86,5.5,4.4,4.66
1121103,3171,新洲,9.3,1.0,5.57,1.22
1121103,3178,公準,16.74,2.5,3.04,2.98
1121103,3188,鑫龍騰,27.12,0.3,1.88,1.29
1121103,3206,志豐,9.42,2.2,4.95,2.01
1121103,3207,耀勝,16.12,1.32721833,1.98,3.01
1121103,3211,順達,16.51,6.04184,7.69,1.41
1121103,3213,茂訊,11.73,3.6,5.11,1.88
1121103,3217,優群,21.44,5.35,4.13,2.86
1121103,3218,大學光,24.69,6.6,2.19,8.92
1121103,3219,倚強科,40.43,1.02985361,2.18,2.69
1121103,3221,台嘉碩,60.56,2.5010144,9.18,1.35
1121103,3226,至寶電,19.3,2.5,4.8,2.42
1121103,3227,原相,21.07,6.00147444,4.71,2.04
1121103,3232,昱捷,753.33,0.5,2.21,1.5
1121103,3236,千如,12.45,1.54,6.44,1.5
1121103,3260,威剛,43.89,2.0,1.99,2.31
1121103,3264,欣銓,10.84,3.5,5.23,1.86
1121103,3265,台星科,14.13,5.0,5.87,1.94
1121103,3268,海德威,76.88,0.7,2.85,1.66
1121103,3272,東碩,13.8,2.9,8.58,1.09
1121103,3276,宇環,60.14,0.5,2.25,2.06
1121103,3284,太普高,22.0,0.2,1.21,1.44
1121103,3285,微端,152.0,0.0,0.0,1.66
1121103,3287,廣寰科,44.23,0.0,0.0,1.92
1121103,3288,點晶,174.58,0.0,0.0,3.09
1121103,3289,宜特,13.62,1.99036064,2.27,1.92
1121103,3290,東浦,16.97,0.56880536,2.03,1.83
1121103,3293,鈊象,15.27,35.0,5.44,10.2
1121103,3303,岱稜,15.96,2.0,7.29,1.42
1121103,3306,鼎天,60.13,0.5,1.09,1.06
1121103,3310,佳穎,36.69,3.02220624,3.32,3.63
1121103,3317,尼克森,16.34,2.0,3.42,1.31
1121103,3322,建舜電,25.88,0.6,2.39,2.05
1121103,3324,雙鴻,23.28,6.5,2.19,4.7
1121103,3332,幸康,9.36,2.5,5.82,1.28
1121103,3357,臺慶科,14.82,6.0,5.69,1.7
1121103,3362,先進光,64.93,1.0,0.73,6.47
1121103,3363,上詮,98.86,0.5,0.72,3.81
