資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1150923,1240,茂生農經,10.17,0.5,0.91,1.61
1150923,1259,安心,19.18,1.2,1.77,0.78
1150923,1264,德麥,11.53,15.0,6.13,2.55
1150923,1268,漢來美食,13.24,8.0,4.58,3.07
1150923,1294,漢田生技,10.39,5.0,9.86,1.87
1150923,1295,生合,11.0,3.0,6.62,1.19
1150923,1336,台翰,22.6,0.26,1.53,0.69
1150923,1565,精華,11.96,5.8,6.04,0.76
1150923,1570,力肯,47.1,1.0,3.08,1.61
1150923,1580,新麥,8.41,8.5,8.81,1.53
1150923,1584,精剛,31.21,0.258355,1.43,0.87
1150923,1586,和勤,48.51,0.0,0.0,0.91
1150923,1593,祺驊,8.13,2.0,6.26,0.93
1150923,1777,生泰,9.97,4.0,5.4,1.28
1150923,1780,立弘,14.97,1.25,5.03,1.79
1150923,1784,訊聯,57.87,0.880964,1.41,2.54
1150923,1785,光洋科,14.42,2.000099,2.07,3.55
1150923,1788,杏昌,14.49,7.0,5.49,1.92
1150923,1796,金穎生技,73.17,0.7,2.33,1.59
1150923,1813,寶利徠,49.35,0.0,0.0,0.76
1150923,1815,富喬,34.78,1.0000342,0.83,5.12
1150923,2061,風青,49.38,0.0,0.0,4.72
1150923,2063,世鎧,12.9,1.49999994,6.36,1.18
1150923,2064,晉椿,590.0,0.0,0.0,0.88
1150923,2065,世豐,9.21,1.5,4.27,1.23
1150923,2066,世德,14.47,2.15,4.07,1.08
1150923,2070,精湛,22.11,1.5,2.47,2.15
1150923,2221,大甲,52.31,1.5,0.95,6.19
1150923,2235,謚源,20.88,1.5,5.28,0.85
1150923,2596,綠意,12.82,1.5,4.29,1.62
1150923,2640,大車隊,16.54,8.0,5.08,4.66
1150923,2641,正德,7.58,0.5,2.86,0.69
1150923,2643,捷迅,8.76,4.5,7.15,1.13
1150923,2718,全心投控,3.9,5.57001412,13.7,0.57
1150923,2719,燦星旅,28.33,0.0,0.0,1.81
1150923,2729,瓦城,25.86,6.93003843,4.4,2.96
1150923,2732,六角,18.9,3.5,5.38,1.63
1150923,2743,山富,14.67,3.2,5.93,2.23
1150923,2745,五福,8.62,7.5,8.83,3.13
1150923,2751,王座,10.77,3.99134413,7.34,2.49
1150923,2752,豆府,10.95,13.5,7.56,3.85
1150923,2754,亞洲藏壽司,15.63,1.0,1.46,1.76
1150923,2755,揚秦,13.97,5.91501916,5.94,3.38
1150923,2756,聯發國際,14.94,3.3,5.25,2.78
1150923,2916,滿心,10.4,3.6,8.92,1.69
1150923,2926,誠品生活,47.78,0.46,1.53,2.32
1150923,2937,集雅社,10.96,3.1,6.94,1.77
1150923,2938,床的世界,12.97,0.7,3.72,0.55
1150923,2941,米斯特,13.38,2.28,7.25,1.4
1150923,2947,振宇五金,18.36,1.0,1.66,1.59
1150923,2948,寶陞,17.2,2.25123097,6.06,1.13
1150923,2949,欣新網,17.88,2.03099616,3.21,1.78
1150923,3066,李洲,4.54,0.0,0.0,1.36
1150923,3067,全域,551.67,0.0,0.0,1.34
1150923,3071,協禧,39.74,0.8,3.47,1.64
1150923,3078,僑威,12.56,4.0,8.85,1.51
1150923,3081,聯亞,230.64,4.0,0.15,52.54
1150923,3083,網龍,31.3,0.33,1.44,1.53
1150923,3088,艾訊,15.91,2.93044459,2.31,2.54
1150923,3093,港建*,45.46,1.15,2.58,4.11
1150923,3095,及成,13.68,0.0,0.0,2.67
1150923,3105,穩懋,58.4,2.0,0.4,4.81
1150923,3114,好德,9.64,1.4,4.49,1.22
1150923,3118,進階,13.42,2.2,7.01,1.89
1150923,3128,昇銳,17.61,1.0,4.94,1.23
1150923,3131,弘塑,41.87,46.08446132,1.95,21.51
1150923,3141,晶宏,28.33,0.35778786,0.41,2.33
1150923,3147,大綜,14.57,6.5,2.77,5.3
1150923,3152,璟德,24.42,7.11102372,3.22,2.36
1150923,3158,嘉實,11.89,6.5,7.6,2.74
