資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140328,1240,茂生農經,12.9,3.4,5.92,1.28,113Q3
1140328,1259,安心,30.49,1.2,1.92,0.81,113Q4
1140328,1264,德麥,15.21,14.5,4.64,3.35,113Q4
1140328,1268,漢來美食,14.96,7.0,4.65,2.8,113Q4
1140328,1294,漢田生技,14.77,4.23,4.47,3.32,113Q3
1140328,1336,台翰,12.17,0.945,3.7,1.03,113Q4
1140328,1565,精華,12.99,9.5,4.94,1.48,113Q4
1140328,1570,力肯,12.33,1.0,3.6,1.4,113Q4
1140328,1580,新麥,11.04,9.0,6.0,2.38,113Q4
1140328,1584,精剛,19.46,0.7,2.29,1.42,113Q4
1140328,1586,和勤,70.23,0.3,0.99,1.6,113Q4
1140328,1593,祺驊,22.0,1.6,4.28,1.12,113Q4
1140328,1599,宏佳騰,24.79,0.5,1.67,1.09,113Q4
1140328,1742,台蠟,20.17,0.0,0.0,1.2,113Q4
1140328,1777,生泰,11.68,5.3,5.15,1.79,113Q4
1140328,1781,合世,31.37,0.0,0.0,1.93,113Q4
1140328,1784,訊聯,54.55,1.40949789,1.57,3.43,113Q4
1140328,1785,光洋科,19.78,1.20013385,1.89,2.65,113Q4
1140328,1788,杏昌,17.64,7.0,4.91,2.11,113Q4
1140328,1815,富喬,246.92,0.0,0.0,2.15,113Q4
1140328,2063,世鎧,19.43,2.0,5.33,1.65,113Q4
1140328,2065,世豐,14.21,3.03200675,5.99,1.58,113Q4
1140328,2066,世德,14.51,3.0,3.36,1.78,113Q4
1140328,2070,精湛,19.53,1.5,2.59,2.24,113Q4
1140328,2073,雄順,44.92,0.7,2.47,1.75,113Q4
1140328,2221,大甲,14.6,1.3,4.41,1.21,113Q4
1140328,2230,泰茂,19.59,3.0,2.51,4.89,113Q4
1140328,2235,謚源,18.99,3.0,5.92,1.39,113Q4
1140328,2596,綠意,60.45,1.0,2.47,2.0,113Q4
1140328,2640,大車隊,14.95,7.0,5.24,3.82,113Q4
1140328,2641,正德,11.25,0.5,2.31,0.9,113Q4
1140328,2643,捷迅,12.24,4.5,6.02,1.33,113Q4
1140328,2718,全心投控,1.97,3.0,4.32,1.17,113Q4
1140328,2719,燦星旅,30.99,0.0,0.0,3.78,113Q4
1140328,2724,藝舍-KY,10.63,0.0,0.0,4.08,113Q4
1140328,2726,雅茗-KY,5.39,0.0,0.0,1.49,113Q4
1140328,2729,瓦城,22.2,9.0,4.5,3.05,113Q4
1140328,2732,六角,19.71,4.9997807,5.3,2.2,113Q4
1140328,2734,易飛網,22.85,0.0,0.0,1.8,113Q4
1140328,2743,山富,13.04,5.0,5.3,3.26,113Q4
1140328,2745,五福,10.85,6.5,6.61,3.91,113Q4
1140328,2751,王座,15.43,4.5,6.41,3.02,113Q4
1140328,2752,豆府,15.01,14.0,5.96,4.61,113Q4
1140328,2754,亞洲藏壽司,35.93,1.5,1.81,2.31,113Q4
1140328,2755,揚秦,21.58,5.0,3.97,4.61,113Q4
1140328,2756,聯發國際,32.61,2.5,3.18,3.6,113Q4
1140328,2916,滿心,12.41,3.6,6.92,2.09,113Q4
1140328,2926,誠品生活,191.48,0.2,0.39,4.02,113Q4
1140328,2937,集雅社,11.7,3.0,6.64,1.74,113Q4
1140328,2941,米斯特,19.85,3.2,4.87,2.71,113Q4
