資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140626,1240,茂生農經,13.31,3.4,5.6,1.72,114Q1
1140626,1259,安心,41.83,1.2,2.19,0.75,114Q1
1140626,1264,德麥,15.44,14.5,4.55,3.78,114Q1
1140626,1268,漢來美食,15.64,7.5,4.93,2.63,114Q1
1140626,1294,漢田生技,12.99,4.23,5.91,2.38,114Q1
1140626,1295,生合,23.82,3.5,2.67,4.03,114Q1
1140626,1336,台翰,9.17,0.945,4.91,0.78,114Q1
1140626,1565,精華,10.84,9.5,6.05,1.27,114Q1
1140626,1570,力肯,9.7,1.3,5.3,1.23,114Q1
1140626,1580,新麥,10.36,9.16252783,6.52,2.43,114Q1
1140626,1584,精剛,17.89,0.7,2.9,1.12,114Q1
1140626,1593,祺驊,13.37,1.6,5.64,0.87,114Q1
1140626,1599,宏佳騰,17.68,0.5,1.66,1.12,114Q1
1140626,1777,生泰,10.21,5.3,6.06,1.62,114Q1
1140626,1781,合世,45.3,0.0,0.0,1.78,114Q1
1140626,1784,訊聯,48.75,1.40949789,2.01,2.82,114Q1
1140626,1785,光洋科,17.79,2.0,3.66,2.22,114Q1
1140626,1788,杏昌,17.84,7.0,5.02,2.01,114Q1
1140626,1815,富喬,63.33,0.0,0.0,2.36,114Q1
1140626,2063,世鎧,18.58,2.0,6.64,1.47,114Q1
1140626,2065,世豐,13.89,3.03200675,7.66,1.31,114Q1
1140626,2066,世德,15.09,3.0,3.8,1.6,114Q1
1140626,2070,精湛,15.27,1.5,3.6,1.63,114Q1
1140626,2073,雄順,63.64,0.7,2.5,1.73,114Q1
1140626,2221,大甲,10.94,1.3,4.54,1.14,114Q1
1140626,2230,泰茂,29.33,3.0,2.43,5.15,114Q1
1140626,2235,謚源,19.21,3.0,6.7,1.21,114Q1
1140626,2596,綠意,28.79,1.0,2.8,1.73,114Q1
1140626,2640,大車隊,14.44,7.0,5.3,4.38,114Q1
1140626,2641,正德,12.16,0.49064449,2.46,0.83,114Q1
1140626,2643,捷迅,10.78,4.5,6.38,1.31,114Q1
1140626,2718,全心投控,1.43,3.0,6.04,0.87,114Q1
1140626,2719,燦星旅,41.58,0.0,0.0,4.0,114Q1
1140626,2724,藝舍-KY,6.3,0.0,0.0,3.1,114Q1
1140626,2729,瓦城,22.74,9.0,4.31,3.07,114Q1
1140626,2732,六角,21.65,4.9997807,6.16,1.99,114Q1
1140626,2734,易飛網,62.86,0.0,0.0,1.78,114Q1
1140626,2743,山富,17.87,5.0,4.2,3.52,114Q1
1140626,2745,五福,12.63,6.5,5.02,4.39,114Q1
1140626,2751,王座,14.44,4.5,7.32,3.12,114Q1
1140626,2752,豆府,13.5,14.0,6.68,5.14,114Q1
1140626,2755,揚秦,22.52,5.0,3.5,4.86,114Q1
1140626,2756,聯發國際,52.53,2.5,2.19,5.41,114Q1
1140626,2916,滿心,12.76,3.6,7.27,2.2,114Q1
1140626,2926,誠品生活,72.5,0.2,0.44,3.47,114Q1
1140626,2937,集雅社,9.84,3.0,7.04,1.71,114Q1
1140626,2941,米斯特,17.58,3.2,6.21,2.39,114Q1
1140626,2947,振宇五金,24.87,1.0,1.05,2.37,114Q1
1140626,2948,寶陞,20.51,2.15333333,5.38,1.1,114Q1
1140626,2949,欣新網,24.06,3.1,3.71,2.07,114Q1
1140626,3066,李洲,27.11,0.0,0.0,1.16,114Q1
1140626,3071,協禧,23.31,0.81,4.51,1.25,114Q1
1140626,3073,天方能源,34.48,0.65,1.16,2.87,114Q1
1140626,3078,僑威,13.73,4.0,4.87,2.84,114Q1
1140626,3081,聯亞,1153.33,0.5,0.14,8.48,114Q1
1140626,3083,網龍,82.33,0.0,0.0,2.39,114Q1
1140626,3086,華義,1070.0,0.65000021,0.4,12.23,114Q1
1140626,3088,艾訊,12.88,4.5,4.98,2.03,114Q1
1140626,3093,港建*,21.32,1.08,3.81,4.19,114Q1
1140626,3105,穩懋,96.52,1.0,1.16,1.0,114Q1
1140626,3114,好德,15.3,1.2,5.3,0.92,114Q1
1140626,3118,進階,16.04,1.8,5.56,1.81,114Q1
1140626,3128,昇銳,17.85,1.2,3.22,2.21,114Q1
1140626,3131,弘塑,51.27,22.0,1.35,11.51,114Q1
1140626,3141,晶宏,53.66,0.50624798,0.93,1.62,114Q1
1140626,3147,大綜,14.94,6.2,3.08,5.23,114Q1
1140626,3152,璟德,21.2,5.59,4.45,2.24,114Q1
1140626,3162,精確,28.36,0.5,1.05,2.15,114Q1
1140626,3163,波若威,40.17,3.0,1.6,5.72,114Q1
1140626,3169,亞信,21.91,3.0,3.63,2.79,114Q1
1140626,3171,炎洲流通,13.0,3.0,7.21,2.12,114Q1
1140626,3178,公準,41.88,0.5,1.07,1.69,114Q1
1140626,3188,鑫龍騰,18.33,1.8,6.17,2.18,114Q1
1140626,3206,志豐,10.68,2.5,6.67,1.35,114Q1
1140626,3211,順達,13.84,12.49778,5.24,4.01,114Q1
1140626,3213,茂訊,12.14,6.0,5.74,1.44,114Q1
1140626,3217,優群,13.39,8.81300861,5.49,2.96,114Q1
1140626,3218,大學光,15.46,7.5,3.66,5.18,114Q1
1140626,3219,倚強科,59.42,0.2660765,0.58,2.46,114Q1
1140626,3221,台嘉碩,27.25,0.9,4.79,0.9,114Q1
1140626,3226,龍鋒,9.09,0.5,1.11,1.49,114Q1
1140626,3227,原相,16.15,10.00095676,4.46,3.16,114Q1
1140626,3230,錦明,9.16,0.35,1.1,2.36,114Q1
1140626,3232,昱捷,66.13,0.5,1.89,1.79,114Q1
1140626,3236,千如,84.47,0.35,2.18,1.08,114Q1
1140626,3260,威剛,14.15,5.0,5.3,1.57,114Q1
1140626,3264,欣銓,17.48,4.0,5.2,1.92,114Q1
1140626,3265,台星科,16.95,4.6,4.6,2.28,114Q1
