資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1130314,1240,茂生農經,18.36,2.7,5.25,1.58
1130314,1259,安心,14.51,1.8,2.4,1.03
1130314,1264,德麥,17.07,14.0,4.53,3.79
1130314,1268,漢來美食,20.24,7.0,1.95,3.02
1130314,1336,台翰,17.4,0.41,1.95,0.91
1130314,1565,精華,17.68,7.0,3.66,1.57
1130314,1570,力肯,38.18,1.0,3.54,1.63
1130314,1580,新麥,15.08,9.0,5.57,2.92
1130314,1584,精剛,11.1,1.5,4.49,1.74
1130314,1593,祺驊,38.59,1.6,3.24,1.51
1130314,1595,川寶,26.2,1.0,5.64,0.64
1130314,1777,生泰,14.74,3.5,4.22,1.6
1130314,1784,訊聯,36.77,1.41847555,2.31,2.45
1130314,1785,光洋科,24.18,1.2,3.39,2.04
1130314,1788,杏昌,17.35,7.0,5.04,2.07
1130314,1796,金穎生技,18.57,2.0,3.58,2.6
1130314,1813,寶利徠,82.5,0.5,2.53,1.19
1130314,2063,世鎧,10.91,4.5,8.33,2.49
1130314,2065,世豐,12.81,4.34545793,6.62,2.07
1130314,2066,世德,12.72,4.0,4.01,2.28
1130314,2070,精湛,21.4,1.5,4.27,1.46
1130314,2073,雄順,78.82,0.6,2.0,1.89
1130314,2221,大甲,12.35,1.3,3.84,1.48
1130314,2230,泰茂,60.34,1.0,0.62,9.27
1130314,2235,謚源,19.03,2.5,5.43,1.27
1130314,2596,綠意,140.91,1.0,3.23,1.55
1130314,2640,大車隊,16.53,6.0,5.13,3.65
1130314,2641,正德,12.01,0.5,2.46,0.96
1130314,2643,捷迅,9.85,5.0,9.56,1.43
1130314,2718,晶悅,10.3,3.0,0.0,3.01
1130314,2729,瓦城,21.05,11.0,4.54,3.43
1130314,2732,六角,18.24,6.49655101,4.87,3.31
1130314,2734,易飛網,271.79,0.0,0.0,4.83
1130314,2736,富野,257.0,0.0,0.78,1.1
1130314,2743,山富,16.95,3.0,0.0,5.39
1130314,2745,五福,10.19,3.5,0.0,4.09
1130314,2752,豆府,18.06,13.3,4.98,5.91
1130314,2754,亞洲藏壽司,23.13,1.5,1.43,2.99
1130314,2755,揚秦,22.16,3.6,3.69,3.91
1130314,2756,聯發國際,18.31,4.5,5.39,3.69
1130314,2916,滿心,12.99,4.0,6.68,2.88
1130314,2937,集雅社,11.79,2.0,3.74,1.51
1130314,2947,振宇五金,33.32,1.3,1.68,2.02
1130314,2948,寶陞,16.71,3.31428571,4.98,2.05
1130314,2949,欣新網,15.15,2.5,0.78,3.25
1130314,3066,李洲,21.68,0.0,0.0,1.79
1130314,3067,全域,38.42,0.0,0.0,2.77
1130314,3071,協禧,31.45,1.03,4.37,2.84
1130314,3078,僑威,11.68,4.8,6.05,2.74
1130314,3083,網龍,4945.0,0.0,0.0,3.23
1130314,3086,華義,147.09,1.50000004,0.95,9.28
1130314,3088,艾訊,12.34,4.3,4.85,2.14
1130314,3093,港建*,14.93,1.8,5.97,3.78
1130314,3114,好德,18.68,1.2,5.99,1.14
1130314,3118,進階,15.82,1.7,5.54,1.81
1130314,3128,昇銳,34.72,0.8,3.84,2.06
1130314,3131,弘塑,39.15,16.0,1.9,6.57
1130314,3141,晶宏,70.35,0.50705826,3.36,2.52
1130314,3147,大綜,16.73,5.0,4.05,3.78
1130314,3152,璟德,57.21,3.68,1.57,4.5
1130314,3162,精確,38.32,0.0,0.0,1.89
1130314,3163,波若威,19.45,3.6,3.29,3.37
1130314,3169,亞信,38.42,3.5,2.48,5.08
1130314,3171,新洲,14.33,2.0,6.71,1.85
1130314,3178,公準,24.67,2.25,2.24,3.94
1130314,3188,鑫龍騰,33.65,1.6,6.43,2.0
1130314,3206,志豐,9.75,2.5,5.32,1.92
1130314,3207,耀勝,60.0,0.9,0.86,4.6
1130314,3211,順達,17.19,5.52904,6.17,1.62
1130314,3213,茂訊,13.12,5.4,6.09,2.16
1130314,3217,優群,20.1,6.4,3.93,3.42
1130314,3218,大學光,22.77,7.0,2.49,7.49
1130314,3219,倚強科,96.1,0.3659499,0.93,2.18
1130314,3226,至寶電,17.09,0.5,4.13,2.56
1130314,3227,原相,48.73,4.58887776,3.0,2.36
1130314,3232,昱捷,124.6,0.5,1.61,2.08
1130314,3236,千如,58.19,0.22,1.05,1.47
1130314,3260,威剛,18.21,3.0,2.11,1.93
1130314,3264,欣銓,13.14,3.3,4.34,2.05
1130314,3265,台星科,20.45,4.8,3.81,2.86
1130314,3276,宇環,32.9,0.2,2.45,1.8
1130314,3284,太普高,31.78,0.6,2.48,2.06
1130314,3285,微端,39.62,1.0,3.82,1.86
1130314,3287,廣寰科,66.25,0.843929,2.45,2.84
1130314,3289,宜特,20.21,3.73024747,3.17,2.55
1130314,3290,東浦,20.35,1.0,2.45,1.39
1130314,3293,鈊象,24.34,45.0,4.05,12.83
1130314,3303,岱稜,15.34,1.75,5.16,1.63
1130314,3306,鼎天,24.86,1.3,2.86,0.82
1130314,3310,佳穎,33.61,4.2,2.95,3.87
1130314,3313,斐成,2035.0,0.0,0.0,2.4
1130314,3317,尼克森,17.83,1.80013374,3.42,1.31
1130314,3322,建舜電,44.14,0.25,0.98,1.94
1130314,3324,雙鴻,46.36,6.5,0.98,8.7
1130314,3332,幸康,14.88,1.6,3.61,1.29
