日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20260902,1102,亞泥,35.0,6.57,114,9.67,0.67,2026Q2
20260902,1103,嘉泥,13.25,3.92,114,9.89,0.5,2026Q2
20260902,1104,環泥,27.05,6.84,114,10.02,0.75,2026Q2
20260902,1108,幸福,11.7,8.55,114,17.21,0.87,2026Q2
20260902,1109,信大,13.45,6.69,114,19.49,0.56,2026Q2
20260902,1110,東泥,16.1,1.86,114,25.97,0.97,2026Q2
20260902,1201,味全,12.25,1.71,114,20.08,0.78,2026Q2
20260902,1203,味王,44.35,2.25,114,21.12,1.62,2026Q2
20260902,1210,大成,51.8,5.79,114,12.73,1.7,2026Q2
20260902,1215,卜蜂,109.5,6.39,114,12.62,2.95,2026Q2
20260902,1216,統一,76.6,3.92,114,18.5,3.19,2026Q2
20260902,1217,愛之味,9.96,2.51,114,15.09,0.64,2026Q2
20260902,1220,台榮,10.75,1.86,114,153.57,0.83,2026Q2
20260902,1225,福懋油,25.15,3.98,114,119.76,1.62,2026Q2
20260902,1227,佳格,28.6,4.69,114,17.76,1.42,2026Q2
20260902,1229,聯華,41.95,4.77,114,16.85,1.19,2026Q2
20260902,1231,聯華食,80.2,3.12,114,16.23,3.19,2026Q2
20260902,1232,大統益,156.5,4.6,114,17.33,4.54,2026Q2
20260902,1233,天仁,28.3,0.71,114,30.76,1.82,2026Q2
20260902,1234,黑松,33.45,4.93,114,20.4,0.73,2026Q2
20260902,1256,鮮活果汁-KY,177.5,3.72,114,11.41,1.51,2026Q2
20260902,1301,台塑,66.8,0.75,114,40.73,0.74,2026Q2
20260902,1303,南亞,237.5,0.34,114,38.31,3.94,2026Q2
20260902,1307,三芳,30.45,7.22,114,9.09,1.22,2026Q2
20260902,1315,達新,66.0,6.82,114,27.05,0.47,2026Q2
20260902,1319,東陽,83.0,6.02,114,13.47,1.82,2026Q2
20260902,1323,永裕,21.25,4.24,114,16.73,0.73,2026Q2
20260902,1326,台化,72.8,0.82,114,30.85,0.82,2026Q2
20260902,1339,昭輝,43.2,5.79,114,7.44,0.78,2026Q2
20260902,1341,富林-KY,59.6,6.71,114,12.11,2.54,2026Q2
20260902,1342,八貫,102.5,5.85,114,14.5,3.55,2026Q2
20260902,1402,遠東新,29.1,4.3,114,15.08,0.67,2026Q2
20260902,1409,新纖,25.35,3.55,114,11.52,0.85,2026Q2
20260902,1410,南染,24.8,0.81,114,33.97,1.46,2026Q2
20260902,1414,東和,18.8,1.06,114,33.57,1.25,2026Q2
20260902,1416,廣豐,11.7,4.87,114,9.92,0.49,2026Q2
20260902,1417,嘉裕,8.29,3.02,114,16.25,0.67,2026Q2
20260902,1419,新紡,67.0,2.69,114,4.82,0.88,2026Q2
20260902,1423,利華,35.5,10.14,114,10.41,1.04,2026Q2
20260902,1432,大魯閣,15.05,13.29,114,2.95,1.22,2026Q2
20260902,1434,福懋,18.25,2.74,114,19.84,0.63,2026Q2
20260902,1436,華友聯,38.5,13.12,114,13.65,1.35,2026Q2
20260902,1437,勤益控,32.0,3.0,114,7.39,0.75,2026Q2
20260902,1438,三地開發,22.4,0.89,114,8.65,0.79,2026Q2
20260902,1439,雋揚,29.25,1.71,114,9.53,0.89,2026Q2
20260902,1440,南紡,14.2,2.11,114,473.33,0.82,2026Q2
20260902,1442,名軒,29.6,8.11,114,17.31,1.47,2026Q2
20260902,1446,宏和,13.55,11.07,114,14.41,0.7,2026Q2
20260902,1451,年興,17.3,5.78,114,11.46,0.46,2026Q2
20260902,1453,大將,11.05,2.71,114,15.79,0.83,2026Q2
20260902,1455,集盛,10.15,1.58,114,19.15,0.87,2026Q2
20260902,1457,宜進,14.45,6.92,114,10.7,0.64,2026Q2
20260902,1459,聯發,15.55,1.29,114,6.03,1.19,2026Q2
