證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,1.58,111,30.78,1.06,2023Q4
1102,亞泥,5.11,112,13.39,0.86,2023Q4
1103,嘉泥,2.92,111,142.92,0.52,2023Q4
1104,環泥,5.54,111,10.38,1.0,2023Q4
1108,幸福,5.14,111,8.45,1.26,2023Q3
1109,信大,6.28,112,9.5,0.8,2023Q4
1110,東泥,1.12,112,68.65,1.14,2023Q4
1201,味全,1.42,112,35.75,1.32,2023Q4
1203,味王,2.13,111,30.0,2.18,2023Q3
1210,大成,3.85,112,11.87,2.04,2023Q4
1215,卜蜂,3.43,111,13.25,3.08,2023Q4
1216,統一,3.93,112,23.62,3.47,2023Q4
1217,愛之味,1.97,112,28.54,0.85,2023Q4
1218,泰山,2.68,111,1.99,0.87,2023Q3
1219,福壽,4.29,111,19.84,1.36,2023Q4
1220,台榮,1.36,111,19.34,1.12,2023Q4
1225,福懋油,2.53,112,34.63,3.62,2023Q4
1227,佳格,3.34,112,28.77,1.95,2023Q3
1229,聯華,3.1,112,25.64,2.34,2023Q4
1231,聯華食,2.7,112,24.53,4.13,2023Q4
1232,大統益,4.58,112,19.12,4.27,2023Q4
1233,天仁,2.66,112,31.89,2.06,2023Q4
1234,黑松,4.62,112,17.42,0.89,2023Q4
1235,興泰,2.67,111,51.12,1.75,2023Q3
1236,宏亞,2.77,112,130.56,0.84,2023Q4
1256,鮮活果汁-KY,2.81,112,18.94,2.1,2023Q4
1301,台塑,1.46,112,59.48,1.25,2023Q4
1303,南亞,1.27,112,68.75,1.21,2023Q4
1305,華夏,1.91,112,31.1,1.11,2023Q4
1307,三芳,5.22,112,15.05,1.28,2023Q4
1308,亞聚,2.28,112,98.75,0.88,2023Q4
1315,達新,6.93,112,19.7,0.65,2023Q4
1319,東陽,3.2,112,24.51,2.9,2023Q4
1321,大洋,1.13,112,40.28,1.26,2023Q4
1323,永裕,3.23,112,33.33,1.17,2023Q4
1324,地球,1.24,112,30.47,1.25,2023Q4
1325,恆大,1.63,111,78.85,0.94,2023Q3
1326,台化,2.27,112,37.74,0.95,2023Q4
1339,昭輝,4.34,112,11.77,1.3,2023Q4
1341,富林-KY,6.94,112,14.56,2.57,2023Q4
1342,八貫,4.4,112,18.37,4.34,2023Q4
1402,遠東新,4.12,112,21.27,0.78,2023Q4
1409,新纖,3.43,112,34.15,0.71,2023Q4
1410,南染,2.2,111,60.67,2.13,2023Q3
1414,東和,1.36,112,122.67,1.29,2023Q4
1416,廣豐,4.17,111,23.53,0.64,2023Q4
1419,新紡,2.65,112,20.88,1.03,2023Q4
1423,利華,1.94,112,43.66,1.08,2023Q4
1434,福懋,2.24,112,85.96,0.69,2023Q4
1436,華友聯,6.88,112,10.75,2.66,2023Q4
1437,勤益控,3.59,112,11.15,0.84,2023Q4
1439,雋揚,1.2,112,12.5,0.9,2023Q4
1440,南紡,2.32,112,11.89,0.85,2023Q4
1442,名軒,8.73,112,8.51,2.04,2023Q4
1445,大宇,11.74,112,2.76,1.03,2023Q4
1449,佳和,1.89,112,31.67,0.98,2023Q4
1452,宏益,1.83,112,41.92,0.79,2023Q4
1453,大將,2.01,112,26.14,1.11,2023Q4
1454,台富,1.56,112,100.0,1.22,2023Q4
1456,怡華,1.03,112,390.0,1.19,2023Q4
1457,宜進,7.5,112,7.84,0.81,2023Q4
1463,強盛,2.84,112,27.08,1.27,2023Q4
1464,得力,1.92,112,100.38,1.06,2023Q4
1465,偉全,3.32,112,26.88,0.94,2023Q4
1470,大統新創,2.89,112,34.57,1.74,2023Q4
1472,三洋實業,2.75,112,21.8,2.17,2023Q4
1473,台南,3.82,112,14.77,1.24,2023Q4
1475,業旺,4.26,112,11.16,2.46,2023Q4
1476,儒鴻,2.37,112,30.15,6.08,2023Q4
1477,聚陽,4.15,112,23.94,6.04,2023Q4
1503,士電,1.33,112,50.0,3.62,2023Q4
1504,東元,2.84,111,19.13,1.39,2023Q4
1513,中興電,2.02,112,55.61,5.6,2023Q4
1514,亞力,1.61,112,36.2,5.87,2023Q4
1515,力山,2.43,112,29.09,2.36,2023Q4
1516,川飛,1.87,112,48.82,1.43,2023Q4
1519,華城,1.01,112,70.31,30.07,2023Q4
1521,大億,1.71,112,73.04,1.76,2023Q4
1522,堤維西,3.97,112,15.75,1.88,2023Q4
1524,耿鼎,3.5,112,17.44,2.28,2023Q4
1525,江申,4.56,112,13.95,1.11,2023Q3
