日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20260907,1102,亞泥,35.05,6.56,114,9.68,0.67,2026Q2
20260907,1103,嘉泥,13.2,3.94,114,9.85,0.49,2026Q2
20260907,1104,環泥,27.5,6.73,114,10.19,0.77,2026Q2
20260907,1108,幸福,11.65,8.58,114,17.13,0.86,2026Q2
20260907,1109,信大,13.55,6.64,114,19.64,0.56,2026Q2
20260907,1110,東泥,15.9,1.89,114,25.65,0.95,2026Q2
20260907,1201,味全,12.2,1.72,114,20.0,0.78,2026Q2
20260907,1203,味王,45.15,2.21,114,21.5,1.65,2026Q2
20260907,1210,大成,52.1,5.76,114,12.8,1.71,2026Q2
20260907,1215,卜蜂,111.0,6.31,114,12.79,2.99,2026Q2
20260907,1216,統一,75.2,3.99,114,18.16,3.13,2026Q2
20260907,1217,愛之味,9.93,2.52,114,15.05,0.64,2026Q2
20260907,1220,台榮,10.7,1.87,114,152.86,0.83,2026Q2
20260907,1225,福懋油,25.0,4.0,114,119.05,1.61,2026Q2
20260907,1227,佳格,28.4,4.72,114,17.64,1.41,2026Q2
20260907,1229,聯華,41.65,4.8,114,16.73,1.19,2026Q2
20260907,1231,聯華食,80.1,3.12,114,16.21,3.19,2026Q2
20260907,1232,大統益,157.5,4.57,114,17.44,4.57,2026Q2
20260907,1233,天仁,28.1,0.71,114,30.54,1.81,2026Q2
20260907,1234,黑松,33.3,4.95,114,20.3,0.73,2026Q2
20260907,1256,鮮活果汁-KY,173.5,3.8,114,11.15,1.48,2026Q2
20260907,1301,台塑,66.6,0.75,114,40.61,0.74,2026Q2
20260907,1303,南亞,230.5,0.35,114,37.18,3.83,2026Q2
20260907,1307,三芳,30.5,7.21,114,9.1,1.22,2026Q2
20260907,1315,達新,66.0,6.82,114,27.05,0.47,2026Q2
20260907,1319,東陽,81.7,6.12,114,13.26,1.79,2026Q2
20260907,1323,永裕,21.25,4.24,114,16.73,0.73,2026Q2
20260907,1326,台化,71.9,0.83,114,30.47,0.81,2026Q2
20260907,1339,昭輝,42.8,5.84,114,7.37,0.77,2026Q2
20260907,1341,富林-KY,60.0,6.67,114,12.2,2.56,2026Q2
20260907,1342,八貫,103.5,5.8,114,14.64,3.59,2026Q2
20260907,1402,遠東新,28.7,4.36,114,14.87,0.66,2026Q2
20260907,1409,新纖,24.35,3.7,114,11.07,0.82,2026Q2
20260907,1410,南染,24.75,0.81,114,33.9,1.46,2026Q2
20260907,1414,東和,17.75,1.13,114,31.7,1.18,2026Q2
20260907,1416,廣豐,11.6,4.91,114,9.83,0.48,2026Q2
20260907,1417,嘉裕,8.23,3.04,114,16.14,0.66,2026Q2
20260907,1419,新紡,68.3,2.64,114,4.91,0.9,2026Q2
20260907,1423,利華,35.55,10.13,114,10.43,1.04,2026Q2
20260907,1432,大魯閣,15.05,13.29,114,2.95,1.22,2026Q2
20260907,1434,福懋,18.1,2.76,114,19.67,0.63,2026Q2
20260907,1436,華友聯,37.9,13.32,114,13.44,1.33,2026Q2
20260907,1437,勤益控,32.2,2.98,114,7.44,0.76,2026Q2
20260907,1438,三地開發,22.7,0.88,114,8.76,0.8,2026Q2
20260907,1439,雋揚,29.5,1.69,114,9.61,0.9,2026Q2
20260907,1440,南紡,13.5,2.22,114,450.0,0.78,2026Q2
20260907,1442,名軒,29.9,8.03,114,17.49,1.48,2026Q2
20260907,1446,宏和,13.4,11.19,114,14.26,0.69,2026Q2
20260907,1451,年興,17.3,5.78,114,11.46,0.46,2026Q2
20260907,1453,大將,11.05,2.71,114,15.79,0.83,2026Q2
20260907,1455,集盛,9.8,1.63,114,18.49,0.84,2026Q2
20260907,1457,宜進,14.3,6.99,114,10.59,0.63,2026Q2
20260907,1459,聯發,15.35,1.3,114,5.95,1.18,2026Q2
20260907,1464,得力,10.05,2.49,114,12.11,0.79,2026Q2
20260907,1465,偉全,11.9,2.52,114,20.52,0.79,2026Q2
20260907,1470,大統新創,24.5,2.65,114,18.85,2.08,2026Q2
20260907,1472,三洋實業,90.5,6.63,114,14.14,2.18,2026Q2
20260907,1473,台南,20.1,2.49,114,57.43,0.76,2026Q2
20260907,1474,弘裕,9.99,2.5,114,37.0,0.59,2026Q2
20260907,1475,業旺,26.35,5.69,114,6.77,1.14,2026Q2
20260907,1476,儒鴻,306.0,4.9,114,12.68,2.89,2026Q2
20260907,1477,聚陽,195.0,7.69,114,13.31,3.49,2026Q2
20260907,1503,士電,207.5,2.41,114,28.58,2.79,2026Q2
20260907,1504,東元,71.7,2.79,114,25.98,1.75,2026Q2
20260907,1513,中興電,167.0,3.59,114,18.79,3.96,2026Q2
20260907,1514,亞力,102.5,2.15,114,28.08,4.41,2026Q2
20260907,1515,力山,30.55,1.96,114,20.5,1.42,2026Q2
20260907,1519,華城,739.0,1.62,114,48.36,25.36,2026Q2
20260907,1521,大億,25.65,2.92,114,16.13,1.04,2026Q2
20260907,1522,堤維西,27.05,4.44,114,28.18,0.97,2026Q2
20260907,1524,耿鼎,26.75,5.23,114,13.11,1.49,2026Q2
20260907,1525,江申,66.4,4.22,114,45.17,0.98,2026Q2
20260907,1527,鑽全,32.75,4.58,114,15.52,0.94,2026Q2
20260907,1529,樂事綠能,16.15,6.19,114,24.85,1.38,2026Q2
20260907,1530,亞崴,29.0,3.45,114,15.43,0.85,2026Q2
20260907,1531,高林股,11.85,8.44,114,43.89,0.62,2026Q2
20260907,1532,勤美,22.8,3.51,114,18.54,0.63,2026Q2
20260907,1535,中宇,46.0,6.52,114,12.17,1.52,2026Q2
20260907,1537,廣隆,115.5,6.23,114,13.97,2.24,2026Q2
20260907,1540,喬福,19.5,5.13,114,15.98,1.18,2026Q2
20260907,1558,伸興,106.5,4.69,114,13.26,1.32,2026Q2
20260907,1560,中砂,730.0,0.68,114,62.07,12.05,2026Q2
20260907,1563,巧新,79.5,2.52,114,75.0,2.08,2026Q2
20260907,1568,倉佑,29.25,3.42,114,15.48,1.59,2026Q2
20260907,1582,信錦,73.5,4.08,114,22.9,1.44,2026Q2
20260907,1583,程泰,49.3,2.03,114,11.26,0.95,2026Q2
20260907,1590,亞德客-KY,1370.0,2.12,114,26.32,5.0,2026Q2
20260907,1597,直得,152.0,0.46,114,74.51,5.37,2026Q2
20260907,1603,華電,30.35,6.59,114,10.88,0.6,2026Q2
20260907,1604,聲寶,23.65,6.34,114,13.51,0.96,2026Q2
20260907,1605,華新,37.9,1.32,114,11.48,0.82,2026Q2
20260907,1608,華榮,36.05,5.55,114,3.13,1.35,2026Q2
20260907,1609,大亞,37.2,1.88,114,13.73,1.56,2026Q2
20260907,1611,中電,11.7,6.84,114,26.0,0.93,2026Q2
20260907,1612,宏泰,34.7,7.2,114,8.9,1.17,2026Q2
20260907,1614,三洋電,30.85,3.14,114,24.48,1.41,2026Q2
20260907,1615,大山,43.85,5.93,114,8.48,1.84,2026Q2
20260907,1616,億泰,18.7,7.27,114,42.5,1.72,2026Q2
20260907,1617,榮星,17.85,3.36,114,13.13,1.3,2026Q2
20260907,1618,合機,39.3,4.33,114,8.1,1.12,2026Q2
20260907,1623,大東電,205.0,3.9,114,16.51,3.3,2026Q2
20260907,1702,南僑,32.6,4.91,114,49.39,0.67,2026Q2
20260907,1707,葡萄王,91.0,6.59,114,11.74,1.32,2026Q2
20260907,1708,東鹼,50.0,3.2,114,12.11,1.63,2026Q2
20260907,1709,和益,34.2,2.92,114,17.01,1.81,2026Q2
20260907,1712,興農,40.3,6.2,114,15.21,2.06,2026Q2
20260907,1713,國化,43.5,7.13,114,9.18,1.78,2026Q2
20260907,1714,和桐,16.45,1.09,114,13.94,1.22,2026Q2
20260907,1717,長興,73.5,1.36,114,38.68,2.77,2026Q2
20260907,1720,生達,56.2,5.34,114,9.77,1.62,2026Q2
20260907,1722,台肥,44.6,4.48,114,53.1,0.83,2026Q2
20260907,1723,中碳,84.0,2.2,114,27.01,2.43,2026Q2
20260907,1725,元禎,32.1,3.33,114,13.1,0.68,2026Q2
20260907,1726,永記,77.8,4.76,114,12.14,1.19,2026Q2
20260907,1727,中華化,91.0,0.16,114,131.88,5.39,2026Q2
20260907,1730,花仙子,51.8,5.79,114,10.84,1.61,2026Q2
20260907,1731,美吾華,20.95,5.82,114,13.87,1.27,2026Q2
20260907,1732,毛寶,26.05,2.3,114,21.18,2.19,2026Q2
20260907,1733,五鼎,31.7,4.1,114,16.68,1.7,2026Q2
