證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,3.02,112,32.14,1.11,2023Q4
1102,亞泥,4.78,112,14.3,0.92,2023Q4
1103,嘉泥,2.72,112,152.92,0.56,2023Q4
1104,環泥,5.82,112,10.97,1.06,2023Q4
1108,幸福,5.92,112,13.0,1.35,2023Q4
1109,信大,5.97,112,10.36,0.83,2024Q1
1110,東泥,0.98,112,78.65,1.31,2023Q4
1201,味全,1.43,112,35.57,1.31,2023Q4
1203,味王,2.18,112,28.0,2.08,2023Q4
1210,大成,3.79,112,12.08,2.07,2023Q4
1215,卜蜂,3.27,111,13.9,3.23,2023Q4
1216,統一,3.9,112,23.84,3.5,2023Q4
1217,愛之味,1.92,112,29.27,0.87,2023Q4
1219,福壽,4.19,112,20.32,1.4,2023Q4
1220,台榮,1.22,111,21.51,1.24,2023Q4
1225,福懋油,2.11,112,41.44,4.34,2023Q4
1227,佳格,3.21,112,28.81,2.03,2023Q4
1229,聯華,3.1,112,25.64,2.34,2023Q4
1231,聯華食,2.66,112,24.83,4.18,2023Q4
1232,大統益,4.58,112,20.2,4.06,2024Q1
1233,天仁,2.65,112,32.03,2.07,2023Q4
1234,黑松,4.42,112,18.53,0.96,2024Q1
1235,興泰,1.21,112,31.72,1.75,2023Q4
1236,宏亞,2.71,112,133.33,0.86,2023Q4
1256,鮮活果汁-KY,3.08,112,17.24,1.91,2023Q4
1301,台塑,1.46,112,83.29,1.29,2024Q1
1303,南亞,1.23,112,70.88,1.25,2023Q4
1305,華夏,1.97,112,30.17,1.08,2023Q4
1307,三芳,4.85,112,16.18,1.37,2023Q4
1308,亞聚,2.45,112,92.0,0.82,2023Q4
1315,達新,7.03,112,19.43,0.64,2023Q4
1319,東陽,3.45,112,22.75,2.7,2023Q4
1321,大洋,1.0,112,45.57,1.43,2023Q4
1323,永裕,3.2,112,33.6,1.17,2023Q4
1324,地球,1.36,112,27.83,1.14,2023Q4
1325,恆大,2.13,112,134.29,0.87,2023Q4
1326,台化,2.22,112,30.49,1.01,2024Q1
1339,昭輝,3.65,112,14.0,1.55,2023Q4
1341,富林-KY,6.72,112,15.06,2.66,2023Q4
1342,八貫,5.22,112,15.48,3.66,2023Q4
1402,遠東新,4.0,112,21.92,0.8,2023Q4
1409,新纖,3.24,112,36.17,0.75,2023Q4
1410,南染,0.79,112,158.33,2.23,2023Q4
1414,東和,1.29,112,71.85,1.36,2024Q1
1416,廣豐,3.7,112,26.47,0.72,2023Q4
1419,新紡,2.43,112,22.74,1.12,2023Q4
1423,利華,1.87,112,45.14,1.12,2023Q4
1434,福懋,2.19,112,71.41,0.77,2024Q1
1436,華友聯,4.66,112,15.86,3.93,2023Q4
1437,勤益控,3.31,112,12.11,0.91,2023Q4
1439,雋揚,1.06,112,14.1,1.01,2023Q4
1440,南紡,1.93,112,12.15,1.03,2024Q1
1442,名軒,5.86,112,12.68,3.04,2023Q4
1445,大宇,10.87,112,2.98,1.12,2023Q4
1446,宏和,1.5,112,58.5,4.24,2023Q4
1449,佳和,0.22,112,29.75,0.92,2023Q4
1452,宏益,1.72,112,37.83,0.84,2024Q1
1453,大將,1.12,112,47.11,2.0,2023Q4
1454,台富,1.58,112,46.62,1.22,2024Q1
1456,怡華,0.97,112,412.0,1.26,2023Q4
1457,宜進,6.58,112,8.94,0.92,2023Q4
1463,強盛,2.71,112,28.38,1.33,2023Q4
1464,得力,1.8,112,106.92,1.13,2023Q4
1465,偉全,3.23,112,27.68,0.97,2023Q4
1470,大統新創,3.02,112,33.1,1.67,2023Q4
1472,三洋實業,2.47,112,24.28,2.42,2023Q4
1473,台南,3.38,112,16.67,1.4,2023Q4
1475,業旺,3.37,112,14.11,3.11,2023Q4
1476,儒鴻,2.75,112,23.3,5.7,2024Q1
1477,聚陽,4.23,112,22.55,7.13,2024Q1
1503,士電,1.01,112,65.63,4.76,2023Q4
1504,東元,3.91,112,20.4,1.48,2023Q4
1513,中興電,1.96,112,57.32,5.77,2023Q4
1514,亞力,1.3,112,44.81,7.27,2023Q4
1515,力山,2.28,112,30.94,2.52,2023Q4
1516,川飛,1.59,112,36.79,1.62,2024Q1
1519,華城,0.79,112,89.97,38.47,2023Q4
1521,大億,1.79,112,70.0,1.69,2023Q4
1522,堤維西,3.89,112,16.06,1.92,2023Q4
1524,耿鼎,3.5,112,17.42,2.27,2023Q4
1525,江申,4.69,112,12.8,1.08,2023Q4
