證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,3.08,112,34.52,1.05,2024Q2
1102,亞泥,4.51,112,14.75,0.93,2024Q2
1103,嘉泥,2.81,112,118.67,0.55,2024Q2
1104,環泥,6.6,112,9.97,0.91,2024Q2
1108,幸福,6.87,112,11.73,1.2,2024Q2
1109,信大,6.47,112,9.76,0.78,2024Q2
1110,東泥,0.91,112,91.67,1.38,2024Q2
1201,味全,1.48,112,27.31,1.23,2024Q2
1203,味王,2.32,112,21.3,1.95,2024Q2
1210,大成,4.27,112,11.38,1.88,2024Q2
1215,卜蜂,5.65,112,14.39,3.1,2024Q2
1216,統一,3.42,112,26.82,4.01,2024Q2
1217,愛之味,1.9,112,19.21,0.8,2024Q2
1219,福壽,4.65,112,20.24,1.27,2024Q2
1220,台榮,2.48,112,12.33,1.2,2024Q2
1225,福懋油,1.24,112,55.12,7.62,2024Q2
1227,佳格,3.26,112,22.46,2.01,2024Q2
1229,聯華,3.45,112,22.35,2.03,2024Q2
1231,聯華食,2.31,112,24.25,4.72,2024Q2
1232,大統益,4.34,112,18.6,4.81,2024Q2
1233,天仁,2.71,112,34.28,2.07,2024Q2
1234,黑松,4.57,112,17.05,0.91,2024Q2
1235,興泰,0.66,112,31.75,1.77,2024Q2
1236,宏亞,2.72,112,183.85,0.82,2024Q2
1256,鮮活果汁-KY,4.13,112,17.72,1.67,2024Q2
1301,台塑,2.02,112,58.99,0.92,2024Q2
1303,南亞,1.61,112,46.38,0.94,2024Q2
1305,華夏,2.13,112,54.83,1.01,2024Q2
1307,三芳,3.95,112,13.41,1.6,2024Q2
1315,達新,7.05,112,37.12,0.66,2024Q2
1319,東陽,3.76,112,15.82,2.48,2024Q2
1321,大洋,1.11,112,34.19,1.28,2024Q2
1323,永裕,3.82,112,27.01,0.96,2024Q2
1324,地球,1.5,112,39.26,1.04,2024Q2
1325,恆大,2.21,112,301.67,0.85,2024Q2
1326,台化,3.03,112,21.94,0.74,2024Q2
1339,昭輝,5.0,112,9.39,1.12,2024Q2
1341,富林-KY,6.43,112,15.03,2.8,2024Q2
1342,八貫,6.1,112,12.8,3.24,2024Q2
1402,遠東新,3.61,112,20.98,0.87,2024Q2
1409,新纖,3.51,112,19.09,0.68,2024Q2
1410,南染,0.81,112,99.59,2.16,2024Q2
1414,東和,1.1,112,84.07,1.57,2024Q2
1416,廣豐,3.72,112,14.31,0.64,2024Q2
1419,新紡,2.51,112,20.6,0.97,2024Q2
1423,利華,1.37,112,61.48,1.39,2024Q2
1434,福懋,2.48,112,106.05,0.7,2024Q2
1436,華友聯,4.82,112,8.84,3.57,2024Q2
1437,勤益控,3.23,112,10.16,0.88,2024Q2
1439,雋揚,0.96,112,19.87,1.06,2024Q2
1440,南紡,2.24,112,10.4,0.87,2024Q2
1442,名軒,5.29,112,8.37,3.32,2024Q2
1445,大宇,13.4,112,2.48,1.02,2024Q2
1446,宏和,1.52,112,9.0,3.17,2024Q2
1449,佳和,0.17,112,15.09,0.85,2024Q2
1452,宏益,1.77,112,21.73,0.79,2024Q2
1453,大將,1.73,112,24.03,1.26,2024Q2
1454,台富,1.39,112,69.23,1.38,2024Q2
1457,宜進,7.67,112,6.72,0.83,2024Q2
1463,強盛新,2.18,112,45.0,1.71,2024Q2
1464,得力,1.71,112,29.9,1.14,2024Q2
1465,偉全,3.23,112,20.67,0.97,2024Q2
1470,大統新創,2.72,112,30.5,1.85,2024Q2
1472,三洋實業,3.38,112,14.73,1.8,2024Q2
1473,台南,3.3,112,11.23,1.34,2024Q2
1475,業旺,3.37,112,10.05,2.81,2024Q2
1476,儒鴻,2.47,112,24.54,5.9,2024Q2
1477,聚陽,4.47,112,21.06,6.3,2024Q2
1503,士電,1.41,112,38.92,2.78,2024Q2
1504,東元,4.45,112,21.41,1.35,2024Q2
1513,中興電,2.21,112,23.87,4.5,2024Q2
1514,亞力,1.51,112,35.12,5.73,2024Q2
1515,力山,3.29,112,9.26,1.68,2024Q2
1516,川飛,1.67,112,22.41,1.51,2024Q2
1519,華城,1.14,112,48.35,26.84,2024Q2
1521,大億,1.8,112,40.89,1.66,2024Q2
1522,堤維西,3.31,112,11.35,2.11,2024Q2
1524,耿鼎,3.76,112,11.42,2.08,2024Q2
1525,江申,4.9,112,18.17,1.04,2024Q2
1527,鑽全,4.34,112,13.4,1.35,2024Q2
1529,樂事綠能,2.09,112,143.75,2.49,2024Q2
1530,亞崴,4.64,112,13.2,0.96,2024Q2
1531,高林股,1.39,112,28.8,0.72,2024Q2
1532,勤美,3.92,112,6.97,0.97,2024Q2
1535,中宇,5.56,112,13.69,2.11,2024Q2
1536,和大,1.79,112,96.38,1.81,2024Q2
1537,廣隆,4.67,112,15.45,2.93,2024Q2
1539,巨庭,2.19,112,16.54,1.11,2024Q2
1540,喬福,2.66,112,19.76,2.41,2024Q2
1541,錩泰,1.53,112,12.72,1.29,2024Q2
1558,伸興,3.39,112,19.82,1.39,2024Q2
1560,中砂,1.23,112,49.1,7.4,2024Q2
1563,巧新,3.04,112,19.54,1.47,2024Q2
1568,倉佑,4.79,112,9.64,1.59,2024Q2
1582,信錦,4.07,112,14.04,1.98,2024Q2
1583,程泰,6.57,112,9.89,1.24,2024Q2
1590,亞德客-KY,1.82,112,25.12,4.4,2024Q2
1597,直得,0.89,112,109.51,3.34,2024Q2
1603,華電,3.61,112,11.8,0.85,2024Q2
1604,聲寶,5.27,112,13.36,1.26,2024Q2
1605,華新,3.35,112,25.87,0.93,2024Q2
1608,華榮,3.22,112,15.15,1.74,2024Q2
1609,大亞,3.53,112,21.4,2.36,2024Q2
1611,中電,3.03,112,30.0,1.23,2024Q2
1612,宏泰,6.02,112,13.72,1.4,2024Q2
1614,三洋電,2.68,112,51.95,1.91,2024Q2
1615,大山,4.68,112,14.74,3.14,2024Q2
1616,億泰,1.68,112,25.58,2.28,2024Q2
1617,榮星,1.38,112,106.84,1.42,2024Q2
1618,合機,2.32,112,15.0,1.39,2024Q2
