資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1130607,1240,茂生農經,11.35,2.7,5.02,1.51
1130607,1259,安心,14.03,1.8,2.5,0.93
1130607,1264,德麥,16.57,14.0,4.48,4.07
1130607,1268,漢來美食,18.17,7.0,4.13,3.03
1130607,1336,台翰,12.69,0.41,2.02,0.86
1130607,1565,精華,16.37,7.0,3.76,1.57
1130607,1569,濱川,135.28,1.0,4.11,0.91
1130607,1570,力肯,133.13,1.0,3.13,1.76
1130607,1580,新麥,12.67,9.0,5.71,3.07
1130607,1584,精剛,12.77,1.5,4.4,1.75
1130607,1586,和勤,91.47,0.13,0.42,1.69
1130607,1593,祺驊,42.07,1.6,3.66,1.38
1130607,1595,川寶,34.02,1.0,2.62,0.7
1130607,1599,宏佳騰,265.83,0.0,0.0,1.25
1130607,1742,台蠟,14.05,0.0,0.0,1.2
1130607,1777,生泰,14.79,3.5,3.87,1.79
1130607,1784,訊聯,53.21,1.41847555,1.71,3.37
1130607,1785,光洋科,21.78,1.2,2.43,2.19
1130607,1788,杏昌,17.87,7.0,4.86,2.08
1130607,1796,金穎生技,30.48,2.0,3.17,3.26
1130607,1813,寶利徠,36.52,0.5,2.44,1.2
1130607,2063,世鎧,10.92,4.5,8.41,2.53
1130607,2065,世豐,14.3,4.34545793,6.74,2.05
1130607,2066,世德,16.76,4.0,2.73,3.28
1130607,2070,精湛,14.73,1.5,3.6,1.72
1130607,2073,雄順,78.72,0.6,1.95,1.87
1130607,2221,大甲,20.16,1.3,4.13,1.34
1130607,2230,泰茂,40.83,1.0,0.6,8.46
1130607,2235,謚源,18.05,2.5,4.51,1.49
1130607,2596,綠意,48.55,1.0,2.48,1.97
1130607,2640,大車隊,16.69,6.0,5.04,4.25
1130607,2641,正德,14.26,0.5,2.09,1.09
1130607,2643,捷迅,13.79,5.0,5.75,1.57
1130607,2718,晶悅,16.94,3.0,2.94,3.59
1130607,2719,燦星旅,32.38,0.0,0.0,6.63
1130607,2726,雅茗-KY,135.0,0.0,0.0,2.47
1130607,2729,瓦城,21.98,11.0,4.73,3.12
1130607,2732,六角,18.58,6.49655101,5.83,2.8
1130607,2734,易飛網,72.0,0.0,0.0,5.13
1130607,2743,山富,12.15,3.0,1.89,5.27
1130607,2745,五福,12.23,3.5,2.85,5.41
1130607,2752,豆府,18.38,13.3,4.93,7.55
1130607,2754,亞洲藏壽司,22.55,1.5,1.42,2.85
1130607,2755,揚秦,20.85,3.6,3.76,3.66
1130607,2756,聯發國際,19.78,4.5,5.09,4.17
1130607,2916,滿心,12.7,4.0,6.59,3.33
1130607,2937,集雅社,13.38,2.0,5.77,1.54
1130607,2941,米斯特,23.68,3.5,4.19,3.83
1130607,2947,振宇五金,32.89,1.3,1.49,2.28
1130607,2948,寶陞,17.84,3.31428571,5.2,1.67
1130607,2949,欣新網,18.11,2.5,2.6,2.23
1130607,3064,泰偉,128.57,0.0,0.0,10.17
1130607,3067,全域,35.0,0.0,0.0,2.67
1130607,3071,協禧,36.67,1.03,2.53,2.92
1130607,3078,僑威,10.9,4.8,6.2,2.94
1130607,3083,網龍,88.79,0.0,0.0,3.28
1130607,3086,華義,61.4,1.50000004,1.07,9.7
1130607,3088,艾訊,14.11,4.3,4.13,2.67
1130607,3093,港建*,17.26,1.8,5.89,4.77
1130607,3095,及成,28.43,0.0,0.0,5.55
1130607,3105,穩懋,79.94,0.0,0.0,1.65
1130607,3114,好德,14.97,1.2,4.11,1.18
1130607,3118,進階,18.39,1.7,4.58,2.12
1130607,3128,昇銳,40.45,0.8,2.57,2.03
1130607,3131,弘塑,56.14,16.0,1.24,9.86
1130607,3141,晶宏,70.43,0.50705826,0.51,3.07
1130607,3147,大綜,15.06,5.0,3.85,4.37
1130607,3152,璟德,39.94,3.68,1.76,3.88
1130607,3162,精確,76.98,0.0,0.0,1.65
1130607,3163,波若威,17.43,3.6,3.26,3.57
1130607,3169,亞信,35.98,3.5,2.62,4.61
1130607,3171,新洲,16.55,2.0,6.68,2.06
1130607,3178,公準,28.22,2.25,2.09,3.75
1130607,3188,鑫龍騰,11.88,1.6,4.81,2.45
1130607,3206,志豐,9.78,2.5,5.04,1.89
1130607,3207,耀勝,157.61,0.9,0.62,6.15
1130607,3211,順達,15.85,5.52904,6.0,1.73
1130607,3213,茂訊,11.41,5.4,4.86,2.32
1130607,3217,優群,17.37,6.4,3.99,3.25
1130607,3218,大學光,19.99,7.0,2.74,7.57
1130607,3219,倚強科,91.05,0.3659499,0.93,2.2
1130607,3221,台嘉碩,101.03,0.7,2.39,1.39
1130607,3226,至寶電,7.58,0.5,0.9,2.16
1130607,3227,原相,21.72,4.58887776,2.86,2.43
1130607,3232,昱捷,62.89,0.5,1.77,1.86
1130607,3252,海灣,195.91,0.0,0.0,0.55
1130607,3260,威剛,13.26,3.0,2.74,2.03
1130607,3264,欣銓,13.88,3.3,4.35,1.97
1130607,3265,台星科,18.73,4.8,3.82,3.0
1130607,3268,海德威,64.02,0.0,0.0,2.06
1130607,3276,宇環,30.51,0.2,1.11,1.56
1130607,3284,太普高,33.7,0.6,1.5,3.27
1130607,3285,微端,28.98,1.0,3.05,2.26
1130607,3287,廣寰科,28.52,0.843929,1.79,3.46
1130607,3289,宜特,24.08,3.73024747,2.72,3.01
1130607,3290,東浦,21.68,1.0,3.44,1.77
1130607,3293,鈊象,20.88,45.0,4.33,15.97
1130607,3297,杭特,705.0,0.0,0.0,1.34
1130607,3303,岱稜,15.77,1.75,3.91,2.22
1130607,3306,鼎天,30.1,1.3,2.13,0.91
1130607,3310,佳穎,26.96,4.2,4.08,3.4
1130607,3313,斐成,14.71,0.0,0.0,2.24
1130607,3317,尼克森,18.06,1.80013374,3.33,1.33
1130607,3322,建舜電,49.38,0.25,1.05,1.8
1130607,3324,雙鴻,48.44,6.5,0.89,8.72
1130607,3325,旭品,300.91,0.0,0.0,2.9
1130607,3332,幸康,16.62,1.6,3.58,1.24
1130607,3339,泰谷,118.33,0.0,0.0,3.4
1130607,3357,臺慶科,24.32,4.5,3.37,2.04
1130607,3362,先進光,61.58,1.0,0.43,9.58
1130607,3374,精材,24.86,2.0,1.48,4.42
1130607,3388,崇越電,21.11,3.1,3.99,1.34
1130607,3390,旭軟,22.67,0.7,2.09,1.9
1130607,3402,漢科,16.17,4.5,4.54,3.94
1130607,3426,台興,16.74,2.0,4.63,1.6
1130607,3430,奇鈦科,14.46,2.0,3.25,2.06
1130607,3434,哲固,27.96,0.5,1.66,2.57
1130607,3438,類比科,67.59,0.5,0.68,1.98
1130607,3441,聯一光,50.41,0.5,1.34,1.92
1130607,3444,利機,48.29,2.5,2.21,4.97
1130607,3455,由田,20.87,5.0,4.26,2.93
1130607,3465,進泰電子,64.37,3.0,4.52,2.89
1130607,3479,安勤,17.1,6.0,5.04,2.94
1130607,3483,力致,21.65,5.0,2.6,4.14
1130607,3484,崧騰,17.01,1.2,2.32,1.36
1130607,3489,森寶,327.22,0.4,1.36,1.95
1130607,3490,單井,13.16,1.2,3.35,1.49
1130607,3491,昇達科,79.8,3.36102753,1.21,8.85
1130607,3492,長盛,21.35,0.33,1.55,1.29
1130607,3512,皇龍,8.81,3.6,8.17,2.07
1130607,3516,亞帝歐,77.58,0.2,0.78,1.0
1130607,3520,華盈,93.18,0.1,0.49,1.77
1130607,3526,凡甲,18.91,11.6,4.58,4.98
1130607,3527,聚積,1818.0,2.0,2.2,1.68
1130607,3529,力旺,111.87,17.5,0.73,51.5
1130607,3531,先益,9.96,1.7,5.08,1.1
1130607,3537,堡達,17.94,2.5,4.1,2.88
1130607,3540,曜越,50.57,0.9,1.83,1.84
1130607,3546,宇峻,17.93,4.5,5.09,2.77
1130607,3548,兆利,18.36,4.5,2.33,2.26
1130607,3551,世禾,18.71,2.8,2.69,1.61
1130607,3552,同致,24.45,3.0,2.69,2.22
1130607,3556,禾瑞亞,67.59,0.9,1.69,3.13
1130607,3558,神準,15.05,4.0,2.08,1.98
1130607,3564,其陽,376.67,0.35,0.31,5.37
1130607,3567,逸昌,13.67,2.7,6.47,2.19
1130607,3570,大塚,14.37,8.0,4.68,3.52
1130607,3577,泓格,61.4,1.0,1.89,2.63
1130607,3580,友威科,27.63,2.02,3.26,2.69
1130607,3581,博磊,95.5,0.5,1.75,1.72
1130607,3587,閎康,27.03,9.0,3.3,4.33
1130607,3594,磐儀,42.41,0.6,1.29,2.09
1130607,3597,映興,59.39,0.3,1.23,1.68
1130607,3611,鼎翰,12.05,13.0,5.76,1.95
1130607,3615,安可,33.62,0.7,2.74,0.78
1130607,3624,光頡,27.36,1.2,2.18,1.93
1130607,3628,盈正,24.34,2.0,4.32,1.29
1130607,3632,研勤,148.0,0.0,0.0,4.05
1130607,3646,艾恩特,22.21,1.5,4.97,2.08
1130607,3663,鑫科,85.7,0.58697327,1.2,2.97
1130607,3675,德微,48.67,5.0,1.44,10.4
1130607,3680,家登,51.81,7.50736239,1.75,5.0
1130607,3684,榮昌,40.5,0.8,1.66,2.33
1130607,3687,歐買尬,55.82,1.57424091,1.49,2.23
1130607,3689,湧德,16.32,2.47,3.36,1.72
1130607,3693,營邦,14.59,10.0,2.65,4.76
1130607,3709,鑫聯大投控,23.59,0.8,3.29,1.13
1130607,4102,永日,21.01,0.8,2.25,2.25
1130607,4105,東洋,16.35,3.5,4.55,3.49
1130607,4107,邦特,18.64,4.5,3.49,2.95
1130607,4109,加捷生醫,10.98,0.5,2.49,1.73
1130607,4111,濟生,23.32,1.0,3.35,1.37
1130607,4114,健喬,25.03,1.6,3.9,2.35
1130607,4116,明基醫,22.02,2.0,3.53,2.44
1130607,4120,友華,141.67,1.0,2.35,0.98
1130607,4126,太醫,16.15,4.8,5.21,2.28
1130607,4127,天良,106.46,0.5,1.15,3.99
1130607,4129,聯合,22.67,4.00407196,4.14,2.42
1130607,4130,健亞,80.83,0.45,1.86,1.78
1130607,4138,曜亞,17.67,7.75,7.11,2.65
1130607,4153,鈺緯,30.75,1.25,3.2,2.33
1130607,4157,太景*-KY,61.6,0.0,0.0,9.94
1130607,4160,訊聯基因,64.68,1.01193677,1.13,4.98
1130607,4161,聿新科,18.46,0.7,2.08,2.13
1130607,4162,智擎,50.0,1.5,1.59,3.44
1130607,4163,鐿鈦,20.18,3.5,2.83,2.38
1130607,4167,松瑞藥,68.79,0.0851,0.37,2.1
1130607,4173,久裕,19.86,0.91967604,4.29,0.84
1130607,4175,杏一,118.71,1.6,2.17,2.14
1130607,4183,福永生技,19.69,0.8,3.17,1.89
1130607,4198,欣大健康,9.85,0.0,0.0,3.43
1130607,4205,中華食,24.17,3.0,3.17,4.09
1130607,4207,環泰,15.42,1.0,5.49,1.41
1130607,4303,信立,5.86,1.36,2.9,2.08
1130607,4305,世坤,13.28,2.5,5.47,2.1
1130607,4401,東隆興,150.83,0.5,1.84,1.26
1130607,4413,飛寶企業,22.62,0.4,2.11,1.66
1130607,4416,三圓,228.81,2.0,2.08,3.3
1130607,4417,金洲,11.55,2.0,5.17,1.13
1130607,4420,光明,1.49,20.0,33.61,1.28
1130607,4432,銘旺實,11.53,0.69,2.91,0.89
1130607,4433,興采,498.33,1.0,3.34,0.96
1130607,4442,竣邦-KY,17.17,0.8,2.81,1.44
1130607,4502,健信,44.61,0.0,0.0,2.36
1130607,4506,崇友,21.51,4.0,3.65,3.54
1130607,4510,高鋒,17.18,0.7,3.95,1.06
1130607,4513,福裕,45.19,0.8,1.67,3.65
1130607,4527,方土霖,12.56,2.4,5.31,2.28
1130607,4528,江興鍛,46.51,0.6,2.05,1.11
1130607,4533,協易機,26.41,1.16479823,2.44,2.98
1130607,4535,至興,14.22,1.6,4.63,1.03
1130607,4538,大詠城,31.44,0.79816602,3.85,1.34
1130607,4542,科嶠,34.13,1.5,2.11,3.27
1130607,4543,萬在,24.71,1.5,2.31,2.14
1130607,4549,桓達,39.02,4.2,2.11,5.87
1130607,4550,長佳,11.3,2.1,5.24,1.58
1130607,4554,橙的,15.45,1.0,3.25,1.57
1130607,4556,旭然,245.0,0.35,1.02,1.72
1130607,4558,寶緯,51.41,0.0,0.0,1.86
1130607,4561,健椿,15.88,1.0,1.81,2.45
1130607,4563,百德,22.63,0.534,0.94,2.06
1130607,4568,科際精密,32.18,2.5,4.57,1.68
1130607,4580,捷流閥業,12.81,4.8,4.49,1.94
1130607,4584,君帆,18.53,2.0,2.89,1.99
1130607,4702,中美實,13.48,0.0,0.0,0.78
1130607,4706,大恭,50.16,0.2,0.65,1.63
1130607,4707,磐亞,14.49,0.9,6.27,0.93
1130607,4711,永純,342.0,0.5,2.92,0.99
1130607,4714,永捷,38.73,0.0,0.0,1.78
1130607,4716,大立,69.63,0.0,0.0,1.46
1130607,4721,美琪瑪,59.38,1.1,1.42,5.23
1130607,4728,雙美,24.82,11.0,3.58,10.4
1130607,4729,熒茂,163.64,0.5,2.78,1.24
1130607,4735,豪展,103.53,1.0,2.84,1.46
1130607,4741,泓瀚,18.63,1.8,4.56,1.45
1130607,4744,皇將,18.93,0.1,0.4,1.18
1130607,4745,合富-KY,54.32,0.4,1.67,0.66
1130607,4747,強生,40.69,1.49839697,2.12,1.86
1130607,4754,國碳科,17.28,1.8,3.93,2.72
1130607,4760,勤凱,34.09,2.7,1.88,5.61
1130607,4767,誠泰科技,9.52,1.5,4.69,1.14
1130607,4768,晶呈科技,96.06,4.0,1.64,6.1
1130607,4903,聯光通,170.67,0.0,0.0,2.77
1130607,4905,台聯電,19.92,1.5,1.46,1.08
1130607,4907,富宇,26.88,1.3,1.73,4.4
1130607,4908,前鼎,34.12,2.4,2.38,4.57
1130607,4909,新復興,38.96,0.5,0.58,3.16
1130607,4911,德英,42.39,1.1706856,2.0,4.16
1130607,4923,力士,77.97,2.0,4.35,2.03
1130607,4931,新盛力,25.21,0.8,2.64,1.79
1130607,4933,友輝,10.53,3.0,4.72,1.57
1130607,4939,亞電,50.11,0.5,2.22,1.4
1130607,4945,陞達科技,30.76,2.0,2.05,4.61
1130607,4951,精拓科,26.37,2.5,2.67,3.69
1130607,4953,緯軟,16.73,5.0,3.64,2.66
1130607,4966,譜瑞-KY,29.01,12.65981221,1.57,2.99
1130607,4972,湯石照明,53.75,0.7,2.5,1.02
1130607,4973,廣穎,11.52,2.0,4.26,1.29
1130607,4974,亞泰,12.16,4.2,5.73,1.81
1130607,4979,華星光,37.88,1.43000433,1.05,6.67
1130607,4987,科誠,13.98,3.5,5.69,1.91
1130607,4995,晶達,14.42,3.19969628,5.7,2.77
1130607,5009,榮剛,13.12,2.5,4.87,1.8
1130607,5011,久陽,25.81,1.0,4.17,1.1
1130607,5013,強新,17.46,0.9,2.59,1.25
1130607,5014,建錩,23.15,1.0,5.92,0.97
1130607,5015,華祺,26.12,3.0,6.45,2.01
1130607,5016,松和,24.74,0.7,2.48,0.96
1130607,5201,凱衛,18.95,1.5,5.21,2.28
1130607,5202,力新,9.66,0.7,3.5,1.53
1130607,5206,坤悅,53.25,1.3,3.17,2.13
1130607,5209,新鼎,14.81,10.54,5.31,7.85
1130607,5212,凌網,16.34,3.0,4.64,5.13
1130607,5213,亞昕,17.63,2.25,5.25,2.21
1130607,5220,萬達光電,30.98,0.9,3.34,1.31
1130607,5230,雷笛克光學,87.44,0.6,1.52,1.57
1130607,5236,凌陽創新,22.93,7.0,3.72,4.93
1130607,5274,信驊,133.9,20.0,0.47,46.66
1130607,5278,尚凡,23.29,12.77456623,5.2,11.23
1130607,5287,數字,15.74,10.73850488,5.33,5.75
1130607,5289,宜鼎,23.43,10.4,3.41,3.64
1130607,5291,邑昇,161.11,0.8,2.76,1.23
1130607,5299,杰力,18.46,4.11,3.62,1.9
1130607,5309,系統電,27.09,0.69998896,2.0,2.13
1130607,5310,天剛,138.62,0.0,0.0,5.58
1130607,5312,寶島科,14.2,6.0,5.74,1.96
1130607,5314,世紀,28.32,1.8,0.81,11.46
1130607,5315,光聯,27.04,0.8,4.17,1.37
1130607,5321,美而快,2320.0,1.0,1.44,4.67
1130607,5328,華容,34.76,0.35,2.4,1.4
1130607,5340,建榮,220.0,0.0,0.0,6.07
1130607,5344,立衛,49.77,0.0,0.0,3.4
1130607,5347,世界,25.0,4.5,4.05,3.83
1130607,5348,正能量智能,1300.0,0.0,0.0,2.61
1130607,5353,台林,19.23,1.42,3.66,2.32
1130607,5356,協益,6.84,2.3,5.76,0.91
1130607,5371,中光電,29.33,3.0,3.12,1.6
1130607,5381,合正,116.17,0.0,0.0,5.87
1130607,5386,青雲,24.95,1.3,1.79,3.89
1130607,5392,能率,72.87,0.3,0.76,1.16
1130607,5403,中菲,15.89,6.00078664,4.73,4.57
1130607,5410,國眾,18.24,2.1,5.26,2.42
1130607,5425,台半,35.69,2.0,2.49,2.53
1130607,5426,振發,349.55,0.0,0.0,2.62
1130607,5432,新門,151.64,1.0,0.43,12.84
1130607,5438,東友,47.63,0.5,2.76,0.77
1130607,5439,高技,18.66,4.1,4.45,3.29
1130607,5443,均豪,45.16,1.2,2.08,2.16
1130607,5450,南良,51.13,0.25,1.22,1.46
1130607,5452,佶優,67.64,0.15,0.62,1.76
1130607,5455,昇益,10.85,0.0,0.0,4.07
1130607,5457,宣德,34.97,0.32,0.55,2.29
1130607,5464,霖宏,14.48,0.8,2.5,1.56
1130607,5465,富驊,22.31,1.5,3.58,2.54
1130607,5474,聰泰,29.76,3.5,2.17,3.72
1130607,5478,智冠,26.42,9.0,6.23,2.4
1130607,5483,中美晶,13.24,8.8,4.2,3.38
1130607,5488,松普,32.8,0.0,0.0,1.33
1130607,5489,彩富,61.25,1.0,2.55,1.75
1130607,5493,三聯,18.24,3.1,2.86,2.76
1130607,5508,永信建,12.95,11.2912,5.36,7.96
1130607,5511,德昌,8.75,5.0,7.04,1.35
1130607,5512,力麒,28.33,0.54,4.24,0.68
1130607,5514,三豐,149.33,0.5,2.23,1.6
1130607,5520,力泰,10.24,4.6,5.56,2.21
1130607,5523,豐謙,9.58,1.5,4.88,1.57
1130607,5530,龍巖,14.35,0.0,0.0,0.82
1130607,5536,聖暉*,16.23,10.5,4.41,3.39
1130607,5548,安倉,16.74,1.65416667,4.47,2.22
1130607,5601,台聯櫃,76.67,0.385,1.05,1.72
1130607,5603,陸海,12.41,1.2,4.96,1.35
1130607,5604,中連,49.29,2.0,4.83,2.24
1130607,5609,中菲行,13.93,6.0,6.27,2.47
1130607,5703,亞都,38.14,0.0,0.0,3.25
1130607,5704,老爺知,15.57,1.5,3.21,2.96
1130607,5864,致和證,8.65,1.5,6.8,1.14
1130607,5878,台名,21.89,2.5,5.26,2.35
1130607,5902,德記,18.41,1.5,4.41,2.62
1130607,5903,全家,25.8,5.8,3.0,6.67
1130607,5904,寶雅,22.19,21.1,3.83,11.78
1130607,6015,宏遠證,12.45,0.25,1.97,0.91
1130607,6016,康和證,8.09,1.15,6.97,1.02
1130607,6020,大展證,15.32,0.89916258,4.73,1.1
1130607,6021,美好證,18.26,0.6,2.78,0.94
1130607,6023,元大期,13.51,5.0,5.32,1.79
1130607,6026,福邦證,9.41,1.28,8.39,1.12
1130607,6101,寬魚國際,104.0,0.168,0.36,4.66
1130607,6103,合邦,3460.0,0.0,0.0,3.84
1130607,6104,創惟,56.5,1.8,1.8,5.35
1130607,6109,亞元,144.0,0.3,2.08,1.28
1130607,6113,亞矽,117.41,1.0,3.15,2.62
1130607,6114,久威,70.11,0.0,0.0,1.04
1130607,6118,建達,78.87,0.0,0.0,2.08
1130607,6121,新普,14.11,21.7,5.19,2.32
1130607,6122,擎邦,10.94,3.7,6.23,3.04
1130607,6123,上奇,19.16,4.0,5.51,3.47
1130607,6125,廣運,39.02,1.7,1.47,7.94
1130607,6126,信音,25.54,1.1,3.12,1.23
1130607,6127,九豪,33.78,0.4,1.52,2.37
1130607,6138,茂達,25.89,6.0,2.86,5.24
1130607,6140,訊達,52.82,0.75,2.0,3.02
1130607,6143,振曜,23.25,4.0,3.17,4.1
1130607,6146,耕興,17.1,10.5,4.48,4.16
1130607,6147,頎邦,11.14,3.75,5.5,1.05
1130607,6148,驊宏資,16.78,1.2,4.04,2.53
1130607,6151,晉倫,20.38,1.5,5.62,1.56
1130607,6154,順發,21.44,0.72,4.2,1.06
1130607,6156,松上,13.17,0.8,3.32,1.17
1130607,6158,禾昌,19.97,1.0,3.25,1.44
1130607,6161,捷波,22.58,2.0,3.22,3.07
1130607,6163,華電網,2345.0,0.3,1.28,1.42
1130607,6167,久正,14.69,0.5,3.01,1.49
1130607,6170,統振,20.51,2.73,4.56,3.41
1130607,6171,大城地產,18.32,1.5,3.36,2.45
1130607,6173,信昌電,18.96,1.2,2.43,1.19
1130607,6174,安碁,55.12,0.14,0.62,1.64
1130607,6175,立敦,18.14,1.1,2.59,1.84
1130607,6179,亞通,64.68,0.8,2.63,1.45
1130607,6180,橘子,23.2,3.28,3.86,2.56
1130607,6182,合晶,69.45,0.65,1.7,1.44
1130607,6185,幃翔,30.36,0.52,3.11,1.13
1130607,6186,新潤,27.98,3.50003678,3.47,4.55
1130607,6187,萬潤,71.3,1.6,0.65,6.09
1130607,6188,廣明,27.71,3.2,2.84,3.57
1130607,6190,萬泰科,27.19,1.2,2.88,2.37
1130607,6194,育富,11.84,1.8,4.63,0.98
1130607,6195,詩肯,20.55,2.0,4.66,1.69
1130607,6198,瑞築,115.36,0.0,0.0,2.58
1130607,6199,天品,88.18,0.0,0.0,2.38
1130607,6203,海韻電,11.3,5.0,5.71,2.24
