證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,2.95,112,28.49,1.06,2024Q3
1102,亞泥,4.78,112,14.93,0.88,2024Q3
1103,嘉泥,2.74,112,26.07,0.56,2024Q3
1104,環泥,6.71,112,13.07,0.88,2024Q3
1108,幸福,6.87,112,13.99,1.17,2024Q3
1109,信大,6.54,112,10.55,0.76,2024Q3
1110,東泥,0.94,112,43.37,1.3,2024Q3
1201,味全,1.48,112,22.32,1.21,2024Q3
1203,味王,2.48,112,21.93,1.76,2024Q3
1210,大成,4.16,112,13.19,1.83,2024Q3
1215,卜蜂,5.55,112,15.73,2.86,2024Q3
1216,統一,3.45,112,25.89,3.81,2024Q3
1217,愛之味,1.91,112,17.99,0.79,2024Q3
1219,福壽,4.73,112,28.64,1.28,2024Q3
1220,台榮,2.23,112,12.52,1.3,2024Q3
1225,福懋油,1.71,112,46.01,5.42,2024Q3
1227,佳格,3.28,112,22.41,1.95,2024Q3
1229,聯華,3.57,112,25.24,2.09,2024Q3
1231,聯華食,2.21,112,26.35,5.21,2024Q3
1232,大統益,4.49,112,18.19,4.43,2024Q3
1233,天仁,2.81,112,36.01,2.06,2024Q3
1234,黑松,4.52,112,17.5,0.9,2024Q3
1235,興泰,0.66,112,32.87,1.96,2024Q3
1256,鮮活果汁-KY,4.7,112,17.9,1.38,2024Q3
1303,南亞,1.73,112,100.88,0.9,2024Q3
1307,三芳,3.57,112,13.95,1.72,2024Q3
1315,達新,7.06,112,70.8,0.69,2024Q3
1319,東陽,3.6,112,16.87,2.51,2024Q3
1321,大洋,1.18,112,47.15,1.21,2024Q3
1323,永裕,3.86,112,9.45,0.9,2024Q3
1324,地球,1.59,112,180.0,0.98,2024Q3
1326,台化,3.45,112,134.07,0.7,2024Q3
1339,昭輝,5.43,112,10.2,1.01,2024Q3
1341,富林-KY,6.44,112,14.66,2.68,2024Q3
1342,八貫,5.97,112,15.53,3.45,2024Q3
1402,遠東新,3.68,112,20.62,0.85,2024Q3
1409,新纖,3.46,112,17.87,0.67,2024Q3
1410,南染,0.82,112,108.24,2.15,2024Q3
1414,東和,1.1,112,75.83,1.58,2024Q3
1416,廣豐,3.82,112,24.72,0.61,2024Q3
1419,新紡,2.53,112,22.05,0.96,2024Q3
1423,利華,1.61,112,75.92,1.13,2024Q3
1434,福懋,2.44,112,28.08,0.78,2024Q3
1436,華友聯,5.15,112,5.24,2.76,2024Q3
1437,勤益控,3.27,112,10.39,0.87,2024Q3
1439,雋揚,0.96,112,18.6,1.06,2024Q3
1440,南紡,2.29,112,10.13,0.87,2024Q3
1442,名軒,4.38,112,8.1,3.63,2024Q3
1445,大宇,14.37,112,2.39,0.96,2024Q3
1446,宏和,1.26,112,5.55,2.87,2024Q3
1449,佳和,0.12,112,35.0,1.33,2024Q3
1451,年興,2.39,112,69.67,0.6,2024Q3
1452,宏益,1.85,112,28.42,0.78,2024Q3
1453,大將,1.88,112,25.4,1.22,2024Q3
1454,台富,1.51,112,75.45,1.27,2024Q3
1457,宜進,7.52,112,6.21,0.86,2024Q3
1463,強盛新,1.98,112,56.0,1.84,2024Q3
1464,得力,1.56,112,23.53,1.22,2024Q3
1465,偉全,3.42,112,76.84,0.92,2024Q3
1470,大統新創,2.82,112,26.69,1.76,2024Q3
1472,三洋實業,3.31,112,23.73,1.63,2024Q3
1473,台南,3.34,112,12.48,1.32,2024Q3
