日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250221,1101,台泥,34.2,2.92,112,28.74,1.07,2024Q3
20250221,1102,亞泥,42.0,5.0,112,14.29,0.84,2024Q3
20250221,1103,嘉泥,17.2,2.91,112,24.57,0.52,2024Q3
20250221,1104,環泥,29.65,6.75,112,13.0,0.87,2024Q3
20250221,1108,幸福,14.9,6.71,112,14.33,1.2,2024Q3
20250221,1109,信大,17.85,6.72,112,10.26,0.74,2024Q3
20250221,1110,東泥,20.4,0.98,112,41.63,1.24,2024Q3
20250221,1201,味全,18.15,1.49,112,22.13,1.2,2024Q3
20250221,1203,味王,37.3,2.95,112,18.47,1.48,2024Q3
20250221,1210,大成,56.1,3.96,112,13.85,1.92,2024Q3
20250221,1215,卜蜂,99.2,5.54,112,15.75,2.86,2024Q3
20250221,1216,統一,82.8,3.62,112,24.64,3.62,2024Q3
20250221,1217,愛之味,12.2,1.89,112,18.21,0.8,2024Q3
20250221,1219,福壽,15.2,5.26,112,25.76,1.15,2024Q3
20250221,1220,台榮,17.0,2.35,112,11.89,1.23,2024Q3
20250221,1225,福懋油,50.0,2.8,112,28.09,3.31,2024Q3
20250221,1227,佳格,35.65,3.51,112,20.97,1.82,2024Q3
20250221,1229,聯華,53.1,3.95,112,22.79,1.89,2024Q3
20250221,1231,聯華食,178.0,1.46,112,39.91,7.9,2024Q3
20250221,1232,大統益,153.0,4.31,112,18.57,4.31,2024Q4
20250221,1233,天仁,30.05,3.0,112,33.76,1.93,2024Q3
20250221,1234,黑松,41.4,4.59,112,17.25,0.89,2024Q3
20250221,1235,興泰,94.1,1.06,112,20.28,1.21,2024Q3
20250221,1256,鮮活果汁-KY,157.0,4.2,112,20.0,1.54,2024Q3
20250221,1303,南亞,33.95,2.06,112,84.88,0.75,2024Q3
20250221,1307,三芳,49.55,3.03,112,16.46,2.03,2024Q3
20250221,1315,達新,69.8,7.16,112,69.8,0.68,2024Q3
20250221,1319,東陽,112.0,3.57,112,17.02,2.53,2024Q3
20250221,1321,大洋,36.2,1.1,112,50.28,1.29,2024Q3
20250221,1323,永裕,25.1,3.98,112,9.16,0.87,2024Q3
20250221,1324,地球,12.85,1.56,112,183.57,1.0,2024Q3
20250221,1326,台化,29.4,4.25,112,108.89,0.57,2024Q3
20250221,1339,昭輝,59.5,5.04,112,11.0,1.09,2024Q3
20250221,1341,富林-KY,70.7,6.22,112,15.17,2.77,2024Q3
20250221,1342,八貫,111.5,5.38,112,17.87,3.65,2024Q4
20250221,1402,遠東新,32.3,4.18,112,18.15,0.75,2024Q3
20250221,1409,新纖,15.3,3.59,112,17.19,0.65,2024Q3
20250221,1410,南染,35.3,0.85,112,103.82,2.06,2024Q3
20250221,1414,東和,23.35,1.07,112,77.83,1.62,2024Q3
20250221,1416,廣豐,12.8,3.91,112,24.15,0.6,2024Q3
20250221,1419,新紡,44.4,2.7,112,20.65,0.9,2024Q3
