資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1150831,1240,茂生農經,10.61,0.5,0.88,1.68
1150831,1259,安心,17.91,1.2,1.89,0.73
1150831,1264,德麥,11.86,15.0,5.96,2.62
1150831,1268,漢來美食,13.77,8.0,4.41,3.19
1150831,1294,漢田生技,11.0,5.0,9.31,1.98
1150831,1295,生合,11.08,3.0,6.57,1.2
1150831,1336,台翰,22.4,0.26,1.55,0.69
1150831,1565,精華,12.25,5.8,5.89,0.77
1150831,1570,力肯,48.12,1.0,3.01,1.65
1150831,1580,新麥,9.24,8.5,8.02,1.68
1150831,1584,精剛,31.03,0.258355,1.44,0.87
1150831,1586,和勤,48.92,0.0,0.0,0.91
1150831,1593,祺驊,8.04,2.0,6.33,0.92
1150831,1777,生泰,10.03,4.0,5.37,1.29
1150831,1780,立弘,14.76,1.25,5.1,1.76
1150831,1784,訊聯,57.87,0.87236746,1.4,2.54
1150831,1785,光洋科,15.4,2.000099,1.94,3.79
1150831,1788,杏昌,14.66,7.0,5.43,1.95
1150831,1796,金穎生技,72.44,0.7,2.36,1.57
1150831,1813,寶利徠,50.43,0.0,0.0,0.78
1150831,1815,富喬,36.67,1.0000342,0.79,5.4
1150831,2061,風青,45.66,0.0,0.0,4.36
1150831,2063,世鎧,13.11,1.49999994,6.25,1.2
1150831,2064,晉椿,612.5,0.0,0.0,0.91
1150831,2065,世豐,9.58,1.5,4.11,1.28
1150831,2066,世德,14.77,2.15,3.99,1.1
1150831,2070,精湛,25.27,1.5,2.16,2.46
1150831,2221,大甲,25.08,1.5,1.97,2.97
1150831,2235,謚源,20.59,1.5,5.36,0.84
1150831,2596,綠意,12.73,1.5,4.32,1.61
1150831,2640,大車隊,16.49,8.0,5.1,4.65
1150831,2641,正德,7.75,0.5,2.79,0.7
1150831,2643,捷迅,8.64,4.5,7.26,1.11
1150831,2718,全心投控,4.01,5.57001412,13.36,0.59
1150831,2719,燦星旅,29.49,0.0,0.0,1.89
1150831,2729,瓦城,25.53,6.93003843,4.46,2.92
1150831,2732,六角,18.69,3.5,5.44,1.61
1150831,2743,山富,15.98,3.2,5.44,2.43
1150831,2745,五福,9.04,7.5,8.43,3.28
1150831,2751,王座,10.28,3.99134413,7.69,2.38
1150831,2752,豆府,10.98,13.5,7.54,3.86
1150831,2754,亞洲藏壽司,15.63,1.0,1.46,1.76
1150831,2755,揚秦,14.33,5.91501916,5.8,3.46
1150831,2756,聯發國際,14.8,3.3,5.3,2.75
1150831,2916,滿心,10.31,3.6,9.0,1.68
1150831,2926,誠品生活,48.17,0.46,1.52,2.34
1150831,2937,集雅社,10.98,3.1,6.92,1.78
1150831,2941,米斯特,12.7,2.28,7.64,1.33
1150831,2947,振宇五金,18.6,1.0,1.63,1.61
1150831,2948,寶陞,17.73,2.25123097,5.88,1.16
1150831,2949,欣新網,17.26,2.03099616,3.32,1.72
1150831,3066,李洲,4.26,0.0,0.0,1.28
1150831,3067,全域,610.0,0.0,0.0,1.48
1150831,3071,協禧,42.16,0.8,3.27,1.74
1150831,3078,僑威,14.42,4.0,7.71,1.73
1150831,3081,聯亞,303.79,4.0,0.11,69.2
1150831,3083,網龍,31.78,0.33,1.42,1.55
1150831,3088,艾訊,15.41,2.93044459,2.38,2.46
1150831,3093,港建*,48.67,1.15,2.41,4.4
1150831,3095,及成,14.81,0.0,0.0,2.9
1150831,3105,穩懋,52.59,2.0,0.45,4.33
1150831,3114,好德,10.25,1.4,4.23,1.3
1150831,3118,進階,13.42,2.2,7.01,1.89
1150831,3128,昇銳,17.7,1.0,4.91,1.23
1150831,3131,弘塑,42.67,46.08446132,1.91,21.92
1150831,3141,晶宏,26.98,0.35778786,0.43,2.22
1150831,3147,大綜,13.55,6.5,2.98,4.92
1150831,3152,璟德,26.74,7.11102372,2.94,2.58
1150831,3158,嘉實,11.61,6.5,7.78,2.68
1150831,3162,精確,115.4,0.86510256,1.19,2.72
1150831,3163,波若威,75.61,3.5,0.47,18.16
1150831,3169,亞信,26.38,3.2,3.18,3.6
1150831,3171,炎洲流通,10.43,4.64034443,7.37,3.37
1150831,3178,公準,189.38,0.0,0.0,2.26
1150831,3188,鑫龍騰,3.49,3.19551547,12.94,1.39
1150831,3191,雲嘉南,22.72,0.0,0.0,3.21
1150831,3206,志豐,19.83,1.5,4.37,1.3
1150831,3211,順達,52.09,11.46554,2.97,6.66
1150831,3213,茂訊,13.19,7.0,5.53,1.9
1150831,3217,優群,10.82,10.0,7.33,2.54
1150831,3218,大學光,10.62,7.75,5.4,3.14
1150831,3219,倚強科,27.41,1.359535,1.49,4.3
1150831,3221,台嘉碩,47.38,0.27699409,0.58,2.33
1150831,3226,龍鋒,293.89,0.0,0.0,1.83
1150831,3227,原相,16.2,10.00700533,5.21,1.93
1150831,3232,昱捷,27.68,0.5,2.54,1.32
1150831,3236,千如,62.36,0.5,1.11,2.63
1150831,3260,威剛,5.35,17.0,4.11,3.4
1150831,3264,欣銓,29.77,4.2,1.84,5.51
1150831,3265,台星科,24.96,4.1,2.3,3.84
1150831,3276,宇環,65.23,0.06,0.42,1.15
1150831,3284,太普高,8.47,0.5,2.44,1.43
1150831,3285,微端,23.26,0.5,1.17,2.92
1150831,3287,廣寰科,4.78,1.5,3.94,2.07
1150831,3289,宜特,30.26,4.45846576,3.23,2.52
1150831,3290,東浦,8.35,1.5,3.03,1.79
1150831,3293,鈊象,16.87,36.0,4.93,13.61
1150831,3297,杭特,30.72,0.0,0.0,1.65
1150831,3303,岱稜,10.32,3.0,5.8,2.04
1150831,3306,鼎天,100.68,1.7,3.84,0.55
1150831,3310,佳穎,26.38,3.5,5.1,2.85
1150831,3317,尼克森,31.34,0.5,0.79,1.72
1150831,3324,雙鴻,28.83,11.90330569,0.95,8.77
1150831,3332,幸康,15.62,2.0,3.24,1.57
1150831,3357,臺慶科,20.22,5.08481026,2.36,2.19
