日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250421,1101,台泥,28.7,3.48,113,19.66,0.89,2024Q4
20250421,1102,亞泥,44.85,4.91,113,12.36,0.88,2024Q4
20250421,1103,嘉泥,14.6,3.77,113,30.42,0.46,2024Q4
20250421,1104,環泥,26.95,6.31,113,12.48,0.78,2024Q4
20250421,1108,幸福,13.7,5.11,113,11.23,1.07,2024Q4
20250421,1109,信大,16.55,5.44,113,11.99,0.68,2024Q4
20250421,1110,東泥,17.35,1.73,113,28.44,1.05,2024Q4
20250421,1201,味全,16.1,3.11,113,18.3,1.05,2024Q4
20250421,1203,味王,38.6,3.11,113,16.36,1.48,2024Q4
20250421,1210,大成,58.7,4.77,113,14.08,1.94,2024Q4
20250421,1215,卜蜂,96.7,4.65,113,14.76,2.67,2024Q4
20250421,1216,統一,74.7,4.02,113,20.52,3.14,2024Q4
20250421,1217,愛之味,11.45,3.23,113,19.74,0.75,2024Q4
20250421,1218,泰山,20.0,6.75,113,13.07,0.76,2024Q4
20250421,1219,福壽,13.5,3.7,113,25.47,1.01,2024Q4
20250421,1220,台榮,13.55,5.17,113,11.48,0.98,2024Q4
20250421,1227,佳格,33.3,4.2,113,17.43,1.64,2024Q4
20250421,1229,聯華,44.15,4.08,113,17.95,1.44,2024Q4
20250421,1231,聯華食,131.0,1.98,113,31.04,5.44,2024Q4
20250421,1232,大統益,151.0,4.64,113,18.33,4.25,2024Q4
20250421,1233,天仁,33.8,2.81,113,34.85,2.1,2024Q4
20250421,1234,黑松,39.4,4.82,113,16.69,0.84,2024Q4
20250421,1235,興泰,102.0,0.98,112,536.84,1.18,2024Q4
20250421,1256,鮮活果汁-KY,116.0,4.05,113,13.55,1.15,2024Q4
20250421,1303,南亞,30.05,2.33,113,71.55,0.69,2024Q4
20250421,1307,三芳,33.7,8.01,113,9.06,1.3,2024Q4
20250421,1315,達新,65.3,7.66,113,30.37,0.66,2024Q4
20250421,1319,東陽,128.0,4.14,113,17.3,2.74,2024Q4
20250421,1321,大洋,33.9,1.12,113,44.61,1.23,2024Q4
20250421,1323,永裕,20.6,4.37,113,8.02,0.7,2024Q4
20250421,1324,地球,11.0,1.82,113,122.22,0.85,2024Q4
20250421,1326,台化,24.6,2.03,113,410.0,0.53,2024Q4
20250421,1339,昭輝,49.45,6.07,113,9.87,0.89,2024Q4
20250421,1341,富林-KY,64.5,8.06,113,12.06,2.35,2024Q4
20250421,1342,八貫,87.2,5.49,113,13.97,2.85,2024Q4
20250421,1402,遠東新,31.5,5.08,113,16.84,0.72,2024Q4
20250421,1409,新纖,12.05,4.98,113,11.37,0.51,2024Q4
20250421,1410,南染,32.85,1.52,113,57.63,1.9,2024Q4
20250421,1414,東和,17.25,1.33,113,66.35,1.2,2024Q4
20250421,1416,廣豐,12.1,4.63,113,15.32,0.52,2024Q4
20250421,1419,新紡,40.8,3.68,113,14.07,0.79,2024Q4
20250421,1423,利華,32.55,2.46,113,40.19,1.0,2024Q4
20250421,1434,福懋,16.45,4.86,113,18.48,0.75,2024Q4
20250421,1436,華友聯,114.5,11.56,113,6.31,2.4,2024Q4
20250421,1437,勤益控,30.2,4.47,113,9.29,0.74,2024Q4
20250421,1439,雋揚,30.7,0.98,113,17.64,1.02,2024Q4
20250421,1442,名軒,72.1,6.24,113,10.04,3.09,2024Q4
20250421,1446,宏和,25.2,7.94,113,2.57,1.25,2024Q4
20250421,1451,年興,17.85,5.6,113,15.13,0.51,2024Q4
20250421,1452,宏益,12.2,4.1,113,19.06,0.58,2024Q4
20250421,1453,大將,13.1,2.29,113,655.0,1.0,2024Q4
20250421,1454,台富,14.4,1.74,113,144.0,1.12,2024Q4
20250421,1456,怡華,13.1,1.53,112,11.8,0.76,2024Q4
20250421,1457,宜進,16.65,6.01,113,18.3,0.72,2024Q4
20250421,1463,強盛新,20.85,10.07,113,6.36,1.25,2024Q4
20250421,1464,得力,13.8,6.81,113,13.27,1.02,2024Q4
20250421,1465,偉全,14.0,4.29,113,21.54,0.87,2024Q4
20250421,1470,大統新創,23.4,4.32,113,20.71,1.94,2024Q4
20250421,1472,三洋實業,101.5,2.96,113,34.41,2.62,2024Q4
20250421,1473,台南,27.9,7.17,113,9.24,0.98,2024Q4
20250421,1474,弘裕,12.2,3.28,113,14.88,0.74,2024Q4
20250421,1475,業旺,40.65,4.92,112,5.63,1.67,2024Q4
20250421,1476,儒鴻,367.5,4.63,113,15.19,3.49,2024Q4
20250421,1477,聚陽,247.0,6.92,113,14.81,4.16,2024Q4
20250421,1503,士電,138.0,3.26,113,23.75,1.92,2024Q4
20250421,1504,東元,48.0,4.58,113,17.58,1.34,2024Q4
20250421,1513,中興電,122.0,3.77,113,16.64,3.17,2024Q4
20250421,1514,亞力,87.2,2.18,113,28.87,4.01,2024Q4
20250421,1515,力山,32.6,3.07,113,18.52,1.5,2024Q4
20250421,1519,華城,379.5,2.64,113,25.42,12.55,2024Q4
