資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1131219,1240,茂生農經,11.62,2.7,5.22,1.16
1131219,1259,安心,22.95,1.8,2.79,0.86
1131219,1264,德麥,15.53,14.0,4.49,3.53
1131219,1268,漢來美食,17.43,7.0,4.7,2.85
1131219,1294,漢田生技,13.96,4.0,4.47,3.14
1131219,1336,台翰,13.39,0.41,1.65,1.02
1131219,1565,精華,16.01,7.0,3.51,1.6
1131219,1570,力肯,15.85,1.0,3.57,1.47
1131219,1580,新麥,11.48,9.0,6.23,2.41
1131219,1584,精剛,8.65,1.5,5.32,1.45
1131219,1586,和勤,42.81,0.1303314,0.48,1.44
1131219,1593,祺驊,29.53,1.6,4.27,1.15
1131219,1599,宏佳騰,147.62,0.0,0.0,1.15
1131219,1742,台蠟,54.19,0.0,0.0,1.1
1131219,1777,生泰,12.7,3.5,3.76,1.69
1131219,1784,訊聯,75.71,1.41847555,1.78,3.23
1131219,1785,光洋科,27.83,1.20013385,1.95,2.69
1131219,1788,杏昌,16.71,7.0,5.04,2.1
1131219,2063,世鎧,15.67,4.5,13.35,1.52
1131219,2065,世豐,13.92,4.34545793,8.44,1.59
1131219,2066,世德,11.78,3.77751226,4.25,1.78
1131219,2070,精湛,20.2,1.5,2.08,2.84
1131219,2073,雄順,40.65,0.6,2.14,1.76
1131219,2221,大甲,17.18,1.3,4.45,1.25
1131219,2230,泰茂,18.6,0.93861079,0.83,5.06
1131219,2235,謚源,20.96,2.5,5.45,1.28
1131219,2596,綠意,156.15,1.0,2.46,2.11
1131219,2640,大車隊,15.2,6.0,4.74,3.9
1131219,2641,正德,9.13,0.48155935,2.69,0.79
1131219,2643,捷迅,10.92,5.0,6.69,1.39
1131219,2718,晶悅,2.43,3.0,3.53,1.45
1131219,2719,燦星旅,15.18,0.0,0.0,4.55
1131219,2724,藝舍-KY,14.0,0.0,0.0,4.93
1131219,2726,雅茗-KY,14.01,0.0,0.0,2.31
1131219,2729,瓦城,23.38,11.0,5.43,3.17
1131219,2732,六角,20.29,6.49655101,6.28,2.44
1131219,2734,易飛網,17.9,0.0,0.0,2.95
1131219,2743,山富,11.41,3.0,2.94,3.62
1131219,2745,五福,9.72,3.5,3.32,4.28
1131219,2751,王座,16.86,5.0,7.45,3.03
1131219,2752,豆府,16.97,13.3,5.56,5.13
1131219,2754,亞洲藏壽司,41.07,1.5,1.7,2.47
1131219,2755,揚秦,18.85,3.6,3.53,3.97
1131219,2756,聯發國際,32.38,4.5,6.02,3.42
1131219,2916,滿心,12.97,4.0,8.11,2.12
1131219,2926,誠品生活,113.93,0.0,0.0,3.98
1131219,2937,集雅社,12.0,2.0,5.29,1.59
1131219,2941,米斯特,19.77,3.18161143,5.17,2.62
1131219,2947,振宇五金,25.46,1.3,1.56,2.14
1131219,2948,寶陞,23.07,3.31428571,6.84,1.43
1131219,2949,欣新網,20.5,2.5,3.19,1.96
1131219,3064,泰偉,248.33,0.0,0.0,9.01
1131219,3066,李洲,19.12,0.0,0.0,1.56
1131219,3071,協禧,42.42,1.03,3.79,2.0
1131219,3073,天方能源,107.14,0.0,0.0,4.27
1131219,3078,僑威,13.55,4.8,7.07,2.35
1131219,3083,網龍,51.45,0.0,0.0,2.73
1131219,3086,華義,139.91,1.50000004,0.98,11.7
1131219,3088,艾訊,15.61,4.29279723,4.05,2.48
1131219,3093,港建*,27.32,1.8,6.79,3.91
1131219,3095,及成,25.82,0.0,0.0,4.53
1131219,3105,穩懋,31.83,0.0,0.0,1.29
1131219,3114,好德,30.65,1.2,4.66,1.09
