證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,3.12,112,34.1,1.04,2024Q2
1102,亞泥,4.46,112,14.89,0.94,2024Q2
1103,嘉泥,2.82,112,118.33,0.55,2024Q2
1104,環泥,6.54,112,10.07,0.92,2024Q2
1108,幸福,6.87,112,11.73,1.2,2024Q2
1109,信大,6.47,112,9.76,0.78,2024Q2
1110,東泥,0.92,112,90.42,1.36,2024Q2
1201,味全,1.51,112,26.64,1.2,2024Q2
1203,味王,2.33,112,21.21,1.95,2024Q2
1210,大成,4.35,112,11.16,1.84,2024Q2
1215,卜蜂,5.64,112,14.44,3.11,2024Q2
1216,統一,3.38,112,27.13,4.06,2024Q2
1217,愛之味,1.95,112,18.73,0.78,2024Q2
1219,福壽,4.64,112,20.29,1.28,2024Q2
1220,台榮,2.41,112,12.67,1.23,2024Q2
1225,福懋油,1.59,112,43.07,5.95,2024Q2
1227,佳格,3.29,112,22.22,1.99,2024Q2
1229,聯華,3.49,112,22.1,2.0,2024Q2
1231,聯華食,2.2,112,25.43,4.95,2024Q2
1232,大統益,4.39,112,18.63,4.53,2024Q3
1233,天仁,2.76,112,33.56,2.02,2024Q2
1234,黑松,4.59,112,16.95,0.91,2024Q2
1235,興泰,0.63,112,33.65,1.87,2024Q2
1236,宏亞,2.78,112,179.62,0.81,2024Q2
1256,鮮活果汁-KY,4.57,112,16.0,1.5,2024Q2
1301,台塑,2.12,112,56.19,0.88,2024Q2
1303,南亞,1.66,112,44.79,0.9,2024Q2
1305,華夏,2.22,112,52.5,0.97,2024Q2
1307,三芳,3.19,112,16.63,1.98,2024Q2
1315,達新,7.11,112,36.81,0.66,2024Q2
1319,東陽,3.76,112,15.82,2.48,2024Q2
1321,大洋,1.18,112,32.19,1.2,2024Q2
1323,永裕,4.13,112,24.95,0.89,2024Q2
1324,地球,1.59,112,37.06,0.98,2024Q2
1325,恆大,2.17,112,307.78,0.86,2024Q2
1326,台化,3.26,112,20.4,0.69,2024Q2
1339,昭輝,5.29,112,8.87,1.06,2024Q2
1341,富林-KY,6.44,112,15.01,2.79,2024Q2
1342,八貫,6.26,112,14.81,3.29,2024Q3
1402,遠東新,3.7,112,20.51,0.85,2024Q2
1409,新纖,3.56,112,18.84,0.68,2024Q2
1410,南染,0.81,112,100.0,2.17,2024Q2
1414,東和,1.1,112,84.26,1.58,2024Q2
1416,廣豐,3.72,112,14.31,0.64,2024Q2
1419,新紡,2.6,112,19.87,0.94,2024Q2
1423,利華,1.55,112,54.65,1.24,2024Q2
1434,福懋,2.56,112,102.63,0.68,2024Q2
1436,華友聯,5.4,112,4.99,2.63,2024Q3
1437,勤益控,3.33,112,9.87,0.86,2024Q2
1439,雋揚,0.98,112,19.49,1.04,2024Q2
1440,南紡,2.27,112,10.27,0.86,2024Q2
1442,名軒,5.34,112,8.28,3.28,2024Q2
1445,大宇,13.93,112,2.39,0.99,2024Q2
1446,宏和,1.56,112,8.78,3.09,2024Q2
1449,佳和,0.13,112,20.22,1.14,2024Q2
1451,年興,2.44,112,68.17,0.59,2024Q3
1452,宏益,1.83,112,28.77,0.79,2024Q3
1453,大將,1.86,112,22.36,1.17,2024Q2
1454,台富,1.47,112,65.19,1.3,2024Q2
1457,宜進,7.77,112,6.63,0.82,2024Q2
1463,強盛新,2.03,112,48.33,1.83,2024Q2
1464,得力,1.56,112,32.65,1.25,2024Q2
1465,偉全,3.29,112,20.27,0.95,2024Q2
1470,大統新創,2.85,112,29.07,1.76,2024Q2
1472,三洋實業,3.37,112,14.78,1.81,2024Q2
1473,台南,3.33,112,11.13,1.32,2024Q2
1475,業旺,3.05,112,11.1,3.1,2024Q2
1476,儒鴻,2.54,112,23.87,5.74,2024Q2
1477,聚陽,5.01,112,19.88,6.0,2024Q3
1503,士電,1.44,112,38.19,2.73,2024Q2
1504,東元,4.4,112,21.65,1.37,2024Q2
1513,中興電,2.2,112,24.01,4.53,2024Q2
1514,亞力,1.59,112,33.33,5.44,2024Q2
1515,力山,3.43,112,8.87,1.61,2024Q2
