證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,1.59,111,25.78,1.08,2023Q2
1102,亞泥,5.88,111,11.67,0.86,2023Q2
1103,嘉泥,2.79,111,36.53,0.51,2023Q2
1104,環泥,7.11,111,8.85,0.76,2023Q2
1108,幸福,5.9,111,7.97,1.14,2023Q2
1109,信大,4.58,111,8.77,0.77,2023Q2
1110,東泥,0.55,111,36.84,1.17,2023Q2
1201,味全,1.29,111,43.26,1.31,2023Q2
1203,味王,2.58,111,16.53,1.85,2023Q2
1210,大成,2.92,111,14.69,2.03,2023Q2
1215,卜蜂,3.83,111,15.3,3.18,2023Q2
1216,統一,4.68,111,19.85,3.24,2023Q2
1217,愛之味,3.38,111,17.69,0.85,2023Q2
1218,泰山,2.81,111,1.9,0.83,2023Q2
1219,福壽,4.27,111,49.34,1.38,2023Q2
1220,台榮,1.46,111,105.38,1.09,2023Q2
1225,福懋油,3.72,111,96.07,3.62,2023Q2
1227,佳格,3.44,111,29.11,2.04,2023Q2
1229,聯華,3.27,111,25.29,2.3,2023Q2
1231,聯華食,2.98,111,23.66,3.83,2023Q2
1232,大統益,4.26,111,23.08,4.7,2023Q2
1233,天仁,2.43,111,34.31,2.21,2023Q2
1234,黑松,4.71,111,15.74,0.85,2023Q2
1235,興泰,2.75,111,19.56,1.69,2023Q2
1236,宏亞,4.02,111,108.26,1.06,2023Q2
1256,鮮活果汁-KY,2.83,111,14.38,2.17,2023Q2
1301,台塑,5.45,111,257.0,1.43,2023Q2
1303,南亞,4.8,111,109.65,1.41,2023Q2
1304,台聚,3.64,111,34.38,0.88,2023Q2
1307,三芳,3.33,111,17.39,1.11,2023Q2
1308,亞聚,5.06,111,16.46,1.03,2023Q2
1315,達新,8.45,111,8.66,0.62,2023Q2
1316,上曜,5.34,111,171.67,0.86,2023Q2
1319,東陽,3.27,111,19.74,1.91,2023Q2
1323,永裕,3.51,111,17.99,1.2,2023Q2
1324,地球,1.02,111,61.09,1.55,2023Q2
1325,恆大,2.24,111,65.74,0.69,2023Q2
1339,昭輝,5.07,111,12.93,1.2,2023Q2
1341,富林-KY,9.42,111,12.36,2.7,2023Q2
1342,八貫,4.77,111,15.45,4.09,2023Q2
1402,遠東新,4.66,111,25.66,0.73,2023Q2
1409,新纖,6.6,111,17.82,0.69,2023Q2
1410,南染,2.15,111,51.03,2.2,2023Q2
1414,東和,1.83,111,87.5,1.25,2023Q2
1416,廣豐,4.81,111,30.59,0.53,2023Q2
1417,嘉裕,3.08,111,19.67,0.86,2023Q2
1419,新紡,3.37,111,21.37,1.12,2023Q2
1423,利華,0.68,111,66.82,1.33,2023Q2
1434,福懋,5.98,111,30.99,0.76,2023Q2
1436,華友聯,7.73,111,12.22,2.36,2023Q2
1437,勤益控,2.72,111,12.35,0.81,2023Q2
1439,雋揚,1.31,111,14.55,0.87,2023Q2
1442,名軒,4.51,111,17.15,2.29,2023Q2
1445,大宇,0.54,111,37.3,1.41,2023Q2
1449,佳和,2.09,111,55.4,0.69,2023Q2
1452,宏益,4.91,111,77.62,0.82,2023Q2
1453,大將,2.13,111,117.5,1.05,2023Q2
1454,台富,1.6,111,70.91,1.19,2023Q2
1457,宜進,5.71,111,134.62,0.8,2023Q2
1463,強盛,2.56,111,19.5,1.17,2023Q2
1464,得力,7.6,111,30.58,1.0,2023Q2
1465,偉全,6.54,111,15.48,0.82,2023Q2
1470,大統新創,2.43,111,28.54,1.62,2023Q2
1473,台南,3.35,111,16.31,1.23,2023Q2
1475,業旺,0.99,111,11.05,2.94,2023Q2
1476,儒鴻,3.26,111,27.6,6.28,2023Q2
1477,聚陽,4.02,111,23.95,6.38,2023Q2
1503,士電,1.98,111,23.71,1.63,2023Q2
1504,東元,3.14,111,17.26,1.23,2023Q2
1513,中興電,3.31,111,35.71,3.31,2023Q2
1514,亞力,2.45,111,23.45,3.22,2023Q2
1516,川飛,7.73,111,16.3,1.3,2023Q2
1517,利奇,6.21,111,13.55,0.85,2023Q2
1519,華城,0.95,111,50.19,16.08,2023Q2
1521,大億,1.93,111,33.56,1.56,2023Q2
1522,堤維西,4.6,111,14.72,1.56,2023Q2
1524,耿鼎,3.34,111,17.09,1.99,2023Q2
1525,江申,2.85,111,13.74,1.18,2023Q2
1526,日馳,11.35,111,7.29,1.28,2023Q2
1527,鑽全,6.19,111,10.72,1.19,2023Q2
1528,恩德,0.9,111,21.04,0.88,2023Q2
1529,樂事綠能,1.81,111,28.16,2.48,2023Q2
1530,亞崴,5.33,111,13.64,0.93,2023Q2
1531,高林股,6.11,111,655.0,0.68,2023Q2
1532,勤美,3.43,111,19.77,1.06,2023Q2
1535,中宇,5.75,111,13.77,1.89,2023Q2
1536,和大,2.58,111,24.45,1.99,2023Q2
1537,廣隆,7.63,111,16.56,2.79,2023Q2
1539,巨庭,11.24,111,12.36,0.94,2023Q2
1540,喬福,3.66,111,13.23,1.01,2023Q2
1558,伸興,5.09,111,29.92,1.37,2023Q2
1560,中砂,2.45,111,26.63,4.0,2023Q3
1568,倉佑,3.24,111,21.94,2.17,2023Q2
1582,信錦,4.45,111,21.0,1.58,2023Q2
1583,程泰,4.84,111,11.29,1.35,2023Q2
1587,吉茂,4.37,111,18.03,1.16,2023Q2
1590,亞德客-KY,1.21,111,35.81,5.62,2023Q2
1597,直得,3.18,111,20.73,2.35,2023Q2
1603,華電,1.41,111,13.98,0.93,2023Q2
1604,聲寶,5.24,111,14.9,1.32,2023Q2
1605,華新,5.16,111,10.66,1.0,2023Q2
1608,華榮,2.07,111,10.66,1.12,2023Q2
1609,大亞,1.77,111,7.83,1.75,2023Q2
1611,中電,1.91,111,46.18,1.19,2023Q2
1612,宏泰,6.05,111,14.42,1.1,2023Q2
1614,三洋電,2.65,111,31.43,1.79,2023Q2
1615,大山,6.65,111,13.24,2.15,2023Q2
1617,榮星,1.85,111,62.31,1.23,2023Q2
1618,合機,2.14,111,20.78,1.19,2023Q2
1701,中化,3.54,111,17.38,0.91,2023Q2
1702,南僑,3.98,111,21.31,1.39,2023Q2
1707,葡萄王,4.58,111,15.34,2.44,2023Q2
1708,東鹼,9.85,111,31.07,1.22,2023Q2
1709,和益,8.78,111,15.77,1.24,2023Q2
1710,東聯,1.1,111,18.71,1.28,2023Q2
1711,永光,1.78,111,57.79,1.28,2023Q2
1712,興農,7.41,111,11.67,1.98,2023Q2
1713,國化,2.57,111,15.62,2.21,2023Q2
1714,和桐,1.19,111,19.14,0.69,2023Q2
1717,長興,4.29,111,24.73,1.42,2023Q2
1720,生達,4.18,111,12.38,2.22,2023Q2
1722,台肥,4.16,111,13.94,1.1,2023Q2
1723,中碳,4.2,111,17.17,3.61,2023Q2
1725,元禎,4.93,111,14.71,0.86,2023Q2
1726,永記,4.79,111,14.95,1.26,2023Q2
1727,中華化,2.52,111,34.06,1.75,2023Q2
1730,花仙子,5.32,111,15.0,2.07,2023Q2
1731,美吾華,5.3,111,16.47,1.4,2023Q2
1733,五鼎,5.29,111,15.56,1.52,2023Q2
1734,杏輝,3.17,111,19.72,1.81,2023Q2
1735,日勝化,2.95,111,35.31,1.16,2023Q2
1736,喬山,0.9,111,45.51,2.27,2023Q2
1737,臺鹽,4.47,111,16.86,1.05,2023Q2
1752,南光,4.37,111,12.55,2.25,2023Q2
1760,寶齡富錦,1.98,111,404.0,4.62,2023Q2
1762,中化生,2.43,111,10.39,1.25,2023Q2
1773,勝一,2.82,111,20.56,3.84,2023Q3
1776,展宇,3.67,111,408.75,1.19,2023Q2
1783,和康生,2.12,111,20.77,3.03,2023Q2
1786,科妍,2.68,111,31.09,3.28,2023Q2
1789,神隆,1.4,111,78.03,2.0,2023Q2
1795,美時,1.47,111,13.13,4.01,2023Q2
1808,潤隆,0.64,111,18.14,5.27,2023Q2
1810,和成,1.11,111,897.5,0.83,2023Q2
1817,凱撒衛,6.57,111,10.48,1.31,2023Q2
1904,正隆,3.85,111,36.6,1.14,2023Q2
1906,寶隆,3.28,111,37.2,0.45,2023Q2
1907,永豐餘,2.98,111,31.46,0.93,2023Q2
2006,東和鋼鐵,5.61,111,12.68,1.59,2023Q2
2008,高興昌,2.59,111,8.33,1.24,2023Q2
2009,第一銅,1.4,111,71.5,1.63,2023Q2
2010,春源,3.68,111,17.53,0.94,2023Q2
2012,春雨,6.82,111,18.97,1.46,2023Q2
2013,中鋼構,3.33,111,21.16,1.99,2023Q2
2015,豐興,6.4,111,14.57,1.75,2023Q2
2020,美亞,3.46,111,18.29,1.94,2023Q2
2027,大成鋼,12.05,111,11.09,1.04,2023Q2
2028,威致,5.74,111,15.95,1.62,2023Q2
2029,盛餘,4.47,111,53.6,0.77,2023Q2
2030,彰源,8.5,111,63.04,1.03,2023Q2
2031,新光鋼,2.15,111,16.55,1.48,2023Q2
2034,允強,5.69,111,527.0,1.34,2023Q2
2038,海光,2.93,111,19.6,0.83,2023Q2
2049,上銀,2.77,111,23.74,2.06,2023Q2
2059,川湖,2.55,111,22.54,5.02,2023Q2
2062,橋椿,4.59,111,13.63,0.62,2023Q2
2103,台橡,4.7,111,28.05,1.03,2023Q2
2104,國際中橡,0.52,111,148.85,0.54,2023Q2
2105,正新,3.19,111,23.32,1.75,2023Q2
2107,厚生,5.12,111,12.41,0.65,2023Q2
2108,南帝,5.67,111,26.31,1.25,2023Q2
2109,華豐,6.52,111,11.5,1.17,2023Q2
2114,鑫永銓,4.83,111,18.06,2.85,2023Q2
2115,六暉-KY,4.31,111,12.31,1.01,2023Q2
2206,三陽工業,2.59,111,10.84,2.73,2023Q2
2211,長榮鋼,7.14,111,8.61,1.21,2023Q2
2227,裕日車,3.97,111,28.84,3.17,2023Q2
2228,劍麟,4.59,111,13.31,1.64,2023Q2
2231,為升,2.12,111,26.99,4.35,2023Q2
2233,宇隆,4.29,111,16.73,2.59,2023Q2
2236,百達-KY,0.39,111,36.0,2.81,2023Q2
2239,英利-KY,0.84,111,26.55,0.62,2023Q2
2247,汎德永業,4.9,111,14.5,2.06,2023Q2
2250,IKKA-KY,4.44,111,28.76,1.26,2023Q2
2301,光寶科,4.21,111,16.85,3.04,2023Q2
2302,麗正,4.35,111,22.72,1.76,2023Q2
2303,聯電,7.69,111,8.75,1.67,2023Q3
2308,台達電,3.3,111,22.75,4.37,2023Q2
2312,金寶,2.11,111,26.3,1.1,2023Q2
2313,華通,5.17,111,11.04,1.73,2023Q2
2316,楠梓電,1.47,111,32.74,0.78,2023Q2
2317,鴻海,5.38,111,10.96,0.98,2023Q2
2324,仁寶,4.13,111,19.24,1.1,2023Q2
2327,國巨,1.96,111,11.58,1.68,2023Q2
2328,廣宇,4.06,111,12.28,1.39,2023Q2
2329,華泰,1.96,111,21.17,3.0,2023Q3
2330,台積電,2.07,111,14.26,4.32,2023Q2
2331,精英,3.03,111,18.46,1.28,2023Q2
2332,友訊,1.2,111,13.49,1.2,2023Q2
2337,旺宏,6.28,111,18.85,1.07,2023Q2
2338,光罩,3.62,111,9.22,3.05,2023Q2
2340,台亞,2.08,111,77.58,2.55,2023Q2
2342,茂矽,5.89,111,25.92,2.16,2023Q2
2344,華邦電,4.06,111,38.52,1.11,2023Q2
2345,智邦,1.53,111,30.14,13.36,2023Q2
2347,聯強,5.27,111,7.77,1.73,2023Q2
2348,海悅,6.13,111,14.14,2.11,2023Q2
2351,順德,2.88,111,24.29,3.14,2023Q2
2352,佳世達,4.59,111,10.6,2.11,2023Q2
2353,宏碁,4.25,111,36.02,1.5,2023Q2
2354,鴻準,3.06,111,16.39,0.74,2023Q2
2355,敬鵬,2.37,111,24.55,0.92,2023Q2
2356,英業達,3.49,111,28.48,2.7,2023Q2
2357,華碩,4.42,111,77.05,1.15,2023Q2
2359,所羅門,4.36,111,10.58,1.18,2023Q2
2360,致茂,3.56,111,20.92,4.77,2023Q2
2362,藍天,4.78,111,22.92,0.46,2023Q2
2363,矽統,1.93,111,67.14,2.18,2023Q2
2364,倫飛,1.79,111,31.92,8.51,2023Q2
2365,昆盈,1.68,111,35.0,0.89,2023Q2
2367,燿華,1.62,111,43.14,1.23,2023Q2
2368,金像電,1.87,111,25.69,6.64,2023Q2
2373,震旦行,6.33,111,12.02,2.49,2023Q2
2374,佳能,2.0,111,54.76,1.05,2023Q2
2375,凱美,2.4,111,17.98,0.77,2023Q2
2376,技嘉,2.67,111,33.48,4.35,2023Q2
2377,微星,3.99,111,21.19,2.97,2023Q2
2379,瑞昱,6.87,111,18.77,5.32,2023Q2
2382,廣達,2.96,111,22.4,4.73,2023Q2
2383,台光電,2.16,111,27.3,5.34,2023Q3
2385,群光,6.02,111,12.68,2.65,2023Q2
2387,精元,7.31,111,6.2,1.08,2023Q2
2388,威盛,0.13,111,258.7,4.56,2023Q2
2392,正崴,5.64,111,16.39,0.82,2023Q2
2393,億光,5.7,111,14.97,1.09,2023Q2
2395,研華,3.33,111,22.02,6.03,2023Q2
2397,友通,6.24,111,13.3,2.42,2023Q2
2402,毅嘉,2.91,111,26.36,1.73,2023Q2
2404,漢唐,6.33,111,8.96,4.42,2023Q2
2405,輔信,1.23,111,325.0,1.52,2023Q2
2412,中華電,4.09,111,23.91,2.45,2023Q2
2413,環科,2.05,111,12.55,1.55,2023Q2
2414,精技,7.7,111,12.43,1.84,2023Q2
