日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250217,1101,台泥,33.5,2.99,112,28.15,1.05,2024Q3
20250217,1102,亞泥,41.5,5.06,112,14.12,0.83,2024Q3
20250217,1103,嘉泥,17.3,2.89,112,24.71,0.53,2024Q3
20250217,1104,環泥,29.45,6.79,112,12.92,0.87,2024Q3
20250217,1108,幸福,14.9,6.71,112,14.33,1.2,2024Q3
20250217,1109,信大,17.8,6.74,112,10.23,0.74,2024Q3
20250217,1110,東泥,20.55,0.97,112,41.94,1.25,2024Q3
20250217,1201,味全,18.0,1.5,112,21.95,1.19,2024Q3
20250217,1203,味王,36.95,2.98,112,18.29,1.47,2024Q3
20250217,1210,大成,55.0,4.04,112,13.58,1.89,2024Q3
20250217,1215,卜蜂,96.0,5.73,112,15.24,2.77,2024Q3
20250217,1216,統一,81.3,3.69,112,24.2,3.56,2024Q3
20250217,1217,愛之味,12.15,1.89,112,18.13,0.8,2024Q3
20250217,1219,福壽,14.9,5.37,112,25.25,1.13,2024Q3
20250217,1220,台榮,16.85,2.37,112,11.78,1.22,2024Q3
20250217,1225,福懋油,50.0,2.8,112,28.09,3.31,2024Q3
20250217,1227,佳格,35.6,3.51,112,20.94,1.82,2024Q3
20250217,1229,聯華,52.8,3.98,112,22.66,1.88,2024Q3
20250217,1231,聯華食,166.5,1.56,112,37.33,7.39,2024Q3
20250217,1232,大統益,147.0,4.49,112,18.19,4.43,2024Q3
20250217,1233,天仁,30.2,2.98,112,33.93,1.94,2024Q3
20250217,1234,黑松,41.1,4.62,112,17.13,0.88,2024Q3
20250217,1235,興泰,93.8,1.07,112,20.22,1.2,2024Q3
20250217,1256,鮮活果汁-KY,145.5,4.54,112,18.54,1.43,2024Q3
20250217,1303,南亞,33.4,2.1,112,83.5,0.74,2024Q3
20250217,1307,三芳,44.4,3.38,112,14.75,1.82,2024Q3
20250217,1315,達新,68.7,7.28,112,68.7,0.67,2024Q3
20250217,1319,東陽,112.5,3.56,112,17.1,2.54,2024Q3
20250217,1321,大洋,37.1,1.08,112,51.53,1.33,2024Q3
20250217,1323,永裕,24.95,4.01,112,9.11,0.87,2024Q3
20250217,1324,地球,12.7,1.57,112,181.43,0.99,2024Q3
20250217,1326,台化,29.3,4.27,112,108.52,0.56,2024Q3
20250217,1339,昭輝,57.1,5.25,112,10.55,1.05,2024Q3
