日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250312,1101,台泥,34.5,2.9,112,28.99,1.08,2024Q3
20250312,1102,亞泥,44.1,4.99,113,15.0,0.88,2024Q3
20250312,1103,嘉泥,16.4,3.05,112,34.17,0.52,2024Q4
20250312,1104,環泥,30.0,5.67,113,13.16,0.88,2024Q3
20250312,1108,幸福,15.25,6.56,112,14.66,1.22,2024Q3
20250312,1109,信大,17.8,5.06,113,10.23,0.74,2024Q3
20250312,1110,東泥,20.5,0.98,112,41.84,1.25,2024Q3
20250312,1201,味全,18.05,2.77,113,20.51,1.18,2024Q4
20250312,1203,味王,37.5,2.93,112,18.56,1.49,2024Q3
20250312,1210,大成,56.0,3.96,112,13.83,1.92,2024Q3
20250312,1215,卜蜂,103.5,5.31,112,15.8,2.86,2024Q4
20250312,1216,統一,83.1,3.61,113,22.83,3.49,2024Q4
20250312,1217,愛之味,11.9,3.11,113,17.76,0.78,2024Q3
20250312,1219,福壽,15.0,5.33,112,28.3,1.12,2024Q4
20250312,1220,台榮,15.9,4.4,113,11.12,1.15,2024Q3
20250312,1225,福懋油,40.9,3.42,112,22.98,2.71,2024Q3
20250312,1227,佳格,36.35,3.85,113,21.38,1.86,2024Q3
20250312,1229,聯華,51.2,3.52,113,20.81,1.67,2024Q4
20250312,1231,聯華食,134.5,1.93,113,30.16,5.97,2024Q3
20250312,1232,大統益,152.5,4.59,113,18.51,4.29,2024Q4
20250312,1233,天仁,30.6,2.94,112,34.38,1.96,2024Q3
20250312,1234,黑松,40.9,4.65,112,17.04,0.88,2024Q3
20250312,1235,興泰,90.0,1.11,112,19.4,1.15,2024Q3
20250312,1256,鮮活果汁-KY,145.0,3.24,113,18.47,1.42,2024Q3
20250312,1303,南亞,34.0,2.06,113,80.95,0.78,2024Q4
20250312,1307,三芳,48.8,5.53,113,13.12,1.89,2024Q4
20250312,1315,達新,69.6,7.18,112,69.6,0.67,2024Q3
20250312,1319,東陽,120.5,4.4,113,16.28,2.58,2024Q4
20250312,1321,大洋,36.85,1.03,113,48.49,1.34,2024Q4
20250312,1323,永裕,24.1,3.73,113,9.38,0.82,2024Q4
20250312,1324,地球,12.8,1.56,113,182.86,1.0,2024Q3
20250312,1326,台化,28.9,1.73,113,481.67,0.62,2024Q4
20250312,1339,昭輝,57.5,5.22,113,10.63,1.05,2024Q3
20250312,1341,富林-KY,73.9,7.04,113,13.81,2.7,2024Q4
20250312,1342,八貫,105.5,4.54,113,16.91,3.45,2024Q4
20250312,1402,遠東新,33.4,4.04,112,18.76,0.78,2024Q3
20250312,1409,新纖,14.8,4.05,113,16.63,0.62,2024Q3
20250312,1410,南染,35.95,0.83,112,105.74,2.1,2024Q3
20250312,1414,東和,21.55,1.07,113,82.88,1.5,2024Q4
20250312,1416,廣豐,12.5,4.0,112,23.58,0.58,2024Q3
20250312,1419,新紡,43.7,3.43,113,20.33,0.88,2024Q3
20250312,1423,利華,37.0,2.16,113,45.68,1.14,2024Q4
20250312,1434,福懋,19.35,4.13,113,21.74,0.88,2024Q4
20250312,1436,華友聯,139.5,9.49,113,7.69,2.92,2024Q4
20250312,1437,勤益控,34.3,3.94,113,10.3,0.86,2024Q3
20250312,1439,雋揚,32.35,0.93,112,19.26,1.1,2024Q3
20250312,1442,名軒,79.0,4.43,112,8.0,3.59,2024Q3
20250312,1445,大宇,17.1,14.62,112,2.35,0.95,2024Q3
20250312,1446,宏和,43.0,1.63,112,4.28,2.22,2024Q3
20250312,1451,年興,20.3,4.93,113,17.2,0.58,2024Q4
20250312,1452,宏益,15.1,3.31,113,23.59,0.72,2024Q4
20250312,1453,大將,16.6,1.81,112,26.35,1.26,2024Q3
20250312,1454,台富,15.45,1.62,113,154.5,1.2,2024Q4
20250312,1456,怡華,16.25,1.23,112,14.64,0.94,2024Q4
20250312,1457,宜進,20.85,7.19,112,6.5,0.9,2024Q3
20250312,1463,強盛新,29.3,1.71,112,65.11,2.14,2024Q3
20250312,1464,得力,18.5,5.08,113,27.21,1.41,2024Q3
20250312,1465,偉全,14.3,4.2,113,22.0,0.89,2024Q4
20250312,1470,大統新創,22.75,2.55,112,29.55,1.95,2024Q3
20250312,1472,三洋實業,80.6,3.72,113,27.32,2.08,2024Q4
20250312,1473,台南,36.8,5.43,113,12.19,1.3,2024Q4
20250312,1474,弘裕,13.85,2.89,113,16.89,0.84,2024Q4
20250312,1475,業旺,60.0,3.33,112,10.12,2.69,2024Q3
20250312,1476,儒鴻,513.0,3.31,113,21.2,4.87,2024Q4
20250312,1477,聚陽,362.0,4.53,112,21.98,6.63,2024Q3
20250312,1503,士電,171.0,2.63,113,30.92,2.33,2024Q3
20250312,1504,東元,54.0,4.07,112,20.07,1.44,2024Q3
20250312,1513,中興電,146.0,3.15,113,19.92,3.79,2024Q4
20250312,1514,亞力,107.5,1.66,112,32.98,5.19,2024Q3
20250312,1515,力山,35.85,2.79,113,20.37,1.65,2024Q4
20250312,1516,川飛,16.75,1.85,112,72.83,1.4,2024Q3
20250312,1519,華城,545.0,1.83,113,40.79,21.72,2024Q3
20250312,1521,大億,29.0,3.45,113,25.22,1.18,2024Q4
20250312,1522,堤維西,59.7,3.35,112,10.99,2.0,2024Q3
20250312,1524,耿鼎,39.6,5.81,113,10.97,2.11,2024Q4
20250312,1525,江申,63.7,4.87,113,17.26,0.95,2024Q3
20250312,1527,鑽全,43.05,5.11,113,13.41,1.22,2024Q4
20250312,1529,樂事綠能,27.4,0.73,113,63.72,2.45,2024Q3
20250312,1530,亞崴,32.6,4.6,113,23.29,0.95,2024Q3
20250312,1531,高林股,13.85,1.44,112,138.5,0.69,2024Q3
20250312,1532,勤美,30.6,5.72,113,7.29,0.81,2024Q3
20250312,1535,中宇,59.9,5.01,113,14.75,1.98,2024Q4
20250312,1537,廣隆,153.5,4.56,112,14.1,2.85,2024Q3
20250312,1539,巨庭,23.15,2.59,112,21.05,0.94,2024Q3
20250312,1540,喬福,36.4,4.4,113,17.17,2.05,2024Q4
20250312,1541,錩泰,28.8,1.74,113,27.17,1.14,2024Q4
20250312,1558,伸興,112.0,5.36,113,16.45,1.34,2024Q4
20250312,1560,中砂,252.0,1.59,113,35.54,5.16,2024Q4
20250312,1563,巧新,68.6,3.21,113,21.44,1.65,2024Q4
20250312,1568,倉佑,27.95,4.29,113,17.58,1.53,2024Q4
20250312,1582,信錦,104.0,5.29,113,14.69,1.94,2024Q4
20250312,1583,程泰,62.5,4.8,113,11.93,1.21,2024Q3
20250312,1590,亞德客-KY,953.0,2.22,113,25.0,3.98,2024Q4
20250312,1597,直得,95.7,0.73,113,88.61,3.49,2024Q4
20250312,1603,華電,37.4,3.48,112,12.51,0.86,2024Q3
20250312,1604,聲寶,28.4,5.28,112,13.85,1.24,2024Q3
20250312,1605,華新,26.4,1.89,113,38.26,0.78,2024Q4
