資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140529,1240,茂生農經,12.92,3.4,5.77,1.66,114Q1
1140529,1259,安心,44.43,1.2,2.06,0.79,114Q1
1140529,1264,德麥,15.61,14.5,4.5,3.82,114Q1
1140529,1268,漢來美食,15.79,7.5,4.89,2.66,114Q1
1140529,1294,漢田生技,14.66,4.23,5.24,2.69,114Q1
1140529,1295,生合,14.89,3.5,4.27,2.52,114Q1
1140529,1336,台翰,9.57,0.945,4.7,0.81,114Q1
1140529,1565,精華,11.59,9.5,5.65,1.35,114Q1
1140529,1570,力肯,9.37,1.3,5.49,1.18,114Q1
1140529,1580,新麥,10.73,9.0,6.19,2.51,114Q1
1140529,1584,精剛,19.44,0.7,2.67,1.21,114Q1
1140529,1593,祺驊,14.86,1.6,5.08,0.97,114Q1
1140529,1599,宏佳騰,17.06,0.5,1.72,1.08,114Q1
1140529,1777,生泰,10.42,5.3,5.94,1.66,114Q1
1140529,1781,合世,46.52,0.0,0.0,1.83,114Q1
1140529,1784,訊聯,49.17,1.40949789,1.99,2.85,114Q1
1140529,1785,光洋科,18.89,2.0,3.45,2.35,114Q1
1140529,1788,杏昌,18.35,7.0,4.88,2.07,114Q1
1140529,1815,富喬,61.58,0.0,0.0,2.29,114Q1
1140529,2063,世鎧,18.86,2.0,6.55,1.49,114Q1
1140529,2065,世豐,14.05,3.03200675,7.57,1.32,114Q1
1140529,2066,世德,15.56,3.0,3.69,1.65,114Q1
1140529,2070,精湛,16.67,1.5,3.3,1.77,114Q1
1140529,2073,雄順,62.5,0.7,2.55,1.7,114Q1
1140529,2221,大甲,10.76,1.3,4.61,1.13,114Q1
1140529,2230,泰茂,28.62,3.0,2.49,5.03,114Q1
1140529,2235,謚源,19.61,3.0,6.56,1.24,114Q1
1140529,2596,綠意,31.05,1.0,2.6,1.86,114Q1
1140529,2640,大車隊,14.93,7.0,5.13,4.53,114Q1
1140529,2641,正德,12.5,0.5,2.44,0.85,114Q1
1140529,2643,捷迅,11.76,4.5,5.85,1.42,114Q1
1140529,2718,全心投控,1.48,3.0,5.81,0.9,114Q1
1140529,2719,燦星旅,44.85,0.0,0.0,4.32,114Q1
1140529,2724,藝舍-KY,6.55,0.0,0.0,3.22,114Q1
1140529,2729,瓦城,22.74,9.0,4.31,3.07,114Q1
1140529,2732,六角,23.63,4.9997807,5.64,2.17,114Q1
1140529,2734,易飛網,65.71,0.0,0.0,1.86,114Q1
1140529,2743,山富,19.07,5.0,3.94,3.76,114Q1
1140529,2745,五福,12.24,6.5,5.18,4.26,114Q1
1140529,2751,王座,14.81,4.5,7.13,3.2,114Q1
1140529,2752,豆府,13.92,14.0,6.48,5.3,114Q1
1140529,2755,揚秦,20.08,5.0,3.92,4.33,114Q1
1140529,2756,聯發國際,45.85,2.5,2.51,4.72,114Q1
1140529,2916,滿心,12.94,3.6,7.17,2.23,114Q1
1140529,2926,誠品生活,77.58,0.2,0.42,3.71,114Q1
1140529,2937,集雅社,10.3,3.0,6.73,1.79,114Q1
1140529,2941,米斯特,17.41,3.2,6.27,2.36,114Q1
1140529,2947,振宇五金,23.61,3.1,3.44,2.25,114Q1
1140529,2948,寶陞,19.59,2.15333333,5.64,1.05,114Q1
1140529,2949,欣新網,24.47,3.1,3.65,2.1,114Q1
1140529,3066,李洲,28.25,0.0,0.0,1.21,114Q1
1140529,3071,協禧,24.42,0.81,4.31,1.31,114Q1
1140529,3073,天方能源,28.47,0.65,1.4,2.37,114Q1
1140529,3078,僑威,13.78,4.0,4.85,2.85,114Q1
1140529,3081,聯亞,981.67,0.5,0.17,7.21,114Q1
1140529,3083,網龍,87.21,0.0,0.0,2.53,114Q1
1140529,3086,華義,1013.33,0.65000021,0.43,11.59,114Q1
1140529,3088,艾訊,13.13,4.5,4.88,2.07,114Q1
1140529,3093,港建*,23.08,1.08,3.52,4.54,114Q1
1140529,3105,穩懋,96.29,1.0,1.17,1.0,114Q1
1140529,3114,好德,15.03,1.2,5.39,0.9,114Q1
1140529,3118,進階,16.61,1.8,5.37,1.88,114Q1
1140529,3128,昇銳,15.33,1.2,3.74,1.9,114Q1
1140529,3131,弘塑,37.43,22.0,1.85,8.4,114Q1
1140529,3141,晶宏,56.83,0.50624798,0.88,1.71,114Q1
1140529,3147,大綜,15.13,6.2,3.05,5.3,114Q1
1140529,3152,璟德,19.59,5.59,4.82,2.07,114Q1
1140529,3162,精確,28.87,0.5,1.03,2.19,114Q1
1140529,3163,波若威,34.51,3.0,1.86,4.91,114Q1
1140529,3169,亞信,23.93,3.0,3.33,3.04,114Q1
1140529,3171,炎洲流通,13.28,3.0,7.06,2.16,114Q1
1140529,3178,公準,43.88,0.5,1.02,1.78,114Q1
1140529,3188,鑫龍騰,18.18,1.8,6.23,2.16,114Q1
1140529,3206,志豐,10.94,2.5,6.51,1.38,114Q1
1140529,3211,順達,11.75,12.49778,6.17,3.4,114Q1
1140529,3213,茂訊,12.83,6.0,5.43,1.52,114Q1
1140529,3217,優群,12.89,8.8,5.7,2.85,114Q1
1140529,3218,大學光,15.8,7.5,3.58,5.29,114Q1
1140529,3219,倚強科,75.32,0.2660765,0.46,3.12,114Q1
1140529,3221,台嘉碩,28.26,0.9,4.62,0.94,114Q1
1140529,3226,龍鋒,9.38,0.5,1.08,1.54,114Q1
1140529,3227,原相,15.93,10.0,4.52,3.12,114Q1
1140529,3230,錦明,9.93,0.35,1.02,2.55,114Q1
1140529,3232,昱捷,71.88,0.5,1.74,1.95,114Q1
1140529,3236,千如,88.68,0.35,2.08,1.13,114Q1
1140529,3260,威剛,13.91,5.0,5.39,1.54,114Q1
1140529,3264,欣銓,17.34,4.0,5.24,1.9,114Q1
1140529,3265,台星科,15.97,4.6,4.88,2.14,114Q1
1140529,3284,太普高,10.95,2.0,6.94,2.01,114Q1
1140529,3285,微端,28.24,1.0,4.02,1.82,114Q1
1140529,3287,廣寰科,39.11,1.5,3.99,2.75,114Q1
1140529,3289,宜特,16.61,4.29313142,4.05,2.26,114Q1
1140529,3290,東浦,15.22,0.0,0.0,1.49,114Q1
1140529,3293,鈊象,24.62,29.0,3.44,21.82,114Q1
1140529,3303,岱稜,12.06,2.75,5.47,2.23,114Q1
1140529,3306,鼎天,16.38,2.1,5.05,0.75,114Q1
1140529,3310,佳穎,20.45,3.27,4.01,2.83,114Q1
1140529,3317,尼克森,16.47,1.51111111,3.42,1.15,114Q1
1140529,3324,雙鴻,26.05,10.0,1.75,5.39,114Q1
1140529,3332,幸康,19.13,1.1,2.45,1.18,114Q1
1140529,3357,臺慶科,12.93,5.0,4.76,1.49,114Q1
1140529,3362,先進光,65.13,1.0,0.79,4.49,114Q1
1140529,3374,精材,22.46,2.5,1.79,4.01,114Q1
1140529,3379,彬台,42.85,0.8,1.09,4.75,114Q1
1140529,3388,崇越電,15.52,3.5,5.37,1.06,114Q1
1140529,3390,旭軟,22.55,1.0,4.62,1.14,114Q1
1140529,3402,漢科,13.16,5.0,5.36,3.48,114Q1
1140529,3426,台興,12.76,2.5,5.46,1.49,114Q1
1140529,3430,奇鈦科,11.36,2.5,4.82,1.62,114Q1
1140529,3434,哲固,31.27,1.51,2.67,4.15,114Q1
1140529,3438,類比科,35.96,1.5,3.09,1.07,114Q1
1140529,3441,聯一光,26.05,0.75,2.23,1.63,114Q1
1140529,3444,利機,22.61,2.0,3.55,2.48,114Q1
1140529,3455,由田,18.37,4.5,5.26,2.13,114Q1
1140529,3465,進泰電子,35.67,1.0,1.79,2.33,114Q1
1140529,3467,台灣精材,55.45,0.9,1.61,2.86,114Q1
1140529,3479,安勤,13.17,5.2,5.22,2.29,114Q1
1140529,3483,力致,16.26,5.0,4.65,1.97,114Q1
1140529,3484,崧騰,12.52,2.5,4.84,1.22,114Q1
1140529,3491,昇達科,36.18,6.62698284,1.98,8.81,114Q1
1140529,3492,長盛,14.81,1.0,3.69,1.48,114Q1
1140529,3512,皇龍,26.1,1.2,4.6,1.18,114Q1
1140529,3516,亞帝歐,62.81,0.25,1.24,0.76,114Q1
1140529,3520,華盈,65.68,0.1,0.69,1.22,114Q1
1140529,3526,凡甲,13.18,16.46122845,7.24,4.55,114Q1
1140529,3527,聚積,287.14,2.0,3.32,1.14,114Q1
1140529,3529,力旺,96.28,22.0,0.91,44.59,114Q1
1140529,3531,先益,29.37,0.8,3.45,0.75,114Q1
1140529,3537,堡達,13.96,2.3,4.82,2.22,114Q1
1140529,3546,宇峻,20.35,5.1,5.16,3.1,114Q1
1140529,3548,兆利,16.74,2.25,1.9,1.24,114Q1
1140529,3551,世禾,17.52,3.4,2.69,1.8,114Q1
1140529,3552,同致,76.51,1.2,1.89,1.34,114Q1
1140529,3556,禾瑞亞,22.82,2.08,5.09,2.43,114Q1
1140529,3558,神準,30.36,3.0,1.71,1.67,114Q1
1140529,3564,其陽,81.45,0.89,1.32,2.96,114Q1
1140529,3567,逸昌,16.27,1.8,6.55,1.53,114Q1
1140529,3570,大塚,15.73,9.0,4.03,4.13,114Q1
