資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140411,1240,茂生農經,12.88,3.4,6.08,1.6,113Q4
1140411,1259,安心,30.24,1.2,1.94,0.81,113Q4
1140411,1264,德麥,14.5,14.5,4.87,3.2,113Q4
1140411,1268,漢來美食,13.17,7.5,5.66,2.47,113Q4
1140411,1294,漢田生技,14.75,4.23,4.76,3.0,113Q4
1140411,1336,台翰,9.1,0.945,4.95,0.77,113Q4
1140411,1565,精華,11.67,9.5,5.49,1.33,113Q4
1140411,1570,力肯,9.69,1.3,5.96,1.1,113Q4
1140411,1580,新麥,9.79,9.0,6.77,2.11,113Q4
1140411,1584,精剛,17.71,0.7,2.52,1.29,113Q4
1140411,1586,和勤,64.19,0.3,1.09,1.47,113Q4
1140411,1593,祺驊,17.47,1.6,5.39,0.89,113Q4
1140411,1599,宏佳騰,23.26,0.5,1.78,1.03,113Q4
1140411,1742,台蠟,18.82,0.0,0.0,1.12,113Q4
1140411,1777,生泰,9.92,5.3,6.06,1.52,113Q4
1140411,1781,合世,24.9,0.0,0.0,1.53,113Q4
1140411,1784,訊聯,41.64,1.40949789,2.05,2.62,113Q4
1140411,1785,光洋科,15.14,1.20013385,2.47,2.03,113Q4
1140411,1788,杏昌,17.39,7.0,4.98,2.08,113Q4
1140411,1815,富喬,194.23,0.0,0.0,1.69,113Q4
1140411,2063,世鎧,16.79,2.0,6.17,1.43,113Q4
1140411,2065,世豐,11.47,3.03200675,7.42,1.28,113Q4
1140411,2066,世德,12.05,3.0,4.04,1.48,113Q4
1140411,2070,精湛,15.77,1.5,3.2,1.81,113Q4
1140411,2073,雄順,43.89,0.7,2.53,1.71,113Q4
1140411,2221,大甲,12.62,1.3,5.1,1.05,113Q4
1140411,2230,泰茂,16.8,3.0,2.93,4.36,113Q4
1140411,2235,謚源,17.73,3.0,6.34,1.3,113Q4
1140411,2596,綠意,47.01,1.0,3.17,1.56,113Q4
1140411,2640,大車隊,14.33,7.0,5.47,3.66,113Q4
1140411,2641,正德,9.95,0.5,2.62,0.79,113Q4
1140411,2643,捷迅,11.88,4.5,6.2,1.29,113Q4
1140411,2718,全心投控,1.46,3.0,5.83,0.87,113Q4
1140411,2719,燦星旅,24.52,0.0,0.0,2.99,113Q4
1140411,2724,藝舍-KY,8.77,0.0,0.0,3.37,113Q4
1140411,2726,雅茗-KY,5.08,0.0,0.0,1.4,113Q4
1140411,2729,瓦城,20.53,9.0,4.86,2.82,113Q4
1140411,2732,六角,18.27,4.9997807,5.71,2.04,113Q4
1140411,2734,易飛網,18.15,0.0,0.0,1.43,113Q4
1140411,2743,山富,10.75,5.0,6.43,2.69,113Q4
1140411,2745,五福,9.46,6.5,7.58,3.41,113Q4
1140411,2751,王座,12.59,4.5,7.85,2.46,113Q4
1140411,2752,豆府,13.98,14.0,6.39,4.3,113Q4
1140411,2754,亞洲藏壽司,30.09,1.5,2.16,1.93,113Q4
1140411,2755,揚秦,19.61,5.0,4.37,4.19,113Q4
1140411,2756,聯發國際,31.16,2.5,3.33,3.44,113Q4
1140411,2916,滿心,11.6,3.6,7.41,1.95,113Q4
1140411,2926,誠品生活,174.44,0.2,0.42,3.66,113Q4
1140411,2937,集雅社,12.69,3.0,6.12,1.89,113Q4
1140411,2941,米斯特,18.79,3.2,5.14,2.56,113Q4
