資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1130717,1240,茂生農經,11.24,2.7,5.07,1.5
1130717,1259,安心,13.91,1.8,2.52,0.92
1130717,1264,德麥,16.54,14.0,4.49,4.06
1130717,1268,漢來美食,18.27,7.0,4.11,3.05
1130717,1336,台翰,14.28,0.41,1.79,0.97
1130717,1565,精華,16.29,7.0,3.78,1.56
1130717,1569,濱川,173.06,1.0,3.21,1.16
1130717,1570,力肯,127.71,1.0,3.26,1.69
1130717,1580,新麥,11.87,9.0,6.1,2.88
1130717,1584,精剛,12.94,1.5,4.34,1.77
1130717,1586,和勤,98.82,0.13,0.39,1.82
1130717,1593,祺驊,41.15,1.6,3.74,1.35
1130717,1595,川寶,35.4,0.9981357,2.52,0.72
1130717,1599,宏佳騰,277.92,0.0,0.0,1.31
1130717,1742,台蠟,13.4,0.0,0.0,1.15
1130717,1777,生泰,16.67,3.5,3.43,2.02
1130717,1784,訊聯,94.23,1.41847555,0.96,5.96
1130717,1785,光洋科,31.5,1.20013385,1.68,3.17
1130717,1788,杏昌,17.25,7.0,5.04,2.01
1130717,1796,金穎生技,29.52,2.0,3.27,3.16
1130717,1813,寶利徠,37.86,0.5,2.36,1.25
1130717,2063,世鎧,9.95,4.5,9.23,2.31
1130717,2065,世豐,13.75,4.34545793,7.01,1.97
1130717,2066,世德,15.85,4.0,2.89,3.1
1130717,2070,精湛,19.05,1.5,2.78,2.22
1130717,2073,雄順,78.72,0.6,1.95,1.87
1130717,2221,大甲,19.65,1.3,4.24,1.31
1130717,2230,泰茂,39.85,1.0,0.61,8.26
1130717,2235,謚源,16.29,2.5,5.0,1.35
1130717,2596,綠意,56.81,1.0,2.12,2.31
1130717,2640,大車隊,17.25,6.0,4.88,4.4
1130717,2641,正德,12.08,0.48155935,2.37,0.92
1130717,2643,捷迅,12.68,5.0,6.25,1.44
1130717,2718,晶悅,20.1,3.0,2.48,4.26
1130717,2719,燦星旅,30.73,0.0,0.0,6.29
1130717,2726,雅茗-KY,140.43,0.0,0.0,2.57
1130717,2729,瓦城,20.7,11.0,5.02,2.94
1130717,2732,六角,18.08,6.49655101,5.99,2.73
1130717,2734,易飛網,63.09,0.0,0.0,4.49
1130717,2743,山富,11.81,3.0,1.95,5.12
1130717,2745,五福,12.43,3.5,2.8,5.5
1130717,2752,豆府,18.41,13.3,4.92,7.56
1130717,2754,亞洲藏壽司,22.23,1.5,1.44,2.81
1130717,2755,揚秦,21.24,3.6,3.69,3.73
1130717,2756,聯發國際,20.38,4.5,4.94,4.3
