"stoc","date","max","min","ope","clo","vol"
1101,2024-01-15,34,33.6,34,33.65,6931
1102,2024-01-15,40.95,40.6,40.7,40.65,3386
1103,2024-01-15,18.7,18.6,18.65,18.6,108
1104,2024-01-15,29.25,29,29.2,29,393
1108,2024-01-15,15.55,15.45,15.5,15.45,283
1109,2024-01-15,18.1,18,18.05,18,104
1110,2024-01-15,18.95,18.8,18.85,18.8,64
1201,2024-01-15,19.05,18.85,18.85,18.9,166
1203,2024-01-15,57.3,56.6,57.3,56.7,16
1210,2024-01-15,58,57.1,57.2,58,1003
1213,2024-01-15,7.25,7.18,7.18,7.18,22
1215,2024-01-15,95.8,95.3,95.3,95.7,200
1216,2024-01-15,72.5,71.9,72.5,72.2,3280
1217,2024-01-15,11.85,11.65,11.8,11.7,1260
1218,2024-01-15,21.45,21.2,21.4,21.3,323
1219,2024-01-15,19.1,18.9,19,18.95,305
1220,2024-01-15,14.2,14.05,14.2,14.05,101
1225,2024-01-15,53.6,53.1,53.4,53.5,18
1227,2024-01-15,38.45,38.2,38.3,38.2,333
1229,2024-01-15,65.6,64.5,64.8,65.1,608
1231,2024-01-15,87.7,87.4,87.5,87.5,68
1232,2024-01-15,142.5,142,142,142,24
1233,2024-01-15,35.2,34.7,34.9,34.7,9
1234,2024-01-15,40.5,40.15,40.4,40.25,140
1235,2024-01-15,82,79.6,80,81.1,28
1236,2024-01-15,24.4,23.75,24.4,23.75,8
1240,2024-01-15,47.8,47.5,47.6,47.8,14
1256,2024-01-15,245.5,238.5,240,238.5,11
1259,2024-01-15,76.1,75.6,75.6,76.1,8
1264,2024-01-15,299,296,296,298,6
1268,2024-01-15,159,156,157,158.5,86
1301,2024-01-15,76.3,75.5,76,75.5,6779
1303,2024-01-15,64.3,63.2,64,63.6,2674
1304,2024-01-15,19.25,19.05,19.15,19.1,511
1305,2024-01-15,21.85,21.4,21.85,21.4,867
1307,2024-01-15,25.25,25.05,25.1,25.05,128
1308,2024-01-15,23.3,23,23,23.1,403
1309,2024-01-15,16.2,16.05,16.15,16.1,468
1310,2024-01-15,15,14.55,15,14.7,2019
1312,2024-01-15,14.75,14.6,14.65,14.6,1374
1313,2024-01-15,15,14.8,14.8,14.9,507
1314,2024-01-15,9.77,9.66,9.75,9.68,6972
1315,2024-01-15,72.5,72.3,72.5,72.3,7
1316,2024-01-15,13.1,12.6,12.6,12.9,2268
1319,2024-01-15,76.3,74.3,74.3,76.1,2125
1321,2024-01-15,36.85,36.7,36.85,36.7,66
1323,2024-01-15,31.25,31.1,31.15,31.25,68
1324,2024-01-15,16.75,16.4,16.6,16.7,206
1325,2024-01-15,43.1,41.8,42.65,41.8,2459
1326,2024-01-15,60.3,59.7,60.1,59.7,4237
1336,2024-01-15,21,20.7,20.95,20.8,68
1337,2024-01-15,7.48,7.4,7.48,7.41,161
1338,2024-01-15,41.8,40.65,40.65,41,38
1339,2024-01-15,62.5,61.3,61.5,62,224
1340,2024-01-15,11.45,11.15,11.2,11.2,51
1341,2024-01-15,62.9,62.6,62.9,62.8,12
1342,2024-01-15,118,115.5,117.5,116,512
1402,2024-01-15,31.5,31.25,31.4,31.4,2867
1409,2024-01-15,15.5,15.4,15.4,15.4,865
1410,2024-01-15,38.1,37.6,38.05,37.6,23
1413,2024-01-15,9.35,9.12,9.12,9.25,551
1414,2024-01-15,17.85,17.6,17.75,17.65,213
1416,2024-01-15,11.7,11.55,11.6,11.6,341
1417,2024-01-15,12.4,12.2,12.4,12.25,297
1418,2024-01-15,20.95,20.55,20.9,20.8,7
1419,2024-01-15,47.1,46.6,46.7,46.65,58
1423,2024-01-15,31.2,30.75,30.85,30.75,77
1432,2024-01-15,19.7,19,19.3,19.5,815
1434,2024-01-15,25.1,25,25.05,25,796
1435,2024-01-15,58,54.6,56.1,54.6,21
1436,2024-01-15,83.3,82.7,83,83,31
1437,2024-01-15,31,30.75,30.85,31,85
1438,2024-01-15,38.1,35.6,36,37.4,757
1439,2024-01-15,25.15,24.6,24.95,24.75,31
1440,2024-01-15,15.8,15.6,15.6,15.6,631
1441,2024-01-15,14.1,13.75,14.1,14,14
1442,2024-01-15,37.25,36.8,37.25,36.9,199
1443,2024-01-15,28.55,28.5,28.55,28.55,19
1444,2024-01-15,10.25,10.1,10.2,10.15,1117
1445,2024-01-15,20,19.85,19.9,19.85,36
1446,2024-01-15,35.4,33.1,35.2,33.4,473
1447,2024-01-15,7.73,7.68,7.73,7.7,641
1449,2024-01-15,22.35,21.6,21.8,22,1433
1451,2024-01-15,19.7,19.5,19.6,19.5,259
1452,2024-01-15,17.45,17.2,17.3,17.25,164
1453,2024-01-15,15.05,14.85,15.05,14.95,82
1454,2024-01-15,16.15,15.9,16,15.9,29
1455,2024-01-15,10.6,10.45,10.45,10.55,534
1456,2024-01-15,16.85,16.5,16.8,16.7,36
1457,2024-01-15,18.45,18.35,18.45,18.45,99
1459,2024-01-15,9.81,9.76,9.78,9.8,100
1460,2024-01-15,7.37,7.29,7.32,7.29,422
1463,2024-01-15,17.75,17.4,17.75,17.5,118
1464,2024-01-15,13.25,13.15,13.2,13.15,159
1465,2024-01-15,14.05,13.95,14,13.95,63
1466,2024-01-15,14.4,14,14.35,14.05,330
1467,2024-01-15,11.05,10.95,10.95,11,144
1468,2024-01-15,15.1,14.7,15,15.05,65
