"stoc","date","max","min","ope","clo","vol"
1101,2024-02-22,32.6,32.35,32.5,32.55,6369
1102,2024-02-22,40.4,40.15,40.2,40.4,3223
1103,2024-02-22,18.25,18.05,18.2,18.1,390
1104,2024-02-22,29.15,28.95,28.95,29.1,372
1108,2024-02-22,15.6,15.5,15.55,15.55,318
1109,2024-02-22,17.75,17.65,17.75,17.7,115
1110,2024-02-22,18.4,18.1,18.1,18.4,473
1201,2024-02-22,18.75,18.65,18.7,18.7,303
1203,2024-02-22,55,54.4,54.8,54.4,34
1210,2024-02-22,58.8,58.2,58.7,58.6,1583
1213,2024-02-22,7.25,6.9,7.06,7.1,49
1215,2024-02-22,97.6,97,97.5,97.6,428
1216,2024-02-22,76.5,75.7,76.3,76.5,4260
1217,2024-02-22,12.1,12,12.05,12.05,968
1218,2024-02-22,21.1,20.85,21,21.05,589
1219,2024-02-22,19.1,18.95,19.1,19,393
1220,2024-02-22,14.1,14,14,14.05,60
1225,2024-02-22,55.6,55.3,55.3,55.6,16
1227,2024-02-22,38.25,38.1,38.15,38.25,381
1229,2024-02-22,65.6,64.9,65.2,65.5,516
1231,2024-02-22,87.4,87,87.4,87.2,131
1232,2024-02-22,143,142.5,143,142.5,27
1233,2024-02-22,35,34.85,34.9,34.95,11
1234,2024-02-22,40.2,40.05,40.05,40.1,98
1235,2024-02-22,83.6,82.6,83.1,83.6,31
1236,2024-02-22,23.8,23.4,23.7,23.55,82
1240,2024-02-22,50.3,49.65,50.2,49.65,91
1256,2024-02-22,267,265,265,267,10
1259,2024-02-22,76.4,76,76,76,11
1264,2024-02-22,300,299.5,300,299.5,6
1268,2024-02-22,153.5,151.5,153.5,152.5,84
1301,2024-02-22,73.5,73,73.5,73.2,2920
1303,2024-02-22,61.1,60.3,61,60.5,4512
1304,2024-02-22,18.8,18.65,18.75,18.65,587
1305,2024-02-22,21,20.75,21,20.8,451
1307,2024-02-22,26.95,26.7,26.85,26.85,275
1308,2024-02-22,22.5,22.35,22.5,22.35,372
1309,2024-02-22,17.55,17.2,17.55,17.25,730
1310,2024-02-22,14.5,14.3,14.45,14.35,294
1312,2024-02-22,14.35,14.25,14.35,14.3,1702
1313,2024-02-22,15.35,15.1,15.35,15.1,1354
1314,2024-02-22,9.6,9.51,9.58,9.51,5835
1315,2024-02-22,71.9,71.8,71.8,71.9,3
1316,2024-02-22,18.6,16.8,18.6,17.3,51599
1319,2024-02-22,96.9,93.5,94.5,95,7475
1321,2024-02-22,36.45,36.1,36.1,36.45,67
1323,2024-02-22,31.15,31.1,31.15,31.1,46
1324,2024-02-22,17.4,17.1,17.25,17.1,160
1325,2024-02-22,35.3,34.35,35.05,34.7,1364
1326,2024-02-22,57.7,56.8,57.5,56.8,2712
1336,2024-02-22,23.65,23.2,23.65,23.4,163
1337,2024-02-22,8.29,7.98,8.16,7.98,1633
1338,2024-02-22,40.4,39.5,40.05,39.85,90
1339,2024-02-22,70,65.5,65.8,68.5,1119
1340,2024-02-22,11.3,11.15,11.3,11.2,100
1341,2024-02-22,63.5,60.8,60.8,61.8,28
1342,2024-02-22,115,113,113.5,114,242
1402,2024-02-22,31.9,31.65,31.75,31.9,3711
1409,2024-02-22,15.75,15.6,15.6,15.75,1794
1410,2024-02-22,37.4,36.95,37.1,37.25,66
1413,2024-02-22,9.26,9.17,9.17,9.26,40
1414,2024-02-22,20.9,19.75,20.1,20,1736
1416,2024-02-22,12.7,12.4,12.7,12.4,1026
1417,2024-02-22,12.1,11.9,12.1,12,377
1418,2024-02-22,29,28.2,28.25,28.65,37
1419,2024-02-22,46.1,45.8,46.1,46.05,35
1423,2024-02-22,31.1,30.9,30.9,30.95,63
1432,2024-02-22,22.75,21.65,21.65,22.55,2173
1434,2024-02-22,24,23.85,23.9,23.85,711
1435,2024-02-22,52.6,47.9,47.9,52.6,335
1436,2024-02-22,91.1,90.1,90.2,91.1,97
1437,2024-02-22,31.3,31.15,31.3,31.2,96
1438,2024-02-22,51.2,49.65,51.2,49.8,350
1439,2024-02-22,25,24.8,24.85,24.85,12
1440,2024-02-22,15.65,15.5,15.65,15.55,552
1441,2024-02-22,13.95,13.7,13.7,13.95,43
1442,2024-02-22,38,37.5,37.7,37.75,270
1443,2024-02-22,28.65,28.55,28.55,28.65,20
1444,2024-02-22,10.35,10.2,10.35,10.25,967
1445,2024-02-22,24.4,23.45,24.4,24.1,728
1446,2024-02-22,36,35.05,35.2,35.2,165
1447,2024-02-22,8.9,8.7,8.9,8.77,6099
1449,2024-02-22,22.65,22.15,22.5,22.25,1197
1451,2024-02-22,19.2,18.8,18.8,19.15,101
1452,2024-02-22,17.1,17,17.1,17.05,124
1453,2024-02-22,14.95,14.75,14.8,14.75,53
1454,2024-02-22,16.9,16.5,16.6,16.65,58
1455,2024-02-22,12.75,12.1,12.55,12.35,5759
1456,2024-02-22,16.5,16.45,16.5,16.45,14
1457,2024-02-22,18.7,18.5,18.7,18.7,120
1459,2024-02-22,9.95,9.85,9.88,9.92,102
1460,2024-02-22,7.59,7.44,7.55,7.5,539
1463,2024-02-22,18.95,18.65,18.95,18.9,172
1464,2024-02-22,13.9,13.6,13.9,13.8,309
1465,2024-02-22,14.8,14.55,14.55,14.75,122
1466,2024-02-22,14.1,13.85,14.1,13.95,174
1467,2024-02-22,11.2,11.1,11.15,11.15,130
1468,2024-02-22,14.6,14.05,14.3,14.55,54
1470,2024-02-22,20.15,20.05,20.15,20.05,4
1471,2024-02-22,17.25,16.65,17.25,16.8,1251
1472,2024-02-22,68.9,67.8,68.6,68.5,51
1473,2024-02-22,29.35,29,29.35,29,85
1474,2024-02-22,11.85,11.75,11.8,11.8,214
1475,2024-02-22,52.1,50.4,50.5,52,98
1476,2024-02-22,555,544,555,545,347
1477,2024-02-22,380.5,374,375,376,1089
1503,2024-02-22,177,161,163,172,63188
1504,2024-02-22,48,47.05,47.4,47.05,7204
1506,2024-02-22,17.15,16.5,17.15,16.75,405
1512,2024-02-22,11.25,10.8,11.2,10.8,91
1513,2024-02-22,136,130.5,133,133.5,37841
1514,2024-02-22,88.5,85.2,87.5,85.8,27879
1515,2024-02-22,49,46.55,47.4,48.4,3428
1516,2024-02-22,17.85,17.75,17.85,17.8,34
1517,2024-02-22,16.4,15.95,16.3,16.05,286
1519,2024-02-22,526,505,515,517,12072
1521,2024-02-22,42.45,41.95,42.4,41.95,85
1522,2024-02-22,45.3,43.5,44.6,45,9675
1524,2024-02-22,35.6,34.4,35,34.8,17625
1525,2024-02-22,74.8,74.2,74.4,74.4,27
1526,2024-02-22,32.15,31.85,32.1,31.9,92
1527,2024-02-22,41.25,40.9,41.2,41.2,261
1528,2024-02-22,14.95,14.4,14.8,14.4,4618
1529,2024-02-22,34.8,33.5,34.1,33.5,3436
1530,2024-02-22,32.05,31.95,32.05,32,30
1531,2024-02-22,13.6,13.35,13.35,13.6,313
1532,2024-02-22,39.05,38.8,39.05,38.95,644
1533,2024-02-22,53.1,52.6,52.9,52.9,118
1535,2024-02-22,59.8,59.3,59.5,59.3,87
1536,2024-02-22,53.4,51.5,51.6,52.2,4688
1537,2024-02-22,133.5,133,133,133.5,60
1538,2024-02-22,22.8,22.6,22.65,22.7,57
1539,2024-02-22,25.2,24.5,25.2,24.5,238
1540,2024-02-22,18.05,17.9,18.05,17.95,180
1541,2024-02-22,32.4,32.2,32.3,32.4,13
1558,2024-02-22,102.5,102,102.5,102.5,68
1560,2024-02-22,275.5,250,253,275.5,9757
1565,2024-02-22,204.5,201.5,204.5,203,154
1568,2024-02-22,33.1,32.45,32.6,32.95,1103
1569,2024-02-22,24.3,23.8,24.3,23.95,260
1570,2024-02-22,25.55,25.15,25.5,25.15,271
1580,2024-02-22,152,149.5,152,150,68
1582,2024-02-22,81.1,79.5,80.5,79.5,1597
1583,2024-02-22,71,70.5,70.5,70.9,10
1584,2024-02-22,34.05,33.25,33.35,33.55,2140
1586,2024-02-22,32.6,32.2,32.5,32.45,59
1587,2024-02-22,23.6,23.5,23.5,23.6,49
1589,2024-02-22,55.2,52.5,52.9,53.9,2339
1590,2024-02-22,1115,1075,1100,1085,527
1591,2024-02-22,59.3,58,58.8,58.1,697
1593,2024-02-22,52.8,52.4,52.8,52.4,28
1595,2024-02-22,37,36.8,36.95,36.85,46
1597,2024-02-22,66.5,65.6,66.3,65.7,82
1598,2024-02-22,32.2,31.9,32.15,31.95,268
1599,2024-02-22,34.5,34.3,34.5,34.4,48
1603,2024-02-22,36.3,35.8,36.3,35.8,1312
1604,2024-02-22,29.25,28.8,29.25,28.9,368
