"stoc","date","max","min","ope","clo","vol"
1101,2023-12-21,34.35,34.15,34.25,34.25,7126
1102,2023-12-21,40.85,40.3,40.6,40.3,20783
1103,2023-12-21,19,18.85,19,18.9,92
1104,2023-12-21,30.3,29.9,30.15,29.95,852
1108,2023-12-21,15.9,15.75,15.85,15.8,339
1109,2023-12-21,18.45,18.15,18.35,18.2,395
1110,2023-12-21,18.9,18.6,18.8,18.7,105
1201,2023-12-21,19.1,19,19.05,19,194
1203,2023-12-21,53.2,52.6,53,53.2,26
1210,2023-12-21,59.2,58,58.3,59.2,4493
1213,2023-12-21,7.55,7.25,7.44,7.26,203
1215,2023-12-21,97,96.3,96.8,97,314
1216,2023-12-21,74.3,73.4,73.6,73.7,10505
1217,2023-12-21,11.9,11.75,11.9,11.85,1245
1218,2023-12-21,22.4,22.15,22.4,22.3,698
1219,2023-12-21,19.45,19.3,19.4,19.35,175
1220,2023-12-21,14.6,14.3,14.6,14.4,73
1225,2023-12-21,55.4,53.4,55.4,54.8,13
1227,2023-12-21,38.95,38.6,38.8,38.7,261
1229,2023-12-21,66.5,66,66.3,66.2,526
1231,2023-12-21,88,87.4,88,87.7,96
1232,2023-12-21,143,142.5,143,142.5,44
1233,2023-12-21,35.3,34.7,34.8,34.95,30
1234,2023-12-21,40.35,40,40.2,40.15,215
1235,2023-12-21,82.8,80.4,82.2,81.1,17
1236,2023-12-21,24.05,23.85,23.95,24.05,21
1240,2023-12-21,48.35,47.9,48.35,48,28
1256,2023-12-21,246,245.5,245.5,246,4
1259,2023-12-21,76,75.9,75.9,76,13
1264,2023-12-21,291.5,291.5,291.5,291.5,1
1268,2023-12-21,151.5,150,151.5,150,48
1301,2023-12-21,79.9,79.3,79.8,79.5,3388
1303,2023-12-21,66.2,65.6,66,66,5968
1304,2023-12-21,20.45,20.2,20.25,20.3,783
1305,2023-12-21,23.45,23.15,23.15,23.2,750
1307,2023-12-21,26.7,26.3,26.4,26.5,253
1308,2023-12-21,24.1,23.85,23.9,24,774
1309,2023-12-21,17.05,16.8,17.05,16.85,662
1310,2023-12-21,16.05,15.9,15.9,16,582
1312,2023-12-21,15.4,14.95,15,15.3,5177
1313,2023-12-21,15.7,15.5,15.5,15.55,694
1314,2023-12-21,10.2,9.78,9.82,9.99,45737
1315,2023-12-21,71.8,71.6,71.8,71.8,18
1316,2023-12-21,12.9,12.65,12.8,12.7,1172
1319,2023-12-21,78.4,76,77,76.1,5428
1321,2023-12-21,38.1,37.9,38,37.95,105
1323,2023-12-21,31.15,31.05,31.1,31.15,28
1324,2023-12-21,18,17.75,18,17.85,463
1325,2023-12-21,49.35,40.85,48.85,40.85,45684
1326,2023-12-21,62.9,62.4,62.4,62.9,2213
1336,2023-12-21,21.4,21.2,21.2,21.35,18
1337,2023-12-21,7.19,7.14,7.15,7.15,146
1338,2023-12-21,44.2,43,43.25,43.35,207
1339,2023-12-21,67.2,66,66.4,66.1,223
1340,2023-12-21,11.3,11.2,11.25,11.3,97
1341,2023-12-21,63.4,62.6,63,62.6,9
1342,2023-12-21,124.5,119.5,121.5,120,1089
1402,2023-12-21,31.55,31,31,31.5,13618
1409,2023-12-21,15.75,15.6,15.7,15.65,1320
1410,2023-12-21,37.75,37.4,37.4,37.5,40
1413,2023-12-21,8.54,8.45,8.45,8.54,146
1414,2023-12-21,18.1,17.55,17.6,17.7,209
1416,2023-12-21,11.75,11.5,11.5,11.65,113
1417,2023-12-21,12.05,11.9,12,11.9,292
1418,2023-12-21,20.8,20.3,20.5,20.7,17
1419,2023-12-21,48.7,46.9,46.9,48,522
1423,2023-12-21,31.2,30.9,31,30.95,83
1432,2023-12-21,18.4,18.15,18.15,18.35,285
1434,2023-12-21,25.35,25.25,25.25,25.25,923
1435,2023-12-21,48.85,44.45,44.45,48.85,185
1436,2023-12-21,77.5,77.2,77.5,77.4,33
1437,2023-12-21,30.05,29.9,29.9,29.9,83
1438,2023-12-21,31.45,30.95,31.15,31.15,55
1439,2023-12-21,24.55,24.2,24.25,24.4,47
1440,2023-12-21,15.9,15.65,15.75,15.75,1145
1441,2023-12-21,14.3,13.9,14.15,14.1,23
1442,2023-12-21,37.85,37.45,37.7,37.55,546
1443,2023-12-21,29.55,28.3,28.3,28.7,97
1444,2023-12-21,10.55,10.4,10.5,10.45,1223
1445,2023-12-21,20.65,20.45,20.55,20.45,29
1446,2023-12-21,37,36.5,36.5,36.85,77
1447,2023-12-21,8.14,8.05,8.1,8.1,1483
1449,2023-12-21,21.6,20.7,20.8,21.6,1010
1451,2023-12-21,19.1,18.95,19,19,69
1452,2023-12-21,17.35,17,17.15,17.2,244
1453,2023-12-21,16.15,15,15.3,15.05,1310
1454,2023-12-21,17.05,16.8,16.95,16.8,27
1455,2023-12-21,11.7,11.4,11.6,11.45,1069
1456,2023-12-21,16.95,16.45,16.45,16.7,27
1457,2023-12-21,18.95,18.85,18.95,18.95,84
1459,2023-12-21,10.15,9.98,10,10.1,163
1460,2023-12-21,7.66,7.57,7.6,7.59,735
1463,2023-12-21,17.85,17.45,17.5,17.75,197
1464,2023-12-21,13.3,13.2,13.3,13.3,83
1465,2023-12-21,14.2,14.05,14.1,14.15,30
1466,2023-12-21,15.65,14.1,14.9,14.1,3250
1467,2023-12-21,11.45,11.3,11.35,11.3,281
1468,2023-12-21,15.8,14.8,14.9,15.1,73
1470,2023-12-21,19.8,19.2,19.45,19.35,44
1471,2023-12-21,17.4,17.1,17.4,17.2,878
1472,2023-12-21,65.8,64.8,65.5,64.9,43
1473,2023-12-21,28.9,28.5,28.8,28.8,603
1474,2023-12-21,12.3,12.15,12.25,12.2,65
1475,2023-12-21,39.7,36.05,36.05,38.8,49
1476,2023-12-21,566,553,560,555,753
1477,2023-12-21,351,344,349,345,1870
1503,2023-12-21,120,115.5,118,115.5,3278
1504,2023-12-21,46.1,45.15,45.8,45.25,16046
1506,2023-12-21,17.1,16.65,17.1,16.75,119
1512,2023-12-21,12.2,12.2,12.2,12.2,30
1513,2023-12-21,117,114.5,116.5,115,6960
1514,2023-12-21,82.2,80.1,81.1,80.2,6388
1515,2023-12-21,53.1,51.8,52.8,51.9,1194
