"stoc","date","max","min","ope","clo","vol"
50,2025-12-09,63.85,63.55,63.8,63.6,48022
51,2025-12-09,91.1,90.7,90.95,90.7,31
52,2025-12-09,37,36.72,37,36.77,44834
53,2025-12-09,137.6,137.25,137.3,137.25,4
55,2025-12-09,30.41,30.27,30.27,30.41,181
56,2025-12-09,36.69,36.56,36.65,36.58,20802
57,2025-12-09,186.6,186,186.6,186,8
61,2025-12-09,22.72,22.59,22.63,22.59,149
1101,2025-12-09,23.05,22.55,22.6,22.9,25969
1102,2025-12-09,38.45,38.1,38.45,38.25,3290
1103,2025-12-09,14.05,13.85,13.85,14.05,246
1104,2025-12-09,31.9,31.7,31.85,31.7,247
1108,2025-12-09,15.05,14.9,14.95,15,142
1109,2025-12-09,15.6,15.55,15.6,15.55,63
1110,2025-12-09,16.7,16.5,16.7,16.6,70
1201,2025-12-09,14.9,14.8,14.85,14.85,254
1203,2025-12-09,39.95,39.8,39.8,39.95,3
1210,2025-12-09,51.9,51.3,51.8,51.8,1330
1213,2025-12-09,10.05,10.05,10.05,10.05,1
1215,2025-12-09,144.5,142,142,143,706
1216,2025-12-09,75.5,74.8,75.3,74.8,7181
1217,2025-12-09,10.5,10.45,10.45,10.45,255
1218,2025-12-09,18.1,18.05,18.05,18.05,254
1219,2025-12-09,13.9,13.7,13.8,13.8,154
1220,2025-12-09,12.55,12.4,12.55,12.5,139
1225,2025-12-09,30.4,30.05,30.4,30.2,41
1227,2025-12-09,30.8,30.5,30.8,30.5,236
1229,2025-12-09,47.2,46.9,47.05,47.2,1024
1231,2025-12-09,98.6,97.6,98.4,98.6,235
1232,2025-12-09,146,145,145,146,21
1233,2025-12-09,32.2,32.1,32.1,32.2,7
1234,2025-12-09,38.1,37.85,37.85,37.95,62
1235,2025-12-09,48.65,48.65,48.65,48.65,1
1236,2025-12-09,25.15,25,25.05,25.1,17
1240,2025-12-09,59.4,58.5,58.5,59.4,18
1256,2025-12-09,137.5,136,137.5,136.5,21
1259,2025-12-09,63.5,61.9,63,61.9,12
1264,2025-12-09,288.5,284.5,288.5,285,73
1268,2025-12-09,159.5,159,159.5,159,26
1294,2025-12-09,79.2,78.8,79.2,78.8,36
1295,2025-12-09,93.6,91.2,93.6,91.9,125
1301,2025-12-09,41.5,40.25,41.45,40.3,25894
1303,2025-12-09,62.9,60.5,62.1,62.1,91327
1304,2025-12-09,12,11.35,11.45,11.9,5893
1305,2025-12-09,11.5,11.05,11.25,11.45,1032
1307,2025-12-09,32.4,31.75,32.1,32.15,559
1308,2025-12-09,14.2,13.35,13.4,14.15,2695
1309,2025-12-09,11.9,11.45,11.65,11.85,918
1310,2025-12-09,9.02,8.8,8.95,8.97,974
1312,2025-12-09,11.85,11.35,11.45,11.85,4383
1313,2025-12-09,11.25,10.55,11,11.2,4564
1314,2025-12-09,7.89,7.79,7.88,7.81,17629
1315,2025-12-09,64.9,64.4,64.7,64.8,53
1316,2025-12-09,15.35,15,15.1,15.25,2156
1319,2025-12-09,95.1,91,95.1,91.9,5098
1321,2025-12-09,35.6,35.35,35.5,35.5,153
1323,2025-12-09,19.55,19.5,19.5,19.5,11
1324,2025-12-09,10.6,10.45,10.5,10.6,10
1325,2025-12-09,31.9,31.4,31.7,31.75,339
1326,2025-12-09,33.15,32.2,33.1,32.5,15397
1336,2025-12-09,16,15.85,16,15.9,25
1337,2025-12-09,5,4.89,5,4.91,97
1338,2025-12-09,20.45,20.05,20.35,20.2,61
1339,2025-12-09,44.85,43.65,44.85,44,38
1340,2025-12-09,7.84,7.33,7.84,7.33,444
1341,2025-12-09,58,58,58,58,2
1342,2025-12-09,89,88.1,89,88.3,96
1402,2025-12-09,28.5,28.15,28.35,28.5,8357
1409,2025-12-09,15.3,14.9,15.05,15.2,2290
1410,2025-12-09,35.05,34.1,34.2,34.55,13
1413,2025-12-09,10.1,10.05,10.05,10.1,3
1414,2025-12-09,17.45,17.15,17.35,17.45,444
1416,2025-12-09,11.7,11.6,11.7,11.7,100
1417,2025-12-09,9.1,8.89,8.89,8.99,232
1418,2025-12-09,19.95,19.5,19.5,19.9,13
1419,2025-12-09,70.4,68.7,70.4,69,292
1423,2025-12-09,38.75,38.75,38.75,38.75,1
1432,2025-12-09,18.65,18.3,18.4,18.65,134
1434,2025-12-09,16.25,16.05,16.25,16.25,1106
1435,2025-12-09,24.2,24.05,24.2,24.05,3
1436,2025-12-09,64,63,63.7,63.6,114
1437,2025-12-09,34.15,33.8,34,34.1,91
1438,2025-12-09,33.3,33,33.2,33.3,26
1439,2025-12-09,27.95,27.2,27.95,27.2,121
1440,2025-12-09,14.3,14.05,14.05,14.3,1651
1441,2025-12-09,10.6,10.5,10.6,10.5,45
1442,2025-12-09,32.1,31.35,31.75,31.8,462
1443,2025-12-09,27.1,27,27,27,8
1444,2025-12-09,6.15,6.03,6.08,6.09,521
1445,2025-12-09,13.8,13.45,13.8,13.6,75
1446,2025-12-09,18,17.85,18,18,44
1447,2025-12-09,5.65,5.53,5.62,5.55,321
1449,2025-12-09,10.15,10,10.15,10.1,163
1451,2025-12-09,17.5,17.25,17.5,17.3,163
1452,2025-12-09,12,11.9,12,11.9,39
1453,2025-12-09,12.25,12.05,12.25,12.15,16
1454,2025-12-09,13.65,13.3,13.5,13.65,23
1455,2025-12-09,7.8,7.69,7.78,7.75,246
1456,2025-12-09,13.15,12.8,12.8,13.1,10
1457,2025-12-09,16.05,15.9,16,15.95,51
1459,2025-12-09,11.8,11.7,11.75,11.75,203
1460,2025-12-09,6.14,6,6.14,6.13,363
1463,2025-12-09,19.75,19.45,19.75,19.65,87
1464,2025-12-09,11.3,11.1,11.3,11.3,203
1465,2025-12-09,13.1,12.7,12.8,13.1,94
1466,2025-12-09,14.1,13.9,14.1,14,131
1467,2025-12-09,6.98,6.96,6.97,6.97,21
1468,2025-12-09,11.95,11.8,11.9,11.95,34
1471,2025-12-09,8.9,8.77,8.9,8.87,82
1472,2025-12-09,91.2,90.8,90.8,91.2,25
1473,2025-12-09,24.65,23.9,24.65,24,110
1474,2025-12-09,11.5,11.3,11.5,11.35,23
1475,2025-12-09,34.65,33.1,34.65,33.55,105
1476,2025-12-09,415,398,415,398.5,1562
1477,2025-12-09,302,294,302,295,985
1503,2025-12-09,171.5,168,168.5,169.5,1158
1504,2025-12-09,88.7,86.3,88.7,86.6,15069
1506,2025-12-09,11.8,11.6,11.65,11.8,43
1512,2025-12-09,7.5,7.46,7.5,7.49,19
1513,2025-12-09,150.5,148.5,149.5,150,2531
1514,2025-12-09,99.5,97.8,98.5,98.1,1896
1515,2025-12-09,28.2,27.5,27.8,28.2,153
1516,2025-12-09,20.05,19.95,20,20,39
1517,2025-12-09,11.35,11.15,11.2,11.2,171
1519,2025-12-09,730,715,721,730,2532
1521,2025-12-09,24.2,23.85,24,24.05,27
1522,2025-12-09,49,48.05,48.65,48.8,1196
1524,2025-12-09,29.2,28.7,29.15,28.75,961
1525,2025-12-09,65.4,65.1,65.2,65.4,11
1526,2025-12-09,17.3,17,17,17.1,65
1527,2025-12-09,34.3,33.9,33.95,34.2,114
1528,2025-12-09,15.1,14.75,15.1,14.95,856
1529,2025-12-09,19.35,19.1,19.15,19.35,232
1530,2025-12-09,26.85,26.8,26.8,26.8,4
1531,2025-12-09,11.85,11.8,11.85,11.8,22
1532,2025-12-09,27.55,27.3,27.4,27.3,397
1533,2025-12-09,33.8,31.75,33.05,32.1,509
1535,2025-12-09,53.5,53.1,53.5,53.3,79
1536,2025-12-09,65.2,59.3,65.2,59.8,5482
1537,2025-12-09,125,123.5,124,123.5,30
1539,2025-12-09,17.5,17.15,17.45,17.3,51
1540,2025-12-09,23.2,22.7,23.2,22.9,531
1541,2025-12-09,24.4,24.2,24.4,24.2,2
1558,2025-12-09,102,101,102,101,14
1560,2025-12-09,361,348,360.5,352,6653
1563,2025-12-09,41.3,40.2,41.3,40.45,369
1565,2025-12-09,121,118,121,119,275
1568,2025-12-09,21.85,21.6,21.8,21.8,58
1569,2025-12-09,55.3,54.6,55.2,54.8,395
1570,2025-12-09,32,31.35,31.35,31.65,97
1580,2025-12-09,136,134,136,135.5,115
1582,2025-12-09,67,66.4,66.9,66.6,188
1583,2025-12-09,46.5,45.1,45.1,46.5,24
1584,2025-12-09,22.05,21.75,22,21.9,272
1586,2025-12-09,27.8,27,27.2,27.5,399
1587,2025-12-09,45.4,43.2,45.2,43.55,1626
1589,2025-12-09,17.1,16.6,17.1,16.9,398
1590,2025-12-09,929,917,922,921,350
1591,2025-12-09,52.2,50.5,51.2,50.8,308
1593,2025-12-09,27.55,27.45,27.5,27.55,14
1595,2025-12-09,37.85,37.35,37.8,37.8,67
1597,2025-12-09,73.1,72.1,73.1,72.5,125
1598,2025-12-09,22.05,21.65,21.95,21.65,241
1599,2025-12-09,26.3,26.1,26.3,26.1,10
1603,2025-12-09,37.1,36.85,37.05,36.95,183
1604,2025-12-09,24.9,24.5,24.65,24.6,202
1605,2025-12-09,31.7,30.7,31.15,30.7,47371
1608,2025-12-09,36.9,36.05,36.45,36.8,4506
1609,2025-12-09,39.25,38.75,39.05,39.25,2206
1611,2025-12-09,12.2,12.05,12.15,12.15,258
1612,2025-12-09,34.85,34.5,34.8,34.65,397
1614,2025-12-09,34.55,34.25,34.55,34.25,7
1615,2025-12-09,49.6,48.9,49.05,49.25,188
1616,2025-12-09,28.95,28.35,28.7,28.8,821
1617,2025-12-09,14.3,14.2,14.3,14.3,31
1618,2025-12-09,42.8,42.05,42.2,42.65,564
1626,2025-12-09,12,11.85,12,11.85,43
1702,2025-12-09,37.8,37.55,37.8,37.6,298
1707,2025-12-09,129,127.5,128,127.5,115
1708,2025-12-09,32.8,32.1,32.25,32.55,981
1709,2025-12-09,16.85,16.65,16.8,16.7,204
1710,2025-12-09,12.35,12.1,12.3,12.3,656
1711,2025-12-09,18.25,17.95,18.2,18.25,844
1712,2025-12-09,43.1,42.9,42.9,42.95,265
1713,2025-12-09,42.95,42.8,42.8,42.95,36
1714,2025-12-09,8.25,8.2,8.25,8.24,354
1717,2025-12-09,40.65,39.65,39.9,40.5,5037
1718,2025-12-09,7.03,6.93,7.03,6.95,1181
1720,2025-12-09,63.2,62.5,62.5,62.8,127
1721,2025-12-09,11.25,11.1,11.2,11.2,225
1722,2025-12-09,47.3,47.05,47.2,47.15,1129
1723,2025-12-09,69.5,68.2,69.5,68.4,966
1725,2025-12-09,26.25,26.1,26.25,26.1,2
1726,2025-12-09,76.2,75.9,76.2,76,7
1727,2025-12-09,38.8,37.45,37.95,38.65,2312
1730,2025-12-09,53.3,53.1,53.1,53.2,17
1731,2025-12-09,21.85,21.8,21.85,21.85,39
1732,2025-12-09,28.95,28.5,28.55,28.9,73
1733,2025-12-09,31.45,31,31.35,31,155
1734,2025-12-09,30.7,30.55,30.6,30.7,69
1735,2025-12-09,14.65,14.5,14.5,14.65,3
1736,2025-12-09,160.5,154.5,157.5,160.5,881
1737,2025-12-09,31.75,31.6,31.6,31.65,132
1742,2025-12-09,13.3,13.2,13.25,13.3,3
1752,2025-12-09,38.25,38.05,38.25,38.15,27
1760,2025-12-09,66.5,65,66,66.5,67
1762,2025-12-09,25.1,24.75,24.75,24.95,28
1773,2025-12-09,140,138,140,139,129
1776,2025-12-09,15,14.95,14.95,15,19
1777,2025-12-09,76.5,75.8,75.9,76,22
1781,2025-12-09,11.2,11.2,11.2,11.2,3
1783,2025-12-09,43.95,43.5,43.6,43.6,60
1784,2025-12-09,102.5,99.9,100,100.5,328
1785,2025-12-09,61.4,59.6,60.1,60,10318
1786,2025-12-09,77,75.6,77,76.4,471
1788,2025-12-09,137,136.5,136.5,136.5,10
1789,2025-12-09,17.6,17.4,17.4,17.55,317
1795,2025-12-09,293,285,291.5,291.5,2294
1796,2025-12-09,47.85,46.8,46.8,47.85,2
1799,2025-12-09,32.75,31.3,32.75,32.35,173
1802,2025-12-09,39.95,37.05,38.25,39.9,231201
1805,2025-12-09,11.5,11.3,11.45,11.5,28
1806,2025-12-09,9.12,9.05,9.12,9.05,90
1808,2025-12-09,31.85,30.75,31.8,30.9,2154
1809,2025-12-09,18,17.7,17.85,17.9,344
1810,2025-12-09,17.2,17,17.1,17,615
1813,2025-12-09,12.85,12.85,12.85,12.85,2
1815,2025-12-09,87.2,84.1,85.8,87.1,60048
1817,2025-12-09,38.6,38.45,38.6,38.55,20
1903,2025-12-09,56,54.7,55.8,55.1,275
1904,2025-12-09,18.7,18.4,18.55,18.5,464
1905,2025-12-09,11.95,11.75,11.95,11.95,1117
1906,2025-12-09,12.25,12.15,12.25,12.15,4
1907,2025-12-09,26.55,25.9,26.45,26.15,1338
1909,2025-12-09,11,10.75,11,10.95,1371
2002,2025-12-09,18.6,18.4,18.55,18.45,15188
2006,2025-12-09,70.8,69.5,70.2,70.3,1721
2007,2025-12-09,7.38,7.3,7.38,7.32,113
2008,2025-12-09,29.85,29.55,29.55,29.85,5
2009,2025-12-09,44.95,43.25,44,44.9,6662
2010,2025-12-09,20.65,20.55,20.55,20.55,622
2012,2025-12-09,15.05,15,15.05,15.05,18
2013,2025-12-09,41.9,41.75,41.9,41.75,27
2014,2025-12-09,15,14.8,14.95,15,2218
2015,2025-12-09,63.1,62.4,62.6,63.1,139
2017,2025-12-09,8.44,8.36,8.4,8.38,122
2020,2025-12-09,23.1,22.85,22.9,23.05,209
2022,2025-12-09,8.25,8.15,8.17,8.22,229
2023,2025-12-09,15.05,14.95,14.95,15,619
2025,2025-12-09,10.15,9.64,9.81,9.7,109
2027,2025-12-09,37.55,36.7,37.4,37.05,15048
2028,2025-12-09,16.7,16.4,16.7,16.45,20
2029,2025-12-09,20.7,20.45,20.7,20.5,96
2030,2025-12-09,13.8,13.7,13.8,13.75,140
2031,2025-12-09,38.3,37.8,38.25,37.85,387
2032,2025-12-09,14.35,14.2,14.3,14.35,60
2033,2025-12-09,15.75,15.6,15.75,15.65,53
2034,2025-12-09,20.05,19.7,20.05,19.85,1439
2035,2025-12-09,28.3,28,28,28.3,6
2038,2025-12-09,14.1,13.85,13.9,13.95,99
2049,2025-12-09,200,195,196.5,198.5,2310
2059,2025-12-09,3675,3500,3610,3500,792
2061,2025-12-09,19.2,18.6,18.7,18.7,147
2062,2025-12-09,20.8,20.5,20.8,20.8,140
2063,2025-12-09,25.55,25.5,25.5,25.55,7
2064,2025-12-09,11.2,11,11.1,11.1,32
2065,2025-12-09,29.5,29.15,29.5,29.3,35
2066,2025-12-09,51,50,51,50.2,10
2067,2025-12-09,10.25,9.97,10.25,10.05,61
2069,2025-12-09,16.7,16.5,16.6,16.5,153
2070,2025-12-09,40.3,39.55,39.55,40.25,47
2101,2025-12-09,38.15,37.65,38.05,37.65,615
2102,2025-12-09,19.95,19.65,19.9,19.95,279
2103,2025-12-09,16.65,16,16.2,16.55,5404
2104,2025-12-09,11.9,11.15,11.45,11.8,14076
2105,2025-12-09,31.05,30.65,30.9,31.05,7223
2106,2025-12-09,20.7,20.55,20.55,20.65,161
2107,2025-12-09,24,23.6,23.9,23.9,475
2108,2025-12-09,23.35,22.95,23.1,23.2,220
2109,2025-12-09,15.2,15.15,15.2,15.2,69
2114,2025-12-09,90,89.7,89.9,89.9,27
2115,2025-12-09,24.9,24.7,24.8,24.85,31
2201,2025-12-09,33.85,33.15,33.7,33.25,2831
2204,2025-12-09,59.9,58.9,59.5,59,635
2206,2025-12-09,61,60.5,61,60.7,633
2207,2025-12-09,595,588,595,591,153
2208,2025-12-09,20.8,20.5,20.65,20.6,1953
2211,2025-12-09,119.5,116.5,119,116.5,1500
2221,2025-12-09,28.1,28.1,28.1,28.1,2
2227,2025-12-09,56.4,55.5,56.4,55.5,34
2228,2025-12-09,114,106,108,110,6784
2230,2025-12-09,106,102.5,102.5,105,392
2231,2025-12-09,97.3,95.9,96,95.9,294
2233,2025-12-09,195.5,190.5,195.5,191,406
2236,2025-12-09,118,109,112.5,116,2075
2239,2025-12-09,36.4,35.05,35.05,36.35,91
2241,2025-12-09,39.4,37.75,38.05,38.9,597
2243,2025-12-09,11.15,10.9,10.9,10.95,145
2247,2025-12-09,295,293,294.5,293.5,39
2248,2025-12-09,49.45,49.25,49.25,49.45,11
2250,2025-12-09,74.9,73.8,74.9,74.3,75
2254,2025-12-09,59.6,59,59.6,59.4,12
2258,2025-12-09,39.2,38.6,39.2,38.8,540
2301,2025-12-09,161.5,159,160,159,6223
2302,2025-12-09,19.3,18.85,19.25,18.85,521
2303,2025-12-09,49.9,48.7,49.7,49.6,43011
2305,2025-12-09,10.65,10.45,10.65,10.55,194
2308,2025-12-09,980,966,976,971,7549
2312,2025-12-09,23.7,23,23.65,23,29543
2313,2025-12-09,86.7,84.4,84.8,84.5,14956
2314,2025-12-09,24.2,24,24.2,24.1,131
2316,2025-12-09,114.5,106.5,107,111,11691
2317,2025-12-09,236.5,232,233,235,53212
2323,2025-12-09,9.87,9.72,9.77,9.8,3126
2324,2025-12-09,30.6,29.8,30.6,29.8,22719
2327,2025-12-09,241,237.5,239.5,239.5,24345
2328,2025-12-09,48.45,47.7,48.1,48.4,3303
2329,2025-12-09,47.35,46.4,47.15,46.5,4388
2330,2025-12-09,1500,1480,1495,1480,24179
2331,2025-12-09,21.5,21,21.15,21.45,1535
2332,2025-12-09,16.05,15.8,16,15.95,1130
2337,2025-12-09,39.45,37.35,37.6,38.75,282046
2338,2025-12-09,37,35.35,36.5,36.15,866
2340,2025-12-09,27.75,26.75,27.2,27.5,4872
2342,2025-12-09,30.35,29.5,29.9,29.9,1073
2344,2025-12-09,71.6,66.9,71,71.3,592366
2345,2025-12-09,1055,991,994,995,9913
2347,2025-12-09,61.7,60.9,61.5,61.1,5706
2348,2025-12-09,81.6,80.6,81.6,80.6,224
2349,2025-12-09,11,10.6,10.9,10.6,3420
2351,2025-12-09,79.9,79,79.5,79,407
2352,2025-12-09,27.1,26.65,27.1,26.95,3924
2353,2025-12-09,27.15,26.45,27,26.8,29512
2354,2025-12-09,66,65.2,65.6,65.2,3309
2355,2025-12-09,32.2,31.6,31.6,32.15,1349
2356,2025-12-09,46.95,45.1,46.95,45.4,26714
2357,2025-12-09,610,594,607,596,2556
2359,2025-12-09,133.5,131.5,133.5,132.5,1613
2360,2025-12-09,825,804,814,808,3210
2362,2025-12-09,40.35,40.1,40.3,40.15,206
2363,2025-12-09,50.6,49.3,50.6,49.3,7804
2364,2025-12-09,67.6,66.9,67.3,67.2,212
2365,2025-12-09,37.05,36.4,37,36.7,3641
2367,2025-12-09,27.8,25.55,25.6,27.8,41546
2368,2025-12-09,601,586,587,596,8937
2369,2025-12-09,23.4,22.55,23.2,23,8418
2371,2025-12-09,33,32.35,32.4,32.5,12020
2373,2025-12-09,56.8,56.6,56.8,56.6,11
