"stoc","date","max","min","ope","clo","vol"
1101,2024-11-05,32.55,32.3,32.45,32.55,7499
1102,2024-11-05,47.65,46.6,47,47.6,7339
1103,2024-11-05,17.7,17.5,17.5,17.65,55
1104,2024-11-05,30.9,30.65,30.9,30.7,113
1108,2024-11-05,14.6,14.4,14.5,14.45,239
1109,2024-11-05,18.65,18.45,18.6,18.55,139
1110,2024-11-05,22,21.75,21.75,22,228
1201,2024-11-05,18,17.9,18,17.9,113
1203,2024-11-05,48.1,47.7,48,48,6
1210,2024-11-05,51.7,51.1,51.4,51.1,371
1213,2024-11-05,12.25,12.05,12.05,12.25,2
1215,2024-11-05,97.5,96.5,97.3,96.8,186
1216,2024-11-05,90.2,88.2,88.3,90.2,6029
1217,2024-11-05,11.95,11.85,11.95,11.85,529
1218,2024-11-05,20.15,20,20.1,20.05,203
1219,2024-11-05,17.3,17.15,17.2,17.25,130
1220,2024-11-05,16.7,16.35,16.35,16.45,262
1225,2024-11-05,88.6,87.6,87.6,88.3,12
1227,2024-11-05,38.45,37.7,37.7,38.1,675
1229,2024-11-05,60.7,60,60.2,60,512
1231,2024-11-05,117,116,117,116.5,107
1232,2024-11-05,152,150.5,151.5,151,38
1233,2024-11-05,32.7,32.55,32.55,32.7,2
1234,2024-11-05,41.6,41.5,41.5,41.5,79
1235,2024-11-05,159,152,157.5,158,39
1236,2024-11-05,23.2,23.05,23.1,23.2,15
1240,2024-11-05,52.3,51.8,52,51.9,7
1256,2024-11-05,144,137,137,138.5,36
1259,2024-11-05,67,67,67,67,2
1264,2024-11-05,304,303.5,304,303.5,19
1268,2024-11-05,154,153,153.5,153.5,22
1301,2024-11-05,47.3,46.45,46.65,47.2,7828
1303,2024-11-05,42.35,41.5,41.8,42.2,5673
1304,2024-11-05,14.25,14.15,14.2,14.2,566
1305,2024-11-05,16.2,16,16.05,16.15,495
1307,2024-11-05,48.5,46.1,47.2,46.15,9607
1308,2024-11-05,17.2,16.7,16.85,16.75,1138
1309,2024-11-05,18.7,18.45,18.7,18.55,483
1310,2024-11-05,12.2,12.1,12.15,12.15,209
1312,2024-11-05,12.25,12.1,12.1,12.1,932
1313,2024-11-05,11.35,11.2,11.2,11.25,800
1314,2024-11-05,8.15,8.09,8.12,8.13,5700
1316,2024-11-05,15.05,14.75,14.85,14.8,1314
1319,2024-11-05,110.5,108,109,109.5,2491
1321,2024-11-05,34.25,33.95,34,34.05,598
1323,2024-11-05,24.35,24.05,24.1,24.15,31
1324,2024-11-05,12.9,12.55,12.9,12.65,136
1325,2024-11-05,28,27.6,27.8,27.75,117
1326,2024-11-05,38.7,38.05,38.4,38.4,5860
1336,2024-11-05,23.65,23.2,23.3,23.2,273
1337,2024-11-05,7.1,7.04,7.1,7.1,191
1338,2024-11-05,31,30.7,31,30.7,53
1339,2024-11-05,56.2,55.6,55.8,56,84
1340,2024-11-05,10.45,10.2,10.4,10.35,254
1341,2024-11-05,68.3,67.6,67.6,68.3,3
1342,2024-11-05,96.3,95.2,95.6,96,54
1402,2024-11-05,37.7,37.25,37.4,37.55,4971
1409,2024-11-05,15.65,15.45,15.55,15.5,982
1410,2024-11-05,36.9,36.55,36.8,36.55,104
1413,2024-11-05,9.78,9.65,9.65,9.67,25
1414,2024-11-05,23.1,22.8,23.05,22.85,162
1416,2024-11-05,13.85,13.6,13.75,13.75,660
1417,2024-11-05,10.25,10.15,10.2,10.2,53
1418,2024-11-05,30.3,29.8,30.2,29.8,52
1419,2024-11-05,46.6,46.15,46.6,46.6,40
1423,2024-11-05,39.15,38.9,38.95,38.9,45
1432,2024-11-05,19.65,19.4,19.65,19.45,132
1434,2024-11-05,19.75,19.6,19.7,19.75,285
1435,2024-11-05,44.3,44.3,44.3,44.3,1
1436,2024-11-05,133.5,121.5,133.5,125.5,2187
1437,2024-11-05,34,33.9,33.95,33.9,51
1438,2024-11-05,61.4,55.5,61.3,55.8,840
1439,2024-11-05,30.95,30.6,30.9,30.85,11
1440,2024-11-05,15.55,15.45,15.5,15.5,375
1441,2024-11-05,15.65,15.45,15.65,15.5,16
1442,2024-11-05,66.8,65.4,66.5,65.6,318
1443,2024-11-05,34.3,33.5,33.6,34.3,47
1444,2024-11-05,9.16,9.08,9.1,9.11,237
1445,2024-11-05,18.45,17.9,18.45,18.3,336
1446,2024-11-05,44.35,43.7,43.9,43.9,562
1447,2024-11-05,7.96,7.85,7.93,7.87,1083
1449,2024-11-05,22.7,22,22.3,22.5,8205
1451,2024-11-05,20,19.9,19.95,19.9,60
1452,2024-11-05,16.75,16.6,16.65,16.7,37
1453,2024-11-05,16.25,16.05,16.05,16.05,115
1454,2024-11-05,17.2,16.9,17.2,17.1,152
1455,2024-11-05,10.4,10.3,10.3,10.35,203
1456,2024-11-05,18.45,17.55,17.7,18.45,194
1457,2024-11-05,19.4,19.2,19.35,19.35,34
1459,2024-11-05,9.95,9.9,9.92,9.93,69
1460,2024-11-05,7.14,7.11,7.11,7.13,137
1463,2024-11-05,24.6,24.2,24.5,24.6,63
1464,2024-11-05,16.4,16.1,16.2,16.1,855
1465,2024-11-05,15.25,15,15.1,15,160
1466,2024-11-05,12.9,12.6,12.85,12.6,138
1467,2024-11-05,10.6,10.5,10.55,10.5,123
1468,2024-11-05,14.45,14.25,14.4,14.45,34
1470,2024-11-05,20.35,20,20,20.1,60
1471,2024-11-05,12.65,12.5,12.6,12.6,147
1472,2024-11-05,59.7,59.1,59.7,59.3,8
