"stoc","date","max","min","ope","clo","vol"
50,2025-03-19,182.65,180.1,182.6,180.55,11474
51,2025-03-19,77.55,76.5,77.55,76.8,37
52,2025-03-19,180.65,177.7,180.6,178.1,394
53,2025-03-19,97.5,96.2,97.5,96.2,4
55,2025-03-19,28.88,28.65,28.75,28.65,120
56,2025-03-19,36.51,36.12,36.5,36.15,29413
57,2025-03-19,136.35,134.75,136.35,134.75,23
61,2025-03-19,20.28,20.15,20.21,20.27,483
1101,2025-03-19,34.3,33.65,33.7,33.65,14541
1102,2025-03-19,45.25,44.7,45.2,45.05,6283
1103,2025-03-19,16.5,16.25,16.45,16.35,339
1104,2025-03-19,30.4,30.15,30.25,30.35,323
1108,2025-03-19,15.05,14.9,14.9,14.95,320
1109,2025-03-19,18.05,17.9,18.05,18.05,140
1110,2025-03-19,20.1,19.25,20.1,19.3,406
1201,2025-03-19,17.95,17.8,17.9,17.9,446
1203,2025-03-19,38.25,37.9,38,38.2,25
1210,2025-03-19,58.2,57.3,58,57.9,1315
1213,2025-03-19,14,11.8,12.4,13.4,366
1215,2025-03-19,103,101.5,102,101.5,232
1216,2025-03-19,82.3,80.7,82.3,80.8,8062
1217,2025-03-19,11.95,11.85,11.9,11.9,372
1218,2025-03-19,21.7,21.45,21.45,21.6,1046
1219,2025-03-19,15.05,14.95,15,15,169
1220,2025-03-19,15.6,15.4,15.5,15.4,560
1225,2025-03-19,39.05,37.05,39.05,37.05,3654
1227,2025-03-19,36.3,35.75,36.1,35.85,646
1229,2025-03-19,52.1,51.5,51.8,51.6,940
1231,2025-03-19,137.5,132.5,135,132.5,502
1232,2025-03-19,153.5,151.5,151.5,153,97
1233,2025-03-19,33.4,32.8,32.8,33.3,155
1234,2025-03-19,41.1,40.9,40.9,41.1,83
1235,2025-03-19,99,98,98,99,2
1236,2025-03-19,23.1,22.85,22.9,22.85,7
1240,2025-03-19,55,54.7,55,54.8,17
1256,2025-03-19,146,146,146,146,1
