"stoc","date","max","min","ope","clo","vol"
50,2026-02-23,78.45,77.2,78.45,77.4,212787
51,2026-02-23,109.25,106.95,106.95,108.3,163
52,2026-02-23,46.71,45.8,46.71,45.8,92626
53,2026-02-23,172.5,170.5,171,170.5,23
55,2026-02-23,34.47,33.6,33.6,34.2,546
56,2026-02-23,39.51,38.97,38.97,39.13,99822
57,2026-02-23,230.85,228.8,229.85,229.3,5
61,2026-02-23,23.88,23.64,23.68,23.74,321
1101,2026-02-23,26.3,25.7,25.95,26.1,30065
1102,2026-02-23,36.1,35.4,36.1,35.5,10766
1103,2026-02-23,14.25,14,14.15,14.15,517
1104,2026-02-23,30.45,29.9,30.45,29.95,1227
1108,2026-02-23,15.2,15.05,15.15,15.2,346
1109,2026-02-23,15.65,15.35,15.45,15.65,252
1110,2026-02-23,16.7,16.45,16.6,16.55,250
1201,2026-02-23,14.6,14.45,14.55,14.6,468
1203,2026-02-23,41.75,40.65,41.75,41.4,64
1210,2026-02-23,52,51.4,51.8,51.6,2320
1213,2026-02-23,10.1,9.99,10,10,12
1215,2026-02-23,149,145.5,148.5,148.5,1350
1216,2026-02-23,76,74.5,75.4,75.1,20024
1217,2026-02-23,10.75,10.55,10.55,10.7,1142
1218,2026-02-23,18.5,18.25,18.3,18.35,787
1219,2026-02-23,13.7,13.5,13.6,13.65,543
1220,2026-02-23,13.15,12.95,13.1,13.15,256
1225,2026-02-23,29.3,28.9,29.3,29,384
1227,2026-02-23,30.4,29.65,29.65,30.25,3032
1229,2026-02-23,45.55,44.8,45.45,45,2626
1231,2026-02-23,93.9,91.6,93.5,91.8,801
1232,2026-02-23,152,150,151,151,226
1233,2026-02-23,32.45,31.25,32,32.3,60
1234,2026-02-23,37.5,36.9,36.9,37.4,202
1235,2026-02-23,45,42.15,42.15,44.35,95
1236,2026-02-23,26.25,26,26.2,26.2,56
1240,2026-02-23,60,59.8,60,60,12
1256,2026-02-23,159.5,154.5,159.5,159,55
1264,2026-02-23,284,282.5,284,284,14
1268,2026-02-23,162.5,161,162,161.5,29
1294,2026-02-23,80,77.6,80,80,58
1295,2026-02-23,79.4,77,78.5,77.6,86
1301,2026-02-23,47.4,46.4,47.1,47.05,25714
1303,2026-02-23,85.2,80.1,82.5,83.6,157142
1304,2026-02-23,12.05,11.65,11.85,11.95,4802
1305,2026-02-23,12.15,11.85,11.9,11.85,1777
1307,2026-02-23,34.1,33,33.45,34,2660
1308,2026-02-23,13.85,13.4,13.55,13.8,1703
1309,2026-02-23,12.35,12,12,12.2,1248
1310,2026-02-23,9.09,8.96,9.01,9.03,2298
1312,2026-02-23,13.3,12.75,13.1,12.9,7915
1313,2026-02-23,11,10.55,10.65,10.8,4117
1314,2026-02-23,8.26,7.88,7.97,8.21,47364
1315,2026-02-23,65.9,64.9,65.3,65.4,43
1316,2026-02-23,14.1,13.75,13.9,14.05,2048
1319,2026-02-23,106.5,101.5,104,102.5,2944
1321,2026-02-23,33.75,33.25,33.5,33.4,243
1323,2026-02-23,18.75,18.6,18.7,18.75,56
1324,2026-02-23,10.95,10.6,10.95,10.8,78
1325,2026-02-23,30.25,29.25,30.25,29.5,698
1326,2026-02-23,44,42.4,43.35,43.25,39074
1336,2026-02-23,15.75,15.6,15.65,15.7,48
1337,2026-02-23,5.32,5.09,5.09,5.27,727
1338,2026-02-23,19.3,19,19.2,19.2,103
1339,2026-02-23,43.9,43.35,43.55,43.85,37
1340,2026-02-23,7.2,7.02,7.16,7.11,281
1341,2026-02-23,62.4,61.5,62.4,61.9,37
1342,2026-02-23,103,101,102,102,832
1402,2026-02-23,28.7,27.95,28.65,28.2,16490
1409,2026-02-23,15.75,15.3,15.4,15.6,7001
1410,2026-02-23,33.95,33.15,33.2,33.8,31
1413,2026-02-23,10.15,9.73,9.73,10.1,27
1414,2026-02-23,20.05,19.65,20.05,19.85,281
1416,2026-02-23,11.8,11.6,11.8,11.75,224
1417,2026-02-23,8.83,8.74,8.82,8.82,158
1418,2026-02-23,19.8,19.4,19.7,19.75,16
1419,2026-02-23,71.6,67.5,71.6,69.1,479
1423,2026-02-23,38.4,37.95,38.35,38.3,36
1432,2026-02-23,19.35,19.15,19.15,19.35,679
1434,2026-02-23,17.95,17.6,17.85,17.7,3404
1435,2026-02-23,23,22.25,22.55,23,24
1436,2026-02-23,59,56.9,56.9,58.9,291
1437,2026-02-23,32.7,32.25,32.4,32.7,95
1438,2026-02-23,34.6,31.85,32.1,34.6,97
1439,2026-02-23,30.45,29.8,29.95,30.45,17
1440,2026-02-23,13.45,13.25,13.4,13.4,2188
1441,2026-02-23,10.15,10.05,10.15,10.15,11
1442,2026-02-23,30.2,29.6,30.15,29.6,618
1443,2026-02-23,28.4,26.9,26.9,28,71
1444,2026-02-23,6.37,6.27,6.29,6.35,811
1445,2026-02-23,15.3,14.95,15.3,15,71
1446,2026-02-23,16.65,16.3,16.45,16.6,282
1447,2026-02-23,5.48,5.36,5.36,5.47,810
1449,2026-02-23,11.05,10.85,10.95,10.9,568
1451,2026-02-23,18.05,17.8,18.05,18.05,383
1452,2026-02-23,11.8,11.6,11.8,11.8,173
1453,2026-02-23,13.55,13.05,13.55,13.25,126
1454,2026-02-23,14.25,13.85,14.25,14.1,82
1455,2026-02-23,8.63,8.51,8.51,8.56,725
1456,2026-02-23,13.25,12.95,13.25,13.25,62
1457,2026-02-23,15.35,15.15,15.15,15.35,138
1459,2026-02-23,12.05,11.85,11.95,12,272
1460,2026-02-23,6.85,6.75,6.81,6.83,753
1463,2026-02-23,18.25,18.1,18.2,18.2,57
1464,2026-02-23,11.25,11.15,11.15,11.15,392
1465,2026-02-23,12.5,12.35,12.35,12.5,134
1466,2026-02-23,17.9,17.4,17.4,17.8,1349
1467,2026-02-23,7.53,7.37,7.38,7.5,172
1468,2026-02-23,13.5,13,13,13.35,82
1470,2026-02-23,23.3,22.7,22.7,23.3,16
1471,2026-02-23,11.3,10.7,10.95,11.15,1825
1472,2026-02-23,91.6,90.2,90.4,90.6,30
1473,2026-02-23,25.95,25.25,25.4,25.95,188
1474,2026-02-23,10.3,10.15,10.15,10.3,91
1475,2026-02-23,31.25,30.75,30.75,31.25,48
1476,2026-02-23,441.5,405,416.5,437.5,1994
1477,2026-02-23,326,305.5,314,322,1480
1503,2026-02-23,227,216,218,223.5,6228
1504,2026-02-23,82.9,79.1,80.1,82,17518
1506,2026-02-23,11.9,11.7,11.7,11.9,266
1512,2026-02-23,8.13,7.8,7.83,7.98,89
1513,2026-02-23,172,165,165,168,7576
1514,2026-02-23,125.5,121,123.5,124.5,3621
1515,2026-02-23,26.75,26.15,26.15,26.75,225
1516,2026-02-23,21.25,20.35,21.2,21.05,47
1517,2026-02-23,12.2,11.95,12.1,12.05,398
1519,2026-02-23,1005,963,996,966,4015
1521,2026-02-23,27.95,27.25,27.75,27.5,27
1522,2026-02-23,45.1,43.95,45.1,44,1321
1524,2026-02-23,31.25,30.7,30.9,31,687
1525,2026-02-23,64.2,62.9,63.8,64.2,33
1526,2026-02-23,20.15,19.7,20.15,19.85,143
1527,2026-02-23,34.7,34.2,34.35,34.5,404
1528,2026-02-23,23.5,21.6,22.5,23,7497
1529,2026-02-23,25.35,24.3,24.95,24.6,4139
1530,2026-02-23,29.45,28.9,29,29.4,38
1531,2026-02-23,12.7,12.4,12.5,12.55,260
1532,2026-02-23,24.55,24.2,24.5,24.25,586
1533,2026-02-23,31.6,30.7,30.8,31.2,112
1535,2026-02-23,48.4,46.5,46.95,48.15,166
1536,2026-02-23,63.3,59.2,61.3,62.6,3480
1537,2026-02-23,125,123.5,124,125,94
1538,2026-02-23,25.55,25,25,25.2,4
1539,2026-02-23,18.3,18,18.2,18.3,89
1540,2026-02-23,24.9,23.85,23.85,24.7,355
1541,2026-02-23,25.85,25.15,25.75,25.8,34
1558,2026-02-23,102,95.1,95.1,101,179
1560,2026-02-23,467.5,439,440,467.5,5592
1563,2026-02-23,46.75,45.75,45.75,46.25,387
1565,2026-02-23,113,112,113,112,207
1568,2026-02-23,23.05,22.6,22.7,22.75,142
1569,2026-02-23,53.1,51,51,53.1,831
1570,2026-02-23,32.45,31.5,32.45,31.55,162
1580,2026-02-23,132,129.5,129.5,132,53
1582,2026-02-23,71,69.2,69.2,70,1585
1583,2026-02-23,49.75,48.7,48.9,49.65,94
1584,2026-02-23,24.7,23.7,23.7,24.65,1516
1586,2026-02-23,25,24.8,24.9,24.85,157
1587,2026-02-23,47.1,45.8,46.5,46.35,712
1589,2026-02-23,17.05,16.5,16.65,16.9,1303
1590,2026-02-23,1250,1150,1220,1175,1749
1591,2026-02-23,51.6,50.2,51.2,50.4,215
1593,2026-02-23,29.15,28.8,29.15,29.15,69
1595,2026-02-23,41.85,40,40,41.4,366
1597,2026-02-23,82.3,77.4,79.5,81.4,624
1598,2026-02-23,19.7,19,19.7,19.35,714
1599,2026-02-23,28.65,26.65,26.65,28.65,230
1603,2026-02-23,38.35,37.8,37.9,38.25,459
1604,2026-02-23,24.3,24.1,24.1,24.3,449
1605,2026-02-23,35.95,35,35.35,35.15,39719
1608,2026-02-23,35.9,34.75,34.85,35.85,5517
1609,2026-02-23,40.75,39.35,39.5,40.5,9204
1611,2026-02-23,13.45,13.1,13.15,13.45,505
1612,2026-02-23,36.3,35.8,35.85,36.2,894
1614,2026-02-23,34.8,34.45,34.45,34.75,95
1615,2026-02-23,49,47.8,48.6,48.85,159
1616,2026-02-23,29.5,28.4,28.5,29.35,1246
1617,2026-02-23,16.3,16,16.05,16.3,150
1618,2026-02-23,45.55,44.65,45.4,45.4,1028
1623,2026-02-23,222.5,206,206,220,370
1626,2026-02-23,11.05,10.8,10.9,11,125
1702,2026-02-23,38,37.3,37.35,37.8,830
1707,2026-02-23,123.5,122,123,123,113
1708,2026-02-23,35.9,35.15,35.2,35.6,2909
1709,2026-02-23,16.8,16.6,16.6,16.65,726
1710,2026-02-23,13.35,12.65,12.7,13.2,3992
1711,2026-02-23,25.3,23.1,23.2,25.3,29468
1712,2026-02-23,46.15,45.5,46.15,45.5,706
1713,2026-02-23,48.4,47.5,47.8,47.65,274
1714,2026-02-23,9.39,9.23,9.34,9.31,3404
1717,2026-02-23,60.2,57.3,57.9,59.2,20647
1718,2026-02-23,7.18,7,7.11,7.08,4607
1720,2026-02-23,61.3,60.5,60.7,60.9,276
1721,2026-02-23,17.8,16.95,16.95,17.8,1253
1722,2026-02-23,46.95,46.5,46.6,46.8,1769
1723,2026-02-23,73.5,72.5,73,72.7,426
1725,2026-02-23,28.4,26.85,26.95,28.35,110
1726,2026-02-23,77.4,77,77.4,77.4,62
1727,2026-02-23,46.35,43.45,43.45,46.35,6217
1730,2026-02-23,53.5,53,53.1,53.4,101
1731,2026-02-23,22,21.85,21.9,22,185
1732,2026-02-23,27.7,27.4,27.5,27.6,396
1733,2026-02-23,30.85,30.45,30.7,30.8,117
1734,2026-02-23,31.05,30.65,30.65,30.9,259
1735,2026-02-23,17.9,16.3,16.3,17.45,473
1736,2026-02-23,141,139,139.5,140,327
1737,2026-02-23,31.8,31.45,31.45,31.75,181
1742,2026-02-23,17.1,16.65,16.65,16.9,71
1752,2026-02-23,37.6,36.7,37,37.2,82
1760,2026-02-23,63.6,61.5,62,63.2,183
1762,2026-02-23,27.8,27,27.8,27.5,167
1773,2026-02-23,153.5,145.5,147,152.5,1461
1776,2026-02-23,15.45,15.2,15.2,15.35,40
1777,2026-02-23,71.7,71.1,71.1,71.7,25
1781,2026-02-23,12.6,12.4,12.55,12.5,53
1783,2026-02-23,45.8,44.5,44.5,45.15,106
1784,2026-02-23,100.5,98,100.5,100.5,779
1785,2026-02-23,62.7,60.4,60.5,62.3,6273
1786,2026-02-23,75.6,71.5,72,75.5,403
1788,2026-02-23,136.5,136,136.5,136.5,10
1789,2026-02-23,22.45,21.65,22,21.9,2007
1795,2026-02-23,294,282.5,294,286.5,4139
1796,2026-02-23,43.8,43.45,43.75,43.75,27
1799,2026-02-23,32.85,32,32.5,32.1,112
1802,2026-02-23,51.7,48.5,49.15,51.7,135535
1805,2026-02-23,12,11.75,12,11.95,55
1806,2026-02-23,9.02,8.93,9,8.99,549
1808,2026-02-23,32.45,31.55,32.2,31.65,1430
1809,2026-02-23,25,23.8,23.9,24.65,2879
1810,2026-02-23,19.5,18.85,18.95,19.35,1818
1813,2026-02-23,13.75,13.35,13.75,13.4,40
1815,2026-02-23,106,99.2,100,106,98000
1817,2026-02-23,39.2,38.85,38.9,39.1,63
1903,2026-02-23,56,53.5,56,54,410
1904,2026-02-23,18.75,18.25,18.6,18.35,1706
1905,2026-02-23,12.1,11.8,12,12.05,2272
1906,2026-02-23,11.95,11.8,11.9,11.9,134
1907,2026-02-23,26.4,25.8,26.4,25.9,1477
1909,2026-02-23,10.05,9.75,9.96,9.86,2848
2002,2026-02-23,20.8,20.35,20.75,20.45,61984
2006,2026-02-23,73.4,71.7,73,72,2318
2007,2026-02-23,8.45,8.2,8.2,8.4,294
2008,2026-02-23,30,29.75,29.75,30,51
2009,2026-02-23,46.25,44.85,45.2,46,4073
2010,2026-02-23,22.75,22.35,22.7,22.6,2160
2012,2026-02-23,17.25,16.7,17.05,17.25,104
2013,2026-02-23,42.45,42,42.2,42.2,204
2014,2026-02-23,18.15,17.7,18.15,18.05,6963
2015,2026-02-23,68.1,66.5,68.1,68.1,580
2017,2026-02-23,8.93,8.73,8.92,8.84,812
2020,2026-02-23,24.45,24.1,24.3,24.3,342
2022,2026-02-23,9.18,8.95,9,9.16,1201
2023,2026-02-23,15.1,14.65,15.1,14.75,4008
2024,2026-02-23,16.75,16.4,16.4,16.7,22
2025,2026-02-23,12.3,11.85,12.15,12.1,118
2027,2026-02-23,37.6,36.45,37.6,37.05,16388
2028,2026-02-23,19.3,18.65,19.2,19,185
2029,2026-02-23,21.8,21.3,21.8,21.65,284
2030,2026-02-23,16.5,16,16.4,16.1,713
2031,2026-02-23,40.35,39,40.35,39.55,870
2032,2026-02-23,16.75,16.05,16.75,16.3,712
2033,2026-02-23,16.7,16.35,16.35,16.55,123
2034,2026-02-23,21.35,20.7,21.35,20.85,1642
2035,2026-02-23,28.4,28.3,28.3,28.35,19
2038,2026-02-23,15.85,15.05,15.85,15.15,1229
2049,2026-02-23,235.5,228.5,235,230,4946
2059,2026-02-23,3080,2965,3075,3030,725
2061,2026-02-23,18.5,17.7,18.45,17.9,266
2062,2026-02-23,21.85,21.3,21.3,21.65,296
2063,2026-02-23,26.95,26.7,26.75,26.95,21
2064,2026-02-23,12.2,12.15,12.2,12.15,7
2065,2026-02-23,31.95,31.25,31.65,31.75,73
2066,2026-02-23,54.7,51.6,53.2,53.2,61
2067,2026-02-23,10.6,10.4,10.6,10.6,109
2069,2026-02-23,19.65,18.7,18.8,19.05,589
2070,2026-02-23,40.4,38.15,38.5,40.4,216
2073,2026-02-23,25.5,25.4,25.5,25.4,2
2101,2026-02-23,35.75,34.6,35.35,35.55,1926
2102,2026-02-23,20.05,19.7,19.75,19.95,536
2103,2026-02-23,17.85,17.2,17.2,17.85,8147
2104,2026-02-23,12.35,11.4,11.4,12.35,9653
2105,2026-02-23,31.35,29.5,29.5,30.95,22065
2106,2026-02-23,20.4,19.9,19.9,20.35,1292
2107,2026-02-23,25.7,25.3,25.7,25.55,301
2108,2026-02-23,26.4,24.4,24.4,26.4,3869
2109,2026-02-23,15.1,14.95,14.95,15.05,328
2114,2026-02-23,89.7,89.2,89.5,89.5,116
2115,2026-02-23,24.6,24.2,24.45,24.45,158
2201,2026-02-23,31.15,30.5,30.75,30.6,3259
2204,2026-02-23,60.2,58.7,59.7,59.1,1929
2206,2026-02-23,61.8,60.7,61,61.5,1209
2207,2026-02-23,563,546,563,549,587
2208,2026-02-23,24.9,23.8,24.8,23.95,15010
2211,2026-02-23,102,99.8,101,102,1173
2221,2026-02-23,30.4,30.25,30.35,30.3,21
2227,2026-02-23,56.4,53.6,54.9,56.1,120
2228,2026-02-23,96.6,94.2,94.2,96,159
2230,2026-02-23,50.3,50.3,50.3,50.3,145
2231,2026-02-23,96.3,92.5,92.5,93.9,1013
2233,2026-02-23,243,225.5,232,235.5,1940
2235,2026-02-23,35.85,35,35,35.85,4
2236,2026-02-23,115,110,111.5,114,424
2239,2026-02-23,27.7,27.15,27.45,27.55,127
