"stoc","date","max","min","ope","clo","vol"
50,2025-11-03,64.8,63.9,64.45,64.15,130503
51,2025-11-03,93.1,92.05,92.9,92.8,94
52,2025-11-03,262.1,258,260.65,258.75,3492
53,2025-11-03,142.25,141.35,142.2,141.7,36
55,2025-11-03,30.67,30.41,30.6,30.6,248
56,2025-11-03,37.48,37.28,37.42,37.33,46495
57,2025-11-03,187.05,186.9,187,187.05,11
61,2025-11-03,22.38,22.13,22.38,22.25,207
1101,2025-11-03,22.15,21.5,22.1,21.5,44351
1102,2025-11-03,36.1,35.45,36.1,35.45,8348
1103,2025-11-03,12.95,12.8,12.95,12.85,511
1104,2025-11-03,31.25,30.8,30.9,31.25,585
1108,2025-11-03,15,14.9,14.95,14.9,118
1109,2025-11-03,15.5,15.4,15.5,15.45,86
1110,2025-11-03,16.5,16.25,16.5,16.25,84
1201,2025-11-03,15.1,15,15.05,15.1,137
1203,2025-11-03,39.55,39.15,39.15,39.4,23
1210,2025-11-03,53,52.1,52.1,52.7,2360
1213,2025-11-03,10.85,10.85,10.85,10.85,4
1215,2025-11-03,138.5,136,137,138,813
1216,2025-11-03,78.9,78,78.1,78.1,4941
1217,2025-11-03,10.35,10.25,10.3,10.35,422
1218,2025-11-03,18.45,18.2,18.45,18.4,865
1219,2025-11-03,13.65,13.5,13.65,13.65,371
1220,2025-11-03,13.05,12.85,13,13.05,249
1225,2025-11-03,30.9,30.3,30.6,30.35,44
1227,2025-11-03,31.5,31.05,31.45,31.05,604
1229,2025-11-03,48.95,47.85,48.2,48.75,1926
1231,2025-11-03,111,108,111,108.5,542
1232,2025-11-03,145,144,144.5,144,107
1233,2025-11-03,30.95,30.65,30.8,30.65,12
1234,2025-11-03,37.5,37.15,37.25,37.2,131
1235,2025-11-03,51,49,51,49.55,22
1236,2025-11-03,26.25,25.8,26.15,26.15,94
1240,2025-11-03,58.4,57,57.3,57.6,16
1256,2025-11-03,153,148,148,153,105
1259,2025-11-03,60.7,60.6,60.6,60.7,2
1264,2025-11-03,294,293,293.5,293.5,10
1268,2025-11-03,161,160,160,160,26
1294,2025-11-03,75.3,74.5,75.3,75.3,42
1295,2025-11-03,114.5,107,107.5,110.5,398
1301,2025-11-03,38.35,37.65,38.1,37.7,14297
1303,2025-11-03,42.15,40.85,41.5,41.35,22343
1304,2025-11-03,10.4,10.05,10.35,10.15,3079
1305,2025-11-03,11.1,10.8,11.1,10.9,1050
1307,2025-11-03,31.85,30.85,30.95,31.35,1212
1308,2025-11-03,12.55,12.1,12.55,12.2,1525
1309,2025-11-03,11,10.6,11,10.7,827
1310,2025-11-03,8.62,8.3,8.46,8.31,842
1312,2025-11-03,10.4,10.2,10.35,10.25,2582
1313,2025-11-03,10.25,10,10.2,10.05,1379
1314,2025-11-03,7.52,7.33,7.52,7.34,16604
1315,2025-11-03,64.4,64.1,64.4,64.1,2
1316,2025-11-03,15.8,15.25,15.8,15.4,3398
1319,2025-11-03,97.5,96.2,96.8,97.3,1135
1321,2025-11-03,36.15,35.75,36.15,35.9,43
1323,2025-11-03,19.7,19.65,19.65,19.7,123
1324,2025-11-03,11.15,10.95,11.1,10.95,89
1325,2025-11-03,31.25,30.25,30.6,31.1,492
1326,2025-11-03,29.2,28.6,29.05,28.75,8134
1336,2025-11-03,16.85,16.55,16.6,16.65,134
1337,2025-11-03,4.97,4.9,4.97,4.9,1334
1338,2025-11-03,21.5,21.05,21.3,21.15,136
1339,2025-11-03,44.2,43.1,43.1,43.65,19
1340,2025-11-03,6.46,6.2,6.46,6.2,261
1341,2025-11-03,60.3,58.2,60.2,60.3,3
1342,2025-11-03,82.2,81.4,81.8,81.7,78
1402,2025-11-03,26.85,26.45,26.6,26.85,8161
1409,2025-11-03,13.45,13.25,13.35,13.3,2207
1410,2025-11-03,34.95,33.7,34.35,34.95,57
1413,2025-11-03,10.4,10.1,10.4,10.2,6
1414,2025-11-03,17.8,17.6,17.75,17.6,296
1416,2025-11-03,11.25,11.15,11.25,11.2,133
1417,2025-11-03,8.13,8.03,8.13,8.05,28
1418,2025-11-03,20.2,19.9,20.05,20.2,32
1419,2025-11-03,57.7,55.7,56.4,56.4,814
1423,2025-11-03,38.2,38.2,38.2,38.2,7
1432,2025-11-03,17.55,17.4,17.5,17.45,76
1434,2025-11-03,14.95,14.75,14.9,14.75,2114
1435,2025-11-03,26.4,26.2,26.4,26.2,2
1436,2025-11-03,62.3,61.5,62.2,62,206
1437,2025-11-03,30.35,29.9,30.35,30.35,130
1438,2025-11-03,36.85,36.55,36.75,36.8,58
1439,2025-11-03,29.15,27.75,28.7,27.85,60
1440,2025-11-03,12.75,12.5,12.6,12.65,1159
1441,2025-11-03,10.95,10.8,10.85,10.95,17
1442,2025-11-03,35.5,34.95,35.45,35.1,529
1443,2025-11-03,28.8,26.85,26.85,27.6,24
1444,2025-11-03,6.51,6.39,6.51,6.48,880
1445,2025-11-03,14.45,14.2,14.45,14.2,25
1446,2025-11-03,18.45,18.15,18.3,18.25,93
1447,2025-11-03,5.52,5.47,5.51,5.48,685
1449,2025-11-03,11.4,10.9,11.4,10.95,1457
1451,2025-11-03,16.95,16.6,16.95,16.7,242
