"stoc","date","max","min","ope","clo","vol"
1101,2024-03-20,31.45,30.8,31.4,30.9,29857
1102,2024-03-20,41.1,40.5,40.55,40.7,5796
1103,2024-03-20,17.1,17,17.1,17.1,516
1104,2024-03-20,32.35,31.75,32.35,31.95,1995
1108,2024-03-20,15.7,15.55,15.65,15.55,893
1109,2024-03-20,19.05,18.9,19,18.9,393
1110,2024-03-20,17.8,17.45,17.7,17.6,181
1201,2024-03-20,18.9,18.7,18.8,18.85,451
1203,2024-03-20,53.6,51,51.3,51.3,57
1210,2024-03-20,58.7,57.5,57.5,58.2,3308
1213,2024-03-20,7.3,7.12,7.3,7.25,8
1215,2024-03-20,106,103,103,105,830
1216,2024-03-20,76.7,75.9,75.9,76.5,10336
1217,2024-03-20,11.7,11.55,11.7,11.6,1373
1218,2024-03-20,22.8,21.8,21.8,22.75,6849
1219,2024-03-20,18.65,18.5,18.6,18.5,411
1220,2024-03-20,15,14.65,14.65,14.95,1048
1225,2024-03-20,55.5,54.2,54.2,55.4,44
1227,2024-03-20,37.45,37.25,37.4,37.3,595
1229,2024-03-20,67.6,66.6,67.1,67.3,1279
1231,2024-03-20,98,95,98,97,458
1232,2024-03-20,144,143.5,143.5,144,51
1233,2024-03-20,34,33.8,33.85,33.8,10
1234,2024-03-20,40.9,40.6,40.85,40.65,216
1235,2024-03-20,82.3,81.4,82.1,81.7,44
1236,2024-03-20,23.55,23.4,23.4,23.4,12
1240,2024-03-20,51.6,50.8,51.5,50.9,27
1256,2024-03-20,231,228.5,230.5,229.5,25
1259,2024-03-20,75,74.2,74.4,74.8,15
1264,2024-03-20,306.5,306,306.5,306,3
1268,2024-03-20,153,152,153,152,38
1301,2024-03-20,67.8,66.5,67.8,66.8,14897
1303,2024-03-20,55.2,53.6,55,53.6,13030
1304,2024-03-20,16.45,16.1,16.45,16.1,2462
1305,2024-03-20,18.45,18.05,18.4,18.15,2407
1307,2024-03-20,28.2,27.55,27.55,28.05,787
1308,2024-03-20,19.8,19.4,19.8,19.4,1197
1309,2024-03-20,15.4,15.05,15.4,15.15,1015
1310,2024-03-20,13.55,13.3,13.5,13.35,854
1312,2024-03-20,13.2,12.95,13.15,13.15,3456
1313,2024-03-20,13.25,13,13.2,13.1,2149
1314,2024-03-20,9.38,9.28,9.3,9.35,13435
1315,2024-03-20,72.4,71.3,72.2,72.4,85
1316,2024-03-20,20.15,19.6,20,19.6,11294
1319,2024-03-20,126,119,123.5,121.5,16248
1321,2024-03-20,35.4,34.95,35.2,35,364
1323,2024-03-20,31,30.95,30.95,31,51
1324,2024-03-20,15.55,15.25,15.55,15.25,128
1325,2024-03-20,30.45,29.85,30.15,30,721
1326,2024-03-20,54.7,53.5,54.6,53.7,9170
1336,2024-03-20,20.65,20.15,20.6,20.2,240
1337,2024-03-20,7.2,7.08,7.2,7.08,407
1338,2024-03-20,35.5,34.95,35.5,35.15,119
1339,2024-03-20,73.5,69.7,72.9,71.1,815
1340,2024-03-20,10.1,9.95,10.1,9.95,207
1341,2024-03-20,65,64.5,64.5,64.8,21
1342,2024-03-20,140.5,137,139,140,1230
1402,2024-03-20,32.05,31.7,31.7,31.8,4434
1409,2024-03-20,16,15.7,16,15.75,3422
1410,2024-03-20,36.2,35.5,36.15,35.8,218
1413,2024-03-20,9.08,9.01,9.02,9.08,35
1414,2024-03-20,18.7,18.1,18.4,18.5,411
1416,2024-03-20,12,11.85,12,11.9,901
1417,2024-03-20,11.35,11.1,11.35,11.3,492
1418,2024-03-20,32,31.6,31.65,32,34
1419,2024-03-20,45.4,44.7,44.7,44.85,34
1423,2024-03-20,31.1,30.9,30.95,31,71
1432,2024-03-20,19.35,18.9,19.35,19.2,1041
1434,2024-03-20,22.4,22.05,22.3,22.05,2042
1435,2024-03-20,50,49,49,49,7
1436,2024-03-20,107,104.5,104.5,107,247
1437,2024-03-20,31.6,31.4,31.6,31.45,149
1438,2024-03-20,43.4,42.9,43.2,43.35,104
1439,2024-03-20,25.75,24.75,25.35,25.2,99
1440,2024-03-20,15.1,14.9,15.05,15.05,1448
1441,2024-03-20,13.55,13.4,13.5,13.55,8
1442,2024-03-20,43,41.05,41.05,42.85,3342
