"stoc","date","max","min","ope","clo","vol"
1101,2026-04-24,24.6,24.3,24.6,24.45,28111
1102,2026-04-24,36.15,35.55,36.1,35.9,6658
1103,2026-04-24,13.7,13.5,13.7,13.55,101
1104,2026-04-24,29.2,28.6,29.2,28.6,1142
1108,2026-04-24,14.75,14.55,14.65,14.55,139
1109,2026-04-24,15.4,15.3,15.3,15.4,141
1110,2026-04-24,15,14.65,14.8,14.95,303
1201,2026-04-24,13.05,12.85,13,12.9,545
1203,2026-04-24,44.25,43.4,44.25,44.1,13
1210,2026-04-24,53.6,53.1,53.6,53.1,2056
1213,2026-04-24,9.25,9,9.25,9.03,23
1215,2026-04-24,141.5,139.5,141,140,1148
1216,2026-04-24,72.2,71.5,72,71.5,11194
1217,2026-04-24,10.25,10.05,10.1,10.05,1044
1218,2026-04-24,18.8,18.65,18.75,18.8,457
1219,2026-04-24,13.65,13.5,13.65,13.6,326
1220,2026-04-24,12.55,12.45,12.45,12.45,47
1225,2026-04-24,31.65,31.2,31.25,31.5,131
1227,2026-04-24,29.55,29,29.4,29.2,955
1229,2026-04-24,43.1,42.35,43.05,42.5,4052
1231,2026-04-24,88.4,86.6,88.4,86.9,443
1232,2026-04-24,150,148.5,149.5,149,77
1233,2026-04-24,28.6,28.3,28.4,28.6,19
1234,2026-04-24,35.7,35.45,35.7,35.45,113
1235,2026-04-24,46,44.9,46,44.9,5
1236,2026-04-24,25.55,25.25,25.5,25.55,30
1256,2026-04-24,161,157,161,158,21
1301,2026-04-24,51.3,49.2,51,50.2,25832
1303,2026-04-24,88.3,83.2,85.8,85.9,54339
1304,2026-04-24,14.95,14.3,14.75,14.4,14543
1305,2026-04-24,15.4,14.7,15.2,14.75,8804
1307,2026-04-24,31.85,31.1,31.7,31.7,827
1308,2026-04-24,16.05,15.3,15.75,15.4,5143
1309,2026-04-24,22,19.7,21,20.5,38701
1310,2026-04-24,10.1,9.75,9.95,9.77,5361
1312,2026-04-24,13.05,12.7,12.95,12.7,6463
1313,2026-04-24,11.9,11.45,11.9,11.55,3335
1314,2026-04-24,7.64,7.41,7.6,7.42,17079
1315,2026-04-24,63.3,62.3,63.3,62.6,100
1316,2026-04-24,11.5,11.05,11.5,11.1,2877
1319,2026-04-24,77,75,76.4,75.2,1446
1321,2026-04-24,31.85,31.3,31.75,31.4,279
1323,2026-04-24,22.7,21.1,22.15,22.25,1227
1324,2026-04-24,11.1,10.7,11.1,10.75,128
1325,2026-04-24,26.4,25.5,26.4,25.85,477
1326,2026-04-24,50.3,48.15,49.5,49.35,18863
1337,2026-04-24,5.23,5.1,5.23,5.1,630
1338,2026-04-24,17.25,16.55,17.25,16.6,68
1339,2026-04-24,44,42.2,44,42.7,146
1340,2026-04-24,6.05,5.85,6.01,5.92,364
1341,2026-04-24,61,59.6,59.6,61,3
1342,2026-04-24,103,96.1,102.5,96.3,1805
1402,2026-04-24,26.15,25.9,26,26.15,11136
1409,2026-04-24,16.95,16.55,16.95,16.7,6938
1410,2026-04-24,32.05,30.15,32,30.5,129
1413,2026-04-24,9.78,9.6,9.68,9.75,21
1414,2026-04-24,16.5,15.7,16.15,16.5,377
1416,2026-04-24,11.5,11.4,11.45,11.45,181
1417,2026-04-24,8.97,8.85,8.9,8.9,50
