"stoc","date","max","min","ope","clo","vol"
1101,2023-10-23,31.9,31.55,31.7,31.65,13928
1102,2023-10-23,39.15,38.85,38.95,38.85,3724
1103,2023-10-23,18.1,17.75,17.8,17.95,194
1104,2023-10-23,25.45,25.2,25.3,25.25,230
1108,2023-10-23,13.7,13.5,13.7,13.55,414
1109,2023-10-23,17.65,17.4,17.4,17.4,85
1110,2023-10-23,18.15,17.7,18.15,17.95,282
1201,2023-10-23,18.7,18.45,18.65,18.5,191
1203,2023-10-23,43,42,42,42.85,9
1210,2023-10-23,52,51.2,51.4,51.6,1092
1213,2023-10-23,7.19,6.98,6.98,7.19,5
1215,2023-10-23,91.8,90.4,91.8,91.1,598
1216,2023-10-23,68,67.4,67.5,67.7,5985
1217,2023-10-23,12.05,11.75,11.8,11.9,2078
1218,2023-10-23,20.45,20.15,20.15,20.25,572
1219,2023-10-23,18.95,18.65,18.75,18.7,893
1220,2023-10-23,13.65,13.6,13.6,13.65,37
1225,2023-10-23,54.3,54,54,54.3,3
1227,2023-10-23,38.35,38,38,38,825
1229,2023-10-23,61.3,60.3,60.8,60.6,398
1231,2023-10-23,87.8,86.5,87.8,86.6,125
1232,2023-10-23,141.5,140.5,141.5,140.5,12
1233,2023-10-23,35,34.75,35,34.8,34
1234,2023-10-23,38.6,38.3,38.35,38.35,47
1236,2023-10-23,24.9,24.5,24.55,24.85,28
1240,2023-10-23,45.5,45.05,45.05,45.15,7
1256,2023-10-23,238,235,235.5,235,4
1259,2023-10-23,73.8,73.5,73.7,73.5,13
1264,2023-10-23,297,296,296.5,296,15
1268,2023-10-23,144,139,140.5,139.5,146
1301,2023-10-23,78.6,78.1,78.5,78.1,5666
1303,2023-10-23,64.3,63.5,64,63.7,7022
1304,2023-10-23,19.5,19.05,19.1,19.2,1012
1305,2023-10-23,21.95,21.45,21.55,21.55,1898
1307,2023-10-23,24.4,23.9,24.2,24.1,304
1308,2023-10-23,23.8,23.55,23.55,23.75,235
1309,2023-10-23,17,16.8,16.85,16.85,217
1310,2023-10-23,15.7,15.3,15.35,15.55,883
1312,2023-10-23,16.05,15.85,15.9,15.95,1275
1313,2023-10-23,14.75,14.4,14.4,14.6,396
1314,2023-10-23,10.3,10.1,10.1,10.25,14886
1315,2023-10-23,71.2,71.1,71.1,71.2,3
1316,2023-10-23,10.4,10.2,10.3,10.2,1458
1319,2023-10-23,79.4,77.1,77.8,78.9,6008
1321,2023-10-23,35.3,35,35.3,35,34
1323,2023-10-23,31.35,31.2,31.35,31.2,55
1324,2023-10-23,19.95,18.35,18.55,19.25,10964
1325,2023-10-23,22.45,22.2,22.4,22.4,84
1326,2023-10-23,62.4,61.5,62,61.6,2352
1336,2023-10-23,20.75,20.5,20.5,20.5,31
1337,2023-10-23,7.13,7,7,7.07,77
1338,2023-10-23,36.85,36.6,36.6,36.7,18
1339,2023-10-23,63.5,61.3,62,62.7,635
1340,2023-10-23,11.45,11.35,11.35,11.45,34
1341,2023-10-23,67.1,66.7,67.1,66.7,3
1342,2023-10-23,108.5,106.5,106.5,107,147
1402,2023-10-23,28.95,28.65,28.85,28.65,4099
1409,2023-10-23,15.35,15.2,15.35,15.3,721
1410,2023-10-23,37.7,37.25,37.3,37.3,47
1413,2023-10-23,8.05,8,8.01,8.05,23
1414,2023-10-23,17.6,17.15,17.6,17.55,37
1416,2023-10-23,10.4,10.3,10.3,10.35,97
1417,2023-10-23,12.1,11.9,12,12,116
1418,2023-10-23,22.75,22.2,22.2,22.75,3
1419,2023-10-23,43,42.9,43,42.95,17
1423,2023-10-23,30.15,29.3,29.3,29.55,157
1432,2023-10-23,15.9,15.45,15.45,15.75,99
1434,2023-10-23,25.35,25.2,25.35,25.25,458
1435,2023-10-23,36.2,36.1,36.2,36.1,10
1436,2023-10-23,65.4,65,65.1,65.4,31
1437,2023-10-23,29,28.65,28.75,28.75,144
1438,2023-10-23,29.3,29.15,29.15,29.2,15
1439,2023-10-23,22.75,22.7,22.75,22.7,8
1440,2023-10-23,14.1,13.8,13.85,13.95,761
1441,2023-10-23,13.25,13.15,13.15,13.15,3
1442,2023-10-23,35.4,34.85,35.4,35.1,518
1443,2023-10-23,28.55,27.8,28.55,28.3,23
1444,2023-10-23,10.25,10.05,10.05,10.15,865
1445,2023-10-23,19.9,19.5,19.85,19.7,154
1446,2023-10-23,38.25,37,37,37.8,152
1447,2023-10-23,7.66,7.45,7.45,7.6,1937
1449,2023-10-23,14,13.75,13.9,13.75,164
1451,2023-10-23,18.9,18.7,18.7,18.8,58
1452,2023-10-23,16.25,16.2,16.2,16.2,44
1453,2023-10-23,13.75,13.55,13.6,13.7,66
1454,2023-10-23,16.35,15.05,16.3,15.3,216
1455,2023-10-23,9.96,9.8,9.85,9.88,418
1456,2023-10-23,16.85,16.55,16.8,16.85,23
1457,2023-10-23,17.4,17.2,17.4,17.25,183
1459,2023-10-23,9.86,9.72,9.72,9.85,62
1460,2023-10-23,7.51,7.38,7.38,7.46,313
1463,2023-10-23,15.85,14.8,15.05,14.8,408
1464,2023-10-23,13.35,13.2,13.25,13.25,63
1465,2023-10-23,13,12.95,13,13,75
1466,2023-10-23,11,10.9,11,10.9,52
