"stoc","date","max","min","ope","clo","vol"
1101,2023-12-20,34.6,34.25,34.45,34.5,8970
1102,2023-12-20,41.35,40.7,40.85,40.75,21636
1103,2023-12-20,19.05,18.9,18.95,19,86
1104,2023-12-20,30.25,30,30.25,30.25,1022
1108,2023-12-20,16,15.7,15.95,15.9,943
1109,2023-12-20,18.45,18.1,18.1,18.45,438
1110,2023-12-20,19.1,18.85,18.95,18.9,48
1201,2023-12-20,19.15,18.95,19.05,19.05,238
1203,2023-12-20,53.3,52.5,52.9,53,30
1210,2023-12-20,58.8,57.8,58.6,58.8,4400
1213,2023-12-20,7.55,7.2,7.39,7.44,623
1215,2023-12-20,97.2,95.9,95.9,97,696
1216,2023-12-20,74.6,73.8,73.8,74.3,11797
1217,2023-12-20,11.95,11.8,11.8,11.9,2249
1218,2023-12-20,22.6,21.8,21.9,22.5,1879
1219,2023-12-20,19.5,19.3,19.3,19.45,208
1220,2023-12-20,14.4,14.3,14.4,14.35,63
1225,2023-12-20,55.4,53.9,55,55.4,7
1227,2023-12-20,39,38.55,38.55,38.95,323
1229,2023-12-20,66.6,65.8,65.8,66.3,733
1231,2023-12-20,88.3,87.5,88.3,88.2,184
1232,2023-12-20,143.5,143,143,143,39
1233,2023-12-20,34.9,34.8,34.9,34.8,7
1234,2023-12-20,40.5,39.75,40.5,40.05,205
1235,2023-12-20,86.5,82.3,83.6,82.4,28
1236,2023-12-20,23.95,23.85,23.85,23.95,12
1240,2023-12-20,48.4,47.95,48.15,48.25,49
1256,2023-12-20,249.5,249.5,249.5,249.5,2
1259,2023-12-20,75.9,75.8,75.8,75.9,5
1264,2023-12-20,292,291,291,292,3
1268,2023-12-20,152,151,151,151.5,92
1301,2023-12-20,80.3,79.7,80,79.9,4143
1303,2023-12-20,67.2,66,66.5,66.8,6457
1304,2023-12-20,20.55,20.2,20.2,20.45,956
1305,2023-12-20,23.65,23.1,23.1,23.35,1261
1307,2023-12-20,26.45,26.25,26.3,26.4,124
1308,2023-12-20,24.15,23.85,24,24,654
1309,2023-12-20,17.05,16.8,16.8,17.05,597
1310,2023-12-20,16,15.85,16,15.95,303
1312,2023-12-20,15.1,14.85,14.85,15.05,2503
1313,2023-12-20,15.75,15.55,15.55,15.65,703
1314,2023-12-20,9.88,9.75,9.8,9.88,9287
1315,2023-12-20,71.9,71.6,71.8,71.8,8
1316,2023-12-20,13.1,12.8,12.85,12.9,2230
1319,2023-12-20,78.9,77.3,78.7,77.5,3286
1321,2023-12-20,38.15,37.8,38.1,38.15,321
1323,2023-12-20,31.2,31.05,31.2,31.15,24
1324,2023-12-20,18.35,18.05,18.05,18.2,416
1325,2023-12-20,44.9,44.05,44.5,44.9,4161
1326,2023-12-20,63.2,62.4,63,63,5857
1336,2023-12-20,21.45,21.05,21.05,21.2,89
1337,2023-12-20,7.15,7.13,7.13,7.15,117
1338,2023-12-20,43.95,42.85,43.8,43.7,290
1339,2023-12-20,67.7,66.2,66.2,67.2,534
1340,2023-12-20,11.25,11.15,11.25,11.25,93
1341,2023-12-20,63,63,63,63,4
1342,2023-12-20,126.5,122,122.5,122,1596
1402,2023-12-20,31.5,31.25,31.45,31.25,15339
1409,2023-12-20,15.75,15.55,15.65,15.75,1639
1410,2023-12-20,37.8,37.4,37.4,37.5,25
1413,2023-12-20,8.46,8.31,8.35,8.45,77
1414,2023-12-20,17.65,17.5,17.65,17.6,63
1416,2023-12-20,11.6,11.5,11.6,11.6,140
1417,2023-12-20,12,11.95,12,11.95,213
1418,2023-12-20,20.95,20.5,20.5,20.7,15
1419,2023-12-20,46.95,46.6,46.7,46.9,49
1423,2023-12-20,31.2,30.85,30.85,31.2,66
1432,2023-12-20,18.45,18.1,18.4,18.25,485
1434,2023-12-20,25.45,25.25,25.3,25.4,992
1435,2023-12-20,44.45,42.9,42.9,44.45,249
1436,2023-12-20,77.7,77.5,77.7,77.5,22
1437,2023-12-20,30.1,29.9,30,30.1,167
1438,2023-12-20,32.4,31.25,32.4,31.35,289
1439,2023-12-20,24.45,24.15,24.45,24.3,19
1440,2023-12-20,15.9,15.8,15.8,15.8,937
1441,2023-12-20,14.15,13.9,13.95,14.15,35
1442,2023-12-20,38.3,37.7,38.2,37.85,653
1443,2023-12-20,28.55,28.4,28.5,28.55,24
1444,2023-12-20,10.55,10.4,10.45,10.55,1298
1445,2023-12-20,20.65,20.35,20.45,20.5,107
1446,2023-12-20,37.15,36.4,36.9,36.85,137
1447,2023-12-20,8.14,8.06,8.14,8.1,1098
1449,2023-12-20,21.2,20.85,20.9,21.1,629
1451,2023-12-20,19.1,18.95,19,19.1,152
1452,2023-12-20,17.15,17,17,17.1,135
1453,2023-12-20,15.15,14.95,15,15,178
1454,2023-12-20,16.75,16.45,16.55,16.7,18
1455,2023-12-20,11.7,11.4,11.5,11.6,1774
1456,2023-12-20,16.55,16.35,16.4,16.5,16
1457,2023-12-20,19.05,18.75,18.75,19.05,205
1459,2023-12-20,10.1,10,10.1,10.05,142
1460,2023-12-20,7.67,7.52,7.53,7.62,570
1463,2023-12-20,17.55,17.35,17.45,17.45,175
1464,2023-12-20,13.3,13.2,13.3,13.3,170
1465,2023-12-20,14.15,14.05,14.1,14.15,28
1466,2023-12-20,15.8,14.5,14.8,15.5,9194
1467,2023-12-20,11.35,11.3,11.3,11.35,170
1468,2023-12-20,15.15,14.8,14.9,15.05,49
1470,2023-12-20,19.4,19,19.2,19.4,13
1471,2023-12-20,17.75,17.2,17.75,17.45,766
1472,2023-12-20,67.3,65.5,67.1,65.8,86
1473,2023-12-20,29.45,28.95,29.45,28.95,57
1474,2023-12-20,12.35,12.15,12.35,12.25,93
1475,2023-12-20,38,35.05,38,37.6,132
1476,2023-12-20,576,566,576,567,453
1477,2023-12-20,359,350.5,353,351,2404
1503,2023-12-20,119,116,117.5,117.5,2435
1504,2023-12-20,46.45,45.8,46.15,46.3,10636
1506,2023-12-20,17.05,16.8,16.95,17.05,155
1512,2023-12-20,12.25,12.1,12.15,12.25,26
1513,2023-12-20,118.5,116.5,117.5,117.5,6359
1514,2023-12-20,83.4,81.5,82.7,82.2,9848
1515,2023-12-20,53.9,52.9,53,53,934
1516,2023-12-20,18.75,18.45,18.6,18.65,100
1517,2023-12-20,15.7,15.6,15.7,15.7,108
1519,2023-12-20,337,327.5,336.5,329,7865
1521,2023-12-20,43.7,41.35,42,42.95,335
1522,2023-12-20,42.6,41.7,42.3,41.95,3558
1524,2023-12-20,34.6,33.8,34.3,34.1,7207
1525,2023-12-20,80,78.9,80,79,40
1526,2023-12-20,33.55,32.9,33.1,33.55,33
1527,2023-12-20,41.2,40.75,41.1,41.1,163
1528,2023-12-20,12.1,11.8,11.8,11.8,1297
1529,2023-12-20,33,32.25,32.3,32.6,1252
1530,2023-12-20,32.9,32.8,32.9,32.8,26
1531,2023-12-20,13.9,13.75,13.8,13.85,181
1532,2023-12-20,40.1,39.2,39.35,39.3,2573
1533,2023-12-20,55.4,54.8,54.8,55.4,63
1535,2023-12-20,55.9,55.3,55.4,55.9,82
1536,2023-12-20,60,59.2,59.8,59.9,1000
1537,2023-12-20,132.5,131.5,132,132,90
1538,2023-12-20,21.95,20,20.35,21.95,38
1539,2023-12-20,24.5,24.3,24.35,24.3,64
1540,2023-12-20,17.75,17.6,17.6,17.7,195
1541,2023-12-20,32.75,32.6,32.75,32.7,16
1558,2023-12-20,107.5,106.5,106.5,107.5,61
1560,2023-12-20,171.5,167,171.5,170,2558
1565,2023-12-20,192,190,190.5,192,122
1568,2023-12-20,33.8,33.15,33.45,33.7,815
1569,2023-12-20,22.9,22.6,22.6,22.85,121
1570,2023-12-20,21.2,20.7,20.8,20.8,146
1580,2023-12-20,149,147,147,148.5,34
1582,2023-12-20,84,81.9,83.3,82,2141
1583,2023-12-20,66.8,66.2,66.3,66.8,3
1584,2023-12-20,37.8,37,37.3,37,4991
1586,2023-12-20,33.15,32.6,33.15,32.6,158
1587,2023-12-20,22.75,22.65,22.7,22.75,50
1589,2023-12-20,52,50.8,51.2,52,559
1590,2023-12-20,1025,990,996,1010,560
1591,2023-12-20,56.9,54.6,54.6,55.4,2065
1593,2023-12-20,53,52,52,52,8
1595,2023-12-20,37.8,37.75,37.75,37.8,2
1597,2023-12-20,65.3,64.3,64.8,64.9,25
1598,2023-12-20,36.5,36.2,36.25,36.2,128
1599,2023-12-20,35,34.8,34.85,34.8,41
1603,2023-12-20,39.1,38.5,38.6,39.05,1586
1604,2023-12-20,28.85,28.7,28.7,28.8,197
1605,2023-12-20,39.4,38.8,39.4,38.9,46325
1608,2023-12-20,22.3,21.75,21.75,21.95,1384
1609,2023-12-20,34.2,33.65,33.65,34.2,4895
1611,2023-12-20,17.05,16.85,17,16.85,480
1612,2023-12-20,27.85,27.4,27.85,27.45,2317
