"stoc","date","max","min","ope","clo","vol"
1101,2024-01-17,32.7,32.15,32.55,32.2,28471
1102,2024-01-17,39.95,39.3,39.8,39.35,8051
1103,2024-01-17,18.1,17.85,18.05,18.05,420
1104,2024-01-17,28.5,28,28.5,28.25,1476
1108,2024-01-17,15.2,15.05,15.2,15.1,481
1109,2024-01-17,17.75,17.55,17.7,17.6,239
1110,2024-01-17,18.2,17.85,18.2,17.85,191
1201,2024-01-17,18.65,18.45,18.55,18.5,536
1203,2024-01-17,57.6,55,55,57,155
1210,2024-01-17,57.8,57,57.4,57.7,2331
1213,2024-01-17,7.2,7.11,7.2,7.11,82
1215,2024-01-17,95,94.3,95,95,483
1216,2024-01-17,71.5,70.3,70.7,70.3,8705
1217,2024-01-17,11.65,11.5,11.65,11.55,1254
1218,2024-01-17,20.85,20.55,20.7,20.7,915
1219,2024-01-17,18.9,18.75,18.9,18.8,640
1220,2024-01-17,13.9,13.55,13.9,13.55,409
1225,2024-01-17,52.9,52.1,52.3,52.9,72
1227,2024-01-17,37.65,37.35,37.5,37.5,878
1229,2024-01-17,64.1,63.5,64,63.6,1667
1231,2024-01-17,86.6,85.3,86.5,85.6,470
1232,2024-01-17,142,140.5,141,141,75
1233,2024-01-17,34.4,34.05,34.1,34.1,40
1234,2024-01-17,40,39.25,39.95,39.3,384
1235,2024-01-17,81.5,78.7,79.5,81.5,48
1236,2024-01-17,23.75,23.6,23.65,23.75,30
1240,2024-01-17,47.7,47.45,47.6,47.55,42
1256,2024-01-17,235,231,235,231.5,4
1259,2024-01-17,75.5,75,75.5,75.1,10
1264,2024-01-17,299,296,299,297,9
1268,2024-01-17,156,150.5,155,150.5,190
1301,2024-01-17,73.1,71.3,73,71.8,16719
1303,2024-01-17,61.3,60.1,61.2,60.1,15988
1304,2024-01-17,18.8,18,18.7,18.05,3541
1305,2024-01-17,20.7,20.2,20.65,20.25,1911
1307,2024-01-17,24.7,24.2,24.4,24.55,601
1308,2024-01-17,22.6,22.1,22.6,22.3,1788
1309,2024-01-17,15.75,15.3,15.75,15.3,1128
1310,2024-01-17,14.3,14.1,14.1,14.2,996
1312,2024-01-17,14.25,14,14.25,14.05,5336
1313,2024-01-17,14.35,14.05,14.3,14.2,2723
1314,2024-01-17,9.46,9.18,9.45,9.25,24240
1315,2024-01-17,72.2,71.7,71.8,71.7,55
1316,2024-01-17,12.55,12.15,12.55,12.15,3006
1319,2024-01-17,78.1,75.6,77.1,76.5,4773
1321,2024-01-17,36.35,35.75,36.2,35.9,307
1323,2024-01-17,31.45,31.05,31.05,31.45,75
