"stoc","date","max","min","ope","clo","vol"
1101,2025-01-17,31.85,31.05,31.1,31.7,15874
1102,2025-01-17,41.6,40.9,40.9,41.4,5016
1103,2025-01-17,16.95,16.75,16.75,16.9,143
1104,2025-01-17,28.2,27.8,27.95,28.2,242
1108,2025-01-17,14.4,14.3,14.4,14.3,64
1109,2025-01-17,17.35,17.2,17.3,17.25,70
1110,2025-01-17,19.95,19.75,19.9,19.75,105
1201,2025-01-17,17.7,17.55,17.6,17.6,112
1203,2025-01-17,38,37.45,38,37.45,5
1210,2025-01-17,52.1,51.3,51.5,52.1,692
1213,2025-01-17,14.7,14.5,14.5,14.7,9
1215,2025-01-17,92.9,92,92.9,92.2,171
1216,2025-01-17,79.3,77.9,79.3,78.5,5170
1217,2025-01-17,11.65,11.55,11.55,11.65,381
1218,2025-01-17,19.2,19.1,19.1,19.2,224
1219,2025-01-17,14.4,14.3,14.3,14.3,114
1220,2025-01-17,16.8,16.3,16.45,16.6,306
1225,2025-01-17,47.15,45.5,46.5,45.5,877
1227,2025-01-17,34.95,34.75,34.95,34.8,304
1229,2025-01-17,47.4,46.15,46.7,47.3,2603
1231,2025-01-17,145.5,143.5,145,143.5,264
1232,2025-01-17,146,145,145,145.5,22
1233,2025-01-17,30,29.6,30,29.7,11
1234,2025-01-17,40.75,40.55,40.75,40.6,28
1235,2025-01-17,78.6,73.6,76,77,18
1236,2025-01-17,23.3,23,23.3,23,3
1240,2025-01-17,51.7,51.6,51.6,51.7,20
1256,2025-01-17,129,128,129,128,11
1259,2025-01-17,62.5,62.3,62.3,62.5,5
1264,2025-01-17,318,316,316,317,6
1268,2025-01-17,153,150,150.5,152,68
1301,2025-01-17,37.8,34.85,35.4,37.2,49884
1303,2025-01-17,33.45,31.2,31.2,32.95,30658
1304,2025-01-17,11.7,11.05,11.25,11.45,7538
1305,2025-01-17,12.7,12.1,12.2,12.5,2272
1307,2025-01-17,39.05,37.8,38.7,38.6,1672
1308,2025-01-17,14.7,14.05,14.05,14.6,1474
1309,2025-01-17,13.6,13.1,13.2,13.45,1431
