"stoc","date","max","min","ope","clo","vol"
50,2025-11-10,63.35,62.6,62.8,63.35,79806
51,2025-11-10,91.9,90.6,91.3,91.85,54
52,2025-11-10,255.95,252.75,253.05,255.85,1126
53,2025-11-10,139.45,137.75,138.5,138.85,16
55,2025-11-10,30.66,30.56,30.61,30.6,115
56,2025-11-10,36.57,36.41,36.56,36.57,30483
57,2025-11-10,184.65,183.4,184.35,184.65,4
61,2025-11-10,22.71,22.54,22.58,22.58,198
1101,2025-11-10,21.9,21.65,21.85,21.9,12917
1102,2025-11-10,37.45,36.5,36.5,37.25,6963
1103,2025-11-10,13.45,13.2,13.2,13.45,609
1104,2025-11-10,31.1,30.6,30.6,30.7,595
1108,2025-11-10,14.95,14.85,14.9,14.9,223
1109,2025-11-10,15.6,15.4,15.6,15.45,52
1110,2025-11-10,16.65,16.35,16.5,16.6,180
1201,2025-11-10,15.15,15.05,15.15,15.1,109
1203,2025-11-10,39.5,39.35,39.35,39.4,6
1210,2025-11-10,54.3,52.8,53.9,53,2293
1215,2025-11-10,138,135,138,136.5,1490
1216,2025-11-10,76.4,75,76.4,75.5,10297
1217,2025-11-10,10.25,10.15,10.25,10.15,520
1218,2025-11-10,18.35,18.15,18.2,18.2,306
1219,2025-11-10,13.7,13.5,13.7,13.6,132
1220,2025-11-10,12.8,12.6,12.8,12.75,263
1225,2025-11-10,31.25,30.15,31.25,30.3,296
1227,2025-11-10,31.3,30.6,31.3,30.8,726
1229,2025-11-10,48.65,47.3,48.65,47.7,2631
1231,2025-11-10,108,102.5,108,103.5,809
1232,2025-11-10,144.5,143.5,144,144,103
1233,2025-11-10,30.8,30.8,30.8,30.8,1
1234,2025-11-10,37.05,36.6,37.05,36.85,208
1235,2025-11-10,50.6,50,50,50.6,6
1236,2025-11-10,26.35,25.9,25.9,25.9,71
1240,2025-11-10,57.6,56.6,57.5,56.9,27
1256,2025-11-10,145.5,143,145,144.5,47
1259,2025-11-10,60.9,60.4,60.9,60.4,11
1264,2025-11-10,294.5,294.5,294.5,294.5,2
1268,2025-11-10,163,159.5,163,160,55
1294,2025-11-10,74.3,72.8,73.1,74.3,20
1295,2025-11-10,106,99.1,106,99.9,250
1301,2025-11-10,39.25,38,38.6,39,16464
1303,2025-11-10,43.6,42.2,43.5,43.25,49875
1304,2025-11-10,10.65,10.3,10.65,10.45,1839
1305,2025-11-10,11.4,11.15,11.3,11.4,677
1307,2025-11-10,32.95,31.05,32.95,31.2,2793
1308,2025-11-10,12.5,12.1,12.4,12.35,1711
1309,2025-11-10,10.6,10.3,10.6,10.45,727
1310,2025-11-10,8.83,8.5,8.82,8.58,878
1312,2025-11-10,10.6,10.2,10.5,10.3,2596
1313,2025-11-10,10.2,9.72,10.2,9.93,4647
1314,2025-11-10,9.41,8.48,9.41,8.66,161331
1315,2025-11-10,64.6,64.3,64.3,64.5,20
1316,2025-11-10,15.15,14.75,14.95,15.05,2707
1319,2025-11-10,101,97.5,100.5,97.5,3059
1321,2025-11-10,36.6,35.7,35.8,35.95,176
1323,2025-11-10,19.65,19.5,19.65,19.55,72
1324,2025-11-10,10.5,10.4,10.45,10.45,59
1325,2025-11-10,30.45,29.6,30,30.35,371
1326,2025-11-10,29.5,28.25,28.95,29.3,20037
1336,2025-11-10,16.65,16.25,16.35,16.65,75
1337,2025-11-10,5.09,5.05,5.08,5.05,295
