"stoc","date","max","min","ope","clo","vol"
1101,2025-02-20,34.35,33.15,33.2,33.95,44194
1102,2025-02-20,41.95,41.2,41.2,41.55,6403
1103,2025-02-20,17.2,16.95,17,17.15,726
1104,2025-02-20,29.65,29.3,29.35,29.55,371
1108,2025-02-20,14.95,14.8,14.85,14.85,157
1109,2025-02-20,17.9,17.8,17.8,17.9,42
1110,2025-02-20,20.4,20.05,20.3,20.2,290
1201,2025-02-20,18.05,17.95,18,18.05,140
1203,2025-02-20,37.6,36.9,36.9,36.95,53
1210,2025-02-20,55.9,55.1,55.3,55.8,2222
1213,2025-02-20,15.2,15.05,15.2,15.1,61
1215,2025-02-20,97.9,97.1,97.4,97.6,356
1216,2025-02-20,82.2,81.1,81.3,82,4222
1217,2025-02-20,12.15,12.1,12.15,12.15,309
1218,2025-02-20,19.8,19.7,19.75,19.8,302
1219,2025-02-20,15.25,15,15,15.2,445
1220,2025-02-20,17.15,16.95,17.05,17.05,224
1225,2025-02-20,49.55,46.8,47,48.95,3483
1227,2025-02-20,35.8,35.5,35.6,35.6,377
1229,2025-02-20,53,52.1,52.7,53,805
1231,2025-02-20,179,171,172.5,176,603
1232,2025-02-20,148.5,147.5,148.5,148,14
1233,2025-02-20,30.3,30.3,30.3,30.3,2
1234,2025-02-20,41.65,41.1,41.1,41.3,44
1235,2025-02-20,109.5,98.9,107.5,98.9,38
1236,2025-02-20,23,22.85,22.9,22.9,21
1256,2025-02-20,158.5,156,156.5,157.5,41
1301,2025-02-20,39.5,38.5,39.2,38.85,15417
1303,2025-02-20,34.05,33,33.7,33.45,10119
1304,2025-02-20,12.45,12,12.35,12.15,5017
1305,2025-02-20,13.5,13.1,13.4,13.2,1019
1307,2025-02-20,47,46.05,46.85,46.5,1556
1308,2025-02-20,14.95,14.4,14.7,14.6,875
1309,2025-02-20,14.2,13.75,13.95,13.95,994
1310,2025-02-20,10.5,10.3,10.45,10.45,302
1312,2025-02-20,11.4,11.05,11.3,11.1,4182
1313,2025-02-20,9.14,8.93,9,9.02,2685
1314,2025-02-20,8.07,7.95,7.95,8.01,16104
1315,2025-02-20,69.3,68.7,68.7,69.2,13
1316,2025-02-20,15.35,15.05,15.35,15.1,2336
1319,2025-02-20,111.5,109.5,111.5,110.5,2392
1321,2025-02-20,36.4,35.85,36.15,36.25,265
1323,2025-02-20,25,24.9,24.95,24.95,39
1324,2025-02-20,12.95,12.85,12.9,12.85,26
1325,2025-02-20,32.15,31.4,32,31.4,636
1326,2025-02-20,29.65,28.7,29.2,29,15319
1337,2025-02-20,6.75,6.57,6.57,6.65,351
1338,2025-02-20,29.25,29.05,29.25,29.15,55
1339,2025-02-20,59,58.4,58.6,58.8,90
1340,2025-02-20,9.15,8.92,8.95,8.92,69
1342,2025-02-20,110.5,109,109.5,110.5,282
1402,2025-02-20,32.35,31.9,31.9,32.3,8203
1409,2025-02-20,15.35,15.15,15.2,15.25,2470
1410,2025-02-20,35.45,34.8,35.05,35.05,24
1413,2025-02-20,11.65,11.2,11.2,11.45,219
1414,2025-02-20,23.85,23.4,23.85,23.7,356
1416,2025-02-20,12.7,12.6,12.7,12.65,109
1417,2025-02-20,9.4,9.31,9.32,9.36,76
1418,2025-02-20,26.45,26.1,26.1,26.2,5
1419,2025-02-20,44.15,43.2,43.2,43.85,19
1423,2025-02-20,37,36.7,37,36.7,4
1432,2025-02-20,21.5,21.35,21.5,21.45,232
1434,2025-02-20,19.05,18.75,18.95,19,1167
1435,2025-02-20,35.4,35.4,35.4,35.4,1
1436,2025-02-20,150,144,145.5,150,1139
1437,2025-02-20,35.15,34.9,35.15,34.9,85
