"stoc","date","max","min","ope","clo","vol"
1101,2025-04-29,29.7,29.4,29.45,29.5,10503
1102,2025-04-29,45,44.45,44.45,44.9,7286
1103,2025-04-29,15.05,14.9,14.9,15,114
1104,2025-04-29,28.35,27.85,27.85,28.25,283
1108,2025-04-29,14,13.75,13.75,13.95,132
1109,2025-04-29,16.75,16.55,16.6,16.75,65
1110,2025-04-29,18.3,17.6,17.7,18.3,403
1201,2025-04-29,16.35,16.15,16.2,16.3,223
1203,2025-04-29,38.25,38.15,38.25,38.15,33
1210,2025-04-29,60.8,58,60.4,58.3,3702
1213,2025-04-29,12.8,12.55,12.75,12.8,10
1215,2025-04-29,100,99,99.3,99,232
1216,2025-04-29,77,76.4,76.6,76.7,7530
1217,2025-04-29,11.25,11.15,11.25,11.2,742
1218,2025-04-29,20.8,20.6,20.65,20.75,719
1219,2025-04-29,13.9,13.8,13.9,13.85,296
1220,2025-04-29,14.15,13.95,14,14.1,360
