"stoc","date","max","min","ope","clo","vol"
50,2026-02-10,75.5,74.6,74.65,75.5,98673
51,2026-02-10,105.95,105,105.1,105.4,60
52,2026-02-10,44.96,44.35,44.35,44.95,49347
53,2026-02-10,166.45,165.2,165.6,166.1,28
55,2026-02-10,33.17,32.87,33.17,32.93,137
56,2026-02-10,38.42,38.28,38.36,38.34,73824
57,2026-02-10,223.6,221.95,222.25,222.3,249
61,2026-02-10,23.84,23.72,23.74,23.75,306
1101,2026-02-10,25.65,25.2,25.45,25.5,14101
1102,2026-02-10,35.55,35.25,35.35,35.4,4379
1103,2026-02-10,14,13.8,13.8,13.95,283
1104,2026-02-10,29.7,29.35,29.5,29.45,449
1108,2026-02-10,15.15,15.05,15.1,15.15,159
1109,2026-02-10,15.45,15.35,15.4,15.35,81
1110,2026-02-10,16.55,16.25,16.25,16.45,251
1201,2026-02-10,14.65,14.35,14.55,14.5,409
1203,2026-02-10,40.05,39.5,39.85,39.5,50
1210,2026-02-10,51,50.5,50.7,50.9,1544
1213,2026-02-10,10.4,10.1,10.2,10.15,17
1215,2026-02-10,152.5,148,152.5,149,471
1216,2026-02-10,73.5,72.8,73.3,73,7713
1217,2026-02-10,10.55,10.45,10.5,10.55,341
1218,2026-02-10,18.15,17.95,18.05,18.05,498
1219,2026-02-10,13.6,13.45,13.6,13.6,155
1220,2026-02-10,12.9,12.8,12.85,12.9,72
1225,2026-02-10,29.05,28.45,28.75,28.7,188
1227,2026-02-10,29.05,28.75,28.75,29,460
1229,2026-02-10,45.25,44.6,45,45.2,2098
1231,2026-02-10,93.4,91.9,92.6,92.8,396
1232,2026-02-10,148.5,146.5,147,148,159
1233,2026-02-10,32.25,32,32.15,32.25,19
1234,2026-02-10,37.05,36.75,37,36.9,87
1235,2026-02-10,41.6,41.2,41.4,41.2,24
1236,2026-02-10,26.6,26.1,26.45,26.25,60
1240,2026-02-10,59.7,59,59,59.3,14
1256,2026-02-10,157.5,153.5,157,155,71
1259,2026-02-10,62.1,61.5,61.7,61.5,14
1264,2026-02-10,284.5,282.5,282.5,283.5,19
1268,2026-02-10,162.5,160.5,162,161.5,22
