"stoc","date","max","min","ope","clo","vol"
50,2025-12-04,62.5,62,62.4,62.2,38691
51,2025-12-04,90.2,89.5,90.2,89.8,40
52,2025-12-04,35.92,35.59,35.89,35.68,27472
53,2025-12-04,134.8,133.5,134.8,133.5,10
55,2025-12-04,30.07,29.64,29.64,30.05,147
56,2025-12-04,36.41,36.31,36.37,36.4,18377
57,2025-12-04,183.75,182.6,183.75,182.85,12
61,2025-12-04,22.39,22.24,22.39,22.3,85
1101,2025-12-04,23.3,22.9,22.9,22.95,23137
1102,2025-12-04,39.2,38.6,38.95,38.75,5272
1103,2025-12-04,14.3,14.05,14.2,14.15,174
1104,2025-12-04,31.95,31.5,31.55,31.95,665
1108,2025-12-04,15.05,14.95,15,15,104
1109,2025-12-04,15.7,15.65,15.7,15.7,40
1110,2025-12-04,16.9,16.75,16.85,16.75,110
1201,2025-12-04,15,14.9,15,15,114
1203,2025-12-04,40,39.9,40,39.9,2
1210,2025-12-04,52.8,52.3,52.5,52.3,920
1213,2025-12-04,10.5,10.2,10.35,10.2,14
1215,2025-12-04,142.5,140,142.5,140.5,788
1216,2025-12-04,75.8,75.2,75.5,75.7,5099
1217,2025-12-04,10.55,10.45,10.5,10.5,119
1218,2025-12-04,18.25,18.15,18.15,18.15,110
1219,2025-12-04,13.85,13.75,13.8,13.85,163
1220,2025-12-04,12.65,12.55,12.6,12.6,48
1225,2025-12-04,30.7,30.45,30.5,30.5,110
1227,2025-12-04,31.25,31,31.1,31.2,262
1229,2025-12-04,47.6,47.2,47.35,47.3,507
1231,2025-12-04,100.5,98.7,100,99.2,214
1232,2025-12-04,147,146,146.5,147,45
1233,2025-12-04,32.1,32.1,32.1,32.1,3
1234,2025-12-04,38.2,37.9,38,37.9,29
1235,2025-12-04,48.5,47.8,47.8,47.9,16
1236,2025-12-04,24.85,24.55,24.75,24.85,71
1240,2025-12-04,57.5,57.3,57.5,57.4,23
1256,2025-12-04,138.5,136.5,138.5,138.5,18
1264,2025-12-04,290.5,288.5,290.5,290,8
1268,2025-12-04,159.5,158,159,158,12
1294,2025-12-04,76.7,74.6,74.6,76.4,38
1295,2025-12-04,95.7,94.3,95.2,94.9,98
