"stoc","date","max","min","ope","clo","vol"
1101,2024-12-12,33.5,33.15,33.4,33.2,8187
1102,2024-12-12,42.85,42.5,42.75,42.85,4246
1103,2024-12-12,18,17.8,18,17.8,58
1104,2024-12-12,29.3,28.95,29.2,28.95,367
1108,2024-12-12,14.7,14.6,14.65,14.7,259
1109,2024-12-12,18.5,18.4,18.45,18.45,145
1110,2024-12-12,21.6,21.25,21.5,21.4,33
1201,2024-12-12,18.1,18,18.05,18.05,197
1203,2024-12-12,41,40.75,41,40.8,36
1210,2024-12-12,53.6,53.1,53.2,53.1,808
1213,2024-12-12,11.9,11.85,11.9,11.85,28
1215,2024-12-12,100.5,99.4,99.9,99.4,105
1216,2024-12-12,85.3,84.2,84.9,84.3,4275
1217,2024-12-12,11.95,11.85,11.9,11.9,361
1218,2024-12-12,20.8,20.55,20.65,20.55,677
1219,2024-12-12,16.6,16.45,16.55,16.45,220
1220,2024-12-12,19.25,18.15,19.15,18.25,3298
1225,2024-12-12,69.3,62.4,67.1,62.4,539
1227,2024-12-12,38.1,37.85,37.85,37.85,285
1229,2024-12-12,57.7,57.2,57.5,57.4,373
1231,2024-12-12,135,128.5,135,128.5,315
1232,2024-12-12,146,145,145.5,145.5,28
1233,2024-12-12,31,30.95,31,30.95,7
1234,2024-12-12,41.6,41.3,41.4,41.4,39
1235,2024-12-12,106,102,103.5,106,16
1236,2024-12-12,23.3,23.25,23.25,23.25,23
1240,2024-12-12,52.8,52,52.6,52.8,8
1256,2024-12-12,139.5,138.5,138.5,138.5,11
1259,2024-12-12,64,64,64,64,4
1264,2024-12-12,306.5,305.5,306.5,306,10
1268,2024-12-12,151,150.5,150.5,150.5,16
1301,2024-12-12,40.15,38.85,40.05,38.85,27909
1303,2024-12-12,36.25,34.7,36.05,34.7,17673
1304,2024-12-12,12.2,12,12.15,12,1452
1305,2024-12-12,13.5,13.1,13.4,13.1,710
1307,2024-12-12,39.35,38.1,38.8,38.1,1368
1308,2024-12-12,15.6,15.2,15.5,15.2,1132
1309,2024-12-12,16.05,15.65,15.85,15.7,513
1310,2024-12-12,10.85,10.7,10.8,10.7,394
1312,2024-12-12,11.15,10.95,11.15,10.95,2625
1313,2024-12-12,10.45,10.2,10.4,10.25,1435
1314,2024-12-12,8.06,7.97,8.04,7.97,5422
1315,2024-12-12,70.3,70.2,70.2,70.2,6
1316,2024-12-12,14.75,14.45,14.6,14.5,1491
1319,2024-12-12,118,113.5,113.5,115,6276
1321,2024-12-12,33.25,33,33,33,158
1323,2024-12-12,25.45,25.25,25.4,25.4,42
1324,2024-12-12,12.7,12.55,12.55,12.6,109
1325,2024-12-12,27.85,27.2,27.7,27.35,180
1326,2024-12-12,32.55,31.15,32.45,31.2,19054
1336,2024-12-12,26.7,26.1,26.55,26.1,444
1337,2024-12-12,6.96,6.91,6.96,6.91,186
1338,2024-12-12,28.9,28.35,28.85,28.4,143
1339,2024-12-12,56.6,55.4,55.4,56.5,94
1340,2024-12-12,9.93,9.66,9.72,9.73,65
1341,2024-12-12,67.4,67.3,67.3,67.4,2
1342,2024-12-12,107.5,105.5,107,105.5,189
1402,2024-12-12,33.75,33.2,33.7,33.2,6788
1409,2024-12-12,15.95,15.8,15.9,15.8,1320
1410,2024-12-12,36.65,36.4,36.4,36.45,10
1413,2024-12-12,12,11.45,12,11.65,546
1414,2024-12-12,24.5,23.6,23.9,24.4,802
1416,2024-12-12,13.6,13.3,13.45,13.35,282
1417,2024-12-12,9.98,9.91,9.98,9.97,32
1418,2024-12-12,29.3,28.85,29.3,28.85,12
1419,2024-12-12,45.6,45.4,45.4,45.45,13
1423,2024-12-12,37.95,37.1,37.95,37.15,31
1432,2024-12-12,20.2,19.95,20,19.95,337
1434,2024-12-12,19.9,19.65,19.9,19.65,641
1435,2024-12-12,41,41,41,41,2
1436,2024-12-12,123,121.5,121.5,121.5,90
1437,2024-12-12,34.55,34.4,34.45,34.4,144
1438,2024-12-12,59.9,58.6,58.6,58.9,143
1439,2024-12-12,32.4,31.25,32.25,31.5,35
1440,2024-12-12,15.2,15.1,15.1,15.1,355
1441,2024-12-12,14.15,14.05,14.15,14.1,8
1442,2024-12-12,81.3,75.4,81.3,76.3,3027
1443,2024-12-12,32.1,31.9,32,31.9,12
1444,2024-12-12,9.51,9.31,9.45,9.32,866
1445,2024-12-12,17,16.8,16.85,16.8,47
1446,2024-12-12,46.65,43.8,45.8,44.1,4652
1447,2024-12-12,7.66,7.48,7.62,7.51,1464
1449,2024-12-12,24.4,23.4,24,23.6,6669
1451,2024-12-12,21.05,20.55,20.95,20.65,412
1452,2024-12-12,16.05,15.95,15.95,15.95,56
1453,2024-12-12,15.55,15.25,15.5,15.4,95
1454,2024-12-12,15.95,15.85,15.95,15.95,53
1455,2024-12-12,9.94,9.73,9.75,9.73,403
1456,2024-12-12,16.5,16.2,16.5,16.3,52
1457,2024-12-12,20.15,19.95,19.95,20,179
1459,2024-12-12,9.8,9.73,9.73,9.75,36
1460,2024-12-12,7.07,7.04,7.04,7.05,305
1463,2024-12-12,24.9,24.65,24.7,24.7,49
1464,2024-12-12,17.1,16.1,16.95,16.3,2707
1465,2024-12-12,15.1,14.75,14.95,14.8,65
1466,2024-12-12,13.4,13.2,13.2,13.35,129
1467,2024-12-12,10.65,10.45,10.45,10.5,379
1468,2024-12-12,14.3,14.1,14.1,14.15,70
1470,2024-12-12,21.15,20.5,21.15,20.7,10
1471,2024-12-12,14.5,14,14.4,14.15,589
