"stoc","date","max","min","ope","clo","vol"
50,2025-11-11,63.7,62.85,63.65,62.9,74551
51,2025-11-11,92.65,91.8,91.85,91.8,47
52,2025-11-11,257.8,253.55,257.25,253.6,1602
53,2025-11-11,140.65,138.6,140.65,138.6,15
55,2025-11-11,30.86,30.65,30.65,30.79,221
56,2025-11-11,36.69,36.41,36.63,36.41,27235
57,2025-11-11,185.55,184.6,185.55,184.6,105
61,2025-11-11,22.69,22.41,22.6,22.43,198
1101,2025-11-11,22.35,21.95,22,22,24467
1102,2025-11-11,37.2,36.7,37.2,36.9,3138
1103,2025-11-11,13.5,13.3,13.5,13.4,217
1104,2025-11-11,31.1,30.85,31.05,30.95,266
1108,2025-11-11,14.95,14.85,14.9,14.95,103
1109,2025-11-11,15.55,15.45,15.45,15.45,32
1110,2025-11-11,16.7,16.45,16.55,16.65,67
1201,2025-11-11,15.1,15,15.1,15.05,139
1203,2025-11-11,39.4,39.2,39.2,39.35,4
1210,2025-11-11,53.4,52.6,53.1,52.8,1453
1213,2025-11-11,10.8,10.4,10.8,10.55,50
1215,2025-11-11,136.5,134.5,134.5,136,869
1216,2025-11-11,75.5,74.2,75.5,75,13864
1217,2025-11-11,10.25,10.15,10.25,10.15,331
1218,2025-11-11,18.3,18.05,18.3,18.15,711
1219,2025-11-11,13.65,13.5,13.6,13.65,271
1220,2025-11-11,12.8,12.65,12.8,12.65,61
1225,2025-11-11,30.65,30.2,30.25,30.25,97
1227,2025-11-11,30.95,30.5,30.85,30.6,481
1229,2025-11-11,48.1,47.4,47.7,47.4,1301
1231,2025-11-11,103,99.2,102,99.6,1627
1232,2025-11-11,144,143.5,144,144,46
1233,2025-11-11,30.9,30.8,30.8,30.8,5
1234,2025-11-11,37.3,36.8,36.85,37.3,118
1235,2025-11-11,49.15,48.4,49.15,49.15,9
1236,2025-11-11,26.3,25.4,25.8,25.9,156
1240,2025-11-11,57.9,56.5,56.7,57.2,69
1256,2025-11-11,146,143,144.5,144.5,25
1259,2025-11-11,63,60.3,60.3,63,26
1264,2025-11-11,294.5,292,294.5,293,5
1268,2025-11-11,160,159,160,159,11
1294,2025-11-11,75.7,72,73,74.7,66
1295,2025-11-11,105.5,101,101,101,341
1301,2025-11-11,41,39.05,39.25,39.9,41923
1303,2025-11-11,46.45,43.5,43.65,45.3,122521
1304,2025-11-11,10.75,10.45,10.45,10.45,2391
1305,2025-11-11,11.6,11.3,11.4,11.4,911
1307,2025-11-11,32.1,30.8,31,31.4,3235
1308,2025-11-11,12.8,12.35,12.45,12.4,1516
1309,2025-11-11,10.7,10.45,10.5,10.55,383
1310,2025-11-11,8.75,8.61,8.62,8.63,605
1312,2025-11-11,10.5,10.15,10.25,10.25,2607
1313,2025-11-11,10.4,9.96,10,10.15,2453
1314,2025-11-11,8.65,8.24,8.5,8.34,88382
1315,2025-11-11,64.8,64.3,64.5,64.3,5
1316,2025-11-11,15.3,15.05,15.15,15.15,2783
1319,2025-11-11,99.7,97.3,97.7,98.4,2293
1321,2025-11-11,36.3,35.65,36.3,36.05,71
1323,2025-11-11,19.55,19.5,19.55,19.5,22
1324,2025-11-11,10.55,10.5,10.55,10.5,53
1325,2025-11-11,30.25,29.9,30.1,30.05,170
1326,2025-11-11,31.7,29.45,29.45,30.7,46955
1336,2025-11-11,16.65,16.45,16.65,16.5,61
1337,2025-11-11,5.2,5.06,5.06,5.07,770
1338,2025-11-11,20.15,20,20.15,20.05,88
1339,2025-11-11,44.5,43.65,44.5,44.1,21
1340,2025-11-11,6.87,6.6,6.87,6.79,294
1341,2025-11-11,58.6,58.6,58.6,58.6,1
1342,2025-11-11,85.3,84.4,85.3,84.9,152
1402,2025-11-11,27.15,26.9,27,27,5726
1409,2025-11-11,14.55,14.15,14.4,14.2,10360
1410,2025-11-11,34.75,33.95,34,34.05,14
1413,2025-11-11,10.15,10,10,10.15,20
1414,2025-11-11,17.7,17.5,17.7,17.5,104
1416,2025-11-11,11.25,11.1,11.2,11.25,120
1417,2025-11-11,8.39,8.24,8.39,8.29,262
1418,2025-11-11,20.7,20.15,20.2,20.3,26
1419,2025-11-11,60,58.1,58.1,59.2,313
1423,2025-11-11,38.6,37,37,38.6,22
1432,2025-11-11,17.5,17.4,17.5,17.4,95
1434,2025-11-11,15.8,15.3,15.3,15.5,3217
1435,2025-11-11,26,26,26,26,1
1436,2025-11-11,63.1,62.1,62.3,62.9,125
1437,2025-11-11,31.9,31.55,31.65,31.7,175
1438,2025-11-11,34.8,33.65,34.8,33.95,63
1439,2025-11-11,28.15,27.3,28.15,27.35,16
1440,2025-11-11,14.4,13.7,13.8,14.05,8803
1441,2025-11-11,11,10.8,10.8,10.8,5
1442,2025-11-11,34.55,32.4,34.1,33.15,1398
1443,2025-11-11,27.6,27.2,27.6,27.2,6
1444,2025-11-11,6.3,6.18,6.29,6.24,1689
1445,2025-11-11,14.9,14.4,14.9,14.45,60
1446,2025-11-11,18.5,18.05,18.45,18.2,212
1447,2025-11-11,5.45,5.36,5.4,5.38,281
1449,2025-11-11,10.45,10.25,10.45,10.25,471
1451,2025-11-11,17.2,17,17.05,17.1,464
1452,2025-11-11,11.6,11.4,11.5,11.45,32
1453,2025-11-11,12.2,12.05,12.1,12.1,38
1454,2025-11-11,13.25,13.05,13.25,13.15,23
1455,2025-11-11,8,7.86,7.93,7.93,264
1456,2025-11-11,12.65,12.3,12.3,12.35,23
1457,2025-11-11,16.4,16.15,16.25,16.15,54
1459,2025-11-11,12,11.85,11.9,11.9,82
1460,2025-11-11,5.58,5.52,5.55,5.58,323
1463,2025-11-11,17.4,17.2,17.3,17.35,45
1464,2025-11-11,10.9,10.75,10.85,10.75,213
1465,2025-11-11,12.9,12.75,12.85,12.75,28
1466,2025-11-11,15.6,14.75,15.25,14.85,346
1467,2025-11-11,7.05,7,7,7.02,75
1468,2025-11-11,11.45,11.2,11.45,11.4,36
1471,2025-11-11,8.99,8.87,8.88,8.87,171
1472,2025-11-11,91,90.4,90.9,91,19
1473,2025-11-11,25.8,25,25.35,25.3,242
1474,2025-11-11,11.5,11.35,11.45,11.4,24
1475,2025-11-11,36.75,36.25,36.5,36.25,28
1476,2025-11-11,436.5,423,436.5,426.5,461
1477,2025-11-11,289.5,284,284.5,285,516
1503,2025-11-11,179.5,176.5,178.5,176.5,1963
1504,2025-11-11,107.5,103.5,107,104.5,19973
1506,2025-11-11,12.15,11.95,12.05,12.15,68
1512,2025-11-11,8.25,7.65,7.65,8.2,406
1513,2025-11-11,146.5,144,145,144,2449
1514,2025-11-11,105.5,103,105,103,2419
1515,2025-11-11,28.65,28,28.35,28.3,207
1516,2025-11-11,16.95,16.6,16.6,16.9,15
1517,2025-11-11,11.85,11.55,11.75,11.55,551
1519,2025-11-11,780,758,775,758,1102
1521,2025-11-11,24.8,24.75,24.75,24.8,2
1522,2025-11-11,48.2,45.3,45.5,47.1,3613
1524,2025-11-11,31.2,30.05,30.3,30.05,1489
1525,2025-11-11,64.7,61.6,62.5,63.8,84
1526,2025-11-11,17.85,17.5,17.8,17.6,216
1527,2025-11-11,32.7,32,32.35,32.7,274
1528,2025-11-11,14.5,14.05,14.3,14.05,1284
1529,2025-11-11,20.3,19.85,19.95,19.95,580
1530,2025-11-11,26.5,26.45,26.45,26.5,15
1531,2025-11-11,11.65,11.3,11.35,11.6,175
1532,2025-11-11,26.3,25.85,26.05,25.85,442
1533,2025-11-11,33.95,33.05,33.8,33.1,246
1535,2025-11-11,54.4,54.1,54.3,54.3,19
1536,2025-11-11,61.2,59.7,60,59.8,2985
1537,2025-11-11,121.5,120,121,121,111
1539,2025-11-11,17.1,16.9,17.05,16.95,50
1540,2025-11-11,23,22.5,22.5,22.6,111
1541,2025-11-11,24.8,24.3,24.7,24.7,61
1558,2025-11-11,96.7,95.4,96.5,96.5,130
1560,2025-11-11,315.5,306.5,308.5,311.5,1843
1563,2025-11-11,43.15,42.6,42.6,42.9,349
1565,2025-11-11,131,129,130,130,73
1568,2025-11-11,22,21.05,22,21.45,233
1569,2025-11-11,61,57.5,59.4,57.6,10141
1570,2025-11-11,30.75,29.85,29.85,30.2,148
1580,2025-11-11,135,133,135,134.5,36
1582,2025-11-11,68.9,67.6,68,68.5,388
1583,2025-11-11,45.95,43.75,44.8,43.85,20
1584,2025-11-11,23.1,22.75,23.1,22.75,536
1586,2025-11-11,28.6,26.6,26.9,28.2,1229
1587,2025-11-11,42.9,41.75,42.8,42.45,699
1589,2025-11-11,18.4,18.05,18.35,18.1,1093
1590,2025-11-11,972,947,972,961,335
1591,2025-11-11,50.5,48.6,48.8,49.7,509
1593,2025-11-11,27.05,27,27,27,17
1595,2025-11-11,36.2,34.4,34.4,35.6,437
1597,2025-11-11,77.6,74.8,74.8,75.7,634
1598,2025-11-11,22.9,22.55,22.85,22.85,260
1599,2025-11-11,27.55,27.25,27.55,27.25,7
1603,2025-11-11,37.95,37.15,37.3,37.2,481
1604,2025-11-11,24.75,24.65,24.75,24.75,97
1605,2025-11-11,31.1,29.5,29.7,30.3,89760
1608,2025-11-11,37.3,36.15,36.65,36.25,11123
1609,2025-11-11,39,38.4,38.45,38.6,4240
1611,2025-11-11,12.25,12.1,12.25,12.15,271
1612,2025-11-11,36.2,35.5,35.5,36.05,2046
1614,2025-11-11,34.05,33.75,34,33.85,162
1615,2025-11-11,47.3,46.75,47.3,47.2,83
1616,2025-11-11,31.1,30.2,30.9,30.3,1771
1617,2025-11-11,14.85,14.7,14.8,14.75,103
1618,2025-11-11,44,42.1,42.1,43.7,963
1626,2025-11-11,12.55,12.25,12.3,12.45,97
1702,2025-11-11,39.8,38.7,39.8,38.8,725
1707,2025-11-11,127.5,125.5,125.5,127,221
1708,2025-11-11,31.85,30.7,30.7,31.6,3816
1709,2025-11-11,16.8,16.6,16.8,16.7,131
1710,2025-11-11,12.2,11.9,11.9,12.15,501
1711,2025-11-11,18.75,18.45,18.5,18.6,1293
1712,2025-11-11,42.5,42.2,42.2,42.4,384
1713,2025-11-11,44.85,44.55,44.7,44.85,56
1714,2025-11-11,8.38,8.31,8.32,8.31,1285
1717,2025-11-11,40.15,38.45,39.05,39.5,7899
1718,2025-11-11,6.79,6.6,6.7,6.65,4970
1720,2025-11-11,60.7,59.1,60.5,59.6,492
1721,2025-11-11,11.55,11.1,11.1,11.4,318
1722,2025-11-11,48.1,47.6,47.9,47.7,1365
1723,2025-11-11,81,79.2,79.5,80.9,471
1725,2025-11-11,25.9,25.15,25.9,25.45,25
1726,2025-11-11,75.5,75,75.2,75.1,34
1727,2025-11-11,38,35.05,35.05,37.3,4203
1730,2025-11-11,53.3,52.8,53.2,53,46
1731,2025-11-11,22,21.85,21.85,21.85,103
1732,2025-11-11,28.35,28.1,28.25,28.1,71
1733,2025-11-11,33.15,32.05,32.45,32.15,398
1734,2025-11-11,31.75,31.3,31.3,31.5,310
1735,2025-11-11,14.8,14.65,14.7,14.65,21
1736,2025-11-11,156.5,153,154,154,424
1737,2025-11-11,31.85,31.7,31.75,31.8,115
1742,2025-11-11,14.4,14,14.4,14,8
1752,2025-11-11,38.7,38.4,38.55,38.5,40
1760,2025-11-11,63.6,63,63,63.5,39
1762,2025-11-11,25,24.45,24.8,24.7,107
1773,2025-11-11,142.5,139.5,142,140,282
1776,2025-11-11,15.2,15.1,15.2,15.15,6
1777,2025-11-11,78.1,77.5,78.1,77.5,37
1781,2025-11-11,12.2,12,12.1,12.05,37
1783,2025-11-11,42.2,41.4,41.4,41.95,44
1784,2025-11-11,96.8,94,95.2,94,357
1785,2025-11-11,63.2,60,60.5,61.6,15038
1786,2025-11-11,83.9,82,83.9,82.3,701
1788,2025-11-11,137.5,137,137.5,137,16
1789,2025-11-11,17.5,17.25,17.25,17.45,600
1795,2025-11-11,291.5,281,281,286,4500
1796,2025-11-11,49.85,48.5,49.5,49,33
1799,2025-11-11,35.5,34.35,35.1,35,176
1802,2025-11-11,32.05,29.05,29.15,32.05,214344
1805,2025-11-11,13.1,11.8,13.1,12,670
1806,2025-11-11,9.03,8.94,8.97,8.94,203
1808,2025-11-11,35.4,34,35.4,34.15,1455
1809,2025-11-11,18.85,17.95,17.95,18.5,1049
1810,2025-11-11,17.4,17.2,17.2,17.35,535
1813,2025-11-11,13.2,13.2,13.2,13.2,4
1815,2025-11-11,83,76.8,76.8,83,152211
1817,2025-11-11,39.85,39,39,39.2,110
1903,2025-11-11,53.9,53.2,53.8,53.4,182
1904,2025-11-11,17.95,17.7,17.75,17.85,1258
1905,2025-11-11,12.1,11.9,11.95,12.05,1086
1906,2025-11-11,12.05,11.8,12.05,11.95,54
1907,2025-11-11,26,25.65,25.8,25.8,399
1909,2025-11-11,9.62,9.48,9.62,9.54,783
2002,2025-11-11,18.3,18.1,18.2,18.15,20819
2006,2025-11-11,61.6,61.2,61.5,61.4,1143
2007,2025-11-11,7.16,7.07,7.07,7.12,147
2008,2025-11-11,27.75,27.55,27.55,27.6,17
2009,2025-11-11,41.7,40.95,41,41.5,2716
2010,2025-11-11,20.2,20.05,20.1,20.05,633
2012,2025-11-11,15.55,15.4,15.5,15.4,20
2013,2025-11-11,40.6,40.15,40.2,40.5,64
2014,2025-11-11,14.55,14.2,14.45,14.25,2866
2015,2025-11-11,63.7,63.3,63.7,63.3,81
2017,2025-11-11,8.83,8.67,8.83,8.73,189
