"stoc","date","max","min","ope","clo","vol"
1101,2024-01-09,34.3,34.05,34.3,34.05,6184
1102,2024-01-09,41.35,41,41.35,41,1541
1103,2024-01-09,18.9,18.7,18.9,18.75,134
1104,2024-01-09,29.45,28.9,29.45,28.9,1020
1108,2024-01-09,16,15.5,16,15.5,1538
1109,2024-01-09,18.2,18.05,18.1,18.05,89
1110,2024-01-09,18.9,18.8,18.85,18.9,39
1201,2024-01-09,19.1,18.95,19.1,18.95,176
1203,2024-01-09,57.7,57.3,57.3,57.5,8
1210,2024-01-09,58.1,57,58.1,57.1,1735
1213,2024-01-09,7.1,6.9,7.1,7.05,41
1215,2024-01-09,96.5,95.7,96.4,95.9,209
1216,2024-01-09,73.3,72.5,73.2,72.5,3212
1217,2024-01-09,12.05,11.8,12.05,11.85,1126
1218,2024-01-09,22,21.65,22,21.7,465
1219,2024-01-09,19.35,19.15,19.35,19.25,293
1220,2024-01-09,14.35,14.2,14.3,14.25,86
1225,2024-01-09,54.1,53.5,54.1,53.5,5
1227,2024-01-09,38.85,38.65,38.85,38.65,213
1229,2024-01-09,64.9,64.4,64.9,64.5,467
1231,2024-01-09,87.5,86.9,87.5,87.1,90
1232,2024-01-09,143,142.5,143,142.5,15
1233,2024-01-09,35,34.75,34.75,34.75,7
1234,2024-01-09,40.4,40.25,40.35,40.25,80
1235,2024-01-09,79,75.2,75.2,78.6,19
1236,2024-01-09,24.05,23.85,24.05,23.85,6
1240,2024-01-09,48,47.6,47.8,47.65,25
1256,2024-01-09,245,241.5,245,241.5,4
1259,2024-01-09,76.7,76.6,76.6,76.7,15
1264,2024-01-09,293.5,292.5,292.5,292.5,11
1268,2024-01-09,159,156.5,159,158.5,136
1301,2024-01-09,78.2,77.6,78.2,77.6,5370
1303,2024-01-09,66.1,65.1,66,65.1,2063
1304,2024-01-09,19.7,19.25,19.7,19.25,1219
1305,2024-01-09,22.45,21.9,22.45,21.9,1411
1307,2024-01-09,25.65,25.3,25.65,25.35,251
1308,2024-01-09,23.8,23.35,23.8,23.35,645
1309,2024-01-09,16.65,16.3,16.65,16.3,488
1310,2024-01-09,15.5,15.2,15.45,15.2,581
1312,2024-01-09,15.25,14.9,15.2,14.95,2977
1313,2024-01-09,15.25,14.95,15.25,14.95,1102
1314,2024-01-09,10.1,9.82,10.1,9.82,13787
1315,2024-01-09,72.6,72.2,72.6,72.5,13
1316,2024-01-09,13.05,12.8,13,12.8,990
1319,2024-01-09,76.1,74.8,75.9,75,2059
1321,2024-01-09,37.7,37.25,37.6,37.5,121
1323,2024-01-09,31.45,31.2,31.2,31.25,16
1324,2024-01-09,16.9,16.45,16.9,16.75,455
1325,2024-01-09,44.75,41.1,42,43.75,8256
1326,2024-01-09,61.3,60.8,61.3,60.8,2110
1336,2024-01-09,21.15,20.6,21.15,20.8,145
1337,2024-01-09,7.62,7.41,7.55,7.41,215
1338,2024-01-09,42.5,40.7,42,41.4,196
1339,2024-01-09,66.5,64.8,66.5,64.8,180
1340,2024-01-09,11.35,11.3,11.35,11.35,30
1341,2024-01-09,63.2,63,63,63.2,16
1342,2024-01-09,121.5,116,121.5,117,797
1402,2024-01-09,31.9,31.6,31.9,31.75,2859
1409,2024-01-09,15.75,15.55,15.7,15.55,1499
1410,2024-01-09,38.95,38.5,38.95,38.65,15
1413,2024-01-09,8.43,8.37,8.4,8.43,26
1414,2024-01-09,17.8,17.5,17.75,17.7,113
1416,2024-01-09,11.8,11.7,11.75,11.7,284
1417,2024-01-09,12.8,12.25,12.8,12.25,1002
1419,2024-01-09,47.95,47.35,47.95,47.7,30
1423,2024-01-09,31.15,30.85,30.9,30.85,36
1432,2024-01-09,19.5,19,19.5,19.15,640
1434,2024-01-09,25.25,25.1,25.15,25.1,425
1435,2024-01-09,56.7,53.4,56.1,56.7,13
1436,2024-01-09,83.8,83.1,83.8,83.7,55
1437,2024-01-09,31.75,30.95,31.65,30.95,376
1438,2024-01-09,34.65,33.9,33.9,34.55,368
1439,2024-01-09,25.3,24.4,25.3,24.4,18
1440,2024-01-09,16.05,15.85,16.05,15.85,554
1441,2024-01-09,14,13.5,13.95,13.95,85
1442,2024-01-09,39,38.5,39,38.55,206
1443,2024-01-09,28.6,28.35,28.35,28.6,37
1444,2024-01-09,10.35,10.2,10.35,10.2,970
1445,2024-01-09,20.05,19.75,20.05,19.75,344
1446,2024-01-09,37.3,37.1,37.25,37.3,59
1447,2024-01-09,7.9,7.8,7.9,7.8,1181
1449,2024-01-09,22.75,21.15,22.4,22.4,6581
1451,2024-01-09,19.1,18.95,19.1,18.95,73
