"stoc","date","max","min","ope","clo","vol"
1101,2025-01-02,31.7,31.45,31.55,31.6,8111
1102,2025-01-02,40.95,40.25,40.25,40.25,8959
1103,2025-01-02,17.05,16.85,16.9,17,321
1104,2025-01-02,28.6,28.25,28.45,28.25,455
1108,2025-01-02,14.5,14.4,14.45,14.4,115
1109,2025-01-02,17.65,17.55,17.65,17.55,117
1110,2025-01-02,20.5,20.35,20.4,20.35,208
1201,2025-01-02,18,17.75,17.8,17.9,330
1203,2025-01-02,40,38.85,40,39.05,42
1210,2025-01-02,51.3,51,51.1,51.3,1002
1213,2025-01-02,15.75,15.5,15.75,15.5,65
1215,2025-01-02,92.5,90.5,90.5,91.5,463
1216,2025-01-02,80.9,78.9,80.4,79.9,15791
1217,2025-01-02,11.75,11.65,11.7,11.65,497
1218,2025-01-02,19.8,19.65,19.7,19.65,306
1219,2025-01-02,15.15,15,15.1,15,289
1220,2025-01-02,17.7,17.25,17.65,17.3,918
1225,2025-01-02,43.5,40.35,40.35,41.9,2830
1227,2025-01-02,36.45,36.2,36.45,36.25,692
1229,2025-01-02,50.9,50.4,50.6,50.9,984
1231,2025-01-02,142,138.5,139,141.5,370
1232,2025-01-02,146.5,145,146,146,63
1233,2025-01-02,30,29.7,29.7,29.8,7
1234,2025-01-02,41.15,40.85,40.85,41,115
1235,2025-01-02,74.3,72,72.1,73.6,53
1236,2025-01-02,22.8,22.55,22.8,22.65,18
1240,2025-01-02,52.2,52.2,52.2,52.2,2
1256,2025-01-02,131.5,130,131.5,131.5,15
1259,2025-01-02,64,63.5,64,63.7,60
1264,2025-01-02,311.5,309.5,311.5,310,6
1268,2025-01-02,151,149,150,149,71
1301,2025-01-02,35.45,34.7,35.3,34.9,20510
1303,2025-01-02,30.3,29.3,29.7,29.9,15089
1304,2025-01-02,10.75,10.45,10.75,10.5,2439
1305,2025-01-02,11.95,11.5,11.85,11.65,1491
1307,2025-01-02,37.45,36.65,36.8,37.2,602
1308,2025-01-02,13.65,13.35,13.5,13.4,753
1309,2025-01-02,13.7,13.4,13.7,13.4,886
1310,2025-01-02,9.5,9.27,9.5,9.37,1134
1312,2025-01-02,10.5,10.3,10.45,10.4,1959
1313,2025-01-02,8.92,8.74,8.86,8.79,1672
1314,2025-01-02,7.38,7.24,7.32,7.26,8462
1315,2025-01-02,69.6,69,69.6,69.1,19
1316,2025-01-02,16.5,15,15.25,16.3,25447
1319,2025-01-02,113.5,111.5,111.5,112,1115
1321,2025-01-02,33,32.65,32.7,32.85,137
1323,2025-01-02,24.5,24.3,24.3,24.5,18
1324,2025-01-02,12.75,12.65,12.65,12.7,25
1325,2025-01-02,29.5,28,29.1,28.8,1241
1326,2025-01-02,27.4,26.75,27.1,27.05,13690
1336,2025-01-02,24.85,24.4,24.45,24.85,148
1337,2025-01-02,6.54,6.37,6.53,6.38,455
1338,2025-01-02,27.6,27.2,27.25,27.35,61
1339,2025-01-02,55.1,54.4,55.1,54.7,36
1340,2025-01-02,9.1,8.99,9.1,9.02,108
1341,2025-01-02,67.6,67.3,67.3,67.6,5
1342,2025-01-02,101,98.9,99.9,99.3,171
1402,2025-01-02,32,31.45,31.45,31.85,8109
1409,2025-01-02,14.8,14.55,14.65,14.65,1220
1410,2025-01-02,35.45,35.4,35.45,35.45,21
1413,2025-01-02,10.9,10.5,10.9,10.8,145
1414,2025-01-02,25.1,24.65,24.7,24.85,570
1416,2025-01-02,12.95,12.65,12.95,12.7,394
1417,2025-01-02,9.7,9.6,9.7,9.66,157
1418,2025-01-02,29.95,28.1,29.95,28.25,27
1419,2025-01-02,43.95,43.35,43.95,43.35,56
1423,2025-01-02,37,36.6,36.8,36.8,59
1432,2025-01-02,21.3,20.9,20.9,21.1,479
1434,2025-01-02,18.3,17.95,18.25,18.15,1748
1435,2025-01-02,33.6,32.35,32.35,33.6,11
1436,2025-01-02,125.5,123.5,123.5,124,122
1437,2025-01-02,33.55,33.15,33.25,33.55,173
1438,2025-01-02,55.6,54.1,55,54.3,517
1439,2025-01-02,32.3,31.75,32.3,32.15,41
1440,2025-01-02,14,13.8,14,13.9,1555
1441,2025-01-02,14.15,14,14,14.15,6
1442,2025-01-02,77.5,73.4,75.8,73.4,1768
1443,2025-01-02,31.35,30.8,31.3,30.8,40
1444,2025-01-02,8.86,8.72,8.86,8.72,1164
1445,2025-01-02,16.75,16.35,16.65,16.4,59
1446,2025-01-02,40.65,39.8,40.65,40.05,537
1447,2025-01-02,7.12,7.05,7.12,7.07,672
1449,2025-01-02,23.65,22.65,22.85,23.3,6120
1451,2025-01-02,19.9,19.55,19.6,19.75,91
1452,2025-01-02,15.35,15.2,15.2,15.25,64
1453,2025-01-02,15.1,14.85,14.95,14.95,37
1454,2025-01-02,14.9,14.7,14.9,14.7,51
1455,2025-01-02,9.95,9.63,9.64,9.95,661
1456,2025-01-02,15.9,15.35,15.9,15.35,11
1457,2025-01-02,20,19.55,19.6,20,131
1459,2025-01-02,10,9.71,10,9.83,83
