"stoc","date","max","min","ope","clo","vol"
1101,2024-04-18,32.9,32.3,32.5,32.7,18999
1102,2024-04-18,42.15,41.5,41.5,42.15,5431
1103,2024-04-18,17.8,17.4,17.4,17.8,396
1104,2024-04-18,33.8,33.05,33.3,33.3,2117
1108,2024-04-18,17.55,16.5,16.55,17.05,8265
1109,2024-04-18,19.5,19.15,19.25,19.4,358
1110,2024-04-18,18.9,18.15,18.25,18.65,325
1201,2024-04-18,18.6,18.4,18.5,18.6,292
1203,2024-04-18,48.5,47.5,47.7,47.8,31
1210,2024-04-18,56.2,55.3,55.6,55.7,3188
1213,2024-04-18,7.19,7.09,7.19,7.11,27
1215,2024-04-18,105.5,102.5,104.5,104.5,411
1216,2024-04-18,77.2,75.1,75.1,76.8,11459
1217,2024-04-18,12.15,11.85,11.85,12.15,3159
1218,2024-04-18,21.1,20.65,20.8,20.95,593
1219,2024-04-18,18.85,18.55,18.65,18.8,459
1220,2024-04-18,15.05,14.75,14.85,15,242
1225,2024-04-18,57.5,57,57.1,57.3,32
1227,2024-04-18,37.65,37.3,37.6,37.55,611
1229,2024-04-18,66.3,65.6,66.3,66.1,1102
1231,2024-04-18,97.6,95.3,95.5,97.6,173
1232,2024-04-18,145,144.5,144.5,144.5,41
1233,2024-04-18,33.25,33.15,33.25,33.25,13
1234,2024-04-18,41.35,41.1,41.1,41.25,149
1235,2024-04-18,82.1,81.3,81.7,82.1,20
1236,2024-04-18,23.2,23.1,23.2,23.2,16
1240,2024-04-18,51.4,51,51.4,51.1,12
1256,2024-04-18,216.5,214,215,216.5,8
1259,2024-04-18,74.7,73.7,74,74,41
1264,2024-04-18,304,303,303,303,8
1268,2024-04-18,150.5,147,147,149,83
1301,2024-04-18,68.3,67.2,67.6,68.1,9040
1303,2024-04-18,55.9,54.7,54.9,55.8,6668
1304,2024-04-18,16.4,16.05,16.2,16.35,1936
1305,2024-04-18,18.2,17.95,18.15,18.15,1340
1307,2024-04-18,29.25,28.55,28.55,28.95,309
1308,2024-04-18,18.9,18.65,18.9,18.9,836
1309,2024-04-18,15.35,15.15,15.2,15.35,257
1310,2024-04-18,12.95,12.75,12.9,12.95,390
1312,2024-04-18,13.15,12.8,13,13.1,2616
1313,2024-04-18,13.5,13.25,13.35,13.45,867
1314,2024-04-18,9.97,9.51,9.6,9.93,35820
1315,2024-04-18,71,70.9,71,70.9,24
1316,2024-04-18,18.25,17.5,17.8,18,7354
1319,2024-04-18,132.5,126,130,127,4446
1321,2024-04-18,37.6,36.7,36.95,37.2,457
1323,2024-04-18,31.15,30.95,31,31.15,23
1324,2024-04-18,15.2,14.85,15,15.1,119
1325,2024-04-18,30.25,27.85,28.2,29.05,913
1326,2024-04-18,54,53.3,53.5,53.6,5047
1336,2024-04-18,19.55,19.25,19.25,19.4,34
1337,2024-04-18,7.27,7.12,7.18,7.24,279
1338,2024-04-18,34.4,33.55,33.9,34.1,303
1339,2024-04-18,74.5,70.4,71.2,71.9,945
1340,2024-04-18,10.05,9.95,9.95,10,45
1341,2024-04-18,63.3,62.9,63,63.3,36
