"stoc","date","max","min","ope","clo","vol"
1101,2024-08-26,33.25,32.95,33.05,33.15,7679
1102,2024-08-26,45,44.45,44.9,45,12504
1103,2024-08-26,18.1,17.9,18,18.05,516
1104,2024-08-26,30.7,30.4,30.4,30.4,474
1108,2024-08-26,16.4,16.15,16.3,16.3,831
1109,2024-08-26,18.5,18.35,18.4,18.45,227
1110,2024-08-26,23.5,22.8,23,23.4,806
1201,2024-08-26,18.6,18.35,18.35,18.5,627
1203,2024-08-26,54.4,53.3,54.3,54.4,12
1210,2024-08-26,52.5,51.9,52.2,51.9,772
1213,2024-08-26,12.25,12,12.25,12,45
1215,2024-08-26,98.8,97.8,97.8,98.5,136
1216,2024-08-26,82.2,81.1,81.8,81.5,7006
1217,2024-08-26,12.1,11.95,11.95,12,784
1218,2024-08-26,21.05,20.8,20.85,20.9,419
1219,2024-08-26,17.35,17.25,17.25,17.3,234
1220,2024-08-26,17.55,16.75,16.9,16.8,1553
1225,2024-08-26,165,161,165,162,34
1227,2024-08-26,38.9,38.35,38.35,38.85,366
1229,2024-08-26,63.2,62.2,62.2,62.6,987
1231,2024-08-26,106,103,103.5,104.5,181
1232,2024-08-26,146,145,145,146,52
1233,2024-08-26,32.5,32.4,32.4,32.4,9
1234,2024-08-26,42.5,42.25,42.35,42.45,64
1235,2024-08-26,132.5,126.5,126.5,132.5,20
1236,2024-08-26,24.5,24.25,24.4,24.45,18
1240,2024-08-26,55.8,54.8,54.9,55.5,91
1256,2024-08-26,162,157,157,162,4
1259,2024-08-26,70.5,70.5,70.5,70.5,4
1264,2024-08-26,319.5,318.5,319.5,318.5,4
1268,2024-08-26,160.5,159,160,159,33
1301,2024-08-26,52.6,51.7,51.8,52.3,8508
1303,2024-08-26,46.75,45.85,45.9,46.6,7752
1304,2024-08-26,15.35,14.8,14.8,15.1,2778
1305,2024-08-26,17.4,17.05,17.1,17.3,751
1307,2024-08-26,32.1,31.2,31.4,31.75,681
1308,2024-08-26,18.4,17.9,17.9,18.2,1018
1309,2024-08-26,18.8,17.9,18.25,17.9,3313
1310,2024-08-26,13.3,13.15,13.3,13.2,458
1312,2024-08-26,13.4,13.25,13.3,13.35,2213
1313,2024-08-26,12.05,11.9,11.9,11.9,1089
1314,2024-08-26,10.45,10.2,10.25,10.25,37662
1315,2024-08-26,72.7,72.4,72.7,72.7,31
1316,2024-08-26,20.4,19.35,20.25,19.35,9297
