"stoc","date","max","min","ope","clo","vol"
1101,2026-04-10,26.4,25.25,25.35,25.4,52578
1102,2026-04-10,36,35.45,36,35.65,10744
1103,2026-04-10,13.95,13.85,13.85,13.85,364
1104,2026-04-10,29.55,29.3,29.3,29.5,362
1108,2026-04-10,14.85,14.7,14.85,14.85,566
1109,2026-04-10,15.5,15.4,15.45,15.4,60
1110,2026-04-10,15.55,15.2,15.4,15.2,126
1201,2026-04-10,13.4,13.3,13.35,13.35,285
1203,2026-04-10,40.9,40.15,40.8,40.45,16
1210,2026-04-10,55.1,54.2,54.2,54.3,1248
1213,2026-04-10,9.5,9.45,9.45,9.5,4
1215,2026-04-10,144.5,140.5,141,143.5,1090
1216,2026-04-10,72.4,71,71,71.8,13611
1217,2026-04-10,10.35,10.25,10.3,10.25,195
1218,2026-04-10,19.45,19.35,19.35,19.35,608
1219,2026-04-10,14.4,13.95,13.95,14.2,677
1220,2026-04-10,12.6,12.4,12.5,12.5,58
1225,2026-04-10,33.2,32.55,33.1,32.65,211
1227,2026-04-10,30.4,30.05,30.2,30.05,467
1229,2026-04-10,44.85,44.3,44.35,44.35,1822
1231,2026-04-10,93,90.8,92.8,91.1,392
1232,2026-04-10,150.5,149.5,150.5,150,101
1233,2026-04-10,29.6,29.3,29.6,29.45,12
1234,2026-04-10,36.05,35.75,35.85,35.75,105
1235,2026-04-10,44.8,43.4,43.4,44.1,38
1236,2026-04-10,25.8,25.2,25.2,25.55,26
1256,2026-04-10,152.5,150,152,152.5,43
1301,2026-04-10,47.9,46.4,47.9,46.95,15627
1303,2026-04-10,87.2,80.4,86.9,81.6,90796
1304,2026-04-10,16.05,15.4,15.75,15.95,19667
1305,2026-04-10,16.85,16.1,16.55,16.7,11234
1307,2026-04-10,31.9,31.3,31.3,31.8,609
1308,2026-04-10,16.8,16.2,16.8,16.55,10090
1309,2026-04-10,23.15,22.2,23.15,22.6,20549
1310,2026-04-10,10.6,10.05,10.55,10.3,8293
1312,2026-04-10,12.9,12.5,12.85,12.6,9471
1313,2026-04-10,12.1,11.6,12.1,11.75,4738
1314,2026-04-10,8.07,7.5,8.05,7.71,83004
1315,2026-04-10,65.2,64.5,64.8,64.9,16
1316,2026-04-10,12.35,12.05,12.2,12.15,1363
1319,2026-04-10,81.5,80.2,80.2,80.5,1778
1321,2026-04-10,33.65,33.05,33.4,33.25,178
1323,2026-04-10,21.95,21.45,21.95,21.75,157
1324,2026-04-10,12.05,11.35,11.9,11.4,298
1325,2026-04-10,27.15,26.75,27,26.8,187
1326,2026-04-10,46.2,44.9,46.1,45.45,18470
1337,2026-04-10,5.71,5.47,5.71,5.53,792
1338,2026-04-10,16.6,16,16,16.4,311
1339,2026-04-10,42.35,40.95,42.35,41.55,56
1340,2026-04-10,6.66,6.47,6.55,6.48,559
1341,2026-04-10,59.8,59.2,59.7,59.8,11
1342,2026-04-10,89,88.1,89,88.1,134
1402,2026-04-10,26.8,26.5,26.75,26.65,13527
1409,2026-04-10,16.75,16.1,16.15,16.55,11311
1410,2026-04-10,31.9,31.25,31.3,31.45,67
1413,2026-04-10,9.9,9.87,9.9,9.87,8
1414,2026-04-10,17.25,16.5,17.25,16.7,222
1416,2026-04-10,11.6,11.5,11.55,11.55,134
1417,2026-04-10,9.18,8.96,9.05,9,131
1418,2026-04-10,18.8,18.7,18.8,18.75,8
1419,2026-04-10,64.4,62.1,63.3,62.6,116
1423,2026-04-10,40.45,40.05,40.05,40.15,32
1432,2026-04-10,17.55,17.3,17.55,17.35,358
1434,2026-04-10,16.6,16.3,16.5,16.4,1217
1436,2026-04-10,53.2,52.4,53,52.4,234
1437,2026-04-10,30.7,30.3,30.4,30.6,65
1438,2026-04-10,29.9,28.4,28.4,28.7,39
1439,2026-04-10,27.9,27.2,27.9,27.85,40
1440,2026-04-10,12.9,12.7,12.7,12.75,1349
1441,2026-04-10,9.9,9.71,9.71,9.79,13
1442,2026-04-10,26.7,25.8,26.7,26.2,624
1443,2026-04-10,23.1,22.6,23.05,22.9,42
1444,2026-04-10,6.29,6.22,6.22,6.25,519
1445,2026-04-10,12.8,12.5,12.5,12.55,92
1446,2026-04-10,16.6,16.35,16.45,16.4,118
1447,2026-04-10,5.06,4.99,5.06,5.05,1216
1449,2026-04-10,17.05,15.2,16.8,15.75,14316
1451,2026-04-10,18.45,18.2,18.3,18.35,177
1452,2026-04-10,12.05,11.85,12.05,11.9,70
1453,2026-04-10,12.45,12.1,12.1,12.1,65
1454,2026-04-10,12.95,12.45,12.95,12.55,89
1455,2026-04-10,8.48,8.35,8.45,8.41,470
1456,2026-04-10,14.65,14,14,14.55,138
1457,2026-04-10,15.2,14.8,15.1,14.85,548
1459,2026-04-10,11.75,11.6,11.65,11.6,68
1460,2026-04-10,7.06,6.89,6.98,7,536
1463,2026-04-10,18,17.8,18,18,52
1464,2026-04-10,10.4,10.25,10.3,10.35,459
1465,2026-04-10,12.5,12.25,12.3,12.3,72
1466,2026-04-10,17,16.45,16.75,16.85,223
1467,2026-04-10,7.08,7.01,7.05,7.02,107
1468,2026-04-10,12.4,12,12,12.4,47
1470,2026-04-10,22.2,22.2,22.2,22.2,2
1471,2026-04-10,12.2,11.9,12.1,12,400
1472,2026-04-10,96.4,95,96.4,95,14
1473,2026-04-10,24.3,23.8,24,23.8,48
1474,2026-04-10,10.15,9.99,10.05,10.1,116
1475,2026-04-10,30.45,29.25,29.55,30.15,84
1476,2026-04-10,330.5,326.5,326.5,328.5,667
1477,2026-04-10,224,218.5,224,219.5,994
1503,2026-04-10,187,185,187,186,858
1504,2026-04-10,60.3,59.3,59.9,59.7,7837
1506,2026-04-10,11.2,11.05,11.05,11.05,54
1512,2026-04-10,7.68,7.35,7.45,7.44,82
1513,2026-04-10,151,149.5,150.5,150.5,1963
1514,2026-04-10,104.5,102.5,104,104.5,1348
1515,2026-04-10,23.8,23.05,23.75,23.1,368
1516,2026-04-10,21.5,20.1,20.1,20.5,12
1517,2026-04-10,11.25,11.1,11.2,11.1,175
1519,2026-04-10,819,807,812,814,882
1521,2026-04-10,25.3,24.6,25.1,24.85,49
1522,2026-04-10,32.05,31.35,31.75,31.35,637
1524,2026-04-10,30.15,29.7,29.9,29.75,583
1525,2026-04-10,62.8,61.1,62.7,61.6,49
1526,2026-04-10,16.5,16.25,16.3,16.3,130
1527,2026-04-10,32.8,32.5,32.55,32.5,142
1528,2026-04-10,28.1,26.3,27.35,27.2,19335
1529,2026-04-10,24.15,23.05,24,23.7,2339
1530,2026-04-10,26.85,26.5,26.7,26.7,23
1531,2026-04-10,13.45,13.2,13.25,13.2,223
1532,2026-04-10,22.2,21.8,22.15,21.85,573
1533,2026-04-10,30.8,30.35,30.8,30.5,74
1535,2026-04-10,53.1,52.1,52.6,52.1,80
1536,2026-04-10,48.85,47.85,48.35,48.55,909
1537,2026-04-10,125,124,124.5,125,59
1538,2026-04-10,12.75,12.65,12.75,12.65,24
1539,2026-04-10,16.55,16.3,16.4,16.35,59
1540,2026-04-10,22.25,21.85,22.2,21.85,239
1541,2026-04-10,26.95,25.8,26.75,26,34
1558,2026-04-10,93.6,92.4,92.4,92.7,39
1560,2026-04-10,522,508,515,516,2330
1563,2026-04-10,42.55,41.7,42.1,42.15,602
1568,2026-04-10,23.9,22.45,22.45,23.6,454
1582,2026-04-10,101.5,96.7,100.5,97.2,9576
1583,2026-04-10,44.5,44.1,44.1,44.5,25
1587,2026-04-10,36.3,34.45,36,34.8,964
1590,2026-04-10,1120,1080,1080,1115,961
1597,2026-04-10,99.1,99.1,99.1,99.1,1691
1598,2026-04-10,19.7,19.15,19.25,19.65,368
1603,2026-04-10,32.65,32.3,32.4,32.3,191
1604,2026-04-10,25.5,25.2,25.5,25.2,688
1605,2026-04-10,32.7,31.65,31.8,31.65,22014
1608,2026-04-10,32.7,32.3,32.35,32.4,1605
1609,2026-04-10,33.55,33.2,33.2,33.4,2403
1611,2026-04-10,12.4,12.15,12.35,12.2,524
1612,2026-04-10,35.4,34.95,34.95,35.05,458
1614,2026-04-10,32.35,31.9,32.35,32.15,62
1615,2026-04-10,46.5,45.8,45.8,46.4,205
1616,2026-04-10,23.75,23.4,23.5,23.4,327
1617,2026-04-10,14.9,14.7,14.85,14.7,49
1618,2026-04-10,38.6,37.9,38.6,38,723
1623,2026-04-10,185.5,181.5,184.5,181.5,77
1626,2026-04-10,10.75,10,10.75,10,60
1702,2026-04-10,36.35,36.1,36.15,36.1,183
1707,2026-04-10,121,119,120.5,120,261
1708,2026-04-10,39.8,39.1,39.8,39.55,3362
1709,2026-04-10,18.5,18.15,18.4,18.4,750
1710,2026-04-10,13.85,13.4,13.6,13.55,14898
1711,2026-04-10,40.3,37.85,39,38.7,64171
1712,2026-04-10,43.2,42.35,43.1,42.45,1117
1713,2026-04-10,47.55,46.85,47.1,46.85,150
1714,2026-04-10,10.25,9.81,9.83,10.2,20421
1717,2026-04-10,80.6,66.5,77.6,80,217185
1718,2026-04-10,7.35,7.14,7.33,7.17,5713
1720,2026-04-10,64,63,63.6,63.1,224
1721,2026-04-10,18.35,17.3,17.35,17.7,1707
1722,2026-04-10,46.8,46.05,46.8,46.3,1507
1723,2026-04-10,78.9,77.6,78.4,78.1,1009
1725,2026-04-10,31.6,30.25,30.3,31.3,278
1726,2026-04-10,75.5,75.2,75.3,75.5,36
1727,2026-04-10,55.7,51.9,53.8,55.7,10461
1730,2026-04-10,53.1,53,53,53,31
1731,2026-04-10,21.9,21.8,21.85,21.8,69
1732,2026-04-10,26,25.7,26,25.85,106
1733,2026-04-10,29.65,29.35,29.35,29.45,140
1734,2026-04-10,31.7,31.45,31.45,31.6,256
1735,2026-04-10,27.5,25.5,26.8,27.5,3518
1736,2026-04-10,123.5,120,122,121,580
1737,2026-04-10,32,31.9,31.95,32,48
1752,2026-04-10,35.9,35.7,35.75,35.75,51
1760,2026-04-10,64.9,63.9,63.9,64,144
1762,2026-04-10,28.2,27.6,27.6,27.6,43
1773,2026-04-10,155.5,151.5,155.5,152,1421
1776,2026-04-10,16.1,15.75,15.95,15.85,37
1783,2026-04-10,42.85,42.3,42.3,42.6,103
1786,2026-04-10,60.3,59.3,60,60,151
1789,2026-04-10,21.3,20.85,21.1,21.15,836
1795,2026-04-10,216.5,213.5,215.5,215.5,1421
1802,2026-04-10,62.5,57.4,62.1,57.7,75485
1805,2026-04-10,10.85,10.7,10.8,10.8,71
1806,2026-04-10,8.35,8.27,8.35,8.31,248
1808,2026-04-10,31.15,30.6,30.85,30.9,835
1809,2026-04-10,26.6,25.45,26.15,25.55,1788
1810,2026-04-10,17.4,17.15,17.35,17.35,643
1817,2026-04-10,39.1,39,39.1,39,11
1903,2026-04-10,50.7,49.8,49.8,50.3,77
1904,2026-04-10,19.15,18.8,19.05,19.05,2180
1905,2026-04-10,14.65,14,14.65,14.3,2770
1906,2026-04-10,11.95,11.65,11.9,11.7,193
1907,2026-04-10,26.1,25.8,25.9,25.85,470
1909,2026-04-10,9.98,9.69,9.88,9.8,3235
2002,2026-04-10,20.55,19.95,20.3,20.05,45147
2006,2026-04-10,72.2,70.7,71.7,71,3031
2007,2026-04-10,8.19,8.03,8.09,8.07,279
2008,2026-04-10,28.2,27.4,28.2,27.95,21
2009,2026-04-10,40.85,40.2,40.2,40.5,1135
2010,2026-04-10,25.65,25.05,25.25,25.25,2675
2012,2026-04-10,16,15.8,16,15.8,37
2013,2026-04-10,44.8,44.2,44.55,44.5,86
2014,2026-04-10,19.3,18.55,19.1,18.55,7107
2015,2026-04-10,64.3,63.1,63.7,63.1,137
2017,2026-04-10,9.87,9.7,9.87,9.72,681
2020,2026-04-10,25.7,25.35,25.7,25.4,735
2022,2026-04-10,9.62,9.11,9.46,9.13,2456
2023,2026-04-10,14.15,13.8,14.15,14,4194
2024,2026-04-10,14.6,14.5,14.6,14.6,12
2025,2026-04-10,11.65,11.35,11.6,11.4,165
2027,2026-04-10,39.3,37.6,38.7,37.75,35157
2028,2026-04-10,18.5,18.25,18.5,18.25,156
2029,2026-04-10,20.9,20.5,20.6,20.5,138
2030,2026-04-10,16.35,15.9,16.3,15.95,440
2031,2026-04-10,41.55,40.75,41.5,40.85,717
2032,2026-04-10,17.3,16.75,17.05,16.95,523
2033,2026-04-10,17.35,16.4,17.35,16.65,206
2034,2026-04-10,21.15,20.8,21,20.85,1200
2038,2026-04-10,15.75,15.35,15.75,15.35,423
