"stoc","date","max","min","ope","clo","vol"
1101,2024-10-23,32.2,32,32.15,32.2,9320
1102,2024-10-23,46.8,46.15,46.8,46.3,4062
1103,2024-10-23,17.7,17.5,17.6,17.55,191
1104,2024-10-23,30.8,30.55,30.6,30.55,236
1108,2024-10-23,14.65,14.5,14.55,14.6,251
1109,2024-10-23,18.6,18.45,18.5,18.5,141
1110,2024-10-23,22.1,21.85,22.1,21.95,100
1201,2024-10-23,18.1,17.9,18,17.95,383
1203,2024-10-23,49.15,48.25,48.25,48.5,19
1210,2024-10-23,51.6,50.9,51.5,50.9,970
1213,2024-10-23,12.9,12.6,12.9,12.75,41
1215,2024-10-23,98.3,97,97.3,97,281
1216,2024-10-23,89.4,87.9,89.4,88.1,4616
1217,2024-10-23,12.05,11.9,11.95,11.9,1068
1218,2024-10-23,20.45,20.2,20.45,20.3,450
1219,2024-10-23,17.25,17.1,17.2,17.15,134
1220,2024-10-23,16.25,16.2,16.2,16.2,104
1225,2024-10-23,104,99.9,101.5,100,72
1227,2024-10-23,37.7,37.45,37.6,37.5,670
1229,2024-10-23,60.9,60.5,60.7,60.5,642
1231,2024-10-23,112.5,111.5,111.5,112,78
1232,2024-10-23,155,153.5,155,155,57
1233,2024-10-23,32.3,31.95,32.3,32,14
1234,2024-10-23,41.65,41.5,41.6,41.6,69
1235,2024-10-23,156.5,153.5,154,156,17
1236,2024-10-23,23.6,23.45,23.5,23.45,13
1240,2024-10-23,52.4,52.3,52.3,52.4,11
1256,2024-10-23,158,153.5,155,157.5,26
1259,2024-10-23,67.5,67.3,67.5,67.3,2
1264,2024-10-23,310.5,310,310.5,310,9
1268,2024-10-23,155.5,154.5,154.5,155,13
1301,2024-10-23,47.15,46.2,46.75,46.2,9585
1303,2024-10-23,41.45,40.8,41.25,40.95,8172
1304,2024-10-23,14.5,14.2,14.3,14.25,1459
1305,2024-10-23,16.15,15.95,15.95,15.95,473
1307,2024-10-23,43.15,41.25,43,42.05,3947
1308,2024-10-23,16.8,16.5,16.6,16.5,884
1309,2024-10-23,19.15,18.7,18.7,18.75,1748
1310,2024-10-23,12.65,12.4,12.45,12.4,331
1312,2024-10-23,12.55,12.4,12.5,12.4,2145
1313,2024-10-23,11.65,11.5,11.5,11.55,600
1314,2024-10-23,8.24,8.05,8.15,8.08,21186
1316,2024-10-23,15.7,15.45,15.55,15.5,2676
1319,2024-10-23,106.5,104.5,105.5,106,2140
1321,2024-10-23,35.35,34.6,34.9,34.7,433
1323,2024-10-23,24.65,24.2,24.65,24.6,13
1324,2024-10-23,13.1,12.95,13.1,12.95,81
1325,2024-10-23,28.2,27.7,27.7,28.1,177
1326,2024-10-23,39.05,38.3,38.75,38.3,4771
1336,2024-10-23,25.15,24.15,24.2,24.55,617
1337,2024-10-23,7.2,7.09,7.09,7.15,272
1338,2024-10-23,31.8,31.5,31.5,31.65,60
1339,2024-10-23,60.1,59.4,59.5,59.4,36
1340,2024-10-23,10.45,10.35,10.45,10.45,71
1341,2024-10-23,69,68.8,69,68.8,11
1342,2024-10-23,99.1,98,99,98.1,87
1402,2024-10-23,37.15,36.6,36.9,36.8,5379
1409,2024-10-23,15.8,15.55,15.6,15.65,2421
1410,2024-10-23,37.25,36.75,36.75,37.25,2
1413,2024-10-23,9.78,9.75,9.76,9.75,26
1414,2024-10-23,22.7,22.3,22.5,22.45,283
1416,2024-10-23,13.5,13.3,13.3,13.35,365
1417,2024-10-23,10.2,10.1,10.2,10.15,214
1418,2024-10-23,32.3,31.75,31.95,31.75,54
1419,2024-10-23,47.4,46.65,47,46.65,86
1423,2024-10-23,40.2,39.85,40.2,39.9,18
1432,2024-10-23,19.2,19.05,19.2,19.15,138
1434,2024-10-23,19.8,19.4,19.6,19.45,1232
1436,2024-10-23,130.5,127,129.5,128,333
1437,2024-10-23,34.25,34.1,34.1,34.25,72
1438,2024-10-23,64,62.7,64,63,147
1439,2024-10-23,31.05,30.8,30.9,30.95,23
1440,2024-10-23,15.45,15.2,15.35,15.3,1322
1441,2024-10-23,15.85,15.65,15.85,15.7,9
1442,2024-10-23,66.1,65.1,65.5,65.1,507
