"stoc","date","max","min","ope","clo","vol"
1101,2024-03-21,31.8,31.25,31.4,31.5,21967
1102,2024-03-21,41.55,40.85,41,41.35,5211
1103,2024-03-21,17.25,17.1,17.2,17.2,326
1104,2024-03-21,32.25,31.95,32,32.25,1116
1108,2024-03-21,16,15.6,15.7,15.85,1464
1109,2024-03-21,19.05,18.9,18.9,18.95,484
1110,2024-03-21,17.85,17.6,17.7,17.8,115
1201,2024-03-21,19,18.75,19,18.8,478
1203,2024-03-21,51.6,51,51.2,51.5,52
1210,2024-03-21,58.8,58,58.6,58.2,2011
1213,2024-03-21,7.24,7.1,7.15,7.13,189
1215,2024-03-21,106,103,105.5,104,673
1216,2024-03-21,77.3,76.3,76.5,76.6,11295
1217,2024-03-21,11.7,11.55,11.6,11.65,768
1218,2024-03-21,22.85,22.15,22.85,22.25,4128
1219,2024-03-21,18.6,18.45,18.55,18.5,386
1220,2024-03-21,15.05,14.85,15.05,14.95,558
1225,2024-03-21,55.8,55.5,55.5,55.8,157
1227,2024-03-21,37.45,37.35,37.35,37.35,385
1229,2024-03-21,67.9,67.4,67.5,67.6,872
1231,2024-03-21,97.6,96.6,97,96.6,157
1232,2024-03-21,145,144,144.5,144,78
1233,2024-03-21,33.8,33.7,33.8,33.8,10
1234,2024-03-21,41,40.75,40.8,40.8,150
1235,2024-03-21,82,80.7,82,81,35
1236,2024-03-21,23.5,23.4,23.4,23.4,15
1240,2024-03-21,51.7,50.9,50.9,51.3,19
1256,2024-03-21,230.5,228,229.5,230.5,10
1259,2024-03-21,74.9,74.6,74.8,74.9,10
1264,2024-03-21,308.5,306.5,308.5,306.5,4
1268,2024-03-21,154.5,152,152,154,128
1301,2024-03-21,67.9,66.4,66.6,67.4,11221
1303,2024-03-21,55.4,53.1,53.1,55,10896
1304,2024-03-21,16.45,16.15,16.15,16.4,2517
1305,2024-03-21,18.55,18.2,18.2,18.35,1280
1307,2024-03-21,28.2,27.5,28.2,28.05,655
1308,2024-03-21,19.8,19.4,19.45,19.65,1622
1309,2024-03-21,15.3,15.15,15.15,15.25,411
1310,2024-03-21,13.85,13.35,13.35,13.6,1082
1312,2024-03-21,13.45,13.2,13.2,13.45,2183
1313,2024-03-21,13.5,13.2,13.2,13.5,2278
1314,2024-03-21,9.44,9.35,9.4,9.43,12509
1315,2024-03-21,72.3,72,72.1,72.1,51
1316,2024-03-21,19.95,19.3,19.9,19.55,11381
1319,2024-03-21,124,117,122.5,120,10654
1321,2024-03-21,35.45,34.7,35.2,34.8,201
1323,2024-03-21,31,30.95,30.95,30.95,15
1324,2024-03-21,15.3,15.05,15.3,15.1,124
1325,2024-03-21,30.3,29.65,30,29.75,639
1326,2024-03-21,55.2,53.7,53.7,54.9,6076
1336,2024-03-21,20.45,20.15,20.2,20.3,61
1337,2024-03-21,7.17,7.1,7.1,7.11,355
1338,2024-03-21,35.3,35.1,35.15,35.2,98
1339,2024-03-21,73.8,71.8,72,71.8,837
1340,2024-03-21,10.05,9.94,10,9.99,195
1341,2024-03-21,64.8,64.6,64.8,64.7,17
1342,2024-03-21,133.5,131,133,132,1298
1402,2024-03-21,32.75,31.95,32.05,32.7,7037
1409,2024-03-21,16,15.75,15.8,15.95,2294
1410,2024-03-21,36.25,35.6,35.75,35.8,206
1413,2024-03-21,9.07,8.85,8.85,9.07,39
1414,2024-03-21,18.95,18.55,18.75,18.9,283
1416,2024-03-21,12.25,11.85,12.1,12.25,1394
1417,2024-03-21,11.35,11.15,11.3,11.3,308
1418,2024-03-21,32.05,31.4,32.05,31.7,61
1419,2024-03-21,45.7,44.9,44.9,45.25,40
1423,2024-03-21,31.4,31.05,31.1,31.15,34
1432,2024-03-21,19.45,19.15,19.3,19.4,505
1434,2024-03-21,22.3,22.05,22.05,22.2,1204
1435,2024-03-21,49.5,49.1,49.5,49.1,4
1436,2024-03-21,110,107,107,109.5,314
1437,2024-03-21,31.65,31.45,31.5,31.5,275
1438,2024-03-21,44.6,43.3,43.3,44.4,182
1439,2024-03-21,26.05,25.45,25.5,26,211
1440,2024-03-21,15.2,15,15.2,15.1,951
1441,2024-03-21,13.4,13.35,13.4,13.4,12
1442,2024-03-21,43.3,42.25,43,43,2264
1443,2024-03-21,28.55,28.35,28.35,28.4,13
1444,2024-03-21,9.27,9.15,9.22,9.24,1476
1445,2024-03-21,22,21.5,21.95,21.6,623
1446,2024-03-21,34.05,33.35,33.6,34.05,74
1447,2024-03-21,8.05,7.91,8.05,7.93,666
1449,2024-03-21,19.15,18.75,18.9,19,468
1451,2024-03-21,19.1,18.95,19.1,19,67
1452,2024-03-21,16.4,16.2,16.4,16.3,107
1453,2024-03-21,14.8,14.7,14.7,14.8,103
1454,2024-03-21,16.5,16.1,16.2,16.1,40
1455,2024-03-21,14.4,14.1,14.35,14.25,3367
1456,2024-03-21,19.75,19.35,19.6,19.35,151
1457,2024-03-21,20.4,20.15,20.25,20.4,978
1459,2024-03-21,9.5,9.45,9.48,9.45,93
1460,2024-03-21,7.92,7.76,7.88,7.76,1438
1463,2024-03-21,18.45,18,18,18.3,178
1464,2024-03-21,13,12.9,12.9,12.95,163
1465,2024-03-21,15.25,15.05,15.2,15.15,174
1466,2024-03-21,13.8,13.4,13.4,13.55,181
1467,2024-03-21,11.15,10.9,11.1,10.95,2038
1468,2024-03-21,13.95,13.5,13.9,13.5,91
1470,2024-03-21,20.85,20.3,20.65,20.3,31
1471,2024-03-21,16.6,16.4,16.6,16.55,832
1472,2024-03-21,78.8,75.9,78.8,76.4,199
1473,2024-03-21,32.25,31.7,31.95,31.9,425
1474,2024-03-21,12,11.8,12,11.95,126
1475,2024-03-21,48.25,47.05,47.15,48.2,66
1476,2024-03-21,556,546,554,549,484
1477,2024-03-21,412,404,407,407,1554
1503,2024-03-21,266.5,244.5,245.5,266.5,44912
1504,2024-03-21,59.4,56.4,57,58.1,52455
1506,2024-03-21,16,15.9,16,15.9,103
1512,2024-03-21,11.25,10.75,10.75,11.25,6
1513,2024-03-21,186,179,179.5,181.5,59778
1514,2024-03-21,116,110,110,113.5,33181
1515,2024-03-21,49.4,48.2,48.45,49.25,904
1516,2024-03-21,16.5,16.3,16.35,16.45,60
1517,2024-03-21,16.6,16.3,16.6,16.35,498
1519,2024-03-21,700,676,676,700,817
1521,2024-03-21,39.7,39,39.5,39.5,64
1522,2024-03-21,51.2,49.4,51.2,49.65,4205
1524,2024-03-21,37.5,35.9,37,36.15,8048
1525,2024-03-21,74.5,73.3,74.5,73.5,50
1526,2024-03-21,34.6,33.8,34.1,33.9,183
1527,2024-03-21,41.8,41.6,41.6,41.7,320
1528,2024-03-21,13.05,12.75,12.95,12.75,966
1529,2024-03-21,35.1,34.15,34.35,34.85,3062
1530,2024-03-21,32.2,31.8,31.8,31.9,66
1531,2024-03-21,13.45,13.35,13.35,13.45,91
1532,2024-03-21,36.8,36.45,36.65,36.55,1022
1533,2024-03-21,48.1,47.65,48,48.1,151
1535,2024-03-21,74.4,72,72.4,73.9,834
1536,2024-03-21,51.9,51.3,51.4,51.5,552
1537,2024-03-21,140.5,139,139.5,139.5,163
1538,2024-03-21,19.8,19.05,19.2,19.2,4
1539,2024-03-21,24.75,24.45,24.65,24.5,296
1540,2024-03-21,18.75,18.5,18.6,18.75,616
1541,2024-03-21,31.4,31,31.4,31.15,33
1558,2024-03-21,98.6,97.5,98.3,98.1,208
1560,2024-03-21,253.5,243.5,251.5,245,2444
1565,2024-03-21,191.5,189,190,190.5,151
1568,2024-03-21,31,30.6,30.7,30.8,353
1569,2024-03-21,24.75,24.6,24.75,24.7,132
1570,2024-03-21,31.75,29.3,29.3,31.75,2398
1580,2024-03-21,160,155,160,158,209
1582,2024-03-21,89.2,87.5,88.9,87.8,3146
1583,2024-03-21,77.4,76.1,76.4,76.6,38
1584,2024-03-21,34.2,33.9,34.15,33.95,862
1586,2024-03-21,32.4,32.05,32.4,32.15,37
1587,2024-03-21,28.8,26.5,28.5,27,4172
1589,2024-03-21,51.8,50.6,50.6,51.6,983
1590,2024-03-21,1090,1055,1075,1070,375
1591,2024-03-21,61.8,60.5,60.8,60.7,237
1593,2024-03-21,48.05,47.55,47.55,48.05,7
1595,2024-03-21,36.7,36.4,36.5,36.5,46
1597,2024-03-21,75.7,72.8,73.8,74.1,1258
1598,2024-03-21,30.5,30.2,30.35,30.5,118
1599,2024-03-21,31.95,31.45,31.55,31.95,65
1603,2024-03-21,38.15,36.75,36.75,37.8,1632
1604,2024-03-21,29.6,29.4,29.45,29.5,419
1605,2024-03-21,37.6,37,37,37.35,21223
1608,2024-03-21,25.8,25.05,25.05,25.65,8605
1609,2024-03-21,38.8,37.5,37.5,38.6,30485
1611,2024-03-21,16.35,16.1,16.15,16.25,627
