"stoc","date","max","min","ope","clo","vol"
1101,2024-02-16,32,31.8,31.9,31.9,17992
1102,2024-02-16,39.6,39.25,39.25,39.6,2572
1103,2024-02-16,18.05,17.75,17.9,17.85,375
1104,2024-02-16,29.25,29,29,29,648
1108,2024-02-16,15.45,15.3,15.4,15.3,570
1109,2024-02-16,17.8,17.55,17.6,17.65,226
1110,2024-02-16,18.45,18,18.3,18,576
1201,2024-02-16,18.65,18.5,18.6,18.65,291
1203,2024-02-16,56.5,54.4,54.6,54.6,32
1210,2024-02-16,57.6,57,57.2,57,1642
1213,2024-02-16,7.12,7,7.01,7.1,46
1215,2024-02-16,95.5,95.1,95.2,95.1,299
1216,2024-02-16,73.8,73.1,73.8,73.5,5891
1217,2024-02-16,12.05,11.9,11.95,12,1184
1218,2024-02-16,20.9,20.55,20.55,20.85,665
1219,2024-02-16,19,18.95,19,19,208
1220,2024-02-16,14.1,13.9,13.9,14,264
1225,2024-02-16,55,54.8,54.8,55,23
1227,2024-02-16,38.35,38,38.05,38.25,823
1229,2024-02-16,66.3,65,65.6,65.2,1443
1231,2024-02-16,87.6,87,87.3,87.4,133
1232,2024-02-16,141.5,140.5,141,141,47
1233,2024-02-16,35.7,35.05,35.1,35.3,89
1234,2024-02-16,39.8,39.65,39.65,39.7,295
1235,2024-02-16,83,82.1,83,82.9,20
1236,2024-02-16,24.2,23.7,24.2,23.7,25
1240,2024-02-16,49.8,48,49.8,49.15,81
1256,2024-02-16,252,250,250,250,14
1259,2024-02-16,76.3,76,76.1,76.2,29
1264,2024-02-16,302,297.5,297.5,300.5,27
1268,2024-02-16,154.5,152,153,153.5,84
1301,2024-02-16,73.3,72.5,72.5,73,4536
1303,2024-02-16,61.8,60.9,61.8,61.1,3470
1304,2024-02-16,18.35,18.05,18.05,18.2,914
1305,2024-02-16,20.8,20.35,20.35,20.65,851
1307,2024-02-16,27,26.3,26.3,27,960
1308,2024-02-16,22.35,21.9,21.9,22.2,714
1309,2024-02-16,16.95,16.3,16.3,16.95,1179
1310,2024-02-16,14.5,14.25,14.25,14.5,604
1312,2024-02-16,14.45,14.25,14.25,14.45,2382
1313,2024-02-16,15.3,15,15,15.2,1713
1314,2024-02-16,9.62,9.51,9.51,9.58,9806
1315,2024-02-16,72.1,71.7,72.1,71.8,77
1316,2024-02-16,15.25,14,14.1,15.25,12442
1319,2024-02-16,95,90.8,92,92.2,12106
1321,2024-02-16,36.45,36.1,36.45,36.15,85
1323,2024-02-16,31.2,31.15,31.15,31.15,30
1324,2024-02-16,17.3,16.9,17,17.15,412
1325,2024-02-16,36.5,35.3,35.35,36.5,1170
1326,2024-02-16,57.4,56.5,56.7,57.4,2423
1336,2024-02-16,21.85,21.05,21.2,21.75,218
1337,2024-02-16,7.63,7.42,7.42,7.55,540
1338,2024-02-16,39.65,38.8,38.85,39.25,97
1339,2024-02-16,64.8,63,63.4,64,668
1340,2024-02-16,10.9,10.7,10.75,10.9,319
1341,2024-02-16,61.2,60.8,61,61.2,20
1342,2024-02-16,112.5,110.5,111,112,260
1402,2024-02-16,30.95,30.65,30.8,30.85,2106
1409,2024-02-16,15.1,15,15,15.1,1100
1410,2024-02-16,37.2,36.9,37,37.15,128
1413,2024-02-16,9.23,9.14,9.2,9.14,131
1414,2024-02-16,17.9,17.7,17.8,17.75,13
1416,2024-02-16,11.85,11.7,11.8,11.75,342
1417,2024-02-16,11.95,11.75,11.85,11.8,275
1418,2024-02-16,28.15,27.75,27.75,28,42
1419,2024-02-16,45.8,44.95,45,45.6,30
1423,2024-02-16,30.8,30.8,30.8,30.8,2
1432,2024-02-16,21.6,20.95,21.25,21.4,931
1434,2024-02-16,23.9,23.75,23.8,23.75,829
1435,2024-02-16,49.75,49.75,49.75,49.75,1
1436,2024-02-16,90,86.8,87.5,89.1,194
1437,2024-02-16,30.7,30.5,30.65,30.7,99
1438,2024-02-16,48.75,45.95,46,48.75,751
1439,2024-02-16,25.65,25.05,25.05,25.1,26
1440,2024-02-16,15.25,15,15.05,15.25,844
1441,2024-02-16,13.85,13.65,13.75,13.65,16
1442,2024-02-16,37.9,37.45,37.75,37.5,422
1443,2024-02-16,28.75,28.5,28.75,28.5,23
1444,2024-02-16,10.2,10.05,10.2,10.15,1424
1445,2024-02-16,21.65,21.35,21.35,21.6,396
1446,2024-02-16,34.1,33.75,34,33.9,49
1447,2024-02-16,8.46,8.14,8.46,8.14,5169
1449,2024-02-16,21.65,20.2,20.75,21.45,4988
1451,2024-02-16,19.1,18.95,19,19.05,120
1452,2024-02-16,17.1,16.65,16.75,16.95,184
1453,2024-02-16,14.55,14.15,14.25,14.55,172
1454,2024-02-16,17.1,16,16.3,16.05,29
1455,2024-02-16,10.55,10.25,10.25,10.5,924
1456,2024-02-16,16.6,16.55,16.6,16.55,3
1457,2024-02-16,18.55,18.25,18.45,18.55,152
1459,2024-02-16,9.61,9.52,9.53,9.56,111
1460,2024-02-16,7.53,7.45,7.53,7.5,577
1463,2024-02-16,18.4,17.9,17.9,18.35,355
1464,2024-02-16,13.05,12.95,13,13,228
1465,2024-02-16,13.95,13.85,13.85,13.9,10
1466,2024-02-16,13.95,13.4,13.4,13.8,339
1467,2024-02-16,11.05,10.95,11,11,117
1468,2024-02-16,14.5,14.2,14.45,14.4,51
1470,2024-02-16,20.1,19.8,19.8,20,62
1471,2024-02-16,17.3,15.8,16.15,16.7,2236
1472,2024-02-16,68.5,63.1,63.5,68.5,245
1473,2024-02-16,29.25,28.75,28.75,29.15,311
1474,2024-02-16,11.75,11.3,11.6,11.65,140
1475,2024-02-16,54.6,52.4,52.4,53,271
1476,2024-02-16,542,533,541,539,737
1477,2024-02-16,367,361.5,366,363,943
1503,2024-02-16,137.5,129,130,137.5,22722
1504,2024-02-16,47.75,46.05,46.05,47.6,13625
1506,2024-02-16,16.5,16.15,16.15,16.45,106
1512,2024-02-16,11.95,11.1,11.75,11.9,26
1513,2024-02-16,130,121.5,121.5,129,42442
1514,2024-02-16,86,81.6,81.6,84.5,20825
1515,2024-02-16,46.7,44.5,44.5,45.95,2114
1516,2024-02-16,17.9,17.5,17.5,17.9,88
1517,2024-02-16,15.8,15.25,15.35,15.6,584
1519,2024-02-16,517,484,503,503,16050
1521,2024-02-16,43.65,42.7,42.8,43.05,197
1522,2024-02-16,44.45,42.7,43,43.05,11848
1524,2024-02-16,34.45,32.6,32.65,33.9,12409
1525,2024-02-16,74.8,73.7,73.7,74.8,45
1526,2024-02-16,32.05,31.4,31.4,31.95,142
1527,2024-02-16,40.4,40.05,40.2,40.15,284
1528,2024-02-16,14.6,14,14.05,14.55,9226
1529,2024-02-16,32.3,31.1,31.1,32,1298
1530,2024-02-16,31.75,31.6,31.6,31.7,35
1531,2024-02-16,13.4,13.2,13.25,13.25,157
1532,2024-02-16,39,38.45,38.8,38.85,1611
1533,2024-02-16,53.7,52.4,52.7,53.5,231
1535,2024-02-16,58.7,57.9,57.9,58.6,283
1536,2024-02-16,51.4,50.5,50.6,51.4,1487
1537,2024-02-16,132,131,131.5,131.5,67
1538,2024-02-16,23.05,22.9,23,22.9,57
1539,2024-02-16,25.3,24,24,24.65,307
1540,2024-02-16,17.65,17.45,17.5,17.65,227
1541,2024-02-16,32.4,31.3,32.4,31.55,11
1558,2024-02-16,103.5,102,102,103,76
1560,2024-02-16,244,235,240,238,4583
1565,2024-02-16,195,193,194,194,162
1568,2024-02-16,31.85,30.7,30.8,31.65,2149
1569,2024-02-16,23.85,23.4,23.55,23.7,221
1570,2024-02-16,24.8,24.4,24.7,24.6,327
1580,2024-02-16,149,147.5,147.5,149,101
1582,2024-02-16,80.2,78.6,80.2,79.7,1747
1583,2024-02-16,68.3,67.9,67.9,68.3,12
1584,2024-02-16,33.25,32.6,32.7,32.85,2798
1586,2024-02-16,32.7,32.2,32.7,32.25,56
1587,2024-02-16,23.95,23.65,23.65,23.85,206
1589,2024-02-16,51.6,50.6,50.6,51.4,663
1590,2024-02-16,1060,1005,1005,1045,662
1591,2024-02-16,58.6,54.6,56.3,57.8,1951
1593,2024-02-16,49.75,49.7,49.7,49.75,3
1595,2024-02-16,36.9,36.55,36.8,36.85,29
1597,2024-02-16,65.8,62.6,62.6,63.8,132
1598,2024-02-16,32.75,32,32,32.7,139
1599,2024-02-16,34.3,34.1,34.2,34.15,45
1603,2024-02-16,36.65,36.25,36.25,36.4,1053
1604,2024-02-16,28.9,28.5,28.6,28.55,374
1605,2024-02-16,36.05,35.3,35.3,36.05,7131
1608,2024-02-16,21.2,20.8,20.8,21.15,2191
1609,2024-02-16,36.25,35.3,35.3,35.9,15655
1611,2024-02-16,16.45,16.15,16.15,16.4,561
1612,2024-02-16,26.65,26.2,26.2,26.55,1073
1614,2024-02-16,38.2,38.1,38.2,38.15,84
1615,2024-02-16,48.55,47.3,48,47.3,726
1616,2024-02-16,15.1,14.25,14.55,15.1,3186
1617,2024-02-16,16.7,16.55,16.65,16.55,28
1618,2024-02-16,32.2,30.85,30.9,32.1,4158
1626,2024-02-16,16.2,16.05,16.05,16.15,52
1701,2024-02-16,24,23.3,23.35,23.95,1169
1702,2024-02-16,52.1,51.4,52.1,51.8,446
1707,2024-02-16,153.5,151.5,153.5,153,445
1708,2024-02-16,32,31.55,31.55,31.95,425
1709,2024-02-16,20.6,20.45,20.5,20.5,317
1710,2024-02-16,19.15,18.8,18.8,19.1,983
1711,2024-02-16,20.2,18.8,18.8,20,4719
1712,2024-02-16,39.2,38.65,38.7,39.15,1358
1713,2024-02-16,42.55,41,41.15,42,709
1714,2024-02-16,8.96,8.89,8.89,8.95,1141
1717,2024-02-16,29.45,29,29,29.4,1884
1718,2024-02-16,7.82,7.67,7.67,7.81,4194
1720,2024-02-16,69,67.7,67.8,68.4,2495
1721,2024-02-16,14.8,14.45,14.45,14.75,1013
1722,2024-02-16,67.4,66.9,67.1,67.2,1102
1723,2024-02-16,113,112,112.5,113,212
1725,2024-02-16,21.2,21,21,21.2,13
1726,2024-02-16,75.7,75.2,75.7,75.4,21
1727,2024-02-16,27.7,27.1,27.25,27.7,300
1730,2024-02-16,56.6,56.4,56.6,56.5,24
1731,2024-02-16,24.15,23.55,24.15,23.9,779
1732,2024-02-16,31.6,30.9,30.9,31.15,441
1733,2024-02-16,34.7,33.3,33.7,34.5,1205
1734,2024-02-16,33.2,32.5,32.5,33.05,587
1735,2024-02-16,18,17.55,18,17.85,67
1736,2024-02-16,66.3,63.4,63.4,65,307
1737,2024-02-16,34.4,34.1,34.1,34.35,231
1742,2024-02-16,16.75,16.5,16.5,16.75,55
1752,2024-02-16,49.6,48.6,48.8,49.6,418
1760,2024-02-16,107,104,104,106.5,566
1762,2024-02-16,50.6,49.7,49.85,50.5,234
1773,2024-02-16,146,138,138,144.5,1271
1776,2024-02-16,16.8,16.45,16.45,16.65,28
1777,2024-02-16,83.3,82.9,83,83.2,18
1781,2024-02-16,17.8,17.2,17.8,17.8,874
1783,2024-02-16,48.4,47.2,47.2,47.95,231
1784,2024-02-16,60.4,59.1,59.5,60.2,265
1785,2024-02-16,45.8,42.45,42.75,44.15,17302
1786,2024-02-16,79.5,77.2,78.5,79,629
1788,2024-02-16,134.5,133.5,133.5,134,14
1789,2024-02-16,25.6,25.3,25.3,25.55,438
1795,2024-02-16,278,273.5,274,277,3124
1796,2024-02-16,63,58.5,58.5,61.6,163
1799,2024-02-16,54.9,51.7,54.7,52,598
1802,2024-02-16,18.4,18.1,18.1,18.4,3018
1805,2024-02-16,16.6,16.05,16.15,16.4,375
1806,2024-02-16,11.65,10.9,10.95,11.65,7229
1808,2024-02-16,97.2,94.5,97,95.2,1243
1809,2024-02-16,19.8,18.5,18.6,19.5,9411
1810,2024-02-16,17.45,16.95,16.95,17.1,1969
1813,2024-02-16,20.25,20,20.1,20,40
1815,2024-02-16,16.9,15.55,15.7,16.55,61450
1817,2024-02-16,36.9,36.7,36.7,36.8,52
1903,2024-02-16,54.8,53.1,53.1,53.9,321
1904,2024-02-16,29.2,28.7,28.7,29.2,779
1905,2024-02-16,23.4,22.3,22.3,23.35,5173
1906,2024-02-16,15.5,15.35,15.4,15.45,53
1907,2024-02-16,30.35,29.65,29.65,30.3,1161
1909,2024-02-16,14.25,14,14,14.15,1412
2002,2024-02-16,25,24.6,24.6,24.9,12893
2006,2024-02-16,72.4,71.5,71.8,72,932
2007,2024-02-16,11.1,10.65,10.65,11.1,1198
2008,2024-02-16,21.85,21.7,21.7,21.75,17
2009,2024-02-16,31.8,31.05,31.2,31.65,1014
2010,2024-02-16,17.8,17.3,17.3,17.75,646
2012,2024-02-16,23.7,23.3,23.3,23.5,67
2013,2024-02-16,52.9,52.5,52.5,52.5,55
2014,2024-02-16,23.95,23.4,23.4,23.95,3434
2015,2024-02-16,69.4,68.4,68.7,69.4,224
2017,2024-02-16,15.6,15.35,15.4,15.4,1534
2020,2024-02-16,33.15,32.85,33,33,947
2022,2024-02-16,11.55,11.05,11.05,11.45,963
2023,2024-02-16,15.75,15.45,15.45,15.75,1963
2024,2024-02-16,20.7,20.55,20.55,20.7,26
2025,2024-02-16,9.33,8.75,9.24,9,4250
2027,2024-02-16,36.4,36,36.2,36.3,4366
2028,2024-02-16,25.4,24.8,24.8,25.3,236
2029,2024-02-16,28.55,27.9,28,28.05,558
2030,2024-02-16,18.75,18.55,18.55,18.7,236
2031,2024-02-16,60.2,58.7,58.7,59.8,3367
2032,2024-02-16,17.3,16.8,16.8,17.1,232
2033,2024-02-16,16.75,16.5,16.6,16.6,136
2034,2024-02-16,26.05,25.8,25.9,26,411
2035,2024-02-16,33.3,33,33.2,33.3,22
2038,2024-02-16,20.8,19.9,19.9,20.75,1140
