"stoc","date","max","min","ope","clo","vol"
1101,2024-02-20,32.9,32.5,32.8,32.65,8659
1102,2024-02-20,40.25,40.05,40.1,40.2,2156
1103,2024-02-20,18.1,17.9,17.9,18.05,220
1104,2024-02-20,29.2,28.9,29.15,28.9,916
1108,2024-02-20,15.75,15.45,15.75,15.55,710
1109,2024-02-20,17.75,17.6,17.75,17.7,315
1110,2024-02-20,18.2,18,18.15,18.15,226
1201,2024-02-20,18.8,18.7,18.8,18.8,173
1203,2024-02-20,55.1,54.6,54.6,54.7,5
1210,2024-02-20,58.7,57.8,58.1,57.8,1855
1213,2024-02-20,7.1,7.02,7.09,7.1,40
1215,2024-02-20,96.7,96.2,96.4,96.6,254
1216,2024-02-20,76.1,74.5,74.6,76.1,13290
1217,2024-02-20,12.25,12.05,12.25,12.1,1006
1218,2024-02-20,21.1,20.85,21.1,20.85,413
1219,2024-02-20,19.3,19.1,19.1,19.1,449
1220,2024-02-20,14.15,14,14.15,14.05,85
1225,2024-02-20,55.2,54.9,55.2,55.2,20
1227,2024-02-20,38.6,38,38.5,38.05,570
1229,2024-02-20,65.3,64.9,65.3,64.9,696
1231,2024-02-20,88,87.5,87.8,87.5,153
1232,2024-02-20,142,141,141,141,27
1233,2024-02-20,35.15,35,35,35.15,13
1234,2024-02-20,40.2,40.15,40.2,40.15,89
1235,2024-02-20,83.4,82.5,83.2,83.4,44
1236,2024-02-20,24.1,23.55,24.1,23.7,21
1240,2024-02-20,49.05,48.55,48.85,49.05,20
1256,2024-02-20,259.5,251,251,252,14
1259,2024-02-20,76,75.7,76,76,7
1264,2024-02-20,300,300,300,300,3
1268,2024-02-20,154.5,152.5,154,153,60
1301,2024-02-20,73.9,73.2,73.8,73.7,3822
1303,2024-02-20,61.7,61,61.5,61.3,3417
1304,2024-02-20,18.8,18.5,18.8,18.6,863
1305,2024-02-20,21.25,20.8,21.25,21.05,946
1307,2024-02-20,27,26.7,26.75,26.7,522
1308,2024-02-20,22.55,22.35,22.55,22.4,383
1309,2024-02-20,17.65,17.4,17.65,17.5,920
1310,2024-02-20,14.7,14.4,14.65,14.5,691
1312,2024-02-20,14.7,14.5,14.7,14.5,1436
1313,2024-02-20,15.6,15.35,15.55,15.45,1588
1314,2024-02-20,9.84,9.69,9.82,9.7,8682
1315,2024-02-20,72,71.8,72,71.8,11
1316,2024-02-20,18.4,17.35,17.55,18.4,43033
1319,2024-02-20,94.8,90.2,94.8,91.8,5955
1321,2024-02-20,36.35,36.15,36.35,36.25,36
1323,2024-02-20,31.25,31.15,31.2,31.15,33
1324,2024-02-20,17.3,17,17.3,17.05,293
1325,2024-02-20,35.8,35.3,35.6,35.45,763
1326,2024-02-20,58.2,57.7,58.2,57.9,2179
